"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"212",263,"Shaun Livingston\livinsh01","PG",25,"CHA",73,0,1261,7.9,16.9,0.466,0,0.2,0.25,7.8,16.7,0.468,4.6,5.3,0.864,1.2,5.1,6.3,7,2,1.2,3.7,4.6,20.3,NA,103,108,"shaunlivingston"
"213",264,"Brook Lopez\lopezbr01","C",22,"NJN",82,82,2889,11.9,24.2,0.492,0,0,0,11.9,24.2,0.492,7.1,9,0.787,3.6,5.4,9,2.4,0.9,2.2,3.3,4.4,30.9,NA,108,110,"brooklopez"
"214",265,"Robin Lopez\lopezro01","C",22,"PHO",67,56,991,9.2,18.3,0.501,0,0,NA,9.2,18.3,0.501,3.8,5.1,0.74,4.2,6.9,11.1,0.4,0.9,2.3,2.5,7.3,22.2,NA,105,110,"robinlopez"
"215",266,"Kevin Love\loveke01","PF",22,"MIN",73,73,2611,9.2,19.6,0.47,1.7,4,0.417,7.5,15.5,0.483,8.1,9.5,0.85,6.3,14.9,21.2,3.5,0.9,0.5,3,2.8,28.1,NA,123,108,"kevinlove"
"216",267,"Kyle Lowry\lowryky01","PG",24,"HOU",75,71,2563,6.9,16.1,0.426,2.6,6.8,0.376,4.3,9.3,0.464,3.8,5,0.765,1.8,4.4,6.1,9.9,2,0.5,3.1,4.1,20.1,NA,115,110,"kylelowry"
"217",268,"John Lucas III\lucasjo02","PG",28,"CHI",2,0,10,5.3,15.9,0.333,0,5.3,0,5.3,10.6,0.5,0,10.6,0,0,0,0,5.3,0,0,0,0,10.6,NA,67,110,"johnlucasiii"
"218",269,"Corey Maggette\maggeco01","SF",31,"MIL",67,18,1401,9.7,21.3,0.453,1.1,3,0.359,8.6,18.4,0.468,10.3,12.4,0.834,1.7,7.5,9.2,3.2,0.8,0.2,4.8,6.7,30.7,NA,105,105,"coreymaggette"
"219",270,"Jamaal Magloire\magloja01","C",32,"MIA",18,0,158,4.3,7.4,0.591,0,0,NA,4.3,7.4,0.591,3,6,0.5,5.7,14.7,20.4,1,1.3,0.7,1.7,8.7,11.7,NA,121,99,"jamaalmagloire"
"220",271,"Ian Mahinmi\mahinia01","C",24,"DAL",56,0,488,5.9,10.6,0.561,0,0.2,0,5.9,10.3,0.573,6.8,8.8,0.768,4.6,8.3,12.9,0.9,1.5,1.6,2.7,11.3,18.6,NA,121,103,"ianmahinmi"
"221",272,"Shawn Marion\mariosh01","SF",32,"DAL",80,27,2253,10.1,19.5,0.52,0.1,0.8,0.152,10,18.7,0.536,2.9,3.8,0.768,3.9,8.9,12.9,2.6,1.6,1.2,3,3.4,23.3,NA,107,103,"shawnmarion"
"222",273,"Sean Marks\marksse01","C",35,"POR",29,0,208,5,11.5,0.432,0.5,0.5,1,4.5,11,0.405,1.3,2.1,0.625,4.2,6.3,10.5,1,0.8,1.3,2.9,11.5,11.8,NA,93,109,"seanmarks"
"223",274,"Cartier Martin\martica01","SF",26,"WAS",52,1,542,6.7,17.2,0.39,3.7,9.3,0.394,3,7.8,0.386,2.6,3.8,0.7,1.9,5.1,7,1.7,1.7,0.6,1.5,4.9,19.7,NA,109,112,"cartiermartin"
"224",275,"Kenyon Martin\martike01","PF",33,"DEN",48,48,1233,7.5,14.7,0.511,0.1,0.4,0.222,7.5,14.4,0.518,1.7,2.9,0.583,2.7,9.4,12.1,4.4,1.8,1.4,2.4,5.5,16.9,NA,107,105,"kenyonmartin"
"225",276,"Kevin Martin\martike02","SG",27,"HOU",80,80,2603,10.8,24.8,0.436,3.4,9,0.383,7.4,15.8,0.467,11.6,13.1,0.888,0.5,4.5,5.1,3.9,1.6,0.3,3.6,3,36.7,NA,117,111,"kevinmartin"
"226",277,"Roger Mason\masonro01","SG",30,"NYK",26,0,319,4.1,12.1,0.338,2.5,6.9,0.364,1.6,5.2,0.303,1.1,1.6,0.7,0.8,6,6.8,3.1,0.9,0.3,0.9,3.9,11.8,NA,102,113,"rogermason"
"227",278,"Wesley Matthews\matthwe02","SG",24,"POR",82,69,2758,8.7,19.4,0.449,3,7.5,0.407,5.7,11.9,0.476,5.3,6.2,0.844,1,4.2,5.1,3.2,2,0.2,2.7,3.9,25.7,NA,114,109,"wesleymatthews"
"228",279,"Jason Maxiell\maxieja01","PF",27,"DET",57,14,930,5.4,10.9,0.492,0,0,NA,5.4,10.9,0.492,3,5.7,0.515,3.8,6.2,10,1,1.4,1.2,2.5,5.3,13.7,NA,99,112,"jasonmaxiell"
"229",280,"Eric Maynor\maynoer01","PG",23,"OKC",82,0,1200,5.8,14.4,0.402,1.6,4.1,0.385,4.2,10.2,0.409,1.9,2.5,0.729,1.1,4.1,5.2,10.3,1.5,0.3,3.3,4.1,15,NA,104,110,"ericmaynor"
"230",281,"O.J. Mayo\mayooj01","SG",23,"MEM",71,17,1869,8.5,20.9,0.407,2.7,7.4,0.364,5.8,13.5,0.431,2.8,3.7,0.756,1,3.8,4.8,4.1,2,0.7,2.8,3.5,22.4,NA,101,107,"ojmayo"
"231",282,"Luc Mbah a Moute\mbahalu01","PF",24,"MIL",79,52,2093,5.1,10.9,0.463,0,0.2,0,5.1,10.8,0.47,3.4,4.8,0.707,4.3,6.4,10.7,1.7,1.8,0.7,2,4.6,13.5,NA,107,103,"lucmbahamoute"
"232",283,"Antonio McDyess\mcdyean01","PF",36,"SAS",73,16,1387,6.3,12.9,0.491,0,0,0,6.3,12.9,0.493,1.9,2.9,0.675,4.6,10.2,14.8,3.1,1.3,1.5,2.7,6.1,14.6,NA,106,104,"antoniomcdyess"
"233",284,"JaVale McGee\mcgeeja01","C",23,"WAS",79,75,2193,7.7,14.1,0.55,0,0.1,0,7.7,14,0.552,3.1,5.4,0.583,5.2,9.6,14.8,0.9,1,4.5,2.4,5.4,18.6,NA,111,106,"javalemcgee"
"234",285,"Tracy McGrady*\mcgratr01","SG",31,"DET",72,39,1686,7.2,16.4,0.442,1,2.8,0.341,6.3,13.6,0.462,2.9,4.1,0.698,1.6,6.5,8,8,2.1,1.1,3.3,3.2,18.3,NA,104,110,"tracymcgrady"
"235",286,"Dominic McGuire\mcguido01","SF",25,"CHA",52,8,760,5.1,12.8,0.396,0,0.1,0,5.1,12.7,0.4,2.1,2.7,0.769,4.4,9.6,14,3,0.7,2.3,1.8,6.6,12.3,NA,100,106,"dominicmcguire"
"236",287,"Josh McRoberts\mcrobjo01","PF",23,"IND",72,51,1597,6.7,12.2,0.547,0.7,1.9,0.383,6,10.3,0.577,2.8,3.8,0.739,3.5,8.7,12.1,4.8,1.5,1.8,3,5.2,16.9,NA,116,104,"joshmcroberts"
"237",288,"Jodie Meeks\meeksjo01","SG",23,"PHI",74,64,2062,6.1,14.5,0.425,3.5,8.8,0.397,2.6,5.6,0.468,3.9,4.3,0.894,0.5,3.8,4.3,2,1.6,0.1,1.5,2.5,19.7,NA,116,108,"jodiemeeks"
"238",289,"Pops Mensah-Bonsu\mensapo01","PF",27,"NOH",7,0,35,1.5,4.6,0.333,0,0,NA,1.5,4.6,0.333,0,0,NA,4.6,12.4,17,3.1,0,0,3.1,17,3.1,NA,82,106,"popsmensahbonsu"
"239",290,"C.J. Miles\milescj01","SF",23,"UTA",78,19,1969,9.8,24.1,0.407,2.9,9.1,0.322,6.9,15,0.459,4.3,5.2,0.811,1.4,5.4,6.8,3.6,2,1,2.5,5.9,26.8,NA,103,110,"cjmiles"
"240",291,"Darko Milicic\milicda01","C",25,"MIN",69,69,1686,8,17.1,0.469,0,0,NA,8,17.1,0.469,1.9,3.4,0.557,3.9,6.7,10.6,3.1,1.6,4.1,4.5,6.8,17.9,NA,91,107,"darkomilicic"
"241",292,"Andre Miller\millean02","PG",34,"POR",81,81,2650,8,17.4,0.46,0.1,0.8,0.108,7.9,16.6,0.476,5.1,6,0.853,2,4.2,6.2,11.7,2.3,0.2,4.1,3.5,21.2,NA,111,108,"andremiller"
"242",293,"Brad Miller\millebr01","C",34,"HOU",60,5,1015,6.6,14.9,0.446,2,5.4,0.374,4.6,9.5,0.487,3.9,4.7,0.83,2.2,8.9,11.1,7.3,1.4,1.1,2.7,4.9,19.2,NA,117,108,"bradmiller"
"243",294,"Mike Miller\millemi01","SG",30,"MIA",41,2,838,5.1,12.7,0.401,2.7,7.4,0.364,2.4,5.3,0.452,1.4,2.1,0.676,2.4,9.2,11.6,3.2,1.3,0.1,2.6,5.5,14.4,NA,104,104,"mikemiller"
"244",295,"Patty Mills\millspa02","PG",22,"POR",64,0,783,9.4,22.9,0.412,3.3,9.3,0.353,6.1,13.6,0.451,2.5,3.3,0.766,1.3,2.2,3.6,7.6,1.9,0.1,4.3,4.4,24.6,NA,101,111,"pattymills"
"245",296,"Paul Millsap\millspa01","PF",25,"UTA",76,76,2605,10.6,20,0.531,0.2,0.5,0.391,10.4,19.5,0.535,5.2,6.8,0.757,3.3,8.4,11.7,3.8,2.1,1.4,2.9,5.5,26.6,NA,114,108,"paulmillsap"
"246",297,"Yao Ming*\mingya01","C",30,"HOU",5,5,91,10.1,20.7,0.486,0,0,NA,10.1,20.7,0.486,8.4,9,0.938,3.9,11.2,15.1,2.2,0,4.5,3.9,7.3,28.6,NA,111,105,"yaoming"
"247",299,"Greg Monroe\monrogr01","C",20,"DET",80,48,2222,7.3,13.3,0.551,0,0,0,7.3,13.3,0.552,3.5,5.6,0.622,6,8.6,14.6,2.5,2.3,1.1,2,4.7,18.2,NA,120,109,"gregmonroe"
"248",301,"Anthony Morrow\morroan01","SG",25,"NJN",58,47,1856,8,17.8,0.45,3.2,7.5,0.423,4.9,10.4,0.469,2.8,3.1,0.897,1.1,3.9,4.9,2,0.5,0.2,1.6,3.9,22,NA,113,114,"anthonymorrow"
"249",303,"Byron Mullens\mulleby01","PF",21,"OKC",13,0,85,5.5,17.1,0.321,0,0,NA,5.5,17.1,0.321,4.3,8.5,0.5,3.7,11,14.6,0,1.2,1.8,4.9,6.7,15.2,NA,71,105,"byronmullens"
"250",305,"Hamady N'Diaye\ndiayha01","C",24,"WAS",16,0,80,2.6,3.2,0.8,0,0,NA,2.6,3.2,0.8,3.8,7.7,0.5,1.3,3.2,4.5,0,1.3,3.2,1.9,11.5,9,NA,107,111,"hamadyndiaye"
"251",306,"Eduardo Najera\najered01","PF",34,"CHA",31,0,372,3.7,10.4,0.361,1.6,4.9,0.324,2.2,5.5,0.395,0.9,1.6,0.545,2,4.3,6.3,2.9,1.6,0.9,1.9,7.5,9.9,NA,93,109,"eduardonajera"
"252",307,"Steve Nash\nashst01","PG",36,"PHO",75,75,2497,8.1,16.5,0.492,1.6,4.2,0.395,6.5,12.3,0.525,4.6,5.1,0.912,0.8,4.5,5.3,17.4,1,0.1,5.4,1.8,22.5,NA,118,114,"stevenash"
"253",308,"Gary Neal\nealga01","SG",26,"SAS",80,1,1685,8.8,19.5,0.451,4,9.5,0.419,4.8,10,0.481,2.6,3.2,0.808,0.6,5.4,6,3,0.8,0.1,2.4,4.6,24.2,NA,110,109,"garyneal"
"254",309,"Jameer Nelson\nelsoja01","PG",28,"ORL",76,76,2319,8.5,19,0.446,2.7,6.7,0.401,5.8,12.3,0.471,2.9,3.7,0.802,0.8,4.3,5.1,10.3,1.7,0.1,4.4,4.7,22.6,NA,109,104,"jameernelson"
"255",310,"Joakim Noah\noahjo01","C",25,"CHI",48,48,1576,7.1,13.6,0.525,0,0,0,7.1,13.5,0.526,4.7,6.3,0.739,6.1,10.7,16.8,3.6,1.6,2.4,3,5.3,18.9,NA,117,97,"joakimnoah"
"256",311,"Andres Nocioni\nocioan01","SF",31,"PHI",54,17,931,6.6,15.6,0.426,2.4,6.6,0.356,4.3,8.9,0.478,2.8,3.4,0.803,1.1,8.4,9.5,2.5,0.8,0.8,2.6,5.6,18.4,NA,101,106,"andresnocioni"
"257",313,"Dirk Nowitzki\nowitdi01","PF",32,"DAL",73,73,2504,12.8,24.8,0.517,1.4,3.5,0.393,11.4,21.2,0.538,8.3,9.3,0.892,1,9.7,10.8,4,0.8,1,2.9,3.6,35.3,NA,118,105,"dirknowitzki"
"258",314,"Jermaine O'Neal\onealje01","C",32,"BOS",24,10,431,6.2,13.4,0.459,0,0.1,0,6.2,13.3,0.463,3.6,5.3,0.674,3.1,7.8,10.8,1.5,0.2,3.7,3.3,8,15.9,NA,93,100,"jermaineoneal"
"259",315,"Shaquille O'Neal*\onealsh01","C",38,"BOS",37,36,752,9.5,14.2,0.667,0,0,NA,9.5,14.2,0.667,5.2,9.3,0.557,3.4,9.2,12.6,1.8,1.1,3,4,8.5,24.1,NA,111,98,"shaquilleoneal"
"260",316,"Fabricio Oberto\obertfa01","C",35,"POR",5,0,45,3.6,6.1,0.6,0,0,NA,3.6,6.1,0.6,1.2,2.4,0.5,3.6,4.9,8.5,0,0,0,3.6,12.1,8.5,NA,88,113,"fabriciooberto"
"261",317,"Lamar Odom\odomla01","PF",31,"LAL",82,35,2639,9.5,17.9,0.53,1.4,3.6,0.382,8.1,14.3,0.566,3.3,4.9,0.675,3.5,10.7,14.2,5,0.9,1.2,2.8,4,23.7,NA,118,103,"lamarodom"
"262",318,"Emeka Okafor\okafoem01","C",28,"NOH",72,72,2287,7.1,12.4,0.573,0,0,0,7.1,12.4,0.574,3.4,6.1,0.562,5.4,10.7,16.2,1,0.9,3,2.8,5.4,17.6,NA,111,102,"emekaokafor"
"263",319,"Mehmet Okur\okurme01","C",31,"UTA",13,0,168,6.9,19.5,0.355,1.6,5,0.313,5.3,14.4,0.37,4.7,6.3,0.75,2.8,6.6,9.4,6,1.3,1.3,2.2,5.6,20.1,NA,102,111,"mehmetokur"
"264",320,"Travis Outlaw\outlatr01","SF",26,"NJN",82,55,2358,6.2,16.6,0.375,1.7,5.7,0.302,4.5,10.8,0.413,3,3.9,0.772,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,NA,97,112,"travisoutlaw"
"265",322,"Zaza Pachulia\pachuza01","C",26,"ATL",79,7,1244,4.6,10,0.461,0,0,NA,4.6,10,0.461,5.8,7.7,0.754,5.1,9.2,14.4,2.5,1.5,1,3,7.9,15.1,NA,111,105,"zazapachulia"
"266",323,"Anthony Parker\parkean01","SF",35,"CLE",72,65,2091,5.4,13.6,0.399,2.1,5.6,0.379,3.3,8,0.412,1.8,2.3,0.779,0.8,4.6,5.4,5.4,1.7,0.2,2,2.7,14.8,NA,103,113,"anthonyparker"
"267",324,"Tony Parker\parketo01","PG",28,"SAS",78,78,2528,11.4,22,0.519,0.5,1.4,0.357,10.9,20.5,0.531,4.8,6.2,0.769,0.6,4.3,4.9,10.6,1.9,0.1,4.1,2.8,28.1,NA,113,108,"tonyparker"
"268",325,"Patrick Patterson\pattepa01","PF",21,"HOU",52,6,868,8.7,15.7,0.558,0,0.1,0,8.7,15.6,0.562,1.8,2.5,0.714,5,6.7,11.7,2.4,1,2.2,1.8,4.5,19.3,NA,118,109,"patrickpatterson"
"269",326,"Chris Paul\paulch01","PG",25,"NOH",80,80,2880,8.1,17.4,0.463,1.3,3.4,0.388,6.7,14,0.482,6.3,7.2,0.878,0.7,5.4,6.1,14.7,3.5,0.1,3.3,3.7,23.8,NA,122,103,"chrispaul"
"270",328,"Nikola Pekovic\pekovni01","C",25,"MIN",65,11,887,7.6,14.8,0.517,0,0,NA,7.6,14.8,0.517,4.9,6.4,0.763,5,5.8,10.8,1.5,1,2,5.1,10.2,20.1,NA,100,111,"nikolapekovic"
"271",330,"Morris Peterson\petermo01","SG",33,"OKC",4,0,23,4.5,11.3,0.4,0,2.3,0,4.5,9,0.5,0,0,NA,0,6.8,6.8,2.3,0,0,0,11.3,9,NA,95,112,"morrispeterson"
"272",331,"Johan Petro\petrojo01","C",25,"NJN",77,1,893,7.7,17.3,0.445,0,0.2,0,7.7,17.1,0.451,0.9,1.7,0.536,3.7,9,12.7,2.6,2,2,2.8,10.6,16.3,NA,92,105,"johanpetro"
"273",332,"Paul Pierce\piercpa01","SF",33,"BOS",80,80,2774,9.7,19.5,0.497,2.1,5.7,0.374,7.6,13.9,0.547,7.4,8.6,0.86,0.7,7.6,8.2,5,1.5,1,3.3,4.4,28.9,NA,116,101,"paulpierce"
"274",334,"Dexter Pittman\pittmde01","C",22,"MIA",2,0,11,4.8,14.4,0.333,0,0,NA,4.8,14.4,0.333,0,0,NA,4.8,9.6,14.4,0,0,0,9.6,9.6,9.6,NA,52,106,"dexterpittman"
"275",335,"Quincy Pondexter\pondequ01","SF",22,"NOH",66,6,734,5.4,13.3,0.406,1.3,3.7,0.36,4.1,9.6,0.423,1.8,2.5,0.706,1.7,4.8,6.5,2.1,1.3,0.7,1.2,4.6,13.9,NA,102,108,"quincypondexter"
"276",336,"James Posey\poseyja01","SF",34,"IND",49,0,839,4.9,14.6,0.336,4,12.8,0.316,0.8,1.8,0.483,0.7,0.9,0.733,0.6,8.3,8.9,2.1,1.4,0.4,1.4,6.2,14.5,NA,98,106,"jamesposey"
"277",338,"Josh Powell\poweljo01","PF",28,"ATL",54,0,653,7.7,17.1,0.452,0,0.1,0,7.7,17,0.454,3,3.7,0.8,4,7.1,11.1,1.8,0.4,0.4,4.4,6.4,18.4,NA,90,110,"joshpowell"
"278",339,"A.J. Price\priceaj01","PG",24,"IND",50,0,795,7.3,20.4,0.356,2.6,9.5,0.275,4.7,10.9,0.427,3.4,5.2,0.667,1,3.6,4.6,7.1,1.8,0.1,3.4,3.9,20.6,NA,95,109,"ajprice"
"279",340,"Ronnie Price\pricero01","SG",27,"UTA",59,0,717,5.4,15.4,0.352,1.5,5.1,0.29,4,10.4,0.383,2.1,2.9,0.744,1.6,2.9,4.5,4.1,3.1,0.4,4,7.8,14.5,NA,84,110,"ronnieprice"
"280",341,"Tayshaun Prince\princta01","SF",30,"DET",78,78,2562,9.9,21,0.473,0.7,2.1,0.347,9.2,19,0.486,2.5,3.5,0.702,1.6,5.3,6.9,4.5,0.6,0.9,1.7,1.9,23.1,NA,108,115,"tayshaunprince"
"281",343,"Chris Quinn\quinnch01","PG",27,"SAS",41,0,292,5.9,16.2,0.363,2,6.6,0.297,3.9,9.6,0.407,0.7,1.4,0.5,0.5,3.9,4.5,7.5,0.9,0.2,2.1,5.2,14.4,NA,97,110,"chrisquinn"
"282",344,"Vladimir Radmanovic\radmavl01","PF",30,"GSW",74,6,1169,5.9,13.8,0.431,3,7.5,0.405,2.9,6.3,0.462,1.3,1.5,0.882,2.8,6.4,9.2,3.4,1.9,1.9,2.5,6.8,16.2,NA,110,110,"vladimirradmanovic"
"283",346,"Zach Randolph\randoza01","PF",29,"MEM",75,74,2724,11.5,22.8,0.503,0.2,0.8,0.186,11.3,22,0.515,5.8,7.6,0.758,6.3,11.3,17.5,3.1,1.2,0.5,2.9,3.4,28.8,NA,115,105,"zachrandolph"
"284",347,"Theo Ratliff\ratlith01","C",37,"LAL",10,0,71,0.7,4.5,0.167,0,0,NA,0.7,4.5,0.167,0,1.5,0,4.5,5.2,9.7,2.2,1.5,3.7,2.2,5.2,1.5,NA,67,103,"theoratliff"
"285",348,"Andy Rautins\rautian01","SG",24,"NYK",5,0,24,6.3,14.6,0.429,2.1,8.4,0.25,4.2,6.3,0.667,2.1,4.2,0.5,0,2.1,2.1,6.3,2.1,0,14.6,0,16.7,NA,60,113,"andyrautins"
"286",349,"Michael Redd\reddmi01","SG",31,"MIL",10,0,134,7.2,18,0.4,1.6,6.8,0.235,5.6,11.2,0.5,1.6,1.6,1,0,3.2,3.2,4.8,0.8,0.4,1.6,1.6,17.6,NA,99,108,"michaelredd"
"287",350,"J.J. Redick\redicjj01","SG",26,"ORL",59,5,1513,6.9,15.5,0.441,3,7.6,0.397,3.8,7.9,0.482,3.9,4.5,0.875,0.2,3.7,3.9,3.5,1,0.1,1.8,2.8,20.6,NA,117,106,"jjredick"
"288",352,"Quentin Richardson\richaqu01","SF",30,"ORL",57,19,955,4.8,14,0.341,2.3,8,0.288,2.5,6,0.413,1.8,2.4,0.75,2.1,7.7,9.8,2.1,1.4,0.3,1.8,4.1,13.7,NA,97,103,"quentinrichardson"
"289",353,"Luke Ridnour\ridnolu01","PG",29,"MIN",71,66,2159,7.4,15.7,0.468,1.9,4.2,0.44,5.5,11.5,0.479,2.8,3.2,0.883,0.9,3.7,4.6,8.9,2.1,0.2,3.6,3.4,19.4,NA,112,113,"lukeridnour"
"290",355,"Rajon Rondo\rondora01","PG",24,"BOS",68,68,2527,6.7,14.1,0.475,0.2,0.9,0.233,6.5,13.2,0.491,1.6,2.8,0.568,1.8,4.4,6.2,16,3.2,0.2,4.9,2.5,15.2,NA,104,100,"rajonrondo"
"291",356,"Derrick Rose\rosede01","PG",22,"CHI",81,81,3026,12.5,28,0.445,2.2,6.8,0.332,10.2,21.3,0.481,8.4,9.7,0.858,1.4,4.4,5.8,10.9,1.5,0.9,4.9,2.4,35.6,NA,113,103,"derrickrose"
"292",357,"Quinton Ross\rossqu01","SF",29,"NJN",36,4,353,3.9,8.9,0.441,0,0.5,0,3.9,8.5,0.464,0.8,2.1,0.357,1.5,3,4.5,1.5,0.5,0.9,1.1,6.1,8.6,NA,92,114,"quintonross"
"293",358,"Brandon Roy\roybr01","SG",26,"POR",47,23,1310,8.7,21.8,0.4,1.6,4.8,0.333,7.1,17,0.418,4.9,5.8,0.848,1.2,3.9,5,5.4,1.5,0.5,2.3,3.2,23.9,NA,105,110,"brandonroy"
"294",359,"Brandon Rush\rushbr01","SG",25,"IND",67,21,1754,6.3,14.9,0.421,2.7,6.4,0.417,3.6,8.4,0.425,2.3,3.1,0.755,1,5.3,6.3,1.8,1.2,1,2,3.1,17.5,NA,104,108,"brandonrush"
"295",360,"John Salmons\salmojo01","SG",31,"MIL",73,70,2554,7.8,18.8,0.415,1.7,4.6,0.379,6.1,14.2,0.427,4.1,5,0.813,0.6,5,5.6,5.3,1.5,0.6,2.9,3.3,21.4,NA,101,105,"johnsalmons"
"296",361,"Samardo Samuels\samuesa01","PF",22,"CLE",37,10,701,8.1,17.7,0.456,0,0.2,0,8.1,17.5,0.462,5,8.1,0.618,5.5,6.1,11.6,1.3,1.1,1.3,3.9,6.5,21.2,NA,96,112,"samardosamuels"
"297",362,"Larry Sanders\sandela01","C",22,"MIL",60,12,872,7.1,16.4,0.433,0,0,NA,7.1,16.4,0.433,1.7,3.1,0.56,3.6,7.3,10.9,1,1.3,4.4,2.3,7.2,15.9,NA,91,99,"larrysanders"
"298",363,"Brian Scalabrine\scalabr01","PF",32,"CHI",18,0,88,6,11.5,0.526,0,3,0,6,8.5,0.714,0,0,NA,0.6,4.2,4.8,3.6,1.8,2.4,3,10.9,12.1,NA,93,100,"brianscalabrine"
"299",364,"Luis Scola\scolalu01","PF",30,"HOU",74,74,2412,12,23.9,0.504,0,0.1,0,12,23.8,0.505,4.5,6.1,0.738,3.1,9.7,12.8,3.9,1,0.9,3.1,4.8,28.6,NA,108,108,"luisscola"
"300",365,"Thabo Sefolosha\sefolth01","SG",26,"OKC",79,79,2049,4,8.4,0.471,0.7,2.6,0.275,3.3,5.8,0.558,1.5,2,0.747,1.6,7.1,8.7,2.8,2.5,1,1.4,4.3,10.1,NA,112,106,"thabosefolosha"
"301",366,"Kevin Seraphin\serapke01","PF",21,"WAS",58,1,635,5.3,11.8,0.449,0,0,NA,5.3,11.8,0.449,1.8,2.5,0.71,6.4,5.8,12.2,0.8,1.4,2.3,3.4,10.2,12.4,NA,95,110,"kevinseraphin"
"302",367,"Ramon Sessions\sessira01","PG",24,"CLE",81,38,2133,8.8,18.8,0.466,0.1,0.4,0.2,8.7,18.4,0.472,8.4,10.2,0.823,1.1,5.1,6.2,10.1,1.5,0.2,4.3,2.2,26,NA,110,114,"ramonsessions"
"303",368,"Mustafa Shakur\shakumu01","PG",26,"WAS",22,0,159,6.8,19,0.356,0.3,3.2,0.1,6.4,15.8,0.408,2.6,4.8,0.533,2.3,4.8,7.1,8,1.6,1,5.8,4.8,16.4,NA,79,112,"mustafashakur"
"304",369,"Garret Siler\silerga01","C",24,"PHO",21,0,101,8.6,15.6,0.548,0,0,NA,8.6,15.6,0.548,5.5,11.1,0.5,8.1,6,14.1,1.5,0.5,2,5,10.1,22.7,NA,103,111,"garretsiler"
"305",370,"Bobby Simmons\simmobo01","SF",30,"SAS",2,0,16,0,9.8,0,0,9.8,0,0,0,NA,0,0,NA,0,0,0,6.5,0,0,0,6.5,0,NA,40,114,"bobbysimmons"
"306",371,"Brian Skinner\skinnbr01","C",34,"MIL",2,0,6,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,112,"brianskinner"
"307",372,"Craig Smith\smithcr01","PF",27,"LAC",48,0,586,9.2,16.6,0.553,0,0.4,0,9.2,16.1,0.568,4.4,6,0.735,3.8,6.5,10.3,2.7,1.4,0.6,2.9,7.4,22.8,NA,114,109,"craigsmith"
"308",374,"J.R. Smith\smithjr01","SF",25,"DEN",79,6,1968,8.7,20,0.435,3.2,8.1,0.39,5.5,11.9,0.466,4.2,5.6,0.738,1.1,7.1,8.2,4.5,2.3,0.4,2.6,4.4,24.7,NA,109,106,"jrsmith"
"309",375,"Jason Smith\smithja02","C",24,"NOH",77,6,1102,6.7,15.1,0.443,0,0.1,0,6.7,15,0.446,2.9,3.4,0.843,4.4,7.5,11.8,1.8,1.3,1.6,2.6,7.4,16.3,NA,100,105,"jasonsmith"
"310",377,"Josh Smith\smithjo03","PF",25,"ATL",77,77,2645,10.1,21.1,0.477,1,3.1,0.331,9.1,18,0.503,4.7,6.4,0.725,2.7,10.6,13.3,5.2,2,2.4,4,4.4,25.9,NA,104,102,"joshsmith"
"311",378,"Darius Songaila\songada01","C",32,"PHI",10,0,71,5.2,11.1,0.467,0,0,NA,5.2,11.1,0.467,1.5,2.9,0.5,1.5,5.9,7.4,1.5,0,0,2.9,11.8,11.8,NA,85,110,"dariussongaila"
"312",379,"Marreese Speights\speigma01","C",23,"PHI",64,1,734,10.3,20.8,0.495,0.1,0.3,0.25,10.2,20.5,0.498,3.9,5.2,0.753,4.6,10.4,15,2.1,0.6,1.4,2.9,8.6,24.5,NA,105,104,"marreesespeights"
"313",380,"Tiago Splitter\splitti01","C",26,"SAS",60,6,738,7.1,13.5,0.529,0,0.1,0,7.1,13.4,0.532,5.4,9.9,0.543,5.1,9.1,14.2,1.8,2,1.2,2.3,6.4,19.6,NA,113,103,"tiagosplitter"
"314",381,"Jerry Stackhouse\stackje01","SG",36,"MIA",7,1,50,3.2,12.7,0.25,1.1,4.2,0.25,2.1,8.4,0.25,5.3,7.4,0.714,1.1,6.3,7.4,3.2,0,2.1,2.1,3.2,12.7,NA,88,106,"jerrystackhouse"
"315",382,"Lance Stephenson\stephla01","SG",20,"IND",12,0,115,5.7,17.2,0.333,0,2.2,0,5.7,15,0.382,4.8,6.2,0.786,0.4,7.5,7.9,9.3,1.8,0,7.1,6.2,16.3,NA,78,106,"lancestephenson"
"316",383,"DeShawn Stevenson\stevede01","SG",29,"DAL",72,54,1158,5.8,15,0.388,4.3,11.3,0.378,1.5,3.7,0.42,1.5,2,0.767,0.9,3.9,4.8,3.5,1,0.2,2,3.2,17.4,NA,106,109,"deshawnstevenson"
"317",385,"Amar'e Stoudemire\stoudam01","C",28,"NYK",78,78,2870,13,25.9,0.502,0.2,0.4,0.435,12.8,25.5,0.503,8.3,10.4,0.792,3.5,7.7,11.1,3.5,1.2,2.6,4.4,4.8,34.5,NA,109,108,"amarestoudemire"
