"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","fix"
"280",341,"Tayshaun Prince\princta01","SF",30,"DET",78,78,2562,473,1001,0.473,34,98,0.347,439,903,0.486,0.49,118,168,0.702,78,251,329,215,30,41,82,90,1098,"tayshaunprince"
"281",343,"Chris Quinn\quinnch01","PG",27,"SAS",41,0,292,33,91,0.363,11,37,0.297,22,54,0.407,0.423,4,8,0.5,3,22,25,42,5,1,12,29,81,"chrisquinn"
"282",344,"Vladimir Radmanovic\radmavl01","PF",30,"GSW",74,6,1169,137,318,0.431,70,173,0.405,67,145,0.462,0.541,30,34,0.882,64,148,212,79,44,44,57,157,374,"vladimirradmanovic"
"283",346,"Zach Randolph\randoza01","PF",29,"MEM",75,74,2724,598,1188,0.503,8,43,0.186,590,1145,0.515,0.507,300,396,0.758,326,588,914,163,63,25,151,175,1504,"zachrandolph"
"284",347,"Theo Ratliff\ratlith01","C",37,"LAL",10,0,71,1,6,0.167,0,0,NA,1,6,0.167,0.167,0,2,0,6,7,13,3,2,5,3,7,2,"theoratliff"
"285",348,"Andy Rautins\rautian01","SG",24,"NYK",5,0,24,3,7,0.429,1,4,0.25,2,3,0.667,0.5,1,2,0.5,0,1,1,3,1,0,7,0,8,"andyrautins"
"286",349,"Michael Redd\reddmi01","SG",31,"MIL",10,0,134,18,45,0.4,4,17,0.235,14,28,0.5,0.444,4,4,1,0,8,8,12,2,1,4,4,44,"michaelredd"
"287",350,"J.J. Redick\redicjj01","SG",26,"ORL",59,5,1513,197,447,0.441,87,219,0.397,110,228,0.482,0.538,112,128,0.875,6,107,113,102,29,3,53,80,593,"jjredick"
"288",352,"Quentin Richardson\richaqu01","SF",30,"ORL",57,19,955,87,255,0.341,42,146,0.288,45,109,0.413,0.424,33,44,0.75,39,139,178,38,25,5,33,74,249,"quentinrichardson"
"289",353,"Luke Ridnour\ridnolu01","PG",29,"MIN",71,66,2159,319,681,0.468,81,184,0.44,238,497,0.479,0.528,121,137,0.883,37,162,199,384,89,10,158,146,840,"lukeridnour"
"290",355,"Rajon Rondo\rondora01","PG",24,"BOS",68,68,2527,318,670,0.475,10,43,0.233,308,627,0.491,0.482,75,132,0.568,87,210,297,760,153,11,234,120,721,"rajonrondo"
"291",356,"Derrick Rose\rosede01","PG",22,"CHI",81,81,3026,711,1597,0.445,128,385,0.332,583,1212,0.481,0.485,476,555,0.858,81,249,330,623,85,51,278,136,2026,"derrickrose"
"292",357,"Quinton Ross\rossqu01","SF",29,"NJN",36,4,353,26,59,0.441,0,3,0,26,56,0.464,0.441,5,14,0.357,10,20,30,10,3,6,7,40,57,"quintonross"
"293",358,"Brandon Roy\roybr01","SG",26,"POR",47,23,1310,209,523,0.4,38,114,0.333,171,409,0.418,0.436,117,138,0.848,28,93,121,129,37,12,55,76,573,"brandonroy"
"294",359,"Brandon Rush\rushbr01","SG",25,"IND",67,21,1754,217,515,0.421,93,223,0.417,124,292,0.425,0.512,80,106,0.755,33,184,217,62,41,35,69,107,607,"brandonrush"
"295",360,"John Salmons\salmojo01","SG",31,"MIL",73,70,2554,373,898,0.415,83,219,0.379,290,679,0.427,0.462,195,240,0.813,27,239,266,252,72,28,137,157,1024,"johnsalmons"
"296",361,"Samardo Samuels\samuesa01","PF",22,"CLE",37,10,701,110,241,0.456,0,3,0,110,238,0.462,0.456,68,110,0.618,75,83,158,17,15,18,53,88,288,"samardosamuels"
"297",362,"Larry Sanders\sandela01","C",22,"MIL",60,12,872,116,268,0.433,0,0,NA,116,268,0.433,0.433,28,50,0.56,59,119,178,16,22,72,38,117,260,"larrysanders"
"298",363,"Brian Scalabrine\scalabr01","PF",32,"CHI",18,0,88,10,19,0.526,0,5,0,10,14,0.714,0.526,0,0,NA,1,7,8,6,3,4,5,18,20,"brianscalabrine"
"299",364,"Luis Scola\scolalu01","PF",30,"HOU",74,74,2412,569,1129,0.504,0,3,0,569,1126,0.505,0.504,214,290,0.738,147,459,606,185,48,44,147,227,1352,"luisscola"
"300",365,"Thabo Sefolosha\sefolth01","SG",26,"OKC",79,79,2049,157,333,0.471,28,102,0.275,129,231,0.558,0.514,59,79,0.747,65,281,346,111,97,38,55,171,401,"thabosefolosha"
"301",366,"Kevin Seraphin\serapke01","PF",21,"WAS",58,1,635,66,147,0.449,0,0,NA,66,147,0.449,0.449,22,31,0.71,80,72,152,10,17,28,42,126,154,"kevinseraphin"
"302",367,"Ramon Sessions\sessira01","PG",24,"CLE",81,38,2133,362,776,0.466,3,15,0.2,359,761,0.472,0.468,348,423,0.823,46,209,255,419,60,8,178,93,1075,"ramonsessions"
"303",368,"Mustafa Shakur\shakumu01","PG",26,"WAS",22,0,159,21,59,0.356,1,10,0.1,20,49,0.408,0.364,8,15,0.533,7,15,22,25,5,3,18,15,51,"mustafashakur"
"304",369,"Garret Siler\silerga01","C",24,"PHO",21,0,101,17,31,0.548,0,0,NA,17,31,0.548,0.548,11,22,0.5,16,12,28,3,1,4,10,20,45,"garretsiler"
"305",370,"Bobby Simmons\simmobo01","SF",30,"SAS",2,0,16,0,3,0,0,3,0,0,0,NA,0,0,0,NA,0,0,0,2,0,0,0,2,0,"bobbysimmons"
"306",371,"Brian Skinner\skinnbr01","C",34,"MIL",2,0,6,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"brianskinner"
"307",372,"Craig Smith\smithcr01","PF",27,"LAC",48,0,586,104,188,0.553,0,5,0,104,183,0.568,0.553,50,68,0.735,43,74,117,31,16,7,33,84,258,"craigsmith"
"308",374,"J.R. Smith\smithjr01","SF",25,"DEN",79,6,1968,341,784,0.435,124,318,0.39,217,466,0.466,0.514,163,221,0.738,45,277,322,175,92,16,100,173,969,"jrsmith"
"309",375,"Jason Smith\smithja02","C",24,"NOH",77,6,1102,136,307,0.443,0,2,0,136,305,0.446,0.443,59,70,0.843,89,152,241,36,26,32,53,150,331,"jasonsmith"
"310",377,"Josh Smith\smithjo03","PF",25,"ATL",77,77,2645,497,1041,0.477,51,154,0.331,446,887,0.503,0.502,229,316,0.725,134,523,657,255,99,120,197,217,1274,"joshsmith"
"311",378,"Darius Songaila\songada01","C",32,"PHI",10,0,71,7,15,0.467,0,0,NA,7,15,0.467,0.467,2,4,0.5,2,8,10,2,0,0,4,16,16,"dariussongaila"
"312",379,"Marreese Speights\speigma01","C",23,"PHI",64,1,734,144,291,0.495,1,4,0.25,143,287,0.498,0.497,55,73,0.753,64,146,210,30,8,19,40,120,344,"marreesespeights"
"313",380,"Tiago Splitter\splitti01","C",26,"SAS",60,6,738,101,191,0.529,0,1,0,101,190,0.532,0.529,76,140,0.543,72,129,201,26,29,17,32,91,278,"tiagosplitter"
"314",381,"Jerry Stackhouse\stackje01","SG",36,"MIA",7,1,50,3,12,0.25,1,4,0.25,2,8,0.25,0.292,5,7,0.714,1,6,7,3,0,2,2,3,12,"jerrystackhouse"
"315",382,"Lance Stephenson\stephla01","SG",20,"IND",12,0,115,13,39,0.333,0,5,0,13,34,0.382,0.333,11,14,0.786,1,17,18,21,4,0,16,14,37,"lancestephenson"
"316",383,"DeShawn Stevenson\stevede01","SG",29,"DAL",72,54,1158,128,330,0.388,94,249,0.378,34,81,0.42,0.53,33,43,0.767,20,86,106,77,21,5,44,71,383,"deshawnstevenson"
"317",385,"Amar'e Stoudemire\stoudam01","C",28,"NYK",78,78,2870,744,1482,0.502,10,23,0.435,734,1459,0.503,0.505,473,597,0.792,198,438,636,202,71,150,250,274,1971,"amarestoudemire"
"318",386,"Rodney Stuckey\stuckro01","PG",24,"DET",70,54,2183,363,827,0.439,26,90,0.289,337,737,0.457,0.455,330,381,0.866,70,146,216,361,76,10,155,177,1082,"rodneystuckey"
"319",387,"DaJuan Summers\summeda01","SF",23,"DET",22,1,199,28,69,0.406,9,21,0.429,19,48,0.396,0.471,9,20,0.45,2,10,12,2,3,1,13,21,74,"dajuansummers"
"320",388,"Pape Sy\sypa01","SF",22,"ATL",3,0,21,2,6,0.333,0,1,0,2,5,0.4,0.333,3,3,1,2,1,3,2,1,0,3,1,7,"papesy"
"321",390,"Jeff Teague\teaguje01","PG",22,"ATL",70,7,963,133,304,0.438,18,48,0.375,115,256,0.449,0.467,77,97,0.794,11,91,102,138,45,25,64,82,361,"jeffteague"
"322",391,"Sebastian Telfair\telfase01","PG",25,"MIN",37,8,711,97,241,0.402,28,78,0.359,69,163,0.423,0.461,44,60,0.733,17,37,54,111,25,3,64,64,266,"sebastiantelfair"
"323",393,"Jason Terry\terryja01","SG",33,"DAL",82,10,2564,492,1091,0.451,127,351,0.362,365,740,0.493,0.509,182,214,0.85,24,129,153,334,93,13,167,140,1293,"jasonterry"
"324",395,"Etan Thomas\thomaet01","C",32,"ATL",13,0,82,10,21,0.476,0,0,NA,10,21,0.476,0.476,12,15,0.8,6,17,23,2,1,4,5,11,32,"etanthomas"
"325",396,"Kurt Thomas\thomaku01","PF",38,"CHI",52,37,1178,95,186,0.511,1,1,1,94,185,0.508,0.513,20,32,0.625,75,226,301,60,32,42,42,164,211,"kurtthomas"
"326",397,"Tyrus Thomas\thomaty01","C",24,"CHA",41,2,861,156,331,0.471,0,3,0,156,328,0.476,0.471,107,136,0.787,65,159,224,29,30,66,65,113,419,"tyrusthomas"
"327",398,"Jason Thompson\thompja02","PF",24,"SAC",75,39,1748,271,534,0.507,0,3,0,271,531,0.51,0.507,121,200,0.605,144,310,454,88,28,44,99,212,663,"jasonthompson"
"328",401,"Anthony Tolliver\tollian01","SF",25,"MIN",65,4,1362,141,313,0.45,47,115,0.409,94,198,0.475,0.526,105,131,0.802,92,203,295,82,28,28,49,145,434,"anthonytolliver"
"329",402,"Ronny Turiaf\turiaro01","C",28,"NYK",64,21,1141,103,163,0.632,0,0,NA,103,163,0.632,0.632,61,98,0.622,64,143,207,92,35,73,41,160,267,"ronnyturiaf"
"330",404,"Evan Turner\turneev01","SG",22,"PHI",78,14,1797,225,529,0.425,14,44,0.318,211,485,0.435,0.439,101,125,0.808,42,264,306,159,49,14,80,138,565,"evanturner"
"331",405,"Ekpe Udoh\udohek01","C",23,"GSW",58,18,1030,97,222,0.437,0,0,NA,97,222,0.437,0.437,42,64,0.656,80,101,181,40,22,86,48,144,236,"ekpeudoh"
"332",406,"Ime Udoka\udokaim01","SF",33,"SAS",20,0,130,5,21,0.238,0,8,0,5,13,0.385,0.238,4,8,0.5,5,14,19,13,8,1,5,14,14,"imeudoka"
"333",407,"Beno Udrih\udrihbe01","PG",28,"SAC",79,64,2734,412,824,0.5,65,182,0.357,347,642,0.54,0.539,197,228,0.864,41,224,265,386,94,9,141,181,1086,"benoudrih"
"334",408,"Ben Uzoh\uzohbe01","PG",22,"NJN",42,0,438,61,144,0.424,3,8,0.375,58,136,0.426,0.434,33,56,0.589,30,31,61,69,13,8,25,29,158,"benuzoh"
"335",409,"Anderson Varejao\varejan01","C",28,"CLE",31,31,994,114,216,0.528,0,2,0,114,214,0.533,0.528,54,81,0.667,98,203,301,45,27,38,40,87,282,"andersonvarejao"
"336",410,"Greivis Vasquez\vasqugr01","SG",24,"MEM",70,1,860,95,233,0.408,25,86,0.291,70,147,0.476,0.461,34,44,0.773,12,61,73,151,22,4,70,83,249,"greivisvasquez"
"337",411,"Charlie Villanueva\villach01","PF",26,"DET",76,11,1666,313,708,0.442,125,323,0.387,188,385,0.488,0.53,89,116,0.767,50,245,295,48,42,42,66,175,840,"charlievillanueva"
"338",413,"Dwyane Wade\wadedw01","SG",29,"MIA",76,76,2823,692,1384,0.5,63,206,0.306,629,1178,0.534,0.523,494,652,0.758,123,362,485,346,111,87,237,197,1941,"dwyanewade"
"339",414,"Von Wafer\wafervo01","SG",25,"BOS",58,2,553,67,159,0.421,18,67,0.269,49,92,0.533,0.478,32,38,0.842,7,42,49,35,18,5,20,39,184,"vonwafer"
"340",415,"Henry Walker\walkebi01","SG",23,"NYK",61,1,784,104,236,0.441,59,153,0.386,45,83,0.542,0.566,31,44,0.705,16,106,122,34,21,6,37,81,298,"henrywalker"
"341",416,"John Wall\walljo01","PG",20,"WAS",69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131,"johnwall"
"342",417,"Ben Wallace\wallabe01","C",36,"DET",54,49,1238,67,149,0.45,1,2,0.5,66,147,0.449,0.453,19,57,0.333,129,221,350,72,54,54,44,81,154,"benwallace"
"343",419,"Luke Walton\waltolu01","SF",30,"LAL",54,0,484,38,116,0.328,8,34,0.235,30,82,0.366,0.362,7,10,0.7,9,58,67,62,9,4,31,38,91,"lukewalton"
"344",420,"Willie Warren\warrewi01","PG",21,"LAC",19,0,134,13,35,0.371,5,15,0.333,8,20,0.4,0.443,6,8,0.75,1,11,12,27,6,0,8,16,37,"williewarren"
"345",421,"Hakim Warrick\warriha01","PF",28,"PHO",80,6,1416,228,446,0.511,1,11,0.091,227,435,0.522,0.512,212,294,0.721,88,208,296,69,32,9,79,100,669,"hakimwarrick"
"346",422,"C.J. Watson\watsocj01","PG",26,"CHI",82,1,1091,146,394,0.371,44,112,0.393,102,282,0.362,0.426,69,93,0.742,16,78,94,186,55,11,73,82,405,"cjwatson"
"347",423,"Earl Watson\watsoea01","PG",31,"UTA",80,13,1567,126,307,0.41,36,107,0.336,90,200,0.45,0.469,55,82,0.671,52,130,182,278,61,17,116,146,343,"earlwatson"
"348",424,"Kyle Weaver\weaveky01","SG",24,"UTA",5,0,69,9,25,0.36,3,7,0.429,6,18,0.333,0.42,7,8,0.875,2,8,10,7,2,2,7,3,28,"kyleweaver"
"349",425,"Martell Webster\webstma02","SF",24,"MIN",46,1,1094,152,340,0.447,55,132,0.417,97,208,0.466,0.528,94,122,0.77,36,111,147,53,28,9,58,101,453,"martellwebster"
"350",426,"Sonny Weems\weemsso01","SF",24,"TOR",59,28,1413,228,513,0.444,17,61,0.279,211,452,0.467,0.461,72,94,0.766,39,114,153,104,34,2,86,87,545,"sonnyweems"
"351",427,"David West\westda01","PF",30,"NOH",70,70,2451,528,1040,0.508,2,9,0.222,526,1031,0.51,0.509,264,327,0.807,155,374,529,164,67,62,142,202,1322,"davidwest"
"352",428,"Delonte West\westde01","PG",27,"BOS",24,2,453,55,120,0.458,12,33,0.364,43,87,0.494,0.508,13,15,0.867,6,31,37,64,20,10,30,29,135,"delontewest"
"353",429,"Mario West\westma02","SG",26,"NJN",6,3,116,9,21,0.429,1,4,0.25,8,17,0.471,0.452,3,5,0.6,2,9,11,10,7,0,2,13,22,"mariowest"
"354",430,"Russell Westbrook\westbru01","PG",22,"OKC",82,82,2847,614,1390,0.442,34,103,0.33,580,1287,0.451,0.454,531,631,0.842,121,258,379,670,155,30,316,207,1793,"russellwestbrook"
"355",432,"Hassan Whiteside\whiteha01","C",21,"SAC",1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,2,0,"hassanwhiteside"
"356",433,"Chris Wilcox\wilcoch01","PF",28,"DET",57,29,995,187,322,0.581,0,1,0,187,321,0.583,0.581,50,89,0.562,95,176,271,43,29,17,43,145,424,"chriswilcox"
"357",434,"Damien Wilkins\wilkida02","SF",31,"ATL",52,0,676,69,137,0.504,2,10,0.2,67,127,0.528,0.511,40,56,0.714,23,67,90,41,27,9,21,72,180,"damienwilkins"
"358",437,"Jawad Williams\willija04","SF",27,"CLE",26,1,391,41,126,0.325,13,45,0.289,28,81,0.346,0.377,9,12,0.75,7,41,48,22,9,3,16,34,104,"jawadwilliams"
"359",438,"Lou Williams\willilo02","SG",24,"PHI",75,0,1747,323,795,0.406,88,253,0.348,235,542,0.434,0.462,293,356,0.823,32,117,149,252,47,17,102,128,1027,"louwilliams"
"360",439,"Marvin Williams\willima02","SF",24,"ATL",65,52,1865,246,537,0.458,37,110,0.336,209,427,0.489,0.493,147,174,0.845,68,245,313,88,34,23,62,104,676,"marvinwilliams"
"361",441,"Reggie Williams\willire02","SF",24,"GSW",80,9,1626,268,572,0.469,102,241,0.423,166,331,0.502,0.558,100,134,0.746,45,171,216,121,28,3,57,124,738,"reggiewilliams"
"362",442,"Shawne Williams\willish03","PF",24,"NYK",64,11,1323,164,385,0.426,85,212,0.401,79,173,0.457,0.536,41,49,0.837,60,179,239,47,39,51,46,164,454,"shawnewilliams"
"363",445,"Metta World Peace\artesro01","SF",31,"LAL",82,82,2410,261,658,0.397,83,233,0.356,178,425,0.419,0.46,92,136,0.676,100,167,267,175,124,36,90,181,697,"mettaworldpeace"
"364",446,"Antoine Wright\wrighan01","SG",26,"SAC",7,0,31,1,8,0.125,0,4,0,1,4,0.25,0.125,0,0,NA,2,1,3,0,1,0,1,3,2,"antoinewright"
"365",448,"Dorell Wright\wrighdo01","SF",25,"GSW",82,82,3147,485,1146,0.423,194,516,0.376,291,630,0.462,0.508,180,228,0.789,88,343,431,242,124,63,133,171,1344,"dorellwright"
"366",449,"Julian Wright\wrighju01","SF",23,"TOR",52,6,766,82,160,0.513,2,10,0.2,80,150,0.533,0.519,22,43,0.512,47,71,118,58,39,20,43,45,188,"julianwright"
"367",450,"Nick Young\youngni01","SG",25,"WAS",64,40,2034,412,935,0.441,105,271,0.387,307,664,0.462,0.497,186,228,0.816,26,148,174,75,45,17,90,144,1115,"nickyoung"
"368",451,"Sam Young\youngsa01","SF",25,"MEM",78,46,1577,233,494,0.472,17,50,0.34,216,444,0.486,0.489,89,116,0.767,40,147,187,71,68,23,61,120,572,"samyoung"
"369",452,"Thaddeus Young\youngth01","PF",22,"PHI",82,1,2135,458,847,0.541,6,22,0.273,452,825,0.548,0.544,123,174,0.707,153,281,434,82,90,26,99,170,1045,"thaddeusyoung"
"370",4,"Alexis Ajinca\ajincal01","C",22,"TOT",34,2,340,59,133,0.444,12,34,0.353,47,99,0.475,0.489,13,18,0.722,17,61,78,10,11,19,18,73,143,"alexisajinca"
"371",14,"David Andersen\anderda03","PF",30,"TOT",40,0,373,56,121,0.463,8,23,0.348,48,98,0.49,0.496,14,22,0.636,20,64,84,13,5,9,22,40,134,"davidandersen"
"372",17,"Carmelo Anthony\anthoca01","SF",26,"TOT",77,77,2751,684,1503,0.455,95,251,0.378,589,1252,0.47,0.487,507,605,0.838,118,445,563,221,68,46,206,224,1970,"carmeloanthony"
"373",19,"Gilbert Arenas\arenagi01","PG",29,"TOT",70,16,1796,269,734,0.366,97,327,0.297,172,407,0.423,0.433,120,153,0.784,22,167,189,274,74,21,177,188,755,"gilbertarenas"
"374",21,"Hilton Armstrong\armsthi01","C",26,"TOT",53,2,488,37,76,0.487,2,4,0.5,35,72,0.486,0.5,16,33,0.485,42,89,131,14,18,21,28,84,92,"hiltonarmstrong"
"375",22,"Carlos Arroyo\arroyca01","PG",31,"TOT",64,43,1185,120,273,0.44,31,69,0.449,89,204,0.436,0.496,39,47,0.83,20,83,103,125,21,1,60,71,310,"carlosarroyo"
"376",27,"Renaldo Balkman\balkmre01","SF",26,"TOT",8,0,62,6,13,0.462,1,2,0.5,5,11,0.455,0.5,3,4,0.75,2,5,7,2,4,2,1,15,16,"renaldobalkman"
"377",33,"Earl Barron\barroea01","C",29,"TOT",21,7,305,32,99,0.323,0,0,NA,32,99,0.323,0.323,15,24,0.625,32,44,76,11,8,6,16,46,79,"earlbarron"
"378",36,"Shane Battier\battish01","SF",32,"TOT",82,59,2375,229,509,0.45,102,267,0.382,127,242,0.525,0.55,64,93,0.688,90,283,373,185,69,81,79,158,624,"shanebattier"
"379",38,"Jerryd Bayless\bayleje01","PG",22,"TOT",71,14,1496,218,517,0.422,49,146,0.336,169,371,0.456,0.469,166,206,0.806,26,139,165,266,38,5,127,149,651,"jerrydbayless"
"380",44,"Mike Bibby\bibbymi01","PG",32,"TOT",80,68,2285,248,576,0.431,153,348,0.44,95,228,0.417,0.563,39,62,0.629,17,178,195,265,50,9,101,175,688,"mikebibby"
"381",46,"Chauncey Billups\billuch01","PG",34,"TOT",72,72,2310,339,794,0.427,146,363,0.402,193,431,0.448,0.519,384,419,0.916,25,165,190,387,71,14,177,146,1208,"chaunceybillups"
"382",61,"Corey Brewer\breweco01","SF-SG",24,"TOT",69,24,1510,193,488,0.395,30,112,0.268,163,376,0.434,0.426,136,192,0.708,57,118,175,89,100,16,87,159,552,"coreybrewer"
"383",64,"Aaron Brooks\brookaa01","PG",26,"TOT",59,12,1284,220,587,0.375,70,236,0.297,150,351,0.427,0.434,124,140,0.886,20,58,78,233,34,3,99,115,634,"aaronbrooks"
"384",65,"Derrick Brown\brownde04","SF",23,"TOT",49,1,576,74,131,0.565,5,10,0.5,69,121,0.57,0.584,32,60,0.533,41,58,99,33,20,10,35,59,185,"derrickbrown"
"385",71,"Rasual Butler\butlera01","SG",31,"TOT",47,2,770,79,237,0.333,46,136,0.338,33,101,0.327,0.43,18,27,0.667,10,67,77,27,8,15,24,37,222,"rasualbutler"
"386",78,"Rodney Carney\carnero01","SF",26,"TOT",27,1,336,46,110,0.418,17,38,0.447,29,72,0.403,0.495,18,27,0.667,13,35,48,11,12,5,16,33,127,"rodneycarney"
"387",79,"DeMarre Carroll\carrode01","PF",24,"TOT",12,0,50,4,12,0.333,0,0,NA,4,12,0.333,0.333,2,2,1,2,6,8,4,1,1,0,5,10,"demarrecarroll"
"388",81,"Anthony Carter\cartean01","PG",35,"TOT",33,0,463,45,106,0.425,12,40,0.3,33,66,0.5,0.481,8,8,1,7,44,51,69,27,6,39,49,110,"anthonycarter"
"389",82,"Vince Carter\cartevi01","SG",34,"TOT",73,63,2051,389,891,0.437,116,321,0.361,273,570,0.479,0.502,128,173,0.74,54,221,275,146,67,20,90,193,1022,"vincecarter"
"390",86,"Wilson Chandler\chandwi01","SF",23,"TOT",72,49,2401,429,953,0.45,112,320,0.35,317,633,0.501,0.509,130,161,0.807,75,333,408,120,48,94,104,199,1100,"wilsonchandler"
"391",88,"Earl Clark\clarkea01","SF",23,"TOT",42,0,464,68,158,0.43,0,5,0,68,153,0.444,0.43,27,47,0.574,37,64,101,9,8,18,28,45,163,"earlclark"
"392",89,"Jarron Collins\collija03","C",32,"TOT",28,0,181,6,21,0.286,0,0,NA,6,21,0.286,0.286,7,10,0.7,14,10,24,2,4,1,7,29,19,"jarroncollins"
"393",100,"Jordan Crawford\crawfjo02","SG",22,"TOT",42,18,1027,192,500,0.384,33,128,0.258,159,372,0.427,0.417,73,84,0.869,31,74,105,117,39,3,83,63,490,"jordancrawford"
"394",101,"Dante Cunningham\cunnida01","PF",23,"TOT",78,18,1637,218,472,0.462,1,13,0.077,217,459,0.473,0.463,45,62,0.726,96,181,277,43,54,43,51,177,482,"dantecunningham"
"395",107,"Baron Davis\davisba01","PG",31,"TOT",58,44,1649,289,693,0.417,81,239,0.339,208,454,0.458,0.475,101,131,0.771,35,121,156,391,78,28,146,143,760,"barondavis"
"396",122,"Goran Dragic\dragigo01","PG",24,"TOT",70,5,1234,192,441,0.435,56,155,0.361,136,286,0.476,0.499,83,133,0.624,36,106,142,204,50,10,117,125,523,"gorandragic"
"397",134,"Semih Erden\erdense01","C",24,"TOT",41,8,595,62,111,0.559,0,0,NA,62,111,0.559,0.559,39,60,0.65,37,81,118,20,15,24,34,104,163,"semiherden"
"398",136,"Maurice Evans\evansma01","SF",32,"TOT",73,24,1549,177,424,0.417,55,167,0.329,122,257,0.475,0.482,52,58,0.897,52,104,156,45,34,14,33,129,461,"mauriceevans"
"399",142,"Derrick Favors\favorde01","PF",19,"TOT",78,27,1535,215,416,0.517,0,0,NA,215,416,0.517,0.517,103,173,0.595,171,241,412,39,29,68,77,246,533,"derrickfavors"
"400",143,"Raymond Felton\feltora01","PG-SG",26,"TOT",75,54,2737,427,1005,0.425,116,329,0.353,311,676,0.46,0.483,194,241,0.805,48,221,269,625,125,11,221,150,1164,"raymondfelton"
"401",154,"Dan Gadzuric\gadzuda01","C-PF",32,"TOT",42,9,463,54,129,0.419,0,1,0,54,128,0.422,0.419,10,27,0.37,71,64,135,14,13,29,29,91,118,"dangadzuric"
"402",155,"Sundiata Gaines\gainesu01","PG",24,"TOT",24,0,301,42,105,0.4,9,38,0.237,33,67,0.493,0.443,18,36,0.5,13,25,38,42,16,1,27,25,111,"sundiatagaines"
"403",156,"Danilo Gallinari\gallida01","PF-SF",22,"TOT",62,60,2104,265,640,0.414,103,293,0.352,162,347,0.467,0.495,337,391,0.862,59,246,305,104,51,27,83,144,970,"danilogallinari"
"404",162,"Alonzo Gee\geeal01","SG",23,"TOT",56,34,1118,121,264,0.458,17,51,0.333,104,213,0.488,0.491,72,92,0.783,62,120,182,38,40,18,55,94,331,"alonzogee"
"405",171,"Marcin Gortat\gortama01","C",26,"TOT",80,14,2032,338,603,0.561,1,4,0.25,337,599,0.563,0.561,140,193,0.725,148,483,631,70,36,91,81,188,817,"marcingortat"
"406",177,"Jeff Green\greenje02","PF-SF",24,"TOT",75,51,2427,368,820,0.449,64,211,0.303,304,609,0.499,0.488,198,244,0.811,73,287,360,108,53,37,99,210,998,"jeffgreen"
"407",185,"Luke Harangody\haranlu01","PF",23,"TOT",49,0,640,79,206,0.383,16,66,0.242,63,140,0.45,0.422,19,26,0.731,40,103,143,30,15,17,16,80,193,"lukeharangody"
"408",188,"Devin Harris\harride01","PG",27,"TOT",71,70,2254,343,813,0.422,58,180,0.322,285,633,0.45,0.458,335,402,0.833,17,152,169,503,70,7,207,163,1079,"devinharris"
"409",206,"Kirk Hinrich\hinriki01","SG-PG",30,"TOT",72,51,2157,278,623,0.446,75,188,0.399,203,435,0.467,0.506,106,126,0.841,21,161,182,288,75,17,121,185,737,"kirkhinrich"
"410",222,"Jarrett Jack\jackja01","SG-PG",27,"TOT",83,15,1722,260,637,0.408,33,108,0.306,227,529,0.429,0.434,182,214,0.85,20,153,173,242,54,6,110,102,735,"jarrettjack"
"411",228,"Othyus Jeffers\jeffeot01","SG",25,"TOT",17,1,322,31,65,0.477,1,4,0.25,30,61,0.492,0.485,30,46,0.652,25,42,67,20,17,0,14,32,93,"othyusjeffers"
"412",231,"Jared Jeffries\jeffrja01","PF",29,"TOT",42,9,601,30,86,0.349,2,9,0.222,28,77,0.364,0.36,12,29,0.414,62,54,116,36,31,17,21,75,74,"jaredjeffries"
"413",237,"Chris Johnson\johnsch03","C",25,"TOT",14,1,138,9,21,0.429,0,0,NA,9,21,0.429,0.429,15,20,0.75,12,20,32,3,3,9,10,21,33,"chrisjohnson"
"414",238,"James Johnson\johnsja01","SF",23,"TOT",38,25,822,108,237,0.456,8,34,0.235,100,203,0.493,0.473,47,71,0.662,37,105,142,89,33,37,64,95,271,"jamesjohnson"
"415",240,"Trey Johnson\johnstr01","SG",26,"TOT",8,0,94,12,33,0.364,1,3,0.333,11,30,0.367,0.379,9,10,0.9,2,5,7,11,1,1,5,12,34,"treyjohnson"
"416",253,"Kosta Koufos\koufoko01","C",21,"TOT",50,2,434,68,150,0.453,0,2,0,68,148,0.459,0.453,24,43,0.558,57,73,130,7,10,25,31,59,160,"kostakoufos"
"417",254,"Nenad Krstic\krstine01","C",27,"TOT",71,67,1571,231,452,0.511,0,0,NA,231,452,0.511,0.511,113,146,0.774,124,211,335,27,26,25,56,184,575,"nenadkrstic"
"418",255,"Carl Landry\landrca01","PF",27,"TOT",76,26,2008,345,687,0.502,0,4,0,345,683,0.505,0.502,213,288,0.74,165,182,347,63,40,32,109,196,903,"carllandry"
"419",256,"Acie Law\lawac01","PG",26,"TOT",51,0,726,81,186,0.435,6,36,0.167,75,150,0.5,0.452,47,64,0.734,12,51,63,84,32,0,43,61,215,"acielaw"
