,last name,first name,position,team,year,average salary,name
432,Jok,Peter,SG,PHX,2017,815615,peterjok
433,Millsap,Elijah,SG,PHX,2017,773687,elijahmillsap
434,Lillard,Damian,PG,POR,2017,27977689,damianlillard
435,McCollum,C.J.,SG,POR,2017,26658362,cjmccollum
436,Turner,Evan,SF,POR,2017,17500000,evanturner
437,Harkless,Maurice,PF,POR,2017,10500000,mauriceharkless
438,Leonard,Meyers,C,POR,2017,10250000,meyersleonard
439,Aminu,Al-Farouq,SF,POR,2017,7500000,alfarouqaminu
440,Davis,Ed,PF,POR,2017,6666667,eddavis
441,Collins,Zach,PF,POR,2017,3343080,zachcollins
442,Vonleh,Noah,PF,POR,2017,2854628,noahvonleh
443,Nurkic,Jusuf,C,POR,2017,2118326,jusufnurkic
444,Morrow,Anthony,SG,POR,2017,2116955,anthonymorrow
445,Swanigan,Caleb,PF,POR,2017,1602960,calebswanigan
446,Goodwin,Archie,SG,POR,2017,1577230,archiegoodwin
447,Napier,Shabazz,PG,POR,2017,1561140,shabazznapier
448,Layman,Jake,SF,POR,2017,851837,jakelayman
449,Connaughton,Pat,SG,POR,2017,838158,patconnaughton
450,Briscoe,Isaiah,G,POR,2017,815615,isaiahbriscoe
451,Hill,George,PG,SAC,2017,19000000,georgehill
452,Randolph,Zach,PF,SAC,2017,12000000,zachrandolph
453,Bogdanovic,Bogdan,SG,SAC,2017,9000000,bogdanbogdanovic
454,Koufos,Kosta,C,SAC,2017,8219750,kostakoufos
455,Carter,Vince,SG,SAC,2017,8000000,vincecarter
456,Temple,Garrett,SG,SAC,2017,8000000,garretttemple
457,Fox,De'Aaron,PG,SAC,2017,5040060,deaaronfox
458,Hield,Buddy,SG,SAC,2017,3596340,buddyhield
459,Cauley-Stein,Willie,PF,SAC,2017,3551200,williecauleystein
460,Jackson,Justin,SF,SAC,2017,2586720,justinjackson
461,Papagiannis,Georgios,C,SAC,2017,2251800,georgiospapagiannis
462,Giles,Harry,PF,SAC,2017,2033220,harrygiles
463,Richardson,Malachi,SG,SAC,2017,1472220,malachirichardson
464,Mason,Frank,PG,SAC,2017,1393716,frankmason
465,Labissiere,Skal,PF,SAC,2017,1215540,skallabissiere
466,Jones,Matt,G,SAC,2017,815615,mattjones
467,Williams,Marcus,PG,SAC,2017,815615,marcuswilliams
468,Aldridge,LaMarcus,PF,SAS,2017,21018008,lamarcusaldridge
469,Leonard,Kawhi,SF,SAS,2017,18868625,kawhileonard
470,Gasol,Pau,PF,SAS,2017,16000000,paugasol
471,Parker,Tony,PG,SAS,2017,14445313,tonyparker
472,Mills,Patrick,PG,SAS,2017,12428571,patrickmills
473,Green,Danny,SG,SAS,2017,10000000,dannygreen
474,Gay,Rudy,SF,SAS,2017,8616150,rudygay
475,Ginobili,Manu,SG,SAS,2017,2500000,manuginobili
476,Lauvergne,Joffrey,PF,SAS,2017,1590199,joffreylauvergne
477,White,Derrick,PG,SAS,2017,1535880,derrickwhite
478,Murray,Dejounte,PG,SAS,2017,1206660,dejountemurray
479,Anderson,Kyle,SF,SAS,2017,1142880,kyleanderson
480,Paul,Brandon,SG,SAS,2017,1096929,brandonpaul
481,Brimah,Amida,C,SAS,2017,815615,amidabrimah
482,Perrantes,London,G,SAS,2017,815615,londonperrantes
483,Bertans,Davis,SF,SAS,2017,724360,davisbertans
484,Forbes,Bryn,SG,SAS,2017,724360,brynforbes
485,Lowry,Kyle,PG,TOR,2017,33333333,kylelowry
486,DeRozan,DeMar,SG,TOR,2017,27800000,demarderozan
487,Ibaka,Serge,PF,TOR,2017,21666667,sergeibaka
488,Valanciunas,Jonas,C,TOR,2017,16000000,jonasvalanciunas
489,Miles,C.J.,SG,TOR,2017,8333333,cjmiles
490,Poeltl,Jakob,C,TOR,2017,2764800,jakobpoeltl
491,Nogueira,Lucas,C,TOR,2017,2118326,lucasnogueira
492,Anunoby,OG,SF,TOR,2017,1798980,oganunoby
493,Caboclo,Bruno,SF,TOR,2017,1755806,brunocaboclo
494,Wright,Delon,PG,TOR,2017,1577280,delonwright
495,McDaniels,K.J.,SG,TOR,2017,1524305,kjmcdaniels
496,Siakam,Pascal,PF,TOR,2017,1222980,pascalsiakam
497,McKinnie,Alfonzo,PF,TOR,2017,1096929,alfonzomckinnie
498,Powell,Norman,SG,TOR,2017,846461,normanpowell
499,Meeks,Kennedy,PF,TOR,2017,815615,kennedymeeks
500,Rautins,Andy,SG,TOR,2017,815615,andyrautins
501,VanVleet,Fred,PG,TOR,2017,724360,fredvanvleet
502,Gobert,Rudy,C,UTA,2017,25500000,rudygobert
503,Rubio,Ricky,PG,UTA,2017,13750000,rickyrubio
504,Ingles,Joe,SF,UTA,2017,13000000,joeingles
505,Favors,Derrick,PF,UTA,2017,11737500,derrickfavors
506,Johnson,Joe,SF,UTA,2017,10752500,joejohnson
507,Burks,Alec,PG,UTA,2017,10500000,alecburks
508,Sefolosha,Thabo,SF,UTA,2017,5250000,thabosefolosha
509,Jerebko,Jonas,PF,UTA,2017,4100000,jonasjerebko
510,Exum,Dante,SG,UTA,2017,4081356,danteexum
511,Udoh,Ekpe,PF,UTA,2017,3280000,ekpeudoh
512,Mitchell,Donovan,SG,UTA,2017,2866380,donovanmitchell
513,Hood,Rodney,SG,UTA,2017,1608046,rodneyhood
514,Bradley,Tony,C,UTA,2017,1547220,tonybradley
515,O'Neal,Royce,F,UTA,2017,1270792,royceoneal
516,Neto,Raul,PG,UTA,2017,910849,raulneto
517,Bolomboy,Joel,PF,UTA,2017,851837,joelbolomboy
518,Braun,Taylor,G,UTA,2017,815615,taylorbraun
519,Long,Naz,PG,UTA,2017,815615,nazlong
520,PorterJr.,Otto,SF,WAS,2017,26631244,ottoporter
521,Beal,Bradley,SG,WAS,2017,25434263,bradleybeal
522,Wall,John,PG,WAS,2017,16957900,johnwall
523,Mahinmi,Ian,C,WAS,2017,16000000,ianmahinmi
524,Gortat,Marcin,C,WAS,2017,12000000,marcingortat
525,Morris,Markieff,PF,WAS,2017,8000000,markieffmorris
526,Smith,Jason,PF,WAS,2017,5225000,jasonsmith
527,Meeks,Jodie,SG,WAS,2017,3372250,jodiemeeks
528,Satoransky,Tomas,SG,WAS,2017,3000000,tomassatoransky
529,Frazier,Tim,PG,WAS,2017,2045000,timfrazier
530,Oubre,Kelly,SF,WAS,2017,2006640,kellyoubre
531,Scott,Mike,PF,WAS,2017,1709538,mikescott
532,Sloan,Donald,PG,WAS,2017,1709538,donaldsloan
533,Felix,Carrick,SG,WAS,2017,1312611,carrickfelix
534,McCullough,Chris,PF,WAS,2017,1267701,chrismccullough
535,Ochefu,Daniel,SF,WAS,2017,832994,danielochefu
536,McLellan,Sheldon,SG,WAS,2017,724360,sheldonmclellan
