,last name,first name,position,team,year,average salary,name
435,Koufos,Kosta,C,SAC,2016,8219750,kostakoufos
436,Temple,Garrett,SG,SAC,2016,8000000,garretttemple
437,Tolliver,Anthony,PF,SAC,2016,8000000,anthonytolliver
438,Galloway,Langston,PG,SAC,2016,5317000,langstongalloway
439,Collison,Darren,PG,SAC,2016,5013559,darrencollison
440,Hield,Buddy,SG,SAC,2016,3596340,buddyhield
441,Cauley-Stein,Willie,PF,SAC,2016,3551200,williecauleystein
442,McLemore,Ben,SG,SAC,2016,3271931,benmclemore
443,Papagiannis,Georgios,C,SAC,2016,2251800,georgiospapagiannis
444,Casspi,Omri,SF,SAC,2016,1952630,omricasspi
445,Richardson,Malachi,SG,SAC,2016,1472220,malachirichardson
446,Lawson,Ty,PG,SAC,2016,1315448,tylawson
447,Labissiere,Skal,PF,SAC,2016,1215540,skallabissiere
448,Aldridge,LaMarcus,PF,SAS,2016,21018008,lamarcusaldridge
449,Leonard,Kawhi,SF,SAS,2016,18868625,kawhileonard
450,Gasol,Pau,PF,SAS,2016,15848750,paugasol
451,Parker,Tony,PG,SAS,2016,14445313,tonyparker
452,Ginobili,Manu,SG,SAS,2016,14000000,manuginobili
453,Green,Danny,SG,SAS,2016,10000000,dannygreen
454,Mills,Patrick,PG,SAS,2016,4333333,patrickmills
455,Dedmon,Dewayne,C,SAS,2016,2963205,dewaynededmon
456,Lee,David,PF,SAS,2016,1578813,davidlee
457,Murray,Dejounte,PG,SAS,2016,1206660,dejountemurray
458,Anderson,Kyle,SF,SAS,2016,1142880,kyleanderson
459,Bertans,Davis,SF,SAS,2016,724360,davisbertans
460,Forbes,Bryn,SG,SAS,2016,724360,brynforbes
461,Simmons,Jonathon,SG,SAS,2016,699865,jonathonsimmons
462,Anthony,Joel,C,SAS,2016,497858,joelanthony
463,Anthony,Joel,C,SAS,2016,8298,joelanthony
464,Anthony,Joel,C,SAS,2016,8298,joelanthony
465,DeRozan,DeMar,SG,TOR,2016,27800000,demarderozan
466,Valanciunas,Jonas,C,TOR,2016,16000000,jonasvalanciunas
467,Carroll,DeMarre,SF,TOR,2016,14500000,demarrecarroll
468,Ibaka,Serge,PF,TOR,2016,12350000,sergeibaka
469,Lowry,Kyle,PG,TOR,2016,12000000,kylelowry
470,Joseph,Cory,PG,TOR,2016,7472500,coryjoseph
471,Ross,Terrence,SF,TOR,2016,6588235,terrenceross
472,Patterson,Patrick,PF,TOR,2016,6050000,patrickpatterson
473,Tucker,P.J.,SF,TOR,2016,5500000,pjtucker
474,Sullinger,Jared,PF,TOR,2016,4005812,jaredsullinger
475,Poeltl,Jakob,C,TOR,2016,2764800,jakobpoeltl
476,Nogueira,Lucas,C,TOR,2016,2118326,lucasnogueira
477,Caboclo,Bruno,SF,TOR,2016,1755806,brunocaboclo
478,Wright,Delon,PG,TOR,2016,1577280,delonwright
479,Siakam,Pascal,PF,TOR,2016,1222980,pascalsiakam
480,Powell,Norman,SG,TOR,2016,846461,normanpowell
481,VanVleet,Fred,PG,TOR,2016,724360,fredvanvleet
482,Hayward,Gordon,SF,UTA,2016,15741355,gordonhayward
483,Favors,Derrick,PF,UTA,2016,11737500,derrickfavors
484,Johnson,Joe,SF,UTA,2016,10752500,joejohnson
485,Burks,Alec,PG,UTA,2016,10500000,alecburks
486,Hill,George,PG,UTA,2016,8000000,georgehill
487,Diaw,Boris,C,UTA,2016,7000000,borisdiaw
488,Exum,Dante,SG,UTA,2016,4081356,danteexum
489,Lyles,Trey,PF,UTA,2016,2596512,treylyles
490,Mack,Shelvin,PG,UTA,2016,2433333,shelvinmack
491,Ingles,Joe,SF,UTA,2016,2150000,joeingles
492,Hood,Rodney,SG,UTA,2016,1608046,rodneyhood
493,Gobert,Rudy,C,UTA,2016,1375842,rudygobert
494,Withey,Jeff,C,UTA,2016,981486,jeffwithey
495,Neto,Raul,PG,UTA,2016,910849,raulneto
496,Bolomboy,Joel,PF,UTA,2016,851837,joelbolomboy
497,Beal,Bradley,SG,WAS,2016,25434263,bradleybeal
498,Wall,John,PG,WAS,2016,16957900,johnwall
499,Mahinmi,Ian,C,WAS,2016,16000000,ianmahinmi
500,Gortat,Marcin,C,WAS,2016,12000000,marcingortat
501,Morris,Markieff,PF,WAS,2016,8000000,markieffmorris
502,Smith,Jason,PF,WAS,2016,5225000,jasonsmith
503,PorterJr.,Otto,SF,WAS,2016,4826355,ottoporter
504,Nicholson,Andrew,PF,WAS,2016,4298113,andrewnicholson
505,Bogdanovic,Bojan,SF,WAS,2016,3425510,bojanbogdanovic
506,Satoransky,Tomas,SG,WAS,2016,3000000,tomassatoransky
507,Burke,Trey,PG,WAS,2016,2758040,treyburke
508,Oubre,Kelly,SF,WAS,2016,2006640,kellyoubre
509,McCullough,Chris,PF,WAS,2016,1267701,chrismccullough
510,Jennings,Brandon,PG,WAS,2016,1200000,brandonjennings
511,Thornton,Marcus,SG,WAS,2016,928552,marcusthornton
512,Ochefu,Daniel,SF,WAS,2016,832994,danielochefu
513,McLellan,Sheldon,SG,WAS,2016,724360,sheldonmclellan
