,last name,first name,position,team,year,average salary,name
434,McRae,Jordan,SG,PHX,2015,3089,jordanmcrae
435,McRae,Jordan,SG,PHX,2015,3089,jordanmcrae
436,Williams,Alan,PF,PHX,2015,3089,alanwilliams
437,Aminu,Al-Farouq,SF,POR,2015,7500000,alfarouqaminu
438,Davis,Ed,PF,POR,2015,6666667,eddavis
439,Henderson,Gerald,SG,POR,2015,6000000,geraldhenderson
440,Kaman,Chris,C,POR,2015,4908000,chriskaman
441,Lillard,Damian,PG,POR,2015,3461292,damianlillard
442,Vonleh,Noah,PF,POR,2015,2854628,noahvonleh
443,Roberts,Brian,PG,POR,2015,2793470,brianroberts
444,McCollum,C.J.,SG,POR,2015,2620615,cjmccollum
445,Leonard,Meyers,C,POR,2015,2435620,meyersleonard
446,Harkless,Maurice,PF,POR,2015,2080925,mauriceharkless
447,Plumlee,Mason,C,POR,2015,1599943,masonplumlee
448,Crabbe,Allen,SF,POR,2015,878092,allencrabbe
449,Connaughton,Pat,SG,POR,2015,838158,patconnaughton
450,Montero,Luis,SG,POR,2015,804825,luismontero
451,Alexander,Cliff,PF,POR,2015,699865,cliffalexander
452,Cousins,DeMarcus,C,SAC,2015,16404925,demarcuscousins
453,Gay,Rudy,SF,SAC,2015,13333333,rudygay
454,Rondo,Rajon,PG,SAC,2015,9500000,rajonrondo
455,Koufos,Kosta,C,SAC,2015,8219750,kostakoufos
456,Belinelli,Marco,SF,SAC,2015,6333333,marcobelinelli
457,Collison,Darren,PG,SAC,2015,5013559,darrencollison
458,Cauley-Stein,Willie,PF,SAC,2015,3551200,williecauleystein
459,McLemore,Ben,SG,SAC,2015,3271931,benmclemore
460,Casspi,Omri,SF,SAC,2015,2900000,omricasspi
461,Butler,Caron,SF,SAC,2015,1525423,caronbutler
462,Anderson,James,SG,SAC,2015,1077272,jamesanderson
463,Acy,Quincy,SF,SAC,2015,1016155,quincyacy
464,Curry,Seth,SG,SAC,2015,981486,sethcurry
465,Moreland,Eric,PF,SAC,2015,845059,ericmoreland
466,Dukan,Duje,PF,SAC,2015,699865,dujedukan
467,Aldridge,LaMarcus,PF,SAS,2015,21018008,lamarcusaldridge
468,Leonard,Kawhi,SF,SAS,2015,18868625,kawhileonard
469,Parker,Tony,PG,SAS,2015,14445313,tonyparker
470,Green,Danny,SG,SAS,2015,10000000,dannygreen
471,Diaw,Boris,C,SAS,2015,7000000,borisdiaw
472,Duncan,Tim,PF,SAS,2015,5425000,timduncan
473,Mills,Patrick,PG,SAS,2015,4333333,patrickmills
474,Ginobili,Manu,SG,SAS,2015,2877315,manuginobili
475,West,David,PF,SAS,2015,1525423,davidwest
476,Bonner,Matt,C,SAS,2015,1499187,mattbonner
477,Marjanovic,Boban,C,SAS,2015,1200000,bobanmarjanovic
478,Anderson,Kyle,SF,SAS,2015,1142880,kyleanderson
479,Simmons,Jonathon,SG,SAS,2015,699865,jonathonsimmons
480,Miller,Andre,PG,SAS,2015,396844,andremiller
481,Martin,Kevin,SG,SAS,2015,317475,kevinmartin
482,Carroll,DeMarre,SF,TOR,2015,14500000,demarrecarroll
483,Lowry,Kyle,PG,TOR,2015,12000000,kylelowry
484,DeRozan,DeMar,SG,TOR,2015,9500000,demarderozan
485,Joseph,Cory,PG,TOR,2015,7472500,coryjoseph
486,Patterson,Patrick,PF,TOR,2015,6050000,patrickpatterson
487,Valanciunas,Jonas,C,TOR,2015,3809981,jonasvalanciunas
488,Scola,Luis,PF,TOR,2015,2900000,luisscola
489,Ross,Terrence,SF,TOR,2015,2897459,terrenceross
490,Biyombo,Bismack,PF,TOR,2015,2877315,bismackbiyombo
491,Johnson,James,PF,TOR,2015,2500000,jamesjohnson
492,Nogueira,Lucas,C,TOR,2015,2118326,lucasnogueira
493,Caboclo,Bruno,SF,TOR,2015,1755806,brunocaboclo
494,Wright,Delon,PG,TOR,2015,1577280,delonwright
495,Powell,Norman,SG,TOR,2015,846461,normanpowell
496,Thompson,Jason,PF,TOR,2015,328955,jasonthompson
497,Hayward,Gordon,SF,UTA,2015,15741355,gordonhayward
498,Favors,Derrick,PF,UTA,2015,11737500,derrickfavors
499,Burks,Alec,PG,UTA,2015,10500000,alecburks
500,Booker,Trevor,PF,UTA,2015,4887500,trevorbooker
501,Exum,Dante,SG,UTA,2015,4081356,danteexum
502,Pleiss,Tibor,C,UTA,2015,3000000,tiborpleiss
503,Burke,Trey,PG,UTA,2015,2758040,treyburke
504,Lyles,Trey,PF,UTA,2015,2596512,treylyles
505,Mack,Shelvin,PG,UTA,2015,2433333,shelvinmack
506,Ingles,Joe,SF,UTA,2015,2150000,joeingles
507,Hood,Rodney,SG,UTA,2015,1608046,rodneyhood
508,Gobert,Rudy,C,UTA,2015,1375842,rudygobert
509,Withey,Jeff,C,UTA,2015,981486,jeffwithey
510,Neto,Raul,PG,UTA,2015,910849,raulneto
511,Johnson,Christapher,SF,UTA,2015,715123,christapherjohnson
512,Green,Erick,PG,UTA,2015,4971,erickgreen
513,Green,Erick,PG,UTA,2015,4971,erickgreen
514,O'Brien,J.J.,SF,UTA,2015,3089,jjobrien
515,Wall,John,PG,WAS,2015,16957900,johnwall
516,Hilario,Nene,PF,WAS,2015,13000000,nenehilario
517,Gortat,Marcin,C,WAS,2015,12000000,marcingortat
518,Morris,Markieff,PF,WAS,2015,8000000,markieffmorris
519,PorterJr.,Otto,SF,WAS,2015,4826355,ottoporter
520,Beal,Bradley,SG,WAS,2015,4663129,bradleybeal
521,Dudley,Jared,PF,WAS,2015,4250000,jareddudley
522,Anderson,Alan,SG,WAS,2015,4000000,alananderson
523,Gooden,Drew,PF,WAS,2015,3423500,drewgooden
524,Sessions,Ramon,PG,WAS,2015,2123733,ramonsessions
525,Oubre,Kelly,SF,WAS,2015,2006640,kellyoubre
526,Temple,Garrett,SG,WAS,2015,1040843,garretttemple
527,Eddie,Jarell,SF,WAS,2015,771074,jarelleddie
528,Hickson,J.J,PF,WAS,2015,366337,jjhickson
529,Thornton,Marcus,SG,WAS,2015,251107,marcusthornton
