,last name,first name,position,team,year,average salary,name
440,Williams,Terrence,SG,SAC,2011,186036,terrencewilliams
441,Williams,Terrence,SG,SAC,2011,7767,terrencewilliams
442,Ginobili,Manu,SG,SAS,2011,12981038,manuginobili
443,Parker,Tony,PG,SAS,2011,12500000,tonyparker
444,Duncan,Tim,PF,SAS,2011,10000000,timduncan
445,Jefferson,Richard,SF,SAS,2011,9723000,richardjefferson
446,Splitter,Tiago,PF,SAS,2011,3672000,tiagosplitter
447,Bonner,Matt,C,SAS,2011,3472500,mattbonner
448,Leonard,Kawhi,SF,SAS,2011,2080925,kawhileonard
449,Anderson,James,SG,SAS,2011,1412460,jamesanderson
450,Joseph,Cory,PG,SAS,2011,1290400,coryjoseph
451,Ford,T.J.,PG,SAS,2011,1146337,tjford
452,Green,Danny,SG,SAS,2011,984411,dannygreen
453,Blair,DeJaun,C,SAS,2011,853897,dejaunblair
454,Neal,Gary,PG,SAS,2011,696729,garyneal
455,Diaw,Boris,C,SAS,2011,345248,borisdiaw
456,Mills,Patrick,PG,SAS,2011,261829,patrickmills
457,Thomas,Malcolm,PF,SAS,2011,9394,malcolmthomas
458,Dawson,Eric,PF,SAS,2011,4306,ericdawson
459,Dentmon,Justin,PG,SAS,2011,4306,justindentmon
460,Thomas,Malcolm,PF,SAS,2011,3588,malcolmthomas
461,Dawson,Eric,PF,SAS,2011,2870,ericdawson
462,Bargnani,Andrea,C,TOR,2011,10000000,andreabargnani
463,Calderon,Jose,PG,TOR,2011,9000000,josecalderon
464,Barbosa,Leandro,SG,TOR,2011,6600000,leandrobarbosa
465,Johnson,Amir,PF,TOR,2011,6000000,amirjohnson
466,Kleiza,Linas,SF,TOR,2011,4700000,linaskleiza
467,DeRozan,DeMar,SG,TOR,2011,2676443,demarderozan
468,Gray,Aaron,C,TOR,2011,2500000,aarongray
469,Bayless,Jerryd,PG,TOR,2011,2352880,jerrydbayless
470,Davis,Ed,PF,TOR,2011,2335775,eddavis
471,Johnson,James,PF,TOR,2011,1988202,jamesjohnson
472,Forbes,Gary,SF,TOR,2011,1500000,garyforbes
473,Alabi,Solomon,C,TOR,2011,800000,solomonalabi
474,Anderson,Alan,SG,TOR,2011,75793,alananderson
475,Uzoh,Ben,PG,TOR,2011,67614,benuzoh
476,Uzoh,Ben,PG,TOR,2011,6929,benuzoh
477,Anderson,Alan,SG,TOR,2011,6890,alananderson
478,Anderson,Alan,SG,TOR,2011,6890,alananderson
479,Uzoh,Ben,PG,TOR,2011,6147,benuzoh
480,Dentmon,Justin,PG,TOR,2011,4306,justindentmon
481,Jefferson,Al,C,UTA,2011,13000000,aljefferson
482,Harris,Devin,PG,UTA,2011,8600000,devinharris
483,Millsap,Paul,PF,UTA,2011,6600000,paulmillsap
484,Favors,Derrick,PF,UTA,2011,4834539,derrickfavors
485,Kanter,Enes,PF,UTA,2011,4663129,eneskanter
486,Miles,C.J.,SG,UTA,2011,3700000,cjmiles
487,Bell,Raja,SG,UTA,2011,3240000,rajabell
488,Hayward,Gordon,SF,UTA,2011,2762796,gordonhayward
489,Burks,Alec,PG,UTA,2011,2341929,alecburks
490,Howard,Josh,SF,UTA,2011,2150000,joshhoward
491,Watson,Earl,PG,UTA,2011,2000000,earlwatson
492,Tinsley,Jamaal,PG,UTA,2011,1290718,jamaaltinsley
493,Carroll,DeMarre,SF,UTA,2011,711279,demarrecarroll
494,Evans,Jeremy,SF,UTA,2011,617900,jeremyevans
495,Ahearn,Blake,SG,UTA,2011,48232,blakeahearn
496,Ahearn,Blake,SG,UTA,2011,6890,blakeahearn
497,Lewis,Rashard,PF,WAS,2011,19700000,rashardlewis
498,Hilario,Nene,PF,WAS,2011,13000000,nenehilario
499,Ariza,Trevor,SF,WAS,2011,6790640,trevorariza
500,Wall,John,PG,WAS,2011,6012541,johnwall
501,Blatche,Andray,C,WAS,2011,4110350,andrayblatche
502,Young,Nick,SF,WAS,2011,3695857,nickyoung
503,Vesely,Jan,SF,WAS,2011,3202960,janvesely
504,Seraphin,Kevin,PF,WAS,2011,1950549,kevinseraphin
505,Booker,Trevor,PF,WAS,2011,1567895,trevorbooker
506,Singleton,Chris,SF,WAS,2011,1551840,chrissingleton
507,Crawford,Jordan,SG,WAS,2011,1380965,jordancrawford
508,Evans,Maurice,SG,WAS,2011,1223166,mauriceevans
509,Mack,Shelvin,PG,WAS,2011,617900,shelvinmack
510,Singleton,James,SF,WAS,2011,82683,jamessingleton
511,Almond,Morris,SG,WAS,2011,6890,morrisalmond
512,Barron,Earl,PF,WAS,2011,6890,earlbarron
513,Martin,Cartier,PF,WAS,2011,6890,cartiermartin
514,Singleton,James,SF,WAS,2011,6890,jamessingleton
515,Almond,Morris,SG,WAS,2011,6890,morrisalmond
516,Ubiles,Edwin,SG,WAS,2011,4306,edwinubiles
