,last name,first name,position,team,year,average salary,name
438,Morris,Markieff,PF,PHX,2013,2251450,markieffmorris
439,Morris,Marcus,PF,PHX,2013,2164795,marcusmorris
440,Bledsoe,Eric,PG,PHX,2013,1853889,ericbledsoe
441,Plumlee,Miles,C,PHX,2013,1368493,milesplumlee
442,Goodwin,Archie,SG,PHX,2013,1357732,archiegoodwin
443,Smith,Ishmael,PG,PHX,2013,951463,ishmaelsmith
444,Tucker,P.J.,SF,PHX,2013,823244,pjtucker
445,Randolph,Shavlik,PF,PHX,2013,767011,shavlikrandolph
446,Christmas,Dionte,SG,PHX,2013,653331,diontechristmas
447,Barbosa,Leandro,SG,PHX,2013,410936,leandrobarbosa
448,Barbosa,Leandro,SG,PHX,2013,8232,leandrobarbosa
449,Barbosa,Leandro,SG,PHX,2013,8232,leandrobarbosa
450,Roy,Brandon,SG,POR,2013,17174735,brandonroy
451,Aldridge,LaMarcus,PF,POR,2013,13000000,lamarcusaldridge
452,Batum,Nicolas,SG,POR,2013,11530375,nicolasbatum
453,Matthews,Wesley,SG,POR,2013,6505320,wesleymatthews
454,Lopez,Robin,C,POR,2013,5119761,robinlopez
455,Robinson,Thomas,PF,POR,2013,3526480,thomasrobinson
456,Lillard,Damian,PG,POR,2013,3461292,damianlillard
457,Wright,Dorell,SF,POR,2013,3067500,dorellwright
458,Freeland,Joel,PF,POR,2013,2975000,joelfreeland
459,Williams,Mo,PG,POR,2013,2711670,mowilliams
460,McCollum,C.J.,SG,POR,2013,2620615,cjmccollum
461,Leonard,Meyers,C,POR,2013,2435620,meyersleonard
462,Watson,Earl,PG,POR,2013,1399507,earlwatson
463,Claver,Victor,SF,POR,2013,1333333,victorclaver
464,Crabbe,Allen,SF,POR,2013,878092,allencrabbe
465,Barton,Will,SG,POR,2013,751372,willbarton
466,Gay,Rudy,SF,SAC,2013,16460538,rudygay
467,Landry,Carl,PF,SAC,2013,6500000,carllandry
468,Thompson,Jason,PF,SAC,2013,6037500,jasonthompson
469,Terry,Jason,SG,SAC,2013,5225000,jasonterry
470,Williams,Derrick,PF,SAC,2013,4809840,derrickwilliams
471,Cousins,DeMarcus,C,SAC,2013,3950033,demarcuscousins
472,McLemore,Ben,SG,SAC,2013,3271931,benmclemore
473,Outlaw,Travis,SF,SAC,2013,3000000,travisoutlaw
474,Gray,Aaron,C,SAC,2013,2632938,aarongray
475,Evans,Reggie,PF,SAC,2013,1695635,reggieevans
476,Acy,Quincy,SF,SAC,2013,789705,quincyacy
477,McCallum,Ray,PG,SAC,2013,762791,raymccallum
478,Thomas,Isaiah,PG,SAC,2013,706697,isaiahthomas
479,Reed,Willie,PF,SAC,2013,102089,williereed
480,Cunningham,Jared,SG,SAC,2013,32483,jaredcunningham
481,Johnson,Orlando,SG,SAC,2013,4640,orlandojohnson
482,White,Royce,PF,SAC,2013,4640,roycewhite
483,White,Royce,PF,SAC,2013,4640,roycewhite
484,Cunningham,Jared,SG,SAC,2013,4640,jaredcunningham
485,Johnson,Orlando,SG,SAC,2013,4640,orlandojohnson
486,Parker,Tony,PG,SAS,2013,12500000,tonyparker
487,Duncan,Tim,PF,SAS,2013,10120482,timduncan
488,Splitter,Tiago,PF,SAS,2013,9000000,tiagosplitter
489,Ginobili,Manu,SG,SAS,2013,7250000,manuginobili
490,Diaw,Boris,C,SAS,2013,4601250,borisdiaw
491,Green,Danny,SG,SAS,2013,3762500,dannygreen
492,Bonner,Matt,C,SAS,2013,3472500,mattbonner
493,Belinelli,Marco,SF,SAS,2013,2811875,marcobelinelli
494,Leonard,Kawhi,SF,SAS,2013,2080925,kawhileonard
495,Ayres,Jeff,PF,SAS,2013,1789375,jeffayres
496,Joseph,Cory,PG,SAS,2013,1290400,coryjoseph
497,Mills,Patrick,PG,SAS,2013,1109535,patrickmills
498,Daye,Austin,PF,SAS,2013,1005646,austindaye
499,Baynes,Aron,PF,SAS,2013,514230,aronbaynes
500,James,Damion,SG,SAS,2013,20807,damionjames
501,Brown,Shannon,PG,SAS,2013,6979,shannonbrown
502,Brown,Shannon,PG,SAS,2013,6979,shannonbrown
503,James,Damion,SG,SAS,2013,5202,damionjames
504,Jeffers,Othyus,PG,SAS,2013,5202,othyusjeffers
505,DeRozan,DeMar,SG,TOR,2013,9500000,demarderozan
506,Salmons,John,SF,TOR,2013,7833200,johnsalmons
507,Fields,Landry,SF,TOR,2013,6250000,landryfields
508,Johnson,Amir,PF,TOR,2013,6000000,amirjohnson
509,Lowry,Kyle,PG,TOR,2013,5865000,kylelowry
510,Hayes,Chuck,PF,TOR,2013,5604375,chuckhayes
511,Kleiza,Linas,SF,TOR,2013,4600000,linaskleiza
512,Valanciunas,Jonas,C,TOR,2013,3809981,jonasvalanciunas
513,Novak,Steve,SF,TOR,2013,3750001,stevenovak
514,Hansbrough,Tyler,PF,TOR,2013,3254618,tylerhansbrough
515,Ross,Terrence,SF,TOR,2013,2897459,terrenceross
516,Patterson,Patrick,PF,TOR,2013,2246325,patrickpatterson
517,DeColo,Nando,PG,TOR,2013,1431500,nandodecolo
518,Vasquez,Greivis,PG,TOR,2013,1372747,greivisvasquez
519,Stone,Julyan,PG,TOR,2013,916228,julyanstone
520,Buycks,Dwight,PG,TOR,2013,758241,dwightbuycks
521,Jefferson,Richard,SF,UTA,2013,9723000,richardjefferson
522,Williams,Marvin,PF,UTA,2013,7500000,marvinwilliams
523,Favors,Derrick,PF,UTA,2013,4834539,derrickfavors
524,Kanter,Enes,PF,UTA,2013,4663129,eneskanter
525,Rush,Brandon,SG,UTA,2013,4000000,brandonrush
526,LucasIII,John,PG,UTA,2013,3200000,johnlucasiii
527,Hayward,Gordon,SF,UTA,2013,2762796,gordonhayward
528,Burke,Trey,PG,UTA,2013,2758040,treyburke
529,Burks,Alec,PG,UTA,2013,2341929,alecburks
530,Evans,Jeremy,SF,UTA,2013,1750000,jeremyevans
531,Gobert,Rudy,C,UTA,2013,1375842,rudygobert
532,Garrett,Diante,PG,UTA,2013,871952,diantegarrett
533,Thomas,Malcolm,PF,UTA,2013,825198,malcolmthomas
534,Clark,Ian,SG,UTA,2013,653331,ianclark
535,Murphy,Erik,PF,UTA,2013,653331,erikmurphy
536,Hilario,Nene,PF,WAS,2013,13000000,nenehilario
537,Blatche,Andray,C,WAS,2013,7794921,andrayblatche
538,Ariza,Trevor,SF,WAS,2013,6790640,trevorariza
539,Gortat,Marcin,C,WAS,2013,6790640,marcingortat
540,Wall,John,PG,WAS,2013,6012541,johnwall
541,Webster,Martell,SF,WAS,2013,5497625,martellwebster
542,Miller,Andre,PG,WAS,2013,4875000,andremiller
543,PorterJr.,Otto,SF,WAS,2013,4826355,ottoporter
544,Beal,Bradley,SG,WAS,2013,4663129,bradleybeal
545,Seraphin,Kevin,PF,WAS,2013,1950549,kevinseraphin
546,Booker,Trevor,PF,WAS,2013,1567895,trevorbooker
547,Singleton,Chris,SF,WAS,2013,1551840,chrissingleton
548,Harrington,Al,PF,WAS,2013,1399507,alharrington
549,Temple,Garrett,SG,WAS,2013,916099,garretttemple
550,RiceJr.,Glen,SF,WAS,2013,653331,glenrice
551,Gooden,Drew,PF,WAS,2013,246972,drewgooden
552,Gooden,Drew,PF,WAS,2013,8232,drewgooden
553,Gooden,Drew,PF,WAS,2013,8232,drewgooden
