"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","fix"
"214",232,"Damion James\jamesda01","SF",24,"NJN",7,7,24.3,1.9,5,0.371,0,0.1,0,1.9,4.9,0.382,0.371,1.1,1.7,0.667,1,3.7,4.7,0.4,1,1,1.7,2.4,4.9,"damionjames"
"215",233,"LeBron James\jamesle01","SF",27,"MIA",62,62,37.5,10,18.9,0.531,0.9,2.4,0.362,9.1,16.5,0.556,0.554,6.2,8.1,0.771,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1,"lebronjames"
"216",234,"Mike James\jamesmi01","PG",36,"CHI",11,0,10.9,1.8,4.5,0.408,0.5,0.9,0.6,1.3,3.5,0.359,0.469,0.6,0.7,0.875,0.2,0.7,0.9,2.6,0.4,0.2,1.3,1.8,4.8,"mikejames"
"217",235,"Antawn Jamison\jamisan01","PF",35,"CLE",65,65,33.1,6.5,16.1,0.403,1.4,4.1,0.341,5.1,12,0.425,0.447,2.8,4.2,0.683,1.9,4.4,6.3,2,0.8,0.7,1.4,2.5,17.2,"antawnjamison"
"218",236,"Al Jefferson\jeffeal01","C",27,"UTA",61,61,34,8.5,17.2,0.492,0,0.1,0.25,8.4,17.1,0.493,0.493,2.2,2.9,0.774,2.2,7.4,9.6,2.2,0.8,1.7,1,2.5,19.2,"aljefferson"
"219",238,"Jared Jeffries\jeffrja01","PF",30,"NYK",39,4,18.7,1.5,3.7,0.41,0.1,0.4,0.188,1.4,3.3,0.438,0.42,1.3,1.8,0.681,1.8,2.1,3.9,0.7,0.7,0.6,0.7,2.3,4.4,"jaredjeffries"
"220",239,"Charles Jenkins\jenkich01","PG",22,"GSW",51,28,17.5,2.5,5.7,0.447,0.1,0.4,0.15,2.5,5.3,0.469,0.452,0.7,0.8,0.872,0.2,1.2,1.3,3.3,0.6,0.1,1.2,1.7,5.8,"charlesjenkins"
"221",240,"Brandon Jennings\jennibr01","PG",22,"MIL",66,66,35.3,7.1,17,0.418,2,5.9,0.332,5.2,11.1,0.464,0.476,2.9,3.6,0.808,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,19.1,"brandonjennings"
"222",241,"Jonas Jerebko\jerebjo01","PF",24,"DET",64,13,22.9,3.3,7.1,0.468,0.5,1.7,0.302,2.8,5.4,0.519,0.503,1.6,1.9,0.806,1.5,3.3,4.8,0.7,0.6,0.3,1,2.5,8.7,"jonasjerebko"
"223",242,"Yi Jianlian\jianlyi01","PF",24,"DAL",30,0,6.8,1,2.7,0.378,0.1,0.3,0.3,0.9,2.4,0.389,0.396,0.5,0.7,0.667,0.4,1.2,1.6,0.2,0.2,0.3,0.5,0.8,2.6,"yijianlian"
"224",243,"Amir Johnson\johnsam01","PF",24,"TOR",64,43,24.3,3.1,5.3,0.576,0,0.1,0.4,3,5.2,0.579,0.579,0.9,1.3,0.69,2.3,4,6.4,1.2,0.5,1.1,1.5,3.3,7.1,"amirjohnson"
"225",245,"Carldell Johnson\johnsca01","PG",29,"NOH",15,0,7.9,0.7,2.3,0.314,0.3,1,0.267,0.5,1.3,0.35,0.371,0.1,0.2,0.333,0.1,0.5,0.6,1.5,0.5,0,0.5,0.7,1.8,"carldelljohnson"
"226",247,"Ivan Johnson\johnsiv01","PF",27,"ATL",56,0,16.7,2.5,4.9,0.513,0,0.1,0.333,2.5,4.8,0.517,0.516,1.3,1.8,0.72,1.2,2.9,4,0.6,0.8,0.3,1.2,2.1,6.4,"ivanjohnson"
"227",248,"JaJuan Johnson\johnsja02","PF",22,"BOS",36,0,8.3,1.5,3.4,0.446,0,0,NA,1.5,3.4,0.446,0.446,0.2,0.3,0.667,0.6,1.1,1.6,0.2,0.1,0.4,0.4,0.7,3.2,"jajuanjohnson"
"228",249,"James Johnson\johnsja01","SF",24,"TOR",62,40,25.2,3.8,8.4,0.45,0.3,1,0.317,3.5,7.4,0.467,0.468,1.3,1.9,0.704,1.2,3.5,4.7,2,1.1,1.4,1.6,2.9,9.1,"jamesjohnson"
"229",250,"Joe Johnson\johnsjo02","SG",30,"ATL",60,60,35.5,7.1,15.5,0.454,2.1,5.4,0.388,5,10.2,0.489,0.521,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,"joejohnson"
"230",251,"Trey Johnson\johnstr01","SG",27,"NOH",11,0,5.5,0.7,1.3,0.571,0,0,NA,0.7,1.3,0.571,0.571,0.5,0.5,1,0.3,0.8,1.1,0.4,0.1,0,0.5,0.9,1.9,"treyjohnson"
"231",252,"Wesley Johnson\johnswe01","SF",24,"MIN",65,64,22.6,2.4,6.1,0.398,0.8,2.6,0.314,1.6,3.5,0.461,0.465,0.4,0.5,0.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,1.8,6,"wesleyjohnson"
"232",253,"Dahntay Jones\jonesda02","SF",31,"IND",65,3,16.2,1.8,4.3,0.409,0.5,1.2,0.429,1.3,3.1,0.402,0.468,1.3,1.5,0.838,0.4,1.4,1.8,1,0.4,0.2,0.7,1.8,5.3,"dahntayjones"
"233",254,"Dominique Jones\jonesdo02","SG",23,"DAL",33,1,8.1,0.9,2.2,0.397,0,0.2,0.125,0.8,2,0.431,0.404,0.9,1.1,0.784,0.3,1.1,1.3,1.3,0.3,0.2,0.8,0.8,2.7,"dominiquejones"
"234",255,"James Jones\jonesja02","SG",31,"MIA",51,10,13.1,1.1,2.9,0.38,0.9,2.2,0.404,0.2,0.7,0.306,0.533,0.5,0.6,0.833,0.1,0.8,1,0.4,0.3,0.2,0.2,0.9,3.6,"jamesjones"
"235",257,"DeAndre Jordan\jordade01","C",23,"LAC",66,66,27.2,3.1,4.9,0.632,0,0,0,3.1,4.9,0.634,0.632,1.1,2.1,0.525,3.1,5.2,8.3,0.3,0.5,2,1.1,2.9,7.4,"deandrejordan"
"236",258,"Jerome Jordan\jordaje01","C",25,"NYK",21,0,5.1,0.8,1.6,0.515,0,0,NA,0.8,1.6,0.515,0.515,0.4,0.5,0.8,0.7,0.6,1.3,0.2,0,0.3,0.1,0.7,2,"jeromejordan"
"237",259,"Cory Joseph\josepco01","PG",20,"SAS",29,1,9.2,0.8,2.4,0.314,0.1,0.5,0.2,0.7,1.9,0.345,0.336,0.4,0.6,0.647,0.2,0.7,0.9,1.2,0.2,0.1,0.4,0.6,2,"coryjoseph"
"238",260,"Chris Kaman\kamanch01","C",29,"NOH",47,33,29.2,5.7,12.7,0.446,0,0,NA,5.7,12.7,0.446,0.446,1.8,2.3,0.785,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3,13.1,"chriskaman"
"239",261,"Enes Kanter\kanteen01","C",19,"UTA",66,0,13.2,1.8,3.6,0.496,0,0,0,1.8,3.6,0.498,0.496,1.1,1.6,0.667,1.6,2.6,4.2,0.1,0.3,0.3,0.8,1.3,4.6,"eneskanter"
"240",262,"Jason Kapono\kaponja01","SG",30,"LAL",27,0,10,0.8,2,0.382,0.3,1,0.296,0.5,1,0.464,0.455,0.1,0.1,1,0.1,0.4,0.5,0.4,0.1,0,0.2,0.8,2,"jasonkapono"
"241",263,"D.J. Kennedy\kennedj01","SF",22,"CLE",2,0,29.5,2.5,6,0.417,1,2,0.5,1.5,4,0.375,0.5,0,1,0,0.5,3,3.5,1.5,1,0,1.5,3.5,6,"djkennedy"
"242",264,"Jason Kidd\kiddja01","PG",38,"DAL",48,48,28.7,2.1,5.7,0.363,1.6,4.6,0.354,0.4,1,0.4,0.507,0.5,0.6,0.786,0.3,3.8,4.1,5.5,1.7,0.2,1.9,1.7,6.2,"jasonkidd"
"243",265,"Linas Kleiza\kleizli01","SF",27,"TOR",49,3,21.6,3.4,8.4,0.402,1.3,3.7,0.346,2.1,4.7,0.446,0.478,1.7,2,0.81,0.9,3.2,4.1,0.9,0.5,0.1,1.3,2.4,9.7,"linaskleiza"
"244",266,"Brandon Knight\knighbr03","PG",20,"DET",66,60,32.3,4.8,11.7,0.415,1.6,4.2,0.38,3.2,7.5,0.434,0.483,1.6,2.1,0.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8,"brandonknight"
"245",267,"Kyle Korver\korveky01","SG",30,"CHI",65,7,22.6,2.7,6.3,0.432,1.8,4.2,0.435,0.9,2.2,0.426,0.575,0.8,1,0.833,0.4,2,2.4,1.7,0.6,0.2,0.8,1.7,8.1,"kylekorver"
"246",268,"Kosta Koufos\koufoko01","C",22,"DEN",48,24,16.5,2.4,4,0.599,0,0,NA,2.4,4,0.599,0.599,0.7,1.1,0.6,2,3.4,5.4,0.3,0.5,0.9,0.7,2,5.5,"kostakoufos"
"247",269,"Carl Landry\landrca01","PF",28,"NOH",41,8,24.4,4.4,8.8,0.503,0,0.1,0,4.4,8.8,0.507,0.503,3.6,4.5,0.799,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,12.5,"carllandry"
"248",270,"Ty Lawson\lawsoty01","PG",24,"DEN",61,61,34.8,6.1,12.6,0.488,1.2,3.3,0.365,4.9,9.3,0.531,0.535,2.9,3.5,0.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5,16.4,"tylawson"
"249",271,"Courtney Lee\leeco01","SG",26,"HOU",58,26,30.3,4.3,10,0.433,1.5,3.7,0.401,2.8,6.3,0.452,0.508,1.2,1.5,0.826,0.4,2.3,2.7,1.5,1.2,0.4,1.1,1.8,11.4,"courtneylee"
"250",272,"David Lee\leeda02","PF",28,"GSW",57,57,37.2,8.1,16.2,0.503,0,0.1,0,8.1,16.1,0.506,0.503,3.8,4.9,0.782,3,6.6,9.6,2.8,0.9,0.4,2.6,3.1,20.1,"davidlee"
"251",273,"Malcolm Lee\leema01","SG",21,"MIN",19,0,12.8,1.2,3.1,0.39,0.1,0.5,0.2,1.1,2.6,0.429,0.407,0.7,0.9,0.824,0.5,0.9,1.4,1.6,0.4,0.2,0.9,1.2,3.3,"malcolmlee"
"252",274,"Kawhi Leonard\leonaka01","SF",20,"SAS",64,39,24,3.1,6.3,0.493,0.6,1.7,0.376,2.5,4.6,0.536,0.543,1.1,1.4,0.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9,"kawhileonard"
"253",275,"Travis Leslie\leslitr01","SG",21,"LAC",10,0,4.5,0.5,1.4,0.357,0,0,NA,0.5,1.4,0.357,0.357,0.4,0.9,0.444,0.6,0.3,0.9,0.5,0.2,0.2,0.2,0.4,1.4,"travisleslie"
"254",276,"Jon Leuer\leuerjo01","PF",22,"MIL",46,12,12.1,2.1,4.2,0.508,0.1,0.2,0.333,2,4,0.516,0.516,0.5,0.6,0.75,1,1.6,2.6,0.5,0.3,0.4,0.4,1.5,4.7,"jonleuer"
"255",277,"Rashard Lewis\lewisra02","SF",32,"WAS",28,15,26,3,7.9,0.385,0.6,2.4,0.239,2.5,5.5,0.448,0.421,1.1,1.3,0.838,1.2,2.7,3.9,1,0.8,0.4,1.1,1.8,7.8,"rashardlewis"
"256",278,"DeAndre Liggins\liggide01","SF",23,"ORL",17,0,6.8,0.7,1.5,0.48,0,0.2,0,0.7,1.2,0.571,0.48,0.5,1.1,0.474,0.4,0.5,0.9,0.3,0.4,0,0.6,0.4,1.9,"deandreliggins"
"257",279,"Jeremy Lin\linje01","PG",23,"NYK",35,25,26.9,4.9,10.9,0.446,0.7,2.1,0.32,4.2,8.8,0.477,0.478,4.2,5.2,0.798,0.5,2.5,3.1,6.2,1.6,0.3,3.6,2.2,14.6,"jeremylin"
"258",280,"Shaun Livingston\livinsh01","SG",26,"MIL",58,27,18.8,2.2,4.7,0.469,0,0.1,0.667,2.2,4.6,0.466,0.472,1.1,1.4,0.785,0.7,1.4,2.1,2.1,0.5,0.3,1.1,1.4,5.5,"shaunlivingston"
"259",281,"Brook Lopez\lopezbr01","C",23,"NJN",5,5,27.2,7.6,15.4,0.494,0,0,NA,7.6,15.4,0.494,0.494,4,6.4,0.625,1.6,2,3.6,1.2,0.2,0.8,1.2,1.6,19.2,"brooklopez"
"260",282,"Robin Lopez\lopezro01","C",23,"PHO",64,0,14,1.9,4.2,0.461,0,0,NA,1.9,4.2,0.461,0.461,1.6,2.2,0.714,1.4,1.9,3.3,0.3,0.3,0.9,0.7,2,5.4,"robinlopez"
"261",283,"Kevin Love\loveke01","PF",23,"MIN",55,55,39,8.6,19.3,0.448,1.9,5.1,0.372,6.7,14.1,0.475,0.497,6.9,8.4,0.824,4.1,9.2,13.3,2,0.9,0.5,2.3,2.8,26,"kevinlove"
"262",284,"Kyle Lowry\lowryky01","PG",25,"HOU",47,38,32.1,4.5,10.9,0.409,1.7,4.5,0.374,2.8,6.4,0.434,0.486,3.6,4.2,0.864,0.8,3.7,4.5,6.6,1.6,0.3,2.8,2.8,14.3,"kylelowry"
"263",285,"John Lucas III\lucasjo02","PG",29,"CHI",49,2,14.8,2.9,7.3,0.399,1.1,2.9,0.393,1.8,4.4,0.404,0.476,0.6,0.7,0.875,0.4,1.1,1.6,2.2,0.4,0,0.9,0.9,7.5,"johnlucasiii"
"264",286,"Shelvin Mack\macksh01","PG",21,"WAS",64,0,12.2,1.4,3.4,0.4,0.2,0.7,0.286,1.2,2.8,0.427,0.427,0.7,0.9,0.712,0.2,1.3,1.4,2,0.4,0,0.8,0.8,3.6,"shelvinmack"
"265",287,"Vernon Macklin\macklve01","C",25,"DET",23,0,5.9,0.8,1.5,0.543,0,0,NA,0.8,1.5,0.543,0.543,0.3,0.6,0.571,0.6,0.9,1.5,0.2,0.2,0.2,0.1,0.4,2,"vernonmacklin"
"266",288,"Corey Maggette\maggeco01","SF",32,"CHA",32,28,27.5,4.3,11.7,0.373,0.8,2.1,0.364,3.6,9.6,0.375,0.405,5.6,6.5,0.856,0.7,3.3,3.9,1.2,0.7,0,1.8,2.6,15,"coreymaggette"
"267",289,"Jamaal Magloire\magloja01","C",33,"TOR",34,1,11,0.5,1.3,0.378,0,0,NA,0.5,1.3,0.378,0.378,0.2,0.8,0.259,0.7,2.6,3.3,0.2,0.1,0.3,0.6,1.9,1.2,"jamaalmagloire"
"268",290,"Ian Mahinmi\mahinia01","C",25,"DAL",61,12,18.7,2.1,3.9,0.546,0,0,0,2.1,3.9,0.549,0.546,1.5,2.4,0.639,1.8,3,4.7,0.2,0.6,0.5,0.8,2.9,5.8,"ianmahinmi"
"269",291,"Shawn Marion\mariosh01","SF",33,"DAL",63,63,30.5,4.6,10.3,0.446,0.3,1.1,0.294,4.3,9.2,0.464,0.461,1.2,1.5,0.796,2.3,5.1,7.4,2.1,1.1,0.6,1.6,1.4,10.6,"shawnmarion"
"270",292,"Cartier Martin\martica01","SF",27,"WAS",17,2,23,3.5,7.9,0.44,1.7,4.4,0.387,1.8,3.5,0.508,0.549,0.6,1.1,0.579,0.7,2.7,3.4,0.6,0.6,0.1,0.8,2.1,9.3,"cartiermartin"
"271",293,"Kenyon Martin\martike01","PF",34,"LAC",42,0,22.4,2.3,5.2,0.441,0.1,0.3,0.231,2.2,4.9,0.454,0.448,0.5,1.3,0.37,1.2,3.1,4.3,0.4,1,1,0.8,2.5,5.2,"kenyonmartin"
"272",294,"Kevin Martin\martike02","SG",28,"HOU",40,40,31.6,5.6,13.4,0.413,2,5.6,0.347,3.6,7.8,0.462,0.486,4,4.5,0.894,0.3,2.3,2.7,2.8,0.7,0.1,1.8,1.8,17.1,"kevinmartin"
"273",295,"Roger Mason\masonro01","SG",31,"WAS",52,0,13.4,2,5,0.399,1.1,3,0.383,0.8,2,0.423,0.514,0.4,0.5,0.778,0.1,1.2,1.3,0.9,0.3,0.1,0.6,0.6,5.5,"rogermason"
"274",296,"Wesley Matthews\matthwe02","SG",25,"POR",66,53,33.8,4.8,11.6,0.412,2,5.1,0.383,2.8,6.5,0.434,0.496,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,13.7,"wesleymatthews"
"275",297,"Jason Maxiell\maxieja01","PF",28,"DET",65,42,22.6,2.8,5.9,0.478,0,0,0,2.8,5.9,0.48,0.478,0.9,1.6,0.547,1.9,3.2,5.1,0.6,0.5,0.8,1.1,2.3,6.5,"jasonmaxiell"
"276",298,"Eric Maynor\maynoer01","PG",24,"OKC",9,0,15.2,1.6,4.3,0.359,0.7,1.9,0.353,0.9,2.4,0.364,0.436,0.4,0.4,1,0.3,1.1,1.4,2.4,0.6,0,1.2,1.4,4.2,"ericmaynor"
"277",299,"O.J. Mayo\mayooj01","SG",24,"MEM",66,0,26.8,4.5,11.2,0.408,1.5,4.2,0.364,3,7,0.434,0.476,2,2.6,0.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,12.6,"ojmayo"
"278",300,"Luc Mbah a Moute\mbahalu01","PF",25,"MIL",43,22,23.5,3.1,6.1,0.51,0,0.1,0.25,3.1,6,0.514,0.511,1.5,2.4,0.641,1.8,3.5,5.3,0.7,0.9,0.5,0.9,2.2,7.7,"lucmbahamoute"
"279",302,"Tracy McGrady*\mcgratr01","SF",32,"ATL",52,0,16.1,1.9,4.4,0.437,0.3,0.6,0.455,1.7,3.8,0.434,0.47,1.1,1.6,0.675,0.4,2.5,3,2.1,0.3,0.3,1,0.7,5.3,"tracymcgrady"
"280",303,"Dominic McGuire\mcguido01","PF",26,"GSW",64,6,17.6,1.5,3.3,0.448,0,0.1,0,1.5,3.2,0.456,0.448,0.6,0.8,0.736,1.1,2.7,3.8,1.7,0.7,0.6,0.9,1.6,3.5,"dominicmcguire"
"281",304,"Josh McRoberts\mcrobjo01","PF",24,"LAL",50,6,14.4,1.1,2.4,0.475,0.1,0.1,0.429,1.1,2.2,0.477,0.487,0.5,0.7,0.639,1.2,2.2,3.4,1,0.3,0.4,0.6,1.5,2.8,"joshmcroberts"
"282",305,"Jodie Meeks\meeksjo01","SG",24,"PHI",66,50,24.9,2.9,7.1,0.409,1.5,4,0.365,1.4,3,0.468,0.513,1.2,1.3,0.906,0.3,2.2,2.4,0.8,0.6,0,0.4,1.2,8.4,"jodiemeeks"
"283",306,"C.J. Miles\milescj01","SG",24,"UTA",56,14,20.4,3.2,8.3,0.381,0.8,2.7,0.307,2.3,5.6,0.416,0.43,1.9,2.4,0.794,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1,"cjmiles"
"284",307,"Darko Milicic\milicda01","C",26,"MIN",29,23,16.3,2,4.5,0.454,0,0,NA,2,4.5,0.454,0.454,0.6,1.3,0.432,1.2,2.1,3.3,0.6,0.3,0.9,1.1,2,4.6,"darkomilicic"
"285",308,"Andre Miller\millean02","SG",35,"DEN",66,7,27.4,3.7,8.4,0.438,0.3,1.3,0.217,3.4,7.1,0.478,0.455,2.1,2.6,0.811,0.8,2.5,3.3,6.7,1,0.1,2.7,2,9.7,"andremiller"
"286",309,"Brad Miller\millebr01","C",35,"MIN",15,1,9.7,0.6,1.8,0.333,0.5,1,0.467,0.1,0.8,0.167,0.463,0.7,0.8,0.833,0.3,1,1.3,1.6,0.3,0.1,0.8,0.7,2.3,"bradmiller"
"287",310,"Mike Miller\millemi01","SG",31,"MIA",39,2,19.3,2.3,5.4,0.435,1.4,3,0.453,1,2.4,0.413,0.562,0.1,0.1,0.4,0.6,2.7,3.3,1.1,0.4,0.2,0.8,1.5,6.1,"mikemiller"
"288",311,"Patty Mills\millspa02","PG",23,"SAS",16,3,16.3,3.9,8.1,0.485,1.5,3.5,0.429,2.4,4.6,0.527,0.577,0.9,0.9,1,0.3,1.5,1.8,2.4,0.6,0.1,1.6,0.9,10.3,"pattymills"
"289",312,"Paul Millsap\millspa01","PF",26,"UTA",64,62,32.8,6.7,13.5,0.495,0.1,0.5,0.226,6.5,13,0.505,0.499,3.2,4,0.792,2.8,6,8.8,2.3,1.8,0.8,1.8,3.5,16.6,"paulmillsap"
"290",313,"Nazr Mohammed\mohamna01","C",34,"OKC",63,1,11,1.3,2.7,0.467,0,0,0,1.3,2.7,0.47,0.467,0.2,0.4,0.565,0.9,1.8,2.7,0.2,0.3,0.6,0.4,1.6,2.7,"nazrmohammed"
"291",314,"Greg Monroe\monrogr01","C",21,"DET",66,66,31.5,6.2,11.8,0.521,0,0,0,6.2,11.8,0.522,0.521,3,4.1,0.739,3.6,6,9.7,2.3,1.3,0.7,2.4,2.7,15.4,"gregmonroe"
"292",315,"Jamario Moon\moonja01","SF",31,"CHA",8,0,15.4,0.9,3,0.292,0.3,1.3,0.2,0.6,1.8,0.357,0.333,0.3,0.3,1,0.3,2.5,2.8,0.6,0.1,0.6,1,0.6,2.3,"jamariomoon"
"293",316,"E'Twaun Moore\mooreet01","PG",22,"BOS",38,0,8.7,1.1,3,0.381,0.4,1.2,0.378,0.7,1.8,0.382,0.456,0.2,0.2,1,0.1,0.8,0.9,0.9,0.3,0.1,0.6,0.9,2.9,"etwaunmoore"
"294",317,"Mikki Moore\mooremi01","C",36,"GSW",7,0,16.9,1.3,2.9,0.45,0,0,NA,1.3,2.9,0.45,0.45,0.9,1,0.857,1,2.1,3.1,0.7,0.4,0.4,1,3.4,3.4,"mikkimoore"
"295",318,"Darius Morris\morrida01","PG",21,"LAL",19,0,8.9,0.9,2.2,0.429,0.2,0.5,0.444,0.7,1.7,0.424,0.476,0.3,0.5,0.667,0.1,0.7,0.8,1.1,0.1,0,1,0.8,2.4,"dariusmorris"
"296",319,"Marcus Morris\morrima03","PF",22,"HOU",17,0,7.4,0.9,3.2,0.296,0.1,1,0.118,0.8,2.2,0.378,0.315,0.4,0.5,0.75,0.3,0.6,0.9,0.2,0.1,0.1,0.2,0.7,2.4,"marcusmorris"
"297",320,"Markieff Morris\morrima02","PF",22,"PHO",63,7,19.5,2.8,6.9,0.399,0.7,2,0.347,2.1,5,0.42,0.448,1.2,1.7,0.717,1.1,3.3,4.4,1,0.7,0.7,1.1,2.8,7.4,"markieffmorris"
"298",321,"Anthony Morrow\morroan01","SG",26,"NJN",62,18,26.4,4.4,10.6,0.413,1.7,4.6,0.371,2.7,6,0.446,0.494,1.6,1.7,0.933,0.5,1.5,2,1,0.7,0.1,1.1,1.4,12,"anthonymorrow"
"299",322,"Timofey Mozgov\mozgoti01","C",25,"DEN",44,35,15.6,2.3,4.3,0.526,0,0,NA,2.3,4.3,0.526,0.526,0.9,1.3,0.684,1.2,2.9,4.1,0.5,0.3,1,1.2,2,5.4,"timofeymozgov"
"300",323,"Byron Mullens\mulleby01","C",22,"CHA",65,25,22.5,3.9,9.1,0.425,0.2,0.8,0.235,3.7,8.3,0.443,0.435,1.4,1.7,0.821,1.5,3.6,5,0.9,0.3,0.8,1.1,2.1,9.3,"byronmullens"
"301",324,"Troy Murphy\murphtr01","PF",31,"LAL",59,0,16.2,1.3,2.9,0.45,0.5,1.1,0.418,0.8,1.8,0.471,0.532,0.1,0.2,0.667,0.7,2.6,3.2,0.9,0.3,0.3,0.4,1.7,3.2,"troymurphy"
"302",325,"Hamady N'Diaye\ndiayha01","C",25,"WAS",3,0,1,0,0.3,0,0,0,NA,0,0.3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,"hamadyndiaye"
"303",326,"Eduardo Najera\najered01","PF",35,"CHA",22,0,12.3,1.1,2.9,0.375,0.4,1.3,0.276,0.7,1.6,0.457,0.438,0.1,0.2,0.5,0.5,1.8,2.3,0.5,0.9,0.2,0.3,1.8,2.6,"eduardonajera"
"304",327,"Steve Nash\nashst01","PG",37,"PHO",62,62,31.6,4.8,9,0.532,0.9,2.3,0.39,3.9,6.7,0.58,0.581,2,2.3,0.894,0.4,2.6,3,10.7,0.6,0.1,3.7,0.9,12.5,"stevenash"
"305",328,"Gary Neal\nealga01","SG",27,"SAS",56,7,21.5,3.8,8.7,0.436,1.5,3.5,0.419,2.3,5.1,0.448,0.522,0.9,1.1,0.781,0.2,1.9,2.1,2.1,0.5,0,1.1,1.3,9.9,"garyneal"
"306",329,"Jameer Nelson\nelsoja01","PG",29,"ORL",57,57,29.9,4.5,10.6,0.427,1.5,4.1,0.377,3,6.6,0.459,0.499,1.2,1.5,0.807,0.5,2.7,3.2,5.7,0.7,0.1,2.4,2.3,11.9,"jameernelson"
"307",330,"Joakim Noah\noahjo01","C",26,"CHI",64,64,30.4,3.9,7.7,0.508,0,0,0,3.9,7.6,0.509,0.508,2.4,3.2,0.748,3.8,6,9.8,2.5,0.6,1.4,1.4,2.5,10.2,"joakimnoah"
"308",331,"Andres Nocioni\nocioan01","SF",32,"PHI",11,1,5.1,0.5,1.8,0.25,0.1,0.5,0.167,0.4,1.3,0.286,0.275,0.5,1,0.545,0.1,1.2,1.3,0.1,0.1,0.1,0.5,0.4,1.5,"andresnocioni"
"309",332,"Steve Novak\novakst01","PF",28,"NYK",54,0,18.9,3,6.2,0.478,2.5,5.2,0.472,0.5,1,0.509,0.675,0.4,0.5,0.846,0.2,1.8,1.9,0.2,0.3,0.2,0.4,1.1,8.8,"stevenovak"
"310",333,"Dirk Nowitzki\nowitdi01","PF",33,"DAL",62,62,33.5,7.6,16.7,0.457,1.3,3.4,0.368,6.4,13.3,0.481,0.495,5.1,5.7,0.896,0.7,6,6.7,2.2,0.7,0.5,1.9,2.1,21.6,"dirknowitzki"
"311",334,"Jermaine O'Neal\onealje01","C",33,"BOS",25,24,22.8,2.1,4.8,0.433,0,0,NA,2.1,4.8,0.433,0.433,0.8,1.2,0.677,1.5,3.9,5.4,0.4,0.3,1.7,0.8,3.2,5,"jermaineoneal"
"312",335,"Lamar Odom\odomla01","SF",32,"DAL",50,4,20.5,2.5,7,0.352,0.6,2.2,0.252,1.9,4.8,0.399,0.393,1.2,2,0.592,0.7,3.4,4.2,1.7,0.4,0.4,1,1.9,6.6,"lamarodom"
"313",336,"Emeka Okafor\okafoem01","C",29,"NOH",27,27,28.9,4.2,7.9,0.533,0,0,NA,4.2,7.9,0.533,0.533,1.4,2.7,0.514,2.6,5.3,7.9,0.9,0.6,1,1.4,2.7,9.9,"emekaokafor"
"314",337,"Mehmet Okur\okurme01","C",32,"NJN",17,14,26.7,3.1,8.2,0.374,1.4,4.2,0.319,1.7,3.9,0.433,0.457,0.2,0.3,0.6,1.3,3.5,4.8,1.8,0.5,0.3,1.5,2.6,7.6,"mehmetokur"
"315",338,"Daniel Orton\ortonda01","PF",21,"ORL",16,2,11.7,1.1,1.9,0.567,0,0.1,0,1.1,1.8,0.586,0.567,0.7,1.6,0.44,1.2,1.3,2.4,0.3,0.5,0.6,0.4,1.9,2.8,"danielorton"
"316",339,"Travis Outlaw\outlatr01","SF",27,"SAC",39,5,12.8,1.5,4.5,0.343,0.4,1.5,0.267,1.1,2.9,0.383,0.389,0.8,1.2,0.674,0.5,1.1,1.6,0.4,0.5,0.5,0.5,0.9,4.3,"travisoutlaw"
"317",340,"Larry Owens\owensla01","SF",29,"NJN",7,0,10.7,0.6,1.6,0.364,0.3,0.7,0.4,0.3,0.9,0.333,0.455,0.4,0.6,0.75,0.3,1.6,1.9,0.6,0,0.1,0.3,1.4,1.9,"larryowens"
"318",341,"Zaza Pachulia\pachuza01","C",27,"ATL",58,44,28.3,2.9,5.8,0.499,0,0,NA,2.9,5.8,0.499,0.499,2,2.7,0.741,2.7,5.2,7.9,1.4,0.9,0.5,1.4,3,7.8,"zazapachulia"
"319",342,"Jannero Pargo\pargoja01","PG",32,"ATL",50,0,13.4,2.1,5.1,0.415,1.1,2.8,0.384,1,2.3,0.452,0.52,0.4,0.4,0.95,0.2,1.3,1.5,1.9,0.4,0,1,1.3,5.6,"janneropargo"
