"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","fix"
"223",248,"Ryan Kelly\kellyry01","PF",24,"LAL",36,0,470,4.2,11.4,0.369,0.4,2.8,0.135,3.8,8.6,0.446,2.8,4.1,0.685,1.6,7.7,9.3,1.5,1,0.8,1.4,3,11.6,"ryankelly"
"224",249,"Michael Kidd-Gilchrist\kiddgmi01","SF",22,"CHO",7,7,205,5.8,10.7,0.541,0.5,1.2,0.429,5.3,9.5,0.556,3.5,5.1,0.69,2.1,5.8,7.9,1.6,0.5,0.5,1.4,1.6,15.6,"michaelkiddgilchrist"
"225",251,"Brandon Knight\knighbr03","SG",24,"PHO",52,50,1870,7.1,17.2,0.415,2.3,6.8,0.342,4.8,10.5,0.461,3,3.5,0.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,"brandonknight"
"226",252,"Kyle Korver\korveky01","SG",34,"ATL",80,80,2401,4,9.2,0.435,2.4,6,0.398,1.6,3.3,0.502,0.7,0.8,0.833,0.2,3.7,3.9,2.5,0.9,0.5,1.5,2.4,11.1,"kylekorver"
"227",253,"Kosta Koufos\koufoko01","C",26,"SAC",78,14,1482,5.7,10.8,0.532,0,0,NA,5.7,10.8,0.532,1.4,2.5,0.548,4.1,6.2,10.3,0.8,1,1.7,1.2,4.5,12.9,"kostakoufos"
"228",254,"Jeremy Lamb\lambje01","SG",23,"CHO",66,0,1227,6.7,15,0.451,1.6,5.3,0.309,5.1,9.7,0.529,1.9,2.6,0.727,1.3,6.1,7.4,2.3,1.2,0.9,1.5,3.1,17,"jeremylamb"
"229",255,"Carl Landry\landrca01","PF",32,"PHI",36,12,569,8.8,15.8,0.556,0.4,0.8,0.462,8.4,15,0.561,4.2,5.8,0.736,3.1,6.1,9.2,2,0.8,0.6,1.4,4.4,22.2,"carllandry"
"230",256,"Shane Larkin\larkish01","PG",23,"BRK",78,17,1751,4.6,10.3,0.442,0.8,2.2,0.361,3.8,8.1,0.464,1.7,2.2,0.776,0.6,3.1,3.7,7,2,0.2,3,2.5,11.6,"shanelarkin"
"231",257,"Joffrey Lauvergne\lauvejo01","C",24,"DEN",59,15,1041,6.7,13.1,0.513,0.4,1.8,0.245,6.3,11.3,0.557,2.1,2.4,0.899,2.7,7.4,10,1.9,0.4,0.5,1.9,4,16.1,"joffreylauvergne"
"232",258,"Zach LaVine\lavinza01","SG",20,"MIN",82,33,2294,6.8,15,0.452,1.9,5,0.389,4.9,10.1,0.482,2.5,3.2,0.793,0.4,3.2,3.6,3.9,1.1,0.3,2.4,3,18,"zachlavine"
"233",262,"Alex Len\lenal01","C",22,"PHO",78,46,1821,5.2,12.3,0.423,0,0.1,0.143,5.2,12.2,0.426,3.4,4.7,0.728,3.5,8.2,11.7,1.9,0.8,1.2,2.9,4.5,13.9,"alexlen"
"234",263,"Kawhi Leonard\leonaka01","SF",24,"SAS",72,72,2380,8.3,16.5,0.506,2,4.4,0.443,6.4,12.1,0.528,4.4,5.1,0.874,1.4,6,7.5,2.8,1.9,1.1,1.6,2,23,"kawhileonard"
"235",264,"Meyers Leonard\leoname01","PF",23,"POR",61,10,1333,5.3,11.7,0.448,2.3,6.2,0.377,2.9,5.6,0.527,0.9,1.2,0.761,1.4,7.1,8.5,2.5,0.2,0.5,2.1,4.9,13.8,"meyersleonard"
"236",265,"Jon Leuer\leuerjo01","PF",26,"PHO",67,27,1255,6.4,13.4,0.481,1.2,3.2,0.382,5.2,10.2,0.511,2.2,2.9,0.762,2.2,8.5,10.7,2.1,1.1,0.9,2.2,3.6,16.3,"jonleuer"
"237",266,"Damian Lillard\lillada01","PG",25,"POR",75,75,2676,8.3,19.8,0.419,3.1,8.2,0.375,5.2,11.6,0.45,5.6,6.2,0.892,0.6,3.5,4.1,6.9,0.9,0.4,3.3,2.2,25.3,"damianlillard"
"238",267,"Jeremy Lin\linje01","SG",27,"CHO",78,13,2048,5.3,12.8,0.412,1.3,4,0.336,3.9,8.8,0.446,4.2,5.1,0.815,0.7,3.7,4.4,4.1,1,0.7,2.6,2.9,16.1,"jeremylin"
"239",268,"Shaun Livingston\livinsh01","PG",30,"GSW",78,3,1520,4.8,9,0.536,0,0.3,0.167,4.8,8.7,0.548,1.9,2.2,0.86,1,3,4,5.6,1.4,0.6,1.8,3.3,11.6,"shaunlivingston"
"240",269,"Kevon Looney\looneke01","PF",19,"GSW",5,0,21,6.9,12,0.571,1.7,3.4,0.5,5.1,8.6,0.6,0,0,NA,6.9,10.3,17.1,0,0,0,1.7,3.4,15.4,"kevonlooney"
"241",270,"Brook Lopez\lopezbr01","C",27,"BRK",73,73,2457,8.7,17,0.511,0,0.2,0.143,8.6,16.7,0.515,4.6,5.9,0.787,3,5.4,8.4,2.2,0.8,1.8,2.6,3.2,22,"brooklopez"
"242",271,"Robin Lopez\lopezro01","C",27,"NYK",82,82,2219,5.8,10.7,0.539,0,0,0,5.8,10.7,0.54,2.1,2.6,0.795,4.3,5.4,9.8,1.8,0.3,2.1,2.2,3,13.7,"robinlopez"
"243",272,"Kevin Love\loveke01","PF",27,"CLE",77,77,2424,6.1,14.5,0.419,2.3,6.5,0.36,3.7,8,0.467,3.8,4.7,0.822,2.2,9.1,11.3,2.8,0.9,0.6,2.1,2.4,18.3,"kevinlove"
"244",273,"Kyle Lowry\lowryky01","PG",29,"TOR",77,77,2851,6.5,15.1,0.427,2.7,6.9,0.388,3.8,8.2,0.461,5,6.2,0.811,0.7,3.9,4.6,6.2,2,0.4,2.8,2.7,20.6,"kylelowry"
"245",274,"Trey Lyles\lylestr01","PF",20,"UTA",80,33,1382,5,11.4,0.438,1.3,3.3,0.383,3.7,8,0.461,1.5,2.1,0.695,1.5,6.3,7.8,1.5,0.7,0.5,1.7,3,12.7,"treylyles"
"246",276,"Ian Mahinmi\mahinia01","C",29,"IND",71,71,1816,5.2,8.9,0.589,0,0,NA,5.2,8.9,0.589,2.6,4.5,0.587,2.7,7.3,10.1,2.1,1.3,1.5,2,4.4,13.1,"ianmahinmi"
"247",277,"Devyn Marble\marblde01","SG",23,"ORL",28,0,249,3,10.3,0.296,1.2,4.6,0.25,1.9,5.6,0.333,1.4,3.5,0.417,0.9,4.6,5.5,1.7,1.9,0.1,1,3.6,8.7,"devynmarble"
"248",278,"Boban Marjanovic\marjabo01","C",27,"SAS",54,4,508,7.4,12.3,0.603,0,0,NA,7.4,12.3,0.603,6.2,8.1,0.763,5.2,8.6,13.7,1.5,0.9,1.6,2.1,3.8,21,"bobanmarjanovic"
"249",279,"Kendall Marshall\marshke01","PG",24,"PHI",30,6,400,3.9,10.6,0.364,1.4,4.4,0.327,2.4,6.2,0.391,0.8,1.2,0.692,0.2,2.3,2.5,6.6,1.4,0.2,3.9,2.7,10,"kendallmarshall"
"250",280,"Jarell Martin\martija01","PF",21,"MEM",27,0,380,5.1,11,0.466,0,0.2,0,5.1,10.8,0.474,4.3,5.9,0.726,3.7,4.5,8.1,1.4,0.8,0.7,1.8,5.5,14.5,"jarellmartin"
"251",282,"Wesley Matthews\matthwe02","SF",29,"DAL",78,78,2644,4.5,11.6,0.388,2.6,7.1,0.36,1.9,4.5,0.432,1.7,2,0.863,0.4,2.9,3.2,2.1,1.1,0.2,1.1,2.4,13.3,"wesleymatthews"
"252",283,"O.J. Mayo\mayooj01","SG",28,"MIL",41,24,1090,3.9,10.6,0.371,1.7,5.4,0.321,2.2,5.3,0.421,1,1.3,0.775,0.4,3,3.5,3.9,1.6,0.3,2.4,4.2,10.6,"ojmayo"
"253",284,"Luc Mbah a Moute\mbahalu01","PF",29,"LAC",75,61,1274,2.7,5.8,0.454,0.4,1.1,0.325,2.3,4.7,0.485,0.8,1.6,0.526,1.7,3.1,4.8,0.8,1.2,0.5,1,2.8,6.5,"lucmbahamoute"
"254",285,"James Michael McAdoo\mcadoja01","PF",23,"GSW",41,1,262,6.2,11.5,0.536,0.1,0.3,0.5,6,11.3,0.537,3.6,6.7,0.531,4.1,3.8,8,2.3,1.4,1.1,2.2,5.4,16.1,"jamesmichaelmcadoo"
"255",287,"C.J. McCollum\mccolcj01","SG",24,"POR",80,80,2780,8.3,18.5,0.448,2.6,6.1,0.417,5.7,12.4,0.463,2.4,2.9,0.827,0.6,2.7,3.4,4.4,1.3,0.3,2.5,2.4,21.6,"cjmccollum"
"256",288,"T.J. McConnell\mccontj01","PG",23,"PHI",81,17,1606,4.9,10.4,0.47,0.7,2,0.348,4.2,8.4,0.499,0.6,0.9,0.634,1,4.6,5.6,8.2,2.1,0.2,3.1,2.6,11.1,"tjmcconnell"
"257",289,"Chris McCullough\mcculch01","PF",20,"BRK",24,4,362,4.4,10.8,0.404,1.3,3.4,0.382,3.1,7.5,0.413,1.1,2.3,0.478,2.5,4.3,6.8,0.9,2.8,1.2,1.5,3.9,11.1,"chrismccullough"
"258",290,"K.J. McDaniels\mcdankj01","SF",22,"HOU",37,1,235,4.4,11,0.403,1.1,3.8,0.28,3.4,7.2,0.468,3.7,4.6,0.8,2.5,4,6.4,1.5,1.1,0.9,2.6,4.6,13.6,"kjmcdaniels"
"259",291,"Doug McDermott\mcderdo01","SF",24,"CHI",81,4,1861,5.6,12.5,0.452,2.1,5,0.425,3.5,7.4,0.47,1.4,1.6,0.857,0.7,3.1,3.8,1.1,0.3,0.1,1,2.5,14.8,"dougmcdermott"
"260",292,"Mitch McGary\mcgarmi01","PF",23,"OKC",20,0,72,5.5,11.5,0.478,0,2,0,5.5,9.5,0.579,2,5,0.4,2,7,9,1.5,0.5,1,3.5,5,13,"mitchmcgary"
"261",293,"JaVale McGee\mcgeeja01","C",28,"DAL",34,2,370,7.5,13,0.575,0,0.1,0,7.5,12.9,0.579,1.8,3.5,0.5,5.2,7.8,12.9,0.3,0.5,2.5,2,4.8,16.7,"javalemcgee"
"262",294,"Ben McLemore\mclembe01","SG",22,"SAC",68,53,1443,4.9,11.4,0.429,1.7,4.6,0.362,3.2,6.7,0.474,1.8,2.6,0.718,0.8,2.8,3.7,2,1.3,0.2,2.5,3.5,13.2,"benmclemore"
"263",296,"Josh McRoberts\mcrobjo01","PF",28,"MIA",42,1,595,3.3,9,0.372,0.7,3,0.245,2.6,6,0.434,1.7,2.4,0.7,1.3,5,6.4,4.9,1.1,0.4,1.8,4.1,9.1,"joshmcroberts"
"264",297,"Jodie Meeks\meeksjo01","SG",28,"DET",3,0,43,5.9,16.7,0.35,3.3,7.5,0.444,2.5,9.2,0.273,3.3,3.3,1,0.8,3.3,4.2,2.5,0,0,0.8,1.7,18.4,"jodiemeeks"
"265",298,"Salah Mejri\mejrisa01","C",29,"DAL",34,6,397,4.4,7.1,0.628,0,0.1,0,4.4,7,0.636,2.4,4.2,0.587,3.7,7.4,11.2,0.9,0.7,3.3,2.1,4.9,11.3,"salahmejri"
"266",299,"Jordan Mickey\mickejo01","PF",21,"BOS",16,0,57,5.1,13.9,0.364,0,0,NA,5.1,13.9,0.364,3.2,6.3,0.5,3.8,4.4,8.2,0.6,0,6.9,0.6,3.2,13.3,"jordanmickey"
"267",300,"Khris Middleton\middlkh01","SG",24,"MIL",79,79,2852,6.4,14.4,0.444,1.8,4.6,0.396,4.6,9.9,0.466,3.5,3.9,0.888,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,18.1,"khrismiddleton"
"268",301,"C.J. Miles\milescj01","SF",28,"IND",64,24,1464,6.4,15.6,0.409,3.5,9.5,0.367,2.9,6.1,0.474,2.3,3,0.75,0.6,3.7,4.3,1.5,1.3,0.7,1.7,3.5,18.5,"cjmiles"
"269",303,"Mike Miller\millemi01","SF",35,"DEN",47,2,373,2.1,6,0.355,1.8,5,0.365,0.3,1,0.3,0,0,NA,0.6,4.5,5.1,3.9,1.3,0.4,1.6,5.1,6.1,"mikemiller"
"270",304,"Patty Mills\millspa02","PG",27,"SAS",81,3,1662,5.6,13.3,0.425,2.7,6.9,0.384,3,6.3,0.469,1,1.3,0.81,0.6,2.8,3.4,4.9,1.3,0.1,1.6,2.2,14.9,"pattymills"
"271",305,"Elijah Millsap\millsel01","SG",28,"UTA",20,0,173,2.3,8.1,0.282,0.2,2.5,0.083,2.1,5.6,0.37,2.7,3.7,0.722,1.2,6,7.3,4,1.5,0.6,1.9,6.9,7.5,"elijahmillsap"
"272",306,"Paul Millsap\millspa01","PF",30,"ATL",81,81,2647,6.8,14.5,0.47,1,3.2,0.319,5.8,11.3,0.512,4.2,5.5,0.757,2.7,7.3,10,3.6,2,1.9,2.6,3.2,18.8,"paulmillsap"
"273",307,"Nikola Mirotic\mirotni01","PF",24,"CHI",66,38,1646,5.4,13.3,0.407,3,7.6,0.39,2.5,5.8,0.43,3.2,4,0.807,1.3,6.6,7.9,2.2,1.3,1,2.2,3.3,17,"nikolamirotic"
"274",308,"Nazr Mohammed\mohamna01","C",38,"OKC",5,0,19,5.7,9.5,0.6,0,0,NA,5.7,9.5,0.6,3.8,3.8,1,1.9,5.7,7.6,0,0,0,5.7,7.6,15.2,"nazrmohammed"
"275",309,"Greg Monroe\monrogr01","C",25,"MIL",79,67,2314,7.6,14.6,0.522,0,0,0,7.6,14.6,0.522,3.5,4.8,0.74,3.4,7.4,10.8,2.8,1.1,1,2,2.5,18.8,"gregmonroe"
"276",310,"Luis Montero\montelu01","SG",22,"POR",12,0,42,4.3,16.3,0.263,0.9,7.7,0.111,3.4,8.6,0.4,2.6,3.4,0.75,0,3.4,3.4,0.9,0,0,3.4,0.9,12,"luismontero"
"277",311,"E'Twaun Moore\mooreet01","SG",26,"CHI",59,22,1263,5.3,11.1,0.481,1.3,3,0.452,4,8.1,0.491,0.6,1,0.629,0.5,3.2,3.8,2.8,1.1,0.5,1.5,2.9,12.6,"etwaunmoore"
"278",312,"Eric Moreland\moreler01","PF",24,"SAC",8,0,48,2.3,4.5,0.5,0,0,NA,2.3,4.5,0.5,1.5,3,0.5,2.3,6,8.2,0.7,0,3,2.3,3,6,"ericmoreland"
"279",313,"Marcus Morris\morrima03","SF",26,"DET",80,80,2856,5.2,11.9,0.434,1.4,3.8,0.362,3.8,8.2,0.467,2.6,3.4,0.749,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,14.3,"marcusmorris"
"280",315,"Anthony Morrow\morroan01","SG",30,"OKC",68,6,926,5.3,12.9,0.408,3.1,7.9,0.387,2.2,5,0.442,1.1,1.5,0.744,0.4,2,2.4,0.9,0.9,0.2,0.7,2.5,14.8,"anthonymorrow"
"281",316,"Donatas Motiejunas\motiedo01","PF",25,"HOU",37,22,547,5.9,13.5,0.439,1.1,3.8,0.281,4.9,9.7,0.5,2.2,3.5,0.642,2.4,4.7,7.2,2.7,1.1,0.3,2.9,4.5,15.1,"donatasmotiejunas"
"282",317,"Timofey Mozgov\mozgoti01","C",29,"CLE",76,48,1326,5.5,9.7,0.565,0,0.2,0.143,5.5,9.6,0.574,1.8,2.6,0.716,3,6.2,9.1,0.9,0.6,1.5,1.9,4.3,12.9,"timofeymozgov"
"283",318,"Emmanuel Mudiay\mudiaem01","PG",19,"DEN",68,66,2068,5.7,15.8,0.364,1.3,4,0.319,4.4,11.7,0.379,2.4,3.6,0.67,0.6,3.5,4,6.5,1.1,0.6,3.8,2.5,15.2,"emmanuelmudiay"
"284",319,"Shabazz Muhammad\muhamsh01","SF",23,"MIN",82,0,1682,6.8,14.6,0.465,0.9,3.3,0.289,5.8,11.3,0.516,4,5.2,0.764,2.1,3.6,5.7,1.1,0.5,0.1,1.5,2,18.5,"shabazzmuhammad"
"285",320,"Xavier Munford\munfoxa02","SG",23,"MEM",14,0,244,4.7,11.4,0.416,1.3,3.4,0.391,3.4,8,0.426,1,2.1,0.5,0.4,4.1,4.6,3.2,1.9,0.4,2.2,3.7,11.8,"xaviermunford"
"286",321,"Mike Muscala\muscami01","C",24,"ATL",60,0,565,4.8,9.7,0.5,0.8,2.5,0.308,4.1,7.2,0.566,2,2.5,0.795,2.4,5,7.5,2.2,0.8,1.7,1.7,4.6,12.4,"mikemuscala"
"287",322,"Larry Nance Jr.\nancela02","PF",23,"LAL",63,22,1266,4.5,8.5,0.527,0,0.3,0.1,4.5,8.2,0.541,0.9,1.3,0.681,2.9,6,8.9,1.3,1.5,0.7,1.2,3.5,9.9,"larrynancejr"
"288",323,"Shabazz Napier\napiesh01","PG",24,"ORL",55,0,600,4.1,12.1,0.338,2,6.2,0.327,2,5.8,0.351,2,2.7,0.733,0.5,2.8,3.3,5.8,1.4,0.1,2.8,2.3,12.2,"shabazznapier"
"289",324,"Gary Neal\nealga01","SG",31,"WAS",40,2,807,6.7,14.5,0.465,1.8,4.5,0.41,4.9,10,0.489,2.1,2.5,0.855,0.5,3.2,3.7,2.1,0.9,0,1.3,2.5,17.4,"garyneal"
"290",325,"Jameer Nelson\nelsoja01","PG",33,"DEN",39,15,1036,3.9,10.7,0.368,1.5,5,0.299,2.4,5.7,0.429,1,1.2,0.857,0.7,3.3,4,6.6,0.9,0.2,2.3,3.5,10.4,"jameernelson"
"291",326,"Raul Neto\netora01","PG",23,"UTA",81,53,1499,4.3,10,0.431,1.5,3.9,0.395,2.8,6.1,0.453,1.2,1.7,0.743,0.4,2.5,2.9,4.2,1.5,0,2.6,2.9,11.4,"raulneto"
"292",327,"Andrew Nicholson\nichoan01","PF",26,"ORL",56,0,823,6.4,13.6,0.471,1.8,5,0.36,4.6,8.6,0.536,2.2,2.8,0.785,1.5,7.3,8.8,1.1,0.4,1,1.8,3,16.8,"andrewnicholson"
"293",328,"Joakim Noah\noahjo01","C",30,"CHI",29,2,635,2.9,7.5,0.383,0,0.1,0,2.9,7.5,0.386,1.2,2.6,0.489,4.9,9.5,14.5,6.2,1,1.6,2.9,4.4,7,"joakimnoah"
"294",329,"Nerlens Noel\noelne01","C",21,"PHI",67,62,1965,5.6,10.8,0.521,0,0,0.5,5.6,10.7,0.521,2.5,4.2,0.59,2.8,7.1,9.9,2.2,2.2,1.8,2.9,3.5,13.7,"nerlensnoel"
"295",330,"Lucas Nogueira\noguelu01","C",23,"TOR",29,1,225,4.5,7,0.636,0.2,0.5,0.333,4.3,6.6,0.659,1.3,2.4,0.533,2.9,4.5,7.4,1.1,1.9,1.9,1.8,4.6,10.4,"lucasnogueira"
"296",332,"Dirk Nowitzki\nowitdi01","PF",37,"DAL",75,75,2364,7.6,16.9,0.448,1.9,5.2,0.368,5.7,11.7,0.483,3.8,4.3,0.893,0.8,6.7,7.4,2,0.8,0.8,1.3,2.5,20.9,"dirknowitzki"
"297",333,"Jusuf Nurkic\nurkiju01","C",21,"DEN",32,3,547,6.6,15.9,0.417,0,0.2,0,6.6,15.7,0.423,4,6.5,0.616,4.3,7.2,11.5,2.6,1.6,2.9,3.6,6,17.3,"jusufnurkic"
"298",334,"J.J. O'Brien\obriejj01","SF",23,"UTA",2,0,6,0,6,0,0,0,NA,0,6,0,0,0,NA,0,6,6,0,6,0,0,6,0,"jjobrien"
"299",335,"Johnny O'Bryant\obryajo01","PF",22,"MIL",66,4,857,3.6,8.8,0.411,0,0,1,3.6,8.7,0.409,1.1,1.7,0.675,2.7,4.7,7.4,1.3,0.8,0.3,1.3,4.2,8.4,"johnnyobryant"
"300",336,"Kyle O'Quinn\oquinky01","PF",25,"NYK",65,1,764,6.1,12.8,0.476,0.2,1,0.227,5.8,11.7,0.498,2.2,2.8,0.767,3.6,8.2,11.8,3.4,0.9,2.3,2.9,5,14.6,"kyleoquinn"
"301",337,"Jahlil Okafor\okafoja01","C",20,"PHI",53,48,1591,9,17.7,0.508,0,0.1,0.167,9,17.5,0.511,3,4.4,0.686,2.8,5.7,8.4,1.5,0.5,1.4,2.8,3.2,21,"jahlilokafor"
"302",338,"Victor Oladipo\oladivi01","SG",23,"ORL",72,52,2379,6.4,14.7,0.438,1.5,4.3,0.348,4.9,10.4,0.475,3.1,3.7,0.83,0.7,4.5,5.2,4.3,1.8,0.8,2.3,2.6,17.4,"victoroladipo"
"303",339,"Kelly Olynyk\olynyke01","C",24,"BOS",69,8,1395,6.5,14.3,0.455,2.2,5.4,0.405,4.3,8.9,0.486,2.5,3.3,0.75,1.9,5.4,7.3,2.7,1.3,0.9,1.9,4.2,17.7,"kellyolynyk"
"304",340,"Kelly Oubre\oubreke01","SF",20,"WAS",63,9,671,4.8,11.3,0.427,1.3,4.2,0.316,3.5,7.1,0.492,1.7,2.6,0.633,1.3,5.8,7.1,0.7,1.2,0.4,1.8,5.4,12.7,"kellyoubre"
"305",341,"Zaza Pachulia\pachuza01","C",31,"DAL",76,69,2004,3.9,8.4,0.466,0,0.1,0,3.9,8.4,0.469,3.8,5,0.768,4.5,8.4,12.9,2.3,1.1,0.4,2.1,3.3,11.7,"zazapachulia"
"306",342,"Kostas Papanikolaou\papanko01","SF",25,"DEN",26,6,294,2.9,8.1,0.364,1.2,3.9,0.313,1.7,4.2,0.412,1.1,1.7,0.643,1,3.9,4.9,2,1.6,0.6,2.6,2.9,8.2,"kostaspapanikolaou"
"307",343,"Jabari Parker\parkeja01","PF",20,"MIL",76,72,2408,6.6,13.4,0.493,0.1,0.5,0.257,6.5,12.9,0.502,2.6,3.4,0.768,1.8,4.1,5.9,1.9,1,0.4,1.7,2.3,16,"jabariparker"
"308",344,"Tony Parker\parketo01","PG",33,"SAS",72,72,1980,6.4,12.9,0.493,0.5,1.2,0.415,5.9,11.7,0.501,2.4,3.1,0.76,0.3,2.9,3.2,6.9,1,0.2,2.4,2.1,15.6,"tonyparker"
"309",345,"Chandler Parsons\parsoch01","SF",27,"DAL",61,51,1799,6.4,13,0.492,2.1,5,0.414,4.3,8,0.54,1.9,2.7,0.684,0.6,5.1,5.7,3.4,0.9,0.4,1.9,2.3,16.7,"chandlerparsons"
"310",346,"Lamar Patterson\pattela01","SG",24,"ATL",35,0,395,2.6,7.3,0.35,1.1,4.5,0.245,1.5,2.8,0.516,1.5,2,0.727,0.4,4.2,4.6,3.6,0.8,0.2,2.1,4.1,7.7,"lamarpatterson"
"311",347,"Patrick Patterson\pattepa01","PF",26,"TOR",79,0,2020,3.6,8.8,0.414,1.9,5.2,0.362,1.7,3.6,0.49,0.5,0.6,0.853,1.4,4.7,6.1,1.7,0.9,0.6,1.2,2.3,9.7,"patrickpatterson"
"312",348,"Chris Paul\paulch01","PG",30,"LAC",74,74,2420,7.7,16.6,0.462,1.8,4.9,0.371,5.8,11.7,0.501,4.4,4.9,0.896,0.6,4,4.6,11,2.3,0.2,2.9,2.8,21.5,"chrispaul"
"313",349,"Adreian Payne\paynead01","PF",24,"MIN",52,2,486,3.9,10.7,0.366,0.7,2.4,0.281,3.3,8.4,0.389,1.3,1.9,0.654,1.5,6.7,8.2,2.1,1.2,0.8,2.7,5.7,9.8,"adreianpayne"
"314",350,"Cameron Payne\payneca01","PG",21,"OKC",57,1,698,5.9,14.3,0.41,1.9,5.7,0.324,4,8.6,0.467,1,1.2,0.792,0.5,3.9,4.4,5.6,1.9,0.3,2.3,4.1,14.6,"cameronpayne"
"315",351,"Elfrid Payton\paytoel01","PG",21,"ORL",73,69,2145,5.3,12.3,0.436,0.5,1.5,0.326,4.8,10.7,0.451,1.9,3.2,0.589,1.3,3.1,4.4,7.9,1.5,0.3,3,2.7,13.1,"elfridpayton"
"316",352,"Nikola Pekovic\pekovni01","C",30,"MIN",12,3,156,4.4,11.5,0.38,0,0,NA,4.4,11.5,0.38,3.7,4.6,0.8,1.6,3.2,4.8,2.5,0.2,0,2.1,5.1,12.5,"nikolapekovic"
"317",353,"Kendrick Perkins\perkike01","C",31,"NOP",37,5,542,2.7,5,0.533,0,0,NA,2.7,5,0.533,0.7,1.7,0.44,1.7,6.8,8.5,2.1,0.7,0.7,2.7,4.3,6,"kendrickperkins"
"318",354,"Paul Pierce\piercpa01","SF",38,"LAC",68,38,1231,4.2,11.6,0.363,2.2,7.1,0.31,2,4.5,0.445,1.6,1.9,0.818,0.4,5.1,5.4,2.1,1,0.5,1.7,3.8,12.2,"paulpierce"
"319",355,"Tibor Pleiss\pleisti01","C",26,"UTA",12,0,82,4.8,11,0.44,0,0.9,0,4.8,10.1,0.478,0.9,0.9,1,2.6,4,6.6,0.9,0.4,0.9,3.5,8.3,10.5,"tiborpleiss"
"320",356,"Mason Plumlee\plumlma01","C",25,"POR",82,82,2084,4.6,8.9,0.516,0,0.1,0,4.6,8.9,0.52,3.7,5.8,0.642,3.5,7.4,10.8,3.9,1.2,1.5,2.7,4.4,12.9,"masonplumlee"
"321",357,"Miles Plumlee\plumlmi01","C",27,"MIL",61,14,870,5.8,9.6,0.601,0,0,NA,5.8,9.6,0.601,1.4,2.4,0.576,3.9,5.7,9.6,0.7,0.9,2.1,1.7,3,13,"milesplumlee"
"322",358,"Otto Porter\porteot01","SF",22,"WAS",75,73,2276,5.4,11.3,0.473,1.6,4.2,0.367,3.8,7.1,0.536,1.5,2,0.754,1.5,4.7,6.2,1.9,1.7,0.5,1.1,2.6,13.8,"ottoporter"
"323",359,"Bobby Portis\portibo01","PF",20,"CHI",62,4,1102,6.1,14.2,0.427,0.5,1.7,0.308,5.6,12.5,0.443,1.6,2.2,0.727,4,7,11,1.7,0.8,0.7,1.8,3.3,14.2,"bobbyportis"
"324",360,"Kristaps Porzingis\porzikr01","PF",20,"NYK",72,72,2047,6.6,15.6,0.421,1.4,4.3,0.333,5.1,11.3,0.454,3.5,4.2,0.838,2.3,6.9,9.3,1.7,0.9,2.4,2.1,3.6,18.1,"kristapsporzingis"
"325",361,"Dwight Powell\poweldw01","PF",24,"DAL",69,2,992,5.3,10.7,0.493,0.1,0.6,0.125,5.2,10.2,0.514,3.8,5.2,0.739,3,6.9,9.9,1.6,1.3,0.9,1.5,4.3,14.5,"dwightpowell"
"326",362,"Norman Powell\powelno01","SG",22,"TOR",49,24,725,4.8,11.4,0.424,1.8,4.4,0.404,3,7,0.436,2.1,2.6,0.811,0.8,4.7,5.5,2.3,1.4,0.5,1.6,2.9,13.6,"normanpowell"
"327",364,"Ronnie Price\pricero01","PG",32,"PHO",62,18,1211,3.4,9,0.384,2,5.8,0.347,1.4,3.2,0.453,0.9,1.2,0.756,0.7,2.2,2.9,4.4,2.2,0.4,2.1,4.8,9.8,"ronnieprice"
"328",365,"Pablo Prigioni\prigipa01","PG",38,"LAC",59,3,823,2.4,6.4,0.374,1.2,4.2,0.295,1.2,2.3,0.519,0.3,0.3,0.875,1.7,3.3,5,5.7,2.3,0,2.1,3.6,6.3,"pabloprigioni"
"329",366,"Tayshaun Prince\princta01","SF",35,"MIN",77,44,1462,2.5,5.6,0.445,0.1,0.6,0.174,2.4,5.1,0.476,0.3,0.5,0.684,0.8,2.8,3.6,1.8,0.9,0.3,0.7,1.5,5.4,"tayshaunprince"
"330",367,"Julius Randle\randlju01","PF",21,"LAL",81,60,2286,5.6,13.1,0.429,0.2,0.6,0.278,5.5,12.6,0.436,3,4.3,0.715,2.7,10.3,13.1,2.3,0.8,0.5,2.3,3.8,14.5,"juliusrandle"
"331",368,"Zach Randolph\randoza01","PF",34,"MEM",68,53,2016,7.7,16.2,0.475,0.1,0.5,0.231,7.6,15.7,0.482,3.1,3.9,0.796,3.2,6.2,9.4,2.5,0.8,0.2,1.9,2.6,18.6,"zachrandolph"
"332",369,"J.J. Redick\redicjj01","SG",31,"LAC",75,75,2097,7.2,15.1,0.48,3.4,7.2,0.475,3.8,7.9,0.484,3.1,3.5,0.888,0.2,2.2,2.4,1.8,0.7,0.1,1.3,2.3,21,"jjredick"
