"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP","fix"
"217",242,"Cory Joseph\josepco01","SG",24,"TOR",80,2046,12.4,0.512,0.188,0.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17,NA,1.8,1.7,3.5,0.082,NA,-0.6,-0.4,-1,0.5,"coryjoseph"
"218",243,"Chris Kaman\kamanch01","C",33,"POR",16,112,11.1,0.496,0.093,0.07,6.8,16.5,11.6,15.8,0.4,0.7,15.3,20.4,NA,0,0.1,0.1,0.037,NA,-3.3,-1.9,-5.1,-0.1,"chriskaman"
"219",244,"Frank Kaminsky\kaminfr01","C",22,"CHO",81,1708,12.5,0.513,0.385,0.282,4.4,17.2,10.7,9,1.1,2,8.9,17.1,NA,1.2,2.1,3.3,0.093,NA,-1.6,0.4,-1.2,0.3,"frankkaminsky"
"220",245,"Enes Kanter\kanteen01","C",23,"OKC",82,1721,24,0.626,0.029,0.349,16.7,24.9,21,3.1,0.7,1.5,12.2,23.4,NA,6,2.1,8.1,0.226,NA,1.3,-3.1,-1.7,0.1,"eneskanter"
"221",246,"Sergey Karasev\karasse01","SF",22,"BRK",40,399,8.5,0.562,0.5,0.378,2.2,14.3,8.2,12.2,0.8,0.4,20.3,12.1,NA,0.2,0.1,0.3,0.031,NA,-2.4,-1.7,-4.2,-0.2,"sergeykarasev"
"222",247,"Sasha Kaun\kaunsa01","C",30,"CLE",25,95,12.5,0.527,0,0.647,14.4,16.5,15.5,4.5,2.2,4.3,24.3,13.7,NA,0,0.2,0.2,0.096,NA,-3.5,2.7,-0.8,0,"sashakaun"
"223",248,"Ryan Kelly\kellyry01","PF",24,"LAL",36,470,10.3,0.44,0.248,0.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,NA,-0.3,0.3,0.1,0.005,NA,-4.9,-1.1,-6,-0.5,"ryankelly"
"224",249,"Michael Kidd-Gilchrist\kiddgmi01","SF",22,"CHO",7,205,16.9,0.603,0.115,0.475,6.3,17.8,12,7.3,0.7,1.2,9.8,18,NA,0.4,0.2,0.6,0.152,NA,-0.7,-0.7,-1.4,0,"michaelkiddgilchrist"
"225",251,"Brandon Knight\knighbr03","SG",24,"PHO",52,1870,14.7,0.522,0.392,0.204,2,9.9,5.9,24.4,1.6,0.9,15.4,26.2,NA,0.7,0.9,1.7,0.043,NA,1.2,-1.5,-0.3,0.8,"brandonknight"
"226",252,"Kyle Korver\korveky01","SG",34,"ATL",80,2401,9.7,0.578,0.644,0.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,NA,1.2,2.9,4.1,0.082,NA,-0.7,0.5,-0.2,1.1,"kylekorver"
"227",253,"Kosta Koufos\koufoko01","C",26,"SAC",78,1482,15.1,0.54,0,0.234,12.4,18.4,15.4,3.3,1.3,3.8,8.9,15.4,NA,2.1,1.4,3.5,0.113,NA,-1.6,0.4,-1.2,0.3,"kostakoufos"
"228",254,"Jeremy Lamb\lambje01","SG",23,"CHO",66,1227,15.9,0.529,0.355,0.173,3.9,18.7,11.2,10.9,1.7,2,8.4,22,NA,1,1.8,2.7,0.107,NA,-0.6,0.1,-0.5,0.4,"jeremylamb"
"229",255,"Carl Landry\landrca01","PF",32,"PHI",36,569,22.4,0.605,0.052,0.364,9.1,19.2,14,11.1,1,1.2,7.1,24,NA,1.8,0.3,2.1,0.176,NA,1.5,-2.3,-0.7,0.2,"carllandry"
"230",256,"Shane Larkin\larkish01","PG",23,"BRK",78,1751,13.3,0.515,0.215,0.213,1.8,9.9,5.8,29.3,2.7,0.6,21,17.7,NA,0.5,1,1.4,0.039,NA,-1.2,-1,-2.2,-0.1,"shanelarkin"
"231",257,"Joffrey Lauvergne\lauvejo01","C",24,"DEN",59,1041,15.7,0.567,0.139,0.182,8.1,23.1,15.4,9.1,0.6,1.2,11.6,19.5,NA,1.6,0.7,2.3,0.105,NA,-0.9,-1.4,-2.3,-0.1,"joffreylauvergne"
"232",258,"Zach LaVine\lavinza01","SG",20,"MIN",82,2294,14.3,0.548,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,NA,1.9,0.7,2.6,0.054,NA,1,-2.4,-1.4,0.3,"zachlavine"
"233",262,"Alex Len\lenal01","C",22,"PHO",78,1821,12.4,0.482,0.011,0.383,10.4,25.4,17.7,8.5,1,2.8,16.6,20.4,NA,-0.5,1.8,1.3,0.035,NA,-4.4,0.7,-3.6,-0.7,"alexlen"
"234",263,"Kawhi Leonard\leonaka01","SF",24,"SAS",72,2380,26,0.616,0.267,0.306,4.7,18.4,11.8,13,2.8,2.3,7.8,25.8,NA,8.3,5.5,13.7,0.277,NA,5.5,2.8,8.3,6.2,"kawhileonard"
"235",264,"Meyers Leonard\leoname01","PF",23,"POR",61,1333,11.3,0.561,0.524,0.106,4.1,21.4,12.8,10.6,0.3,1.1,14.5,17.4,NA,1.2,1,2.2,0.078,NA,-0.5,-1,-1.5,0.2,"meyersleonard"
"236",265,"Jon Leuer\leuerjo01","PF",26,"PHO",67,1255,16.2,0.555,0.236,0.217,6.4,26.3,16.1,9.6,1.5,2,12.8,19.8,NA,1.4,1.3,2.7,0.103,NA,-1.3,0.3,-1,0.3,"jonleuer"
"237",266,"Damian Lillard\lillada01","PG",25,"POR",75,2676,22.2,0.56,0.414,0.315,1.8,10.4,6.1,33.6,1.2,0.8,12.6,31.3,NA,7.7,1.4,9.2,0.165,NA,5.9,-2.2,3.7,3.8,"damianlillard"
"238",267,"Jeremy Lin\linje01","SG",27,"CHO",78,2048,13.8,0.534,0.31,0.401,2.2,11.4,6.8,18.6,1.4,1.7,14.9,22.2,NA,1.3,2.3,3.5,0.082,NA,-0.9,-0.2,-1.1,0.5,"jeremylin"
"239",268,"Shaun Livingston\livinsh01","PG",30,"GSW",78,1520,13.8,0.581,0.032,0.245,3.2,8.5,6,21,1.8,1.3,15.7,14.2,NA,2.9,1.7,4.6,0.145,NA,-0.6,0.1,-0.5,0.6,"shaunlivingston"
"240",269,"Kevon Looney\looneke01","PF",19,"GSW",5,21,18.6,0.643,0.286,0,21.8,29.1,25.6,0,0,0,12.5,16.5,NA,0.1,0,0.1,0.192,NA,-1.2,-8.2,-9.5,0,"kevonlooney"
"241",270,"Brook Lopez\lopezbr01","C",27,"BRK",73,2457,21.7,0.562,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,NA,4.5,1.7,6.2,0.121,NA,1.1,0.2,1.3,2.1,"brooklopez"
"242",271,"Robin Lopez\lopezro01","C",27,"NYK",82,2219,17.6,0.574,0.002,0.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,NA,3.7,2.1,5.8,0.126,NA,0.1,1.3,1.4,1.9,"robinlopez"
"243",272,"Kevin Love\loveke01","PF",27,"CLE",77,2424,19,0.553,0.449,0.321,7,28.4,17.8,12.2,1.2,1.4,11.3,23.4,NA,4.7,3.8,8.5,0.169,NA,1.7,0.9,2.5,2.8,"kevinlove"
"244",273,"Kyle Lowry\lowryky01","PG",29,"TOR",77,2851,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1,13.7,26.1,NA,8,3.7,11.6,0.196,NA,6.2,0.6,6.8,6.3,"kylelowry"
"245",274,"Trey Lyles\lylestr01","PF",20,"UTA",80,1382,11.6,0.517,0.294,0.188,5,20.2,12.6,7.1,1,1.1,12.1,17.9,NA,0.6,1.7,2.3,0.079,NA,-2.4,-0.4,-2.8,-0.3,"treylyles"
"246",276,"Ian Mahinmi\mahinia01","C",29,"IND",71,1816,16.6,0.603,0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,NA,2.9,3.3,6.2,0.163,NA,-0.9,3.3,2.4,2,"ianmahinmi"
"247",277,"Devyn Marble\marblde01","SG",23,"ORL",28,249,5.2,0.368,0.451,0.338,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,NA,-0.4,0.3,-0.1,-0.026,NA,-4.8,-0.6,-5.5,-0.2,"devynmarble"
"248",278,"Boban Marjanovic\marjabo01","C",27,"SAS",54,508,27.7,0.662,0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,NA,2.3,1.2,3.4,0.325,NA,2.7,0.9,3.6,0.7,"bobanmarjanovic"
"249",279,"Kendall Marshall\marshke01","PG",24,"PHI",30,400,6.7,0.449,0.415,0.11,0.5,7.3,3.8,28.4,2,0.4,25.8,18.3,NA,-0.7,0.1,-0.5,-0.064,NA,-5.5,-3.3,-8.8,-0.7,"kendallmarshall"
"250",280,"Jarell Martin\martija01","PF",21,"MEM",27,380,14,0.534,0.017,0.534,11.2,14.7,12.9,6.4,1.1,1.7,11.7,19.2,NA,0.5,0.2,0.8,0.1,NA,-1.6,-1.6,-3.2,-0.1,"jarellmartin"
"251",282,"Wesley Matthews\matthwe02","SF",29,"DAL",78,2644,10.9,0.532,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,NA,1.9,1.8,3.7,0.067,NA,0.8,-0.3,0.5,1.6,"wesleymatthews"
"252",283,"O.J. Mayo\mayooj01","SG",28,"MIL",41,1090,7.7,0.474,0.505,0.125,1.4,9.6,5.5,15.8,2.2,0.6,17.5,17,NA,-0.7,0.6,-0.1,-0.005,NA,-2,-1.5,-3.5,-0.4,"ojmayo"
"253",284,"Luc Mbah a Moute\mbahalu01","PF",29,"LAC",75,1274,7.3,0.498,0.193,0.275,5.2,9.4,7.3,3.3,1.7,1.2,12.8,9.4,NA,0.2,1.3,1.6,0.059,NA,-3,1.5,-1.6,0.1,"lucmbahamoute"
"254",285,"James Michael McAdoo\mcadoja01","PF",23,"GSW",41,262,15.9,0.554,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,NA,0.5,0.3,0.8,0.146,NA,-0.9,-0.3,-1.1,0.1,"jamesmichaelmcadoo"
"255",287,"C.J. McCollum\mccolcj01","SG",24,"POR",80,2780,17.7,0.544,0.33,0.158,1.8,8.3,5,21.6,1.7,0.6,11.4,27.1,NA,4.4,1.7,6,0.104,NA,2.5,-2,0.4,1.7,"cjmccollum"
"256",288,"T.J. McConnell\mccontj01","PG",23,"PHI",81,1606,14.5,0.511,0.192,0.088,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17,NA,0.6,1.4,1.9,0.058,NA,-1.7,-0.4,-2.1,0,"tjmcconnell"
"257",289,"Chris McCullough\mcculch01","PF",20,"BRK",24,362,12.2,0.47,0.312,0.211,7.6,13.6,10.5,3.7,3.9,2.7,11.2,16.5,NA,-0.1,0.4,0.3,0.043,NA,-2.1,1.1,-1,0.1,"chrismccullough"
"258",290,"K.J. McDaniels\mcdankj01","SF",22,"HOU",37,235,10.6,0.522,0.347,0.417,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,NA,0.1,0.1,0.2,0.043,NA,-3.1,-1.9,-5,-0.2,"kjmcdaniels"
"259",291,"Doug McDermott\mcderdo01","SF",24,"CHI",81,1861,10.9,0.561,0.402,0.13,2.1,8.8,5.5,5,0.4,0.2,7.2,17.3,NA,2.1,0.7,2.8,0.073,NA,-0.3,-2.8,-3.1,-0.5,"dougmcdermott"
"260",292,"Mitch McGary\mcgarmi01","PF",23,"OKC",20,72,7.4,0.474,0.174,0.435,6.4,20.1,13.6,6,0.7,2.1,20.3,20.4,NA,-0.1,0.1,0,-0.018,NA,-6.2,-1.5,-7.7,-0.1,"mitchmcgary"
"261",293,"JaVale McGee\mcgeeja01","C",28,"DAL",34,370,19.9,0.574,0.007,0.269,15.8,23.7,19.7,1.5,0.7,5.9,12.3,21.1,NA,0.6,0.5,1.1,0.146,NA,-2.9,-0.6,-3.5,-0.1,"javalemcgee"
"262",294,"Ben McLemore\mclembe01","SG",22,"SAC",68,1443,8.6,0.531,0.407,0.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,NA,-0.4,0.7,0.3,0.01,NA,-2,-1.2,-3.2,-0.4,"benmclemore"
"263",296,"Josh McRoberts\mcrobjo01","PF",28,"MIA",42,595,9.9,0.453,0.331,0.27,4.3,15.3,10,19.4,1.6,0.9,15.3,15,NA,0.1,0.7,0.8,0.064,NA,-1.9,0.6,-1.4,0.1,"joshmcroberts"
"264",297,"Jodie Meeks\meeksjo01","SG",28,"DET",3,43,13.5,0.506,0.45,0.2,2.4,10.6,6.3,11.3,0,0,4.4,23.1,NA,0.1,0,0.1,0.107,NA,0.1,-4.2,-4.1,0,"jodiemeeks"
"265",298,"Salah Mejri\mejrisa01","C",29,"DAL",34,397,16.8,0.636,0.013,0.59,11.4,22.6,17,3.9,1,7.6,19,14,NA,0.6,0.7,1.3,0.156,NA,-2.6,3.7,1.1,0.3,"salahmejri"
"266",299,"Jordan Mickey\mickejo01","PF",21,"BOS",16,57,15.3,0.398,0,0.455,11,13.3,12.1,2.6,0,15.1,3.6,20.5,NA,0,0.1,0.1,0.068,NA,-7.3,4.1,-3.2,0,"jordanmickey"
"267",300,"Khris Middleton\middlkh01","SG",24,"MIL",79,2852,16.8,0.56,0.316,0.273,1.8,10.2,6,18.9,2.3,0.6,12.3,23,NA,4.3,1.8,6.1,0.103,NA,2.2,-1.6,0.6,1.9,"khrismiddleton"
"268",301,"C.J. Miles\milescj01","SF",28,"IND",64,1464,14,0.547,0.61,0.196,1.9,11.1,6.5,7,1.8,1.6,9.2,22.8,NA,1.2,1.9,3.1,0.103,NA,1,-1.2,-0.2,0.7,"cjmiles"
"269",303,"Mike Miller\millemi01","SF",35,"DEN",47,373,6.5,0.508,0.839,0,1.8,14.2,7.9,14.9,1.7,0.9,21.5,9.3,NA,0.1,0.3,0.3,0.04,NA,-2.5,-0.3,-2.7,-0.1,"mikemiller"
"270",304,"Patty Mills\millspa02","PG",27,"SAS",81,1662,14.6,0.541,0.523,0.095,1.9,8.7,5.4,20.1,1.8,0.3,10.7,19.7,NA,2.2,2.6,4.8,0.139,NA,2.1,-0.4,1.7,1.6,"pattymills"
"271",305,"Elijah Millsap\millsel01","SG",28,"UTA",20,173,6.5,0.384,0.308,0.462,4.1,19.5,11.8,16.2,2.1,1.5,16.1,14.9,NA,-0.2,0.3,0.1,0.033,NA,-4.6,1.8,-2.8,0,"elijahmillsap"
"272",306,"Paul Millsap\millspa01","PF",30,"ATL",81,2647,21.3,0.556,0.218,0.383,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,NA,4.1,6,10.1,0.183,NA,1.1,4.2,5.3,4.9,"paulmillsap"
"273",307,"Nikola Mirotic\mirotni01","PF",24,"CHI",66,1646,15.6,0.564,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2,12.9,21.1,NA,1.8,2.2,3.9,0.115,NA,1.1,0.1,1.2,1.3,"nikolamirotic"
"274",308,"Nazr Mohammed\mohamna01","C",38,"OKC",5,19,6,0.68,0,0.4,6.1,16.3,11.5,0,0,0,33.8,19.9,NA,0,0,0,-0.009,NA,-7.4,-5.9,-13.2,-0.1,"nazrmohammed"
"275",309,"Greg Monroe\monrogr01","C",25,"MIL",79,2314,21.8,0.562,0.001,0.327,10.9,23.4,17.2,13.2,1.6,2.5,10.7,23.5,NA,5,2.4,7.5,0.155,NA,1.3,0.2,1.5,2.1,"gregmonroe"
"276",310,"Luis Montero\montelu01","SG",22,"POR",12,42,-2.7,0.337,0.474,0.211,0,10.3,5.2,3.5,0,0,16.2,25.7,NA,-0.2,0,-0.2,-0.238,NA,-11,-5.9,-16.9,-0.2,"luismontero"
"277",311,"E'Twaun Moore\mooreet01","SG",26,"CHI",59,1263,11.4,0.548,0.267,0.09,1.6,9.3,5.5,12.1,1.5,1,11.6,15.9,NA,0.9,1,1.8,0.07,NA,-1.1,-0.7,-1.8,0.1,"etwaunmoore"
"278",312,"Eric Moreland\moreler01","PF",24,"SAC",8,48,7.4,0.515,0,0.667,6.8,17.9,12.4,2.7,0,6.7,27.9,9.5,NA,0,0,0,0.012,NA,-6.5,1.9,-4.5,0,"ericmoreland"
"279",313,"Marcus Morris\morrima03","SF",26,"DET",80,2856,12.7,0.531,0.315,0.287,3.3,12.4,7.7,11,1.2,0.6,11.6,18.4,NA,2.9,2.5,5.4,0.091,NA,0.2,0.5,0.7,2,"marcusmorris"
"280",315,"Anthony Morrow\morroan01","SG",30,"OKC",68,926,10.7,0.543,0.613,0.117,1.2,5.8,3.6,3.7,1.2,0.4,4.6,16.9,NA,1.4,0.5,1.9,0.097,NA,0.5,-3.2,-2.7,-0.2,"anthonymorrow"
"281",316,"Donatas Motiejunas\motiedo01","PF",25,"HOU",37,547,11.3,0.504,0.278,0.259,7.4,14.6,11,12.2,1.5,0.8,16.2,21.4,NA,0,0.3,0.3,0.026,NA,-2.5,-1.9,-4.3,-0.3,"donatasmotiejunas"
"282",317,"Timofey Mozgov\mozgoti01","C",29,"CLE",76,1326,14.6,0.593,0.019,0.265,9.5,19.2,14.4,3.9,0.9,3.5,15,16.1,NA,1.8,1.9,3.7,0.133,NA,-2.2,1,-1.2,0.3,"timofeymozgov"
"283",318,"Emmanuel Mudiay\mudiaem01","PG",19,"DEN",68,2068,9.9,0.437,0.256,0.231,1.7,10.9,6.2,29,1.6,1.4,17.9,25.7,NA,-3.3,1.2,-2.1,-0.049,NA,-3.1,-1.2,-4.3,-1.2,"emmanuelmudiay"
"284",319,"Shabazz Muhammad\muhamsh01","SF",23,"MIN",82,1682,15.2,0.548,0.223,0.355,7,11.4,9.2,5.2,0.7,0.3,8.2,22.8,NA,2.6,0.2,2.7,0.077,NA,0,-4.2,-4.2,-0.9,"shabazzmuhammad"
"285",320,"Xavier Munford\munfoxa02","SG",23,"MEM",14,244,9.9,0.481,0.299,0.182,1.3,13.7,7.2,14.3,2.7,1.1,15.3,18,NA,-0.2,0.2,0.1,0.017,NA,-2.9,-0.1,-3.1,-0.1,"xaviermunford"
"286",321,"Mike Muscala\muscami01","C",24,"ATL",60,565,13.6,0.576,0.257,0.257,7.5,14.9,11.3,9.1,1.1,3.8,13.8,15.5,NA,0.7,0.9,1.6,0.136,NA,-2,1.5,-0.5,0.2,"mikemuscala"
"287",322,"Larry Nance Jr.\nancela02","PF",23,"LAL",63,1266,13.4,0.544,0.033,0.157,8.3,18.6,13.3,5.7,2.1,1.4,11.3,12.6,NA,1.3,0.9,2.2,0.083,NA,-2,0.6,-1.4,0.2,"larrynancejr"
"288",323,"Shabazz Napier\napiesh01","PG",24,"ORL",55,600,9.6,0.46,0.517,0.224,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,NA,-0.3,0.4,0.1,0.004,NA,-2.3,-2.6,-4.9,-0.4,"shabazznapier"
"289",324,"Gary Neal\nealga01","SG",31,"WAS",40,807,13.5,0.558,0.308,0.169,1.5,10.2,5.8,9.2,1.2,0.1,7.7,20.5,NA,0.9,0.5,1.4,0.085,NA,-0.5,-2.3,-2.8,-0.2,"garyneal"
"290",325,"Jameer Nelson\nelsoja01","PG",33,"DEN",39,1036,9.5,0.464,0.469,0.114,2,10.4,6.2,27.3,1.2,0.4,17,16.4,NA,0.1,0.4,0.5,0.024,NA,-1.2,-1.9,-3.1,-0.3,"jameernelson"
"291",326,"Raul Neto\netora01","PG",23,"UTA",81,1499,10.2,0.53,0.388,0.167,1.3,8,4.7,18.7,2.2,0.1,19.5,17.2,NA,0.2,1.6,1.8,0.058,NA,-1.6,-0.7,-2.3,-0.1,"raulneto"
"292",327,"Andrew Nicholson\nichoan01","PF",26,"ORL",56,823,14.8,0.567,0.368,0.21,4.5,22.8,13.5,4.8,0.6,2.2,10.8,20.4,NA,0.8,0.8,1.6,0.092,NA,-1.7,-2,-3.7,-0.4,"andrewnicholson"
"293",328,"Joakim Noah\noahjo01","C",30,"CHI",29,635,14.1,0.406,0.008,0.338,14.7,27.3,21.1,24.2,1.4,3.3,25.4,14.2,NA,0,1.1,1.1,0.079,NA,-2.3,4.3,1.9,0.6,"joakimnoah"
"294",329,"Nerlens Noel\noelne01","C",21,"PHI",67,1965,16.2,0.544,0.003,0.387,8.2,22.2,15,10.5,2.9,3.9,18.7,18.8,NA,0.3,2.8,3,0.074,NA,-2.7,3.4,0.7,1.3,"nerlensnoel"
"295",330,"Lucas Nogueira\noguelu01","C",23,"TOR",29,225,15.6,0.642,0.068,0.341,9.3,14,11.7,4.9,2.8,4.4,17.9,12.4,NA,0.3,0.4,0.7,0.154,NA,-0.4,2.9,2.6,0.3,"lucasnogueira"
"296",332,"Dirk Nowitzki\nowitdi01","PF",37,"DAL",75,2364,19,0.555,0.308,0.252,2.4,20.3,11.4,10.1,1.1,1.8,6.4,25.5,NA,4.2,2.6,6.8,0.138,NA,1.2,-0.3,0.9,1.7,"dirknowitzki"
"297",333,"Jusuf Nurkic\nurkiju01","C",21,"DEN",32,547,16,0.46,0.012,0.409,12.9,22.7,17.7,12.3,2.2,6.5,16.1,27.2,NA,-0.5,0.9,0.4,0.031,NA,-4.1,2.8,-1.3,0.1,"jusufnurkic"
"298",334,"J.J. O'Brien\obriejj01","SF",23,"UTA",2,6,1.3,0,0,0,0,19.4,9.7,0,8.8,0,0,7.7,NA,0,0,0,-0.028,NA,-10.2,5.5,-4.7,0,"jjobrien"
"299",335,"Johnny O'Bryant\obryajo01","PF",22,"MIL",66,857,7.4,0.441,0.005,0.191,8.7,14.7,11.7,5.4,1.1,0.8,12,13.5,NA,-0.2,0.4,0.3,0.014,NA,-4.3,-1.7,-6,-0.9,"johnnyobryant"
"300",336,"Kyle O'Quinn\oquinky01","PF",25,"NYK",65,764,17.5,0.52,0.081,0.221,11,24.5,17.9,15.9,1.3,4.9,17,21.2,NA,0.5,1.2,1.6,0.103,NA,-1.8,2.5,0.7,0.5,"kyleoquinn"
"301",337,"Jahlil Okafor\okafoja01","C",20,"PHI",53,1591,17.1,0.536,0.008,0.248,8.1,17.8,12.8,8.2,0.7,2.9,12.5,27.3,NA,0.3,0.9,1.2,0.037,NA,-2.6,-1.5,-4.1,-0.8,"jahlilokafor"
"302",338,"Victor Oladipo\oladivi01","SG",23,"ORL",72,2379,16.7,0.534,0.291,0.255,2.2,14,8,18.6,2.4,1.9,12.4,22.9,NA,2.2,2.7,4.9,0.099,NA,1,0.8,1.8,2.3,"victoroladipo"
"303",339,"Kelly Olynyk\olynyke01","C",24,"BOS",69,1395,16.3,0.561,0.378,0.23,5.4,16.2,10.7,11.9,1.8,1.8,10.8,20.9,NA,2.1,2,4.1,0.141,NA,0.8,0.4,1.2,1.1,"kellyolynyk"
"304",340,"Kelly Oubre\oubreke01","SF",20,"WAS",63,671,8.2,0.507,0.374,0.232,4.1,18.4,11.1,2.8,1.6,0.8,12.8,17.4,NA,-0.3,0.7,0.4,0.031,NA,-4.3,-1.6,-5.8,-0.7,"kellyoubre"
"305",341,"Zaza Pachulia\pachuza01","C",31,"DAL",76,2004,16.2,0.55,0.006,0.587,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,NA,3.4,2.7,6,0.145,NA,-0.8,2.2,1.4,1.7,"zazapachulia"
"306",342,"Kostas Papanikolaou\papanko01","SF",25,"DEN",26,294,6,0.464,0.485,0.212,3,12.3,7.5,7.8,2.2,1.4,22.5,13.9,NA,-0.4,0.2,-0.1,-0.022,NA,-4.5,0.1,-4.3,-0.2,"kostaspapanikolaou"
"307",343,"Jabari Parker\parkeja01","PF",20,"MIL",76,2408,14.8,0.535,0.039,0.254,5.9,12.8,9.4,8.9,1.5,1,10.4,20.9,NA,2.4,1.2,3.6,0.072,NA,-0.9,-1.5,-2.4,-0.2,"jabariparker"
"308",344,"Tony Parker\parketo01","PG",33,"SAS",72,1980,16.2,0.546,0.092,0.241,1,8.8,5.1,29.1,1.4,0.4,14.3,21.2,NA,2.9,2.9,5.8,0.142,NA,0.4,-0.3,0.1,1,"tonyparker"
"309",345,"Chandler Parsons\parsoch01","SF",27,"DAL",61,1799,16.2,0.589,0.386,0.209,1.8,15.6,8.7,16,1.3,1,11.8,20.5,NA,2.6,1.6,4.3,0.114,NA,1.6,0.3,1.9,1.8,"chandlerparsons"
"310",346,"Lamar Patterson\pattela01","SG",24,"ATL",35,395,5.1,0.468,0.613,0.275,1.1,12.4,6.9,13.6,1.1,0.4,20.4,12.8,NA,-0.3,0.5,0.2,0.025,NA,-4.6,-0.3,-4.9,-0.3,"lamarpatterson"
"311",347,"Patrick Patterson\pattepa01","PF",26,"TOR",79,2020,10.6,0.534,0.594,0.069,4.4,14.8,9.7,7.1,1.4,1.3,11.3,12.9,NA,1.6,2,3.6,0.086,NA,0.4,0.6,1,1.5,"patrickpatterson"
"312",348,"Chris Paul\paulch01","PG",30,"LAC",74,2420,26.2,0.575,0.295,0.294,1.8,12,7,52.7,3.1,0.4,13.4,27.1,NA,9.2,3.5,12.7,0.253,NA,7.3,0.5,7.8,6,"chrispaul"
"313",349,"Adreian Payne\paynead01","PF",24,"MIN",52,486,5.6,0.422,0.221,0.179,4.8,21.5,13.3,8.9,1.7,1.8,18.7,17.7,NA,-0.9,0.4,-0.5,-0.047,NA,-5.9,-0.2,-6.1,-0.5,"adreianpayne"
"314",350,"Cameron Payne\payneca01","PG",21,"OKC",57,698,12.9,0.49,0.399,0.086,1.5,11.2,6.6,22.5,2.6,0.7,13.2,20.3,NA,0.6,0.8,1.4,0.093,NA,-0.4,-0.9,-1.3,0.1,"cameronpayne"
"315",351,"Elfrid Payton\paytoel01","PG",21,"ORL",73,2145,13.9,0.478,0.126,0.26,3.9,9.6,6.7,32.8,2.1,0.8,17.9,20.4,NA,0.5,1.7,2.2,0.05,NA,-0.9,-0.5,-1.3,0.4,"elfridpayton"
"316",352,"Nikola Pekovic\pekovni01","C",30,"MIN",12,156,6.5,0.459,0,0.4,5.3,10.3,7.8,10.7,0.3,0,13.3,19.5,NA,-0.1,0,-0.1,-0.022,NA,-4.7,-3.5,-8.2,-0.2,"nikolapekovic"
"317",353,"Kendrick Perkins\perkike01","C",31,"NOP",37,542,6,0.529,0,0.333,4.9,21.8,13.1,7.9,1,1.7,32.3,10.4,NA,-0.4,0.4,-0.1,-0.007,NA,-5.6,1.3,-4.3,-0.3,"kendrickperkins"
"318",354,"Paul Pierce\piercpa01","SF",38,"LAC",68,1231,8.2,0.489,0.61,0.166,1.1,15.2,8.2,8.5,1.3,1.1,12,17.8,NA,-0.6,1.4,0.9,0.033,NA,-2.5,-0.3,-2.8,-0.3,"paulpierce"
"319",355,"Tibor Pleiss\pleisti01","C",26,"UTA",12,82,3.5,0.464,0.08,0.08,8.6,12.8,10.7,4,0.6,2.1,23.6,19.1,NA,-0.2,0.1,-0.1,-0.041,NA,-7,-1.1,-8.1,-0.1,"tiborpleiss"
"320",356,"Mason Plumlee\plumlma01","C",25,"POR",82,2084,17.2,0.564,0.008,0.648,10.4,22.2,16.3,16.2,1.6,3.2,18.8,17.1,NA,3.4,2.7,6.1,0.14,NA,-0.2,3,2.8,2.5,"masonplumlee"
"321",357,"Miles Plumlee\plumlmi01","C",27,"MIL",61,870,17.4,0.606,0,0.253,12.5,18,15.2,2.9,1.2,4.9,13.4,15.5,NA,1.4,0.8,2.2,0.124,NA,-1.4,-0.4,-1.8,0,"milesplumlee"
"322",358,"Otto Porter\porteot01","SF",22,"WAS",75,2276,14.5,0.564,0.372,0.176,4.7,14.7,9.6,7.9,2.2,1.1,8.3,16.2,NA,3,2.7,5.6,0.119,NA,0.8,1,1.8,2.2,"ottoporter"
"323",359,"Bobby Portis\portibo01","PF",20,"CHI",62,1102,13.8,0.469,0.119,0.151,12,20,16.1,7.5,1.1,1.5,10.4,20.7,NA,0.3,1.3,1.5,0.066,NA,-2.4,-0.9,-3.3,-0.4,"bobbyportis"
