"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","fix"
"214",239,"Terrence Jones\joneste01","PF",24,"HOU",50,11,20.9,3.3,7.3,0.452,0.5,1.6,0.316,2.8,5.8,0.49,0.486,1.5,2.3,0.664,1.2,3,4.2,0.8,0.5,0.8,1,1.7,8.7,"terrencejones"
"215",240,"Tyus Jones\jonesty01","PG",19,"MIN",37,0,15.5,1.5,4.2,0.359,0.4,1.4,0.302,1.1,2.8,0.388,0.41,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,4.2,"tyusjones"
"216",241,"DeAndre Jordan\jordade01","C",27,"LAC",77,77,33.7,4.6,6.6,0.703,0,0,0,4.6,6.6,0.704,0.703,3.5,8,0.43,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,"deandrejordan"
"217",242,"Cory Joseph\josepco01","SG",24,"TOR",80,4,25.6,3.2,7.3,0.439,0.4,1.4,0.273,2.8,5.9,0.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,"coryjoseph"
"218",243,"Chris Kaman\kamanch01","C",33,"POR",16,2,7,1.3,2.7,0.465,0.1,0.3,0.25,1.2,2.4,0.487,0.477,0.2,0.2,1,0.4,1.1,1.5,0.7,0.1,0.1,0.5,0.9,2.8,"chriskaman"
"219",244,"Frank Kaminsky\kaminfr01","C",22,"CHO",81,3,21.1,2.7,6.5,0.41,0.8,2.5,0.337,1.8,4,0.455,0.474,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,"frankkaminsky"
"220",245,"Enes Kanter\kanteen01","C",23,"OKC",82,1,21,5,8.8,0.576,0.1,0.3,0.476,4.9,8.5,0.579,0.583,2.4,3.1,0.797,3,5.1,8.1,0.4,0.3,0.4,1.4,2,12.7,"eneskanter"
"221",246,"Sergey Karasev\karasse01","SF",22,"BRK",40,5,10,0.8,1.9,0.405,0.3,0.9,0.297,0.5,0.9,0.514,0.48,0.7,0.7,0.929,0.2,1.3,1.5,0.9,0.2,0.1,0.6,0.7,2.4,"sergeykarasev"
"222",247,"Sasha Kaun\kaunsa01","C",30,"CLE",25,0,3.8,0.4,0.7,0.529,0,0,NA,0.4,0.7,0.529,0.529,0.2,0.4,0.455,0.5,0.6,1,0.1,0.2,0.2,0.3,0.4,0.9,"sashakaun"
"223",248,"Ryan Kelly\kellyry01","PF",24,"LAL",36,0,13.1,1.5,4.1,0.369,0.1,1,0.135,1.4,3.1,0.446,0.386,1,1.5,0.685,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,4.2,"ryankelly"
"224",249,"Michael Kidd-Gilchrist\kiddgmi01","SF",22,"CHO",7,7,29.3,4.7,8.7,0.541,0.4,1,0.429,4.3,7.7,0.556,0.566,2.9,4.1,0.69,1.7,4.7,6.4,1.3,0.4,0.4,1.1,1.3,12.7,"michaelkiddgilchrist"
"225",251,"Brandon Knight\knighbr03","SG",24,"PHO",52,50,36,7.1,17.2,0.415,2.3,6.8,0.342,4.8,10.5,0.461,0.482,3,3.5,0.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,"brandonknight"
"226",252,"Kyle Korver\korveky01","SG",34,"ATL",80,80,30,3.4,7.7,0.435,2,5,0.398,1.4,2.7,0.502,0.563,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2,9.2,"kylekorver"
"227",253,"Kosta Koufos\koufoko01","C",26,"SAC",78,14,19,3,5.7,0.532,0,0,NA,3,5.7,0.532,0.532,0.7,1.3,0.548,2.2,3.3,5.4,0.4,0.5,0.9,0.6,2.4,6.8,"kostakoufos"
"228",254,"Jeremy Lamb\lambje01","SG",23,"CHO",66,0,18.6,3.5,7.7,0.451,0.8,2.7,0.309,2.6,5,0.529,0.506,1,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,8.8,"jeremylamb"
"229",255,"Carl Landry\landrca01","PF",32,"PHI",36,12,15.8,3.9,6.9,0.556,0.2,0.4,0.462,3.7,6.6,0.561,0.568,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,9.8,"carllandry"
"230",256,"Shane Larkin\larkish01","PG",23,"BRK",78,17,22.4,2.8,6.4,0.442,0.5,1.4,0.361,2.3,5.1,0.464,0.481,1.1,1.4,0.776,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,7.3,"shanelarkin"
"231",257,"Joffrey Lauvergne\lauvejo01","C",24,"DEN",59,15,17.6,3.3,6.4,0.513,0.2,0.9,0.245,3.1,5.5,0.557,0.53,1.1,1.2,0.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9,7.9,"joffreylauvergne"
"232",258,"Zach LaVine\lavinza01","SG",20,"MIN",82,33,28,5.3,11.7,0.452,1.5,3.9,0.389,3.8,7.8,0.482,0.516,2,2.5,0.793,0.3,2.5,2.8,3.1,0.8,0.2,1.9,2.4,14,"zachlavine"
"233",262,"Alex Len\lenal01","C",22,"PHO",78,46,23.3,3.4,8,0.423,0,0.1,0.143,3.4,7.9,0.426,0.424,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9,"alexlen"
"234",263,"Kawhi Leonard\leonaka01","SF",24,"SAS",72,72,33.1,7.7,15.1,0.506,1.8,4,0.443,5.9,11.1,0.528,0.565,4.1,4.6,0.874,1.3,5.5,6.8,2.6,1.8,1,1.5,1.8,21.2,"kawhileonard"
"235",264,"Meyers Leonard\leoname01","PF",23,"POR",61,10,21.9,3.2,7.1,0.448,1.4,3.7,0.377,1.8,3.4,0.527,0.547,0.6,0.8,0.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3,8.4,"meyersleonard"
"236",265,"Jon Leuer\leuerjo01","PF",26,"PHO",67,27,18.7,3.3,7,0.481,0.6,1.6,0.382,2.7,5.3,0.511,0.526,1.1,1.5,0.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,1.9,8.5,"jonleuer"
"237",266,"Damian Lillard\lillada01","PG",25,"POR",75,75,35.7,8.2,19.7,0.419,3.1,8.1,0.375,5.2,11.5,0.45,0.497,5.5,6.2,0.892,0.6,3.4,4,6.8,0.9,0.4,3.2,2.2,25.1,"damianlillard"
"238",267,"Jeremy Lin\linje01","SG",27,"CHO",78,13,26.3,3.8,9.3,0.412,1,2.9,0.336,2.9,6.4,0.446,0.464,3.1,3.7,0.815,0.5,2.7,3.2,3,0.7,0.5,1.9,2.1,11.7,"jeremylin"
"239",268,"Shaun Livingston\livinsh01","PG",30,"GSW",78,3,19.5,2.6,4.9,0.536,0,0.2,0.167,2.6,4.7,0.548,0.538,1,1.2,0.86,0.5,1.6,2.2,3,0.7,0.3,1,1.8,6.3,"shaunlivingston"
"240",269,"Kevon Looney\looneke01","PF",19,"GSW",5,0,4.2,0.8,1.4,0.571,0.2,0.4,0.5,0.6,1,0.6,0.643,0,0,NA,0.8,1.2,2,0,0,0,0.2,0.4,1.8,"kevonlooney"
"241",270,"Brook Lopez\lopezbr01","C",27,"BRK",73,73,33.7,8.1,15.8,0.511,0,0.2,0.143,8.1,15.7,0.515,0.512,4.3,5.5,0.787,2.8,5.1,7.8,2,0.8,1.7,2.4,2.9,20.6,"brooklopez"
"242",271,"Robin Lopez\lopezro01","C",27,"NYK",82,82,27.1,4.4,8.1,0.539,0,0,0,4.4,8.1,0.54,0.539,1.6,2,0.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,10.3,"robinlopez"
"243",272,"Kevin Love\loveke01","PF",27,"CLE",77,77,31.5,5.3,12.7,0.419,2.1,5.7,0.36,3.3,7,0.467,0.499,3.4,4.1,0.822,1.9,8,9.9,2.4,0.8,0.5,1.8,2.1,16,"kevinlove"
"244",273,"Kyle Lowry\lowryky01","PG",29,"TOR",77,77,37,6.6,15.6,0.427,2.8,7.1,0.388,3.9,8.5,0.461,0.516,5.2,6.4,0.811,0.7,4,4.7,6.4,2.1,0.4,2.9,2.7,21.2,"kylelowry"
"245",274,"Trey Lyles\lylestr01","PF",20,"UTA",80,33,17.3,2.4,5.5,0.438,0.6,1.6,0.383,1.8,3.9,0.461,0.494,0.7,1,0.695,0.7,3,3.7,0.7,0.3,0.2,0.8,1.4,6.1,"treylyles"
"246",276,"Ian Mahinmi\mahinia01","C",29,"IND",71,71,25.6,3.7,6.3,0.589,0,0,NA,3.7,6.3,0.589,0.589,1.9,3.2,0.587,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1,9.3,"ianmahinmi"
"247",277,"Devyn Marble\marblde01","SG",23,"ORL",28,0,8.9,0.8,2.5,0.296,0.3,1.1,0.25,0.5,1.4,0.333,0.352,0.4,0.9,0.417,0.2,1.1,1.4,0.4,0.5,0,0.3,0.9,2.1,"devynmarble"
"248",278,"Boban Marjanovic\marjabo01","C",27,"SAS",54,4,9.4,1.9,3.2,0.603,0,0,NA,1.9,3.2,0.603,0.603,1.6,2.1,0.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1,5.5,"bobanmarjanovic"
"249",279,"Kendall Marshall\marshke01","PG",24,"PHI",30,6,13.3,1.4,3.9,0.364,0.5,1.6,0.327,0.9,2.3,0.391,0.432,0.3,0.4,0.692,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1,3.7,"kendallmarshall"
"250",280,"Jarell Martin\martija01","PF",21,"MEM",27,0,14.1,2,4.3,0.466,0,0.1,0,2,4.2,0.474,0.466,1.7,2.3,0.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,5.7,"jarellmartin"
"251",282,"Wesley Matthews\matthwe02","SF",29,"DAL",78,78,33.9,4.2,10.9,0.388,2.4,6.7,0.36,1.8,4.2,0.432,0.498,1.6,1.9,0.863,0.3,2.7,3.1,1.9,1,0.2,1,2.3,12.5,"wesleymatthews"
"252",283,"O.J. Mayo\mayooj01","SG",28,"MIL",41,24,26.6,2.9,7.8,0.371,1.3,4,0.321,1.6,3.9,0.421,0.452,0.8,1,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,7.8,"ojmayo"
"253",284,"Luc Mbah a Moute\mbahalu01","PF",29,"LAC",75,61,17,1.3,2.8,0.454,0.2,0.5,0.325,1.1,2.2,0.485,0.486,0.4,0.8,0.526,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,3.1,"lucmbahamoute"
"254",285,"James Michael McAdoo\mcadoja01","PF",23,"GSW",41,1,6.4,1.1,2,0.536,0,0,0.5,1.1,2,0.537,0.542,0.6,1.2,0.531,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1,2.9,"jamesmichaelmcadoo"
"255",287,"C.J. McCollum\mccolcj01","SG",24,"POR",80,80,34.8,8,17.9,0.448,2.5,5.9,0.417,5.6,12,0.463,0.517,2.3,2.8,0.827,0.6,2.7,3.2,4.3,1.2,0.3,2.5,2.3,20.8,"cjmccollum"
"256",288,"T.J. McConnell\mccontj01","PG",23,"PHI",81,17,19.8,2.7,5.7,0.47,0.4,1.1,0.348,2.3,4.6,0.499,0.503,0.3,0.5,0.634,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,6.1,"tjmcconnell"
"257",289,"Chris McCullough\mcculch01","PF",20,"BRK",24,4,15.1,1.8,4.5,0.404,0.5,1.4,0.382,1.3,3.1,0.413,0.463,0.5,1,0.478,1,1.8,2.8,0.4,1.2,0.5,0.6,1.6,4.7,"chrismccullough"
"258",290,"K.J. McDaniels\mcdankj01","SF",22,"HOU",37,1,6.4,0.8,1.9,0.403,0.2,0.7,0.28,0.6,1.3,0.468,0.451,0.6,0.8,0.8,0.4,0.7,1.1,0.3,0.2,0.2,0.5,0.8,2.4,"kjmcdaniels"
"259",291,"Doug McDermott\mcderdo01","SF",24,"CHI",81,4,23,3.6,8,0.452,1.4,3.2,0.425,2.2,4.8,0.47,0.537,0.9,1,0.857,0.5,2,2.4,0.7,0.2,0.1,0.7,1.6,9.4,"dougmcdermott"
"260",292,"Mitch McGary\mcgarmi01","PF",23,"OKC",20,0,3.6,0.6,1.2,0.478,0,0.2,0,0.6,1,0.579,0.478,0.2,0.5,0.4,0.2,0.7,0.9,0.2,0.1,0.1,0.4,0.5,1.3,"mitchmcgary"
"261",293,"JaVale McGee\mcgeeja01","C",28,"DAL",34,2,10.9,2.3,3.9,0.575,0,0,0,2.3,3.9,0.579,0.575,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,5.1,"javalemcgee"
"262",294,"Ben McLemore\mclembe01","SG",22,"SAC",68,53,21.2,2.9,6.7,0.429,1,2.7,0.362,1.9,4,0.474,0.502,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1,7.8,"benmclemore"
"263",296,"Josh McRoberts\mcrobjo01","PF",28,"MIA",42,1,14.2,1.3,3.5,0.372,0.3,1.2,0.245,1,2.4,0.434,0.412,0.7,1,0.7,0.5,2,2.5,1.9,0.4,0.2,0.7,1.6,3.6,"joshmcroberts"
"264",297,"Jodie Meeks\meeksjo01","SG",28,"DET",3,0,14.3,2.3,6.7,0.35,1.3,3,0.444,1,3.7,0.273,0.45,1.3,1.3,1,0.3,1.3,1.7,1,0,0,0.3,0.7,7.3,"jodiemeeks"
"265",298,"Salah Mejri\mejrisa01","C",29,"DAL",34,6,11.7,1.4,2.3,0.628,0,0,0,1.4,2.3,0.636,0.628,0.8,1.4,0.587,1.2,2.4,3.6,0.3,0.2,1.1,0.7,1.6,3.7,"salahmejri"
"266",299,"Jordan Mickey\mickejo01","PF",21,"BOS",16,0,3.6,0.5,1.4,0.364,0,0,NA,0.5,1.4,0.364,0.364,0.3,0.6,0.5,0.4,0.4,0.8,0.1,0,0.7,0.1,0.3,1.3,"jordanmickey"
"267",300,"Khris Middleton\middlkh01","SG",24,"MIL",79,79,36.1,6.4,14.5,0.444,1.8,4.6,0.396,4.6,9.9,0.466,0.507,3.5,3.9,0.888,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,18.2,"khrismiddleton"
"268",301,"C.J. Miles\milescj01","SF",28,"IND",64,24,22.9,4,9.9,0.409,2.2,6,0.367,1.8,3.9,0.474,0.521,1.5,1.9,0.75,0.4,2.3,2.7,1,0.8,0.5,1.1,2.2,11.8,"cjmiles"
"269",303,"Mike Miller\millemi01","SF",35,"DEN",47,2,7.9,0.5,1.3,0.355,0.4,1.1,0.365,0.1,0.2,0.3,0.508,0,0,NA,0.1,1,1.1,0.9,0.3,0.1,0.4,1.1,1.3,"mikemiller"
"270",304,"Patty Mills\millspa02","PG",27,"SAS",81,3,20.5,3.2,7.6,0.425,1.5,4,0.384,1.7,3.6,0.469,0.525,0.6,0.7,0.81,0.3,1.6,2,2.8,0.7,0.1,0.9,1.3,8.5,"pattymills"
"271",305,"Elijah Millsap\millsel01","SG",28,"UTA",20,0,8.7,0.6,2,0.282,0.1,0.6,0.083,0.5,1.4,0.37,0.295,0.7,0.9,0.722,0.3,1.5,1.8,1,0.4,0.2,0.5,1.7,1.8,"elijahmillsap"
"272",306,"Paul Millsap\millspa01","PF",30,"ATL",81,81,32.7,6.2,13.2,0.47,0.9,2.9,0.319,5.3,10.3,0.512,0.505,3.8,5,0.757,2.4,6.6,9,3.3,1.8,1.7,2.4,2.9,17.1,"paulmillsap"
"273",307,"Nikola Mirotic\mirotni01","PF",24,"CHI",66,38,24.9,3.8,9.2,0.407,2,5.2,0.39,1.7,4,0.43,0.518,2.2,2.7,0.807,0.9,4.6,5.5,1.5,0.9,0.7,1.5,2.3,11.8,"nikolamirotic"
"274",308,"Nazr Mohammed\mohamna01","C",38,"OKC",5,0,3.8,0.6,1,0.6,0,0,NA,0.6,1,0.6,0.6,0.4,0.4,1,0.2,0.6,0.8,0,0,0,0.6,0.8,1.6,"nazrmohammed"
"275",309,"Greg Monroe\monrogr01","C",25,"MIL",79,67,29.3,6.2,11.9,0.522,0,0,0,6.2,11.9,0.522,0.522,2.9,3.9,0.74,2.8,6.1,8.8,2.3,0.9,0.8,1.6,2.1,15.3,"gregmonroe"
"276",310,"Luis Montero\montelu01","SG",22,"POR",12,0,3.5,0.4,1.6,0.263,0.1,0.8,0.111,0.3,0.8,0.4,0.289,0.3,0.3,0.75,0,0.3,0.3,0.1,0,0,0.3,0.1,1.2,"luismontero"
"277",311,"E'Twaun Moore\mooreet01","SG",26,"CHI",59,22,21.4,3.2,6.6,0.481,0.8,1.8,0.452,2.4,4.8,0.491,0.541,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5,"etwaunmoore"
"278",312,"Eric Moreland\moreler01","PF",24,"SAC",8,0,6,0.4,0.8,0.5,0,0,NA,0.4,0.8,0.5,0.5,0.3,0.5,0.5,0.4,1,1.4,0.1,0,0.5,0.4,0.5,1,"ericmoreland"
"279",313,"Marcus Morris\morrima03","SF",26,"DET",80,80,35.7,5.1,11.8,0.434,1.4,3.7,0.362,3.8,8.1,0.467,0.491,2.5,3.4,0.749,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,14.1,"marcusmorris"
"280",315,"Anthony Morrow\morroan01","SG",30,"OKC",68,6,13.6,2,4.9,0.408,1.2,3,0.387,0.8,1.9,0.442,0.527,0.4,0.6,0.744,0.1,0.8,0.9,0.4,0.3,0.1,0.3,0.9,5.6,"anthonymorrow"
"281",316,"Donatas Motiejunas\motiedo01","PF",25,"HOU",37,22,14.8,2.4,5.5,0.439,0.4,1.5,0.281,2,4,0.5,0.478,0.9,1.4,0.642,1,1.9,2.9,1.1,0.5,0.1,1.2,1.9,6.2,"donatasmotiejunas"
"282",317,"Timofey Mozgov\mozgoti01","C",29,"CLE",76,48,17.4,2.7,4.7,0.565,0,0.1,0.143,2.7,4.6,0.574,0.567,0.9,1.3,0.716,1.4,3,4.4,0.4,0.3,0.8,0.9,2.1,6.3,"timofeymozgov"
"283",318,"Emmanuel Mudiay\mudiaem01","PG",19,"DEN",68,66,30.4,4.8,13.3,0.364,1.1,3.4,0.319,3.8,9.9,0.379,0.404,2.1,3.1,0.67,0.5,2.9,3.4,5.5,1,0.5,3.2,2.1,12.8,"emmanuelmudiay"
"284",319,"Shabazz Muhammad\muhamsh01","SF",23,"MIN",82,0,20.5,3.9,8.3,0.465,0.5,1.9,0.289,3.3,6.5,0.516,0.498,2.3,3,0.764,1.2,2,3.3,0.6,0.3,0.1,0.9,1.1,10.5,"shabazzmuhammad"
"285",320,"Xavier Munford\munfoxa02","SG",23,"MEM",14,0,17.4,2.3,5.5,0.416,0.6,1.6,0.391,1.6,3.9,0.426,0.474,0.5,1,0.5,0.2,2,2.2,1.6,0.9,0.2,1.1,1.8,5.7,"xaviermunford"
"286",321,"Mike Muscala\muscami01","C",24,"ATL",60,0,9.4,1.3,2.5,0.5,0.2,0.7,0.308,1.1,1.9,0.566,0.539,0.5,0.7,0.795,0.6,1.3,2,0.6,0.2,0.5,0.5,1.2,3.3,"mikemuscala"
"287",322,"Larry Nance Jr.\nancela02","PF",23,"LAL",63,22,20.1,2.5,4.8,0.527,0,0.2,0.1,2.5,4.6,0.541,0.528,0.5,0.7,0.681,1.6,3.3,5,0.7,0.9,0.4,0.7,2,5.5,"larrynancejr"
"288",323,"Shabazz Napier\napiesh01","PG",24,"ORL",55,0,10.9,1.2,3.7,0.338,0.6,1.9,0.327,0.6,1.8,0.351,0.423,0.6,0.8,0.733,0.2,0.8,1,1.8,0.4,0,0.8,0.7,3.7,"shabazznapier"
"289",324,"Gary Neal\nealga01","SG",31,"WAS",40,2,20.2,3.8,8.1,0.465,1,2.5,0.41,2.8,5.6,0.489,0.528,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.5,0,0.7,1.4,9.8,"garyneal"
"290",325,"Jameer Nelson\nelsoja01","PG",33,"DEN",39,15,26.6,2.9,7.9,0.368,1.1,3.7,0.299,1.8,4.2,0.429,0.438,0.8,0.9,0.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6,7.7,"jameernelson"
"291",326,"Raul Neto\netora01","PG",23,"UTA",81,53,18.5,2.2,5.2,0.431,0.8,2,0.395,1.4,3.2,0.453,0.507,0.6,0.9,0.743,0.2,1.3,1.5,2.1,0.8,0,1.3,1.5,5.9,"raulneto"
"292",327,"Andrew Nicholson\nichoan01","PF",26,"ORL",56,0,14.7,2.6,5.5,0.471,0.7,2,0.36,1.9,3.5,0.536,0.537,0.9,1.2,0.785,0.6,3,3.6,0.4,0.2,0.4,0.7,1.2,6.9,"andrewnicholson"
"293",328,"Joakim Noah\noahjo01","C",30,"CHI",29,2,21.9,1.8,4.6,0.383,0,0,0,1.8,4.6,0.386,0.383,0.8,1.6,0.489,3,5.8,8.8,3.8,0.6,1,1.8,2.7,4.3,"joakimnoah"
"294",329,"Nerlens Noel\noelne01","C",21,"PHI",67,62,29.3,4.6,8.8,0.521,0,0,0.5,4.6,8.7,0.521,0.522,2,3.4,0.59,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,11.1,"nerlensnoel"
"295",330,"Lucas Nogueira\noguelu01","C",23,"TOR",29,1,7.8,1,1.5,0.636,0,0.1,0.333,0.9,1.4,0.659,0.648,0.3,0.5,0.533,0.6,1,1.6,0.2,0.4,0.4,0.4,1,2.2,"lucasnogueira"
"296",332,"Dirk Nowitzki\nowitdi01","PF",37,"DAL",75,75,31.5,6.6,14.8,0.448,1.7,4.6,0.368,5,10.3,0.483,0.504,3.3,3.7,0.893,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,18.3,"dirknowitzki"
"297",333,"Jusuf Nurkic\nurkiju01","C",21,"DEN",32,3,17.1,3.2,7.6,0.417,0,0.1,0,3.2,7.5,0.423,0.417,1.9,3.1,0.616,2,3.4,5.5,1.3,0.8,1.4,1.7,2.8,8.2,"jusufnurkic"
"298",334,"J.J. O'Brien\obriejj01","SF",23,"UTA",2,0,3,0,0.5,0,0,0,NA,0,0.5,0,0,0,0,NA,0,0.5,0.5,0,0.5,0,0,0.5,0,"jjobrien"
"299",335,"Johnny O'Bryant\obryajo01","PF",22,"MIL",66,4,13,1.3,3.2,0.411,0,0,1,1.3,3.2,0.409,0.414,0.4,0.6,0.675,1,1.7,2.7,0.5,0.3,0.1,0.5,1.5,3,"johnnyobryant"
"300",336,"Kyle O'Quinn\oquinky01","PF",25,"NYK",65,1,11.8,2,4.2,0.476,0.1,0.3,0.227,1.9,3.8,0.498,0.485,0.7,0.9,0.767,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,4.8,"kyleoquinn"
"301",337,"Jahlil Okafor\okafoja01","C",20,"PHI",53,48,30,7.5,14.7,0.508,0,0.1,0.167,7.5,14.6,0.511,0.509,2.5,3.7,0.686,2.3,4.7,7,1.2,0.4,1.2,2.3,2.6,17.5,"jahlilokafor"
"302",338,"Victor Oladipo\oladivi01","SG",23,"ORL",72,52,33,5.9,13.5,0.438,1.4,3.9,0.348,4.5,9.6,0.475,0.489,2.8,3.4,0.83,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,16,"victoroladipo"
"303",339,"Kelly Olynyk\olynyke01","C",24,"BOS",69,8,20.2,3.7,8.1,0.455,1.2,3,0.405,2.4,5,0.486,0.531,1.4,1.9,0.75,1,3,4.1,1.5,0.8,0.5,1.1,2.4,10,"kellyolynyk"
"304",340,"Kelly Oubre\oubreke01","SF",20,"WAS",63,9,10.7,1.4,3.3,0.427,0.4,1.3,0.316,1,2.1,0.492,0.486,0.5,0.8,0.633,0.4,1.7,2.1,0.2,0.3,0.1,0.5,1.6,3.7,"kellyoubre"
"305",341,"Zaza Pachulia\pachuza01","C",31,"DAL",76,69,26.4,2.9,6.2,0.466,0,0,0,2.9,6.1,0.469,0.466,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6,"zazapachulia"
"306",342,"Kostas Papanikolaou\papanko01","SF",25,"DEN",26,6,11.3,0.9,2.5,0.364,0.4,1.2,0.313,0.5,1.3,0.412,0.439,0.3,0.5,0.643,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,2.6,"kostaspapanikolaou"
"307",343,"Jabari Parker\parkeja01","PF",20,"MIL",76,72,31.7,5.8,11.8,0.493,0.1,0.5,0.257,5.7,11.4,0.502,0.498,2.3,3,0.768,1.6,3.6,5.2,1.7,0.9,0.4,1.5,2,14.1,"jabariparker"
"308",344,"Tony Parker\parketo01","PG",33,"SAS",72,72,27.5,4.9,9.9,0.493,0.4,0.9,0.415,4.5,9,0.501,0.512,1.8,2.4,0.76,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,11.9,"tonyparker"
"309",345,"Chandler Parsons\parsoch01","SF",27,"DAL",61,51,29.5,5.2,10.7,0.492,1.7,4.1,0.414,3.5,6.6,0.54,0.571,1.5,2.2,0.684,0.5,4.2,4.7,2.8,0.8,0.3,1.6,1.9,13.7,"chandlerparsons"
"310",346,"Lamar Patterson\pattela01","SG",24,"ATL",35,0,11.3,0.8,2.3,0.35,0.3,1.4,0.245,0.5,0.9,0.516,0.425,0.5,0.6,0.727,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2.4,"lamarpatterson"
"311",347,"Patrick Patterson\pattepa01","PF",26,"TOR",79,0,25.6,2.6,6.2,0.414,1.3,3.7,0.362,1.2,2.5,0.49,0.521,0.4,0.4,0.853,1,3.4,4.3,1.2,0.7,0.4,0.8,1.6,6.9,"patrickpatterson"
"312",348,"Chris Paul\paulch01","PG",30,"LAC",74,74,32.7,7,15.1,0.462,1.6,4.4,0.371,5.3,10.6,0.501,0.517,4,4.4,0.896,0.5,3.7,4.2,10,2.1,0.2,2.6,2.5,19.5,"chrispaul"
"313",349,"Adreian Payne\paynead01","PF",24,"MIN",52,2,9.3,1,2.8,0.366,0.2,0.6,0.281,0.8,2.2,0.389,0.397,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2.5,"adreianpayne"
"314",350,"Cameron Payne\payneca01","PG",21,"OKC",57,1,12.2,2,4.9,0.41,0.6,1.9,0.324,1.4,2.9,0.467,0.475,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5,"cameronpayne"
"315",351,"Elfrid Payton\paytoel01","PG",21,"ORL",73,69,29.4,4.4,10,0.436,0.4,1.3,0.326,3.9,8.7,0.451,0.456,1.5,2.6,0.589,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,10.7,"elfridpayton"
"316",352,"Nikola Pekovic\pekovni01","C",30,"MIN",12,3,13,1.6,4.2,0.38,0,0,NA,1.6,4.2,0.38,0.38,1.3,1.7,0.8,0.6,1.2,1.8,0.9,0.1,0,0.8,1.8,4.5,"nikolapekovic"
"317",353,"Kendrick Perkins\perkike01","C",31,"NOP",37,5,14.6,1.1,2,0.533,0,0,NA,1.1,2,0.533,0.533,0.3,0.7,0.44,0.7,2.8,3.5,0.8,0.3,0.3,1.1,1.7,2.5,"kendrickperkins"
"318",354,"Paul Pierce\piercpa01","SF",38,"LAC",68,38,18.1,2.1,5.8,0.363,1.1,3.6,0.31,1,2.3,0.445,0.457,0.8,1,0.818,0.2,2.6,2.7,1,0.5,0.3,0.9,1.9,6.1,"paulpierce"
"319",355,"Tibor Pleiss\pleisti01","C",26,"UTA",12,0,6.8,0.9,2.1,0.44,0,0.2,0,0.9,1.9,0.478,0.44,0.2,0.2,1,0.5,0.8,1.3,0.2,0.1,0.2,0.7,1.6,2,"tiborpleiss"
