"","Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","X","ORtg","DRtg","fix"
"408",458,"Deron Williams\willide01","PG",31,"DAL",65,63,2106,7.8,18.7,0.414,2.3,6.8,0.344,5.4,11.9,0.454,4.3,5,0.869,0.5,4.1,4.6,9.1,1.5,0.3,3.6,3.7,22.2,NA,105,109,"deronwilliams"
"409",459,"Derrick Williams\willide02","SF",24,"NYK",80,9,1435,9.1,20.2,0.45,1.6,5.4,0.293,7.5,14.9,0.506,6.9,9.2,0.758,1.7,8.9,10.6,2.7,1,0.3,2.2,2.5,26.7,NA,110,108,"derrickwilliams"
"410",460,"Elliot Williams\williel01","PG",26,"MEM",5,0,45,2.3,11.4,0.2,1.1,4.6,0.25,1.1,6.9,0.167,3.4,4.6,0.75,1.1,3.4,4.6,4.6,0,0,1.1,2.3,9.1,NA,86,115,"elliotwilliams"
"411",461,"Lou Williams\willilo02","SG",29,"LAL",67,35,1907,7.5,18.2,0.408,2.9,8.4,0.344,4.6,9.8,0.464,9.3,11.2,0.83,0.8,3.6,4.5,4.4,1.6,0.5,2.8,2.8,27.1,NA,115,114,"louwilliams"
"412",462,"Marvin Williams\willima02","PF",29,"CHO",81,81,2338,7.3,16,0.452,3.3,8.1,0.402,4,7.9,0.504,2.6,3.1,0.833,2.7,8.5,11.2,2.4,1.2,1.7,1.3,2.9,20.3,NA,118,104,"marvinwilliams"
"413",463,"Mo Williams\willima01","PG",33,"CLE",41,14,748,9.1,20.8,0.437,2.5,7,0.353,6.6,13.8,0.48,2.6,2.9,0.905,0.4,4.5,5,6.7,1,0.3,3.9,4.1,23.3,NA,102,108,"mowilliams"
"414",464,"Justise Winslow\winslju01","SF",19,"MIA",78,8,2232,4.5,10.6,0.422,0.7,2.7,0.276,3.7,8,0.471,1.8,2.7,0.684,1.9,7.4,9.3,2.7,1.6,0.6,2.2,4.2,11.5,NA,97,105,"justisewinslow"
"415",465,"Jeff Withey\witheje01","C",25,"UTA",51,10,658,7,13,0.537,0,0.2,0,7,12.8,0.544,3.4,4.7,0.729,4.5,9.4,13.9,1.6,1.7,4.2,2.2,6,17.4,NA,115,99,"jeffwithey"
"416",466,"Christian Wood\woodch01","PF",20,"PHI",17,0,145,7.4,17.9,0.415,1.4,3.7,0.364,6.1,14.2,0.429,4.4,7.1,0.619,4.4,8.4,12.8,1,1.7,2.4,0.7,3.7,20.6,NA,107,107,"christianwood"
"417",467,"Metta World Peace\artesro01","SF",36,"LAL",35,5,590,4.7,15.1,0.311,2.2,7.1,0.31,2.5,7.9,0.312,3.4,4.9,0.702,1.6,6,7.6,2.3,1.9,0.9,1.3,5.7,15,NA,95,111,"mettaworldpeace"
"418",468,"Brandan Wright\wrighbr03","PF",28,"MEM",12,2,212,8.5,12.6,0.673,0,0,NA,8.5,12.6,0.673,3.2,5.8,0.542,3.4,7,10.4,1.5,1.2,3.6,2.4,5.1,20.1,NA,119,106,"brandanwright"
"419",469,"Delon Wright\wrighde01","PG",23,"TOR",27,1,229,8.1,18.1,0.45,1.1,2.9,0.385,7,15.1,0.463,5.9,7.9,0.743,1.8,6.5,8.3,7,1.8,0.7,3.6,1.6,23.2,NA,109,106,"delonwright"
"420",470,"Tony Wroten\wroteto01","PG",22,"PHI",8,3,144,7.5,22.1,0.338,1,5.8,0.176,6.5,16.3,0.396,6.8,12.6,0.541,0.7,6.5,7.1,6.8,1,0,9.9,3.7,22.8,NA,70,112,"tonywroten"
"421",471,"James Young\youngja01","SG",20,"BOS",29,0,199,2.7,8.8,0.306,1.5,6.4,0.231,1.2,2.4,0.5,0.2,1,0.25,1,5.4,6.4,2.2,1.5,0.2,1.2,4.2,7.1,NA,84,106,"jamesyoung"
"422",472,"Joe Young\youngjo01","PG",23,"IND",41,0,384,8,21.9,0.367,1.3,5.9,0.217,6.7,15.9,0.423,2.6,3.2,0.8,0.8,5.7,6.5,8.4,1.9,0,4.3,3.9,19.9,NA,88,105,"joeyoung"
"423",473,"Nick Young\youngni01","SG",30,"LAL",54,2,1033,6.1,18.1,0.339,3.7,11.5,0.325,2.4,6.6,0.363,3.1,3.7,0.829,0.7,4,4.7,1.7,1.1,0.3,1.5,2.4,19.1,NA,98,115,"nickyoung"
"424",474,"Thaddeus Young\youngth01","PF",27,"BRK",73,73,2407,10.4,20.2,0.514,0.1,0.6,0.233,10.2,19.5,0.523,2.2,3.4,0.644,3.7,10.1,13.8,2.8,2.3,0.8,2.8,3.8,23.1,NA,104,107,"thaddeusyoung"
"425",475,"Cody Zeller\zelleco01","C",23,"CHO",73,60,1774,6.5,12.4,0.529,0,0.3,0.1,6.5,12.1,0.539,4.9,6.6,0.754,3.9,9,12.9,2,1.6,1.8,1.9,5.8,18,NA,119,102,"codyzeller"
"426",476,"Tyler Zeller\zellety01","C",26,"BOS",60,3,710,9.5,19.9,0.476,0,0,NA,9.5,19.9,0.476,6,7.4,0.815,4.3,8,12.2,2,0.7,1.5,3.2,6.7,25,NA,106,105,"tylerzeller"
"427",13,"Chris Andersen\anderch01","C",37,"TOT",27,15,402,4.9,9.2,0.528,0.5,1.8,0.286,4.4,7.4,0.586,3.2,4.6,0.694,4.6,7.9,12.5,1.5,1.9,1.7,1.2,3.7,13.4,NA,127,106,"chrisandersen"
"428",27,"D.J. Augustin\augusdj01","PG",28,"TOT",62,0,1178,6.3,14.8,0.423,2.9,7.1,0.405,3.4,7.7,0.44,4.4,5.4,0.805,0.3,3.7,4,8.4,1.6,0.2,3.6,3.6,19.8,NA,113,111,"djaugustin"
"429",67,"Chase Budinger\budinch01","SF",27,"TOT",66,2,929,5.5,12.7,0.435,1.3,4.6,0.279,4.3,8.1,0.523,2.1,3,0.696,2.3,5.7,8,3.4,1.7,0.5,2.3,3.3,14.4,NA,102,106,"chasebudinger"
"430",84,"Mario Chalmers\chalmma01","PG",29,"TOT",61,7,1373,6.8,16.6,0.41,1.7,5.6,0.309,5.1,11.1,0.461,8.2,9.8,0.832,0.9,5,5.9,8.6,3.3,0.5,4.1,6.8,23.5,NA,110,106,"mariochalmers"
"431",96,"Bryce Cotton\cottobr01","PG",23,"TOT",8,0,39,5,12.6,0.4,0,3.8,0,5,8.8,0.571,0,0,NA,0,0,0,3.8,3.8,0,6.3,2.5,10.1,NA,54,109,"brycecotton"
"432",103,"Jared Cunningham\cunnija01","SG",24,"TOT",44,3,410,4.5,13.2,0.343,1.5,4.9,0.308,3,8.3,0.364,4.5,6.9,0.655,0.4,4.4,4.8,2.5,1.8,0.3,2.6,5.1,15,NA,91,107,"jaredcunningham"
"433",131,"James Ennis\ennisja01","SF",25,"TOT",22,5,329,8.2,17.1,0.478,3.9,8.8,0.448,4.2,8.3,0.509,3.8,5.2,0.735,3.2,3.2,6.4,3.2,2.4,0.8,2.9,4.2,24.1,NA,116,110,"jamesennis"
"434",142,"Randy Foye\foyera01","SG",32,"TOT",81,8,1642,5.1,14.7,0.351,2.3,7.6,0.3,2.9,7.1,0.405,1.9,2.3,0.824,0.7,4,4.7,4.9,1.2,0.9,2.6,4,14.4,NA,95,111,"randyfoye"
"435",143,"Tim Frazier\fraziti01","PG",25,"TOT",51,2,741,6.4,15.4,0.419,1.1,3.2,0.333,5.4,12.2,0.442,3.6,5,0.716,1.7,5.6,7.4,10.9,2.2,0.1,4.4,4.9,17.5,NA,103,109,"timfrazier"
"436",144,"Jimmer Fredette\fredeji01","SG",26,"TOT",6,0,18,5.6,13.9,0.4,2.8,5.6,0.5,2.8,8.3,0.333,11.1,13.9,0.8,0,0,0,2.8,2.8,0,5.6,5.6,25,NA,94,111,"jimmerfredette"
"437",145,"Channing Frye\fryech01","PF-C",32,"TOT",70,32,1200,6.4,14.6,0.438,3.8,9.9,0.387,2.6,4.7,0.545,1.3,1.5,0.857,1.5,8.4,9.9,3,1.2,1.2,1.8,5.3,17.9,NA,113,106,"channingfrye"
"438",167,"Erick Green\greener01","PG",24,"TOT",9,0,42,6.2,16.2,0.385,1.2,6.2,0.2,5,10,0.5,2.5,2.5,1,3.7,3.7,7.5,3.7,1.2,0,0,5,16.2,NA,117,109,"erickgreen"
"439",170,"Jeff Green\greenje02","SF",29,"TOT",80,41,2253,8,18.7,0.43,1.5,4.8,0.315,6.5,13.8,0.47,3.7,5,0.745,1.7,5.8,7.5,3.1,1.3,0.9,2.1,3.7,21.3,NA,103,109,"jeffgreen"
"440",173,"P.J. Hairston\hairspj02","SF",23,"TOT",66,52,1313,5.6,15.7,0.355,2.7,9.3,0.29,2.9,6.4,0.449,1.9,2.5,0.781,1,5.7,6.7,1.5,1.2,0.4,1.6,5.3,15.8,NA,93,108,"pjhairston"
"441",184,"Tobias Harris\harrito02","PF",23,"TOT",76,74,2513,8.3,17.7,0.469,1.6,4.8,0.335,6.7,13,0.518,4,4.9,0.831,1.9,8.3,10.2,3.4,1.3,0.8,2.2,3.1,22.3,NA,112,107,"tobiasharris"
"442",194,"J.J. Hickson\hicksjj01","C",27,"TOT",35,9,436,9.1,17.7,0.516,0,0.1,0,9.1,17.6,0.519,5.2,11.7,0.447,4.4,10.6,15.1,2.6,1.7,1.6,2.9,5.4,23.5,NA,102,105,"jjhickson"
"443",200,"Kirk Hinrich\hinriki01","PG",35,"TOT",46,7,631,3.9,10.2,0.38,1.9,4.9,0.387,2,5.3,0.373,1.2,1.3,0.938,0.6,4.9,5.6,5.8,1.2,0.2,2.4,5.1,10.9,NA,101,109,"kirkhinrich"
"444",202,"Justin Holiday\holidju01","SG",26,"TOT",53,5,773,5.7,14.7,0.386,2.3,6.8,0.343,3.4,7.9,0.423,1.7,2.4,0.73,0.8,5,5.8,3.6,2.1,1.2,2.5,3.9,15.4,NA,94,105,"justinholiday"
"445",203,"Ryan Hollins\holliry01","C",31,"TOT",37,12,460,5.5,8.8,0.62,0,0,NA,5.5,8.8,0.62,2.9,4.7,0.619,5.2,5.7,10.9,1.1,0.7,2.3,2.7,6.9,13.8,NA,116,109,"ryanhollins"
"446",211,"Kris Humphries\humphkr01","PF",30,"TOT",53,17,835,7.1,17.3,0.41,2,6.3,0.315,5.1,11,0.465,3.9,4.9,0.798,3.3,9.4,12.8,2.1,0.9,1.3,2.2,5.5,20.1,NA,104,104,"krishumphries"
"447",215,"Ersan Ilyasova\ilyaser01","PF",28,"TOT",74,56,1881,7.5,17.7,0.424,2.6,6.9,0.371,4.9,10.8,0.458,3,4.1,0.721,3.9,6.9,10.8,1.8,1.4,0.9,1.9,4.6,20.5,NA,109,106,"ersanilyasova"
"448",225,"John Jenkins\jenkijo01","SG",24,"TOT",43,3,480,7.3,16.5,0.444,1.7,5.3,0.314,5.7,11.3,0.505,2.1,2.5,0.833,0.8,5.1,5.9,3.6,0.8,0.1,2.8,2.3,18.4,NA,99,112,"johnjenkins"
"449",226,"Brandon Jennings\jennibr01","PG",26,"TOT",48,7,868,6.5,17.6,0.368,3,9,0.329,3.5,8.6,0.409,3.3,4.5,0.731,0.9,4.6,5.6,9.8,1.7,0.4,3.3,3.3,19.2,NA,105,108,"brandonjennings"
"450",231,"Joe Johnson\johnsjo02","SF",34,"TOT",81,81,2703,7.1,16.1,0.439,2.2,5.9,0.383,4.8,10.2,0.471,2.2,2.7,0.831,0.9,4.6,5.5,6,1.1,0.1,3,2.7,18.6,NA,104,113,"joejohnson"
"451",232,"Orlando Johnson\johnsor01","SG",26,"TOT",7,1,101,4.4,16.6,0.265,1,4.9,0.2,3.4,11.7,0.292,2.9,3.9,0.75,1.9,5.4,7.3,1,1.5,1.5,1.9,4.4,12.7,NA,74,110,"orlandojohnson"
"452",250,"Sean Kilpatrick\kilpase01","SG",26,"TOT",31,0,616,10.1,22.1,0.456,3.2,9.3,0.342,6.9,12.8,0.538,4.9,5.5,0.896,1,3.6,4.6,2.4,1,0.2,2.5,3,28.2,NA,110,115,"seankilpatrick"
"453",259,"Ty Lawson\lawsoty01","PG",28,"TOT",66,13,1411,4.9,12.4,0.393,1.3,3.8,0.333,3.6,8.6,0.419,2.1,3,0.686,0.9,3.3,4.2,8.3,1.9,0.2,3.3,3,13,NA,100,111,"tylawson"
"454",260,"Courtney Lee\leeco01","SG",30,"TOT",79,65,2334,6.3,14,0.454,1.8,4.7,0.378,4.5,9.2,0.493,2.2,2.6,0.839,0.6,3.8,4.5,3,1.9,0.6,1.6,2.9,16.6,NA,109,109,"courtneylee"
"455",261,"David Lee\leeda02","PF",32,"TOT",55,5,903,9.8,18.5,0.531,0,0.1,0,9.8,18.4,0.533,3.9,5.1,0.763,5.6,11.2,16.8,4.6,1.2,1.5,3.6,6.3,23.5,NA,111,103,"davidlee"
"456",275,"Shelvin Mack\macksh01","PG",25,"TOT",52,27,1058,9,20.5,0.439,1.9,6.2,0.312,7,14.3,0.493,2.2,3,0.738,0.6,5.7,6.3,9.2,1.7,0.1,4.7,3.5,22.1,NA,99,106,"shelvinmack"
"457",281,"Kevin Martin\martike02","SG",32,"TOT",55,13,1095,7.2,19.4,0.372,2.3,6.3,0.36,4.9,13.1,0.378,7.1,7.9,0.89,0.6,4.4,5.1,2.7,1.2,0.1,2.5,3.8,23.7,NA,103,111,"kevinmartin"
"458",286,"Ray McCallum\mccalra01","PG",24,"TOT",41,6,475,5.9,15.8,0.377,1.6,4.5,0.357,4.3,11.2,0.385,1.3,1.6,0.8,0.9,4.2,5.1,6.5,1.3,0.8,2.6,3.1,14.8,NA,95,106,"raymccallum"
"459",295,"Jordan McRae\mcraejo01","PG",24,"TOT",22,1,195,8.8,20.1,0.436,2.6,5.7,0.455,6.2,14.4,0.429,5.4,7.2,0.75,1,4.1,5.2,6.4,0.8,0.3,3.9,4.4,25.5,NA,107,110,"jordanmcrae"
"460",302,"Andre Miller\millean02","PG",39,"TOT",39,4,461,6.5,11.7,0.557,0.2,0.9,0.25,6.3,10.8,0.582,2.6,3.5,0.75,1.3,4.3,5.6,9.6,1.8,0,4.1,5.1,15.8,NA,110,108,"andremiller"
"461",314,"Markieff Morris\morrima02","PF",26,"TOT",64,45,1629,9.1,21.5,0.425,1.4,4.6,0.303,7.7,16.8,0.458,3.2,4.4,0.735,2.2,8.3,10.5,3.7,1.7,1,4,5.5,22.9,NA,93,106,"markieffmorris"
"462",331,"Steve Novak\novakst01","PF",32,"TOT",10,0,44,9.1,20.5,0.444,8,17.1,0.467,1.1,3.4,0.333,1.1,1.1,1,0,5.7,5.7,0,0,0,1.1,3.4,27.4,NA,122,113,"stevenovak"
"463",363,"Phil Pressey\pressph01","PG",24,"TOT",23,0,283,5.2,13.5,0.385,0.7,3.1,0.222,4.5,10.4,0.433,2.2,4.3,0.52,0.5,4.8,5.4,13,3.1,0.7,5.7,4.8,13.3,NA,88,107,"philpressey"
"464",374,"Brian Roberts\roberbr01","PG",30,"TOT",51,0,470,7.9,17.6,0.448,1.6,4.5,0.357,6.3,13.1,0.48,4.5,5,0.894,0.6,3.7,4.4,5.8,1.1,0.2,2.5,3.7,21.9,NA,111,109,"brianroberts"
"465",387,"JaKarr Sampson\sampsja02","SF",22,"TOT",73,40,1160,6,13.5,0.442,0.6,2.7,0.222,5.4,10.8,0.496,3.4,5.2,0.656,2,6.1,8.1,2,1,1.4,3,6.1,15.9,NA,94,110,"jakarrsampson"
"466",401,"Ish Smith\smithis01","PG",27,"TOT",77,53,2239,8.7,21.2,0.411,1.2,3.7,0.329,7.5,17.5,0.428,2.7,3.9,0.693,0.9,5.8,6.7,11,1.9,0.5,3.8,2.9,21.3,NA,98,110,"ishsmith"
"467",404,"Josh Smith\smithjo03","PF",30,"TOT",55,7,880,7.2,19.7,0.364,2.3,8.1,0.287,4.9,11.6,0.417,2.1,3.8,0.552,2.9,8,10.8,5.1,1.9,2.7,4.3,6.7,18.7,NA,88,103,"joshsmith"
"468",410,"Lance Stephenson\stephla01","SF",25,"TOT",69,13,1372,8.4,17.5,0.481,1.1,2.9,0.385,7.3,14.7,0.5,3.2,4.1,0.784,1.5,6.8,8.3,4.9,1.6,0.3,3.5,5,21.2,NA,103,107,"lancestephenson"
"469",411,"Alex Stepheson\stephal01","PF",28,"TOT",8,0,73,6.3,18.9,0.333,0,0,NA,6.3,18.9,0.333,2.8,8.4,0.333,13.3,6.3,19.7,1.4,0.7,3.5,0,8.4,15.4,NA,101,107,"alexstepheson"
"470",412,"Jarnell Stokes\stokeja01","C",22,"TOT",7,0,18,8.6,14.3,0.6,0,0,NA,8.6,14.3,0.6,2.9,5.7,0.5,2.9,8.6,11.4,2.9,2.9,0,0,2.9,20,NA,131,103,"jarnellstokes"
"471",424,"Jason Thompson\thompja02","C",29,"TOT",47,7,471,5.6,11.5,0.481,0.5,1.6,0.333,5,9.9,0.505,4.1,5.8,0.704,3.4,10.9,14.3,3.1,1.3,2.1,1.6,8.6,15.7,NA,119,102,"jasonthompson"
"472",427,"Marcus Thornton\thornma01","SG",28,"TOT",61,8,1109,9.6,24,0.399,4,12,0.337,5.5,12,0.46,3,3.5,0.848,1.7,5,6.6,3.8,2.1,0.2,2.3,4,26.1,NA,104,110,"marcusthornton"
"473",434,"Beno Udrih\udrihbe01","PG",33,"TOT",44,5,707,6.2,14.4,0.434,1.1,3.2,0.341,5.2,11.2,0.461,1.3,1.5,0.9,0.6,4.6,5.2,8.4,1,0.1,3.8,3.7,14.9,NA,97,109,"benoudrih"
"474",436,"Anderson Varejao\varejan01","C",33,"TOT",53,0,496,5.4,12.6,0.427,0,0.1,0,5.4,12.5,0.431,3.2,5.1,0.64,3.7,10.5,14.3,3.5,1.6,1,2.2,7.1,14,NA,103,102,"andersonvarejao"
"475",449,"Briante Weber\weberbr01","PG",23,"TOT",7,4,169,4.3,11.9,0.359,0,1.5,0,4.3,10.4,0.412,0.9,1.2,0.75,2.4,5.2,7.6,6.4,2.7,0.9,2.7,3.7,9.4,NA,88,107,"brianteweber"
"476",450,"Sonny Weems\weemsso01","SG-SF",29,"TOT",43,0,499,4.1,10.7,0.382,1.5,4,0.366,2.6,6.7,0.391,0.8,1.5,0.533,0.7,4.5,5.2,4.8,1,0.1,4,4.6,10.5,NA,82,113,"sonnyweems"
