Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
421,Garrett Temple\templga01,SG,27,WAS,75,0,638,2.9,8.0,.362,0.3,1.6,.207,2.5,6.3,.402,1.7,2.4,.698,1.2,2.7,3.8,4.1,2.0,0.6,2.4,4.1,7.8
422,Jason Terry\terryja01,PG,36,BRK,35,0,570,3.5,9.6,.362,2.5,6.5,.379,1.0,3.1,.327,0.6,0.9,.667,0.3,2.1,2.3,3.5,0.8,0.0,1.7,3.0,10.0
423,Hasheem Thabeet\thabeha01,C,26,OKC,23,0,192,2.4,4.3,.565,0.0,0.0,,2.4,4.3,.565,0.2,0.9,.200,1.7,5.8,7.5,0.2,0.7,1.7,2.6,8.8,5.1
424,Adonis Thomas\thomaad01,SF,20,TOT,6,1,37,5.8,13.6,.429,1.0,4.9,.200,4.9,8.8,.556,1.0,1.0,1.000,0.0,2.9,2.9,2.9,0.0,0.0,1.0,5.8,13.6
424,Adonis Thomas\thomaad01,SF,20,ORL,4,0,24,4.5,13.5,.333,0.0,4.5,.000,4.5,9.0,.500,1.5,1.5,1.000,0.0,4.5,4.5,3.0,0.0,0.0,0.0,3.0,10.5
424,Adonis Thomas\thomaad01,SF,20,PHI,2,1,13,8.3,13.8,.600,2.8,5.5,.500,5.5,8.3,.667,0.0,0.0,,0.0,0.0,0.0,2.8,0.0,0.0,2.8,11.1,19.4
425,Isaiah Thomas\thomais02,PG,24,SAC,72,54,2497,7.2,15.8,.453,1.8,5.2,.349,5.3,10.6,.504,5.0,5.9,.850,0.7,2.4,3.0,6.5,1.3,0.1,3.1,2.7,21.1
426,Lance Thomas\thomala01,SF,25,NOP,5,0,42,1.7,7.7,.222,0.0,0.0,,1.7,7.7,.222,1.7,3.4,.500,1.7,4.3,6.0,2.6,0.0,0.0,1.7,3.4,5.1
427,Malcolm Thomas\thomama01,PF,25,TOT,8,0,63,4.0,9.1,.438,0.6,2.3,.250,3.4,6.9,.500,0.0,1.1,.000,2.9,9.1,12.0,1.1,0.0,1.7,5.1,2.9,8.6
427,Malcolm Thomas\thomama01,PF,25,SAS,1,0,15,2.4,9.6,.250,0.0,0.0,,2.4,9.6,.250,0.0,4.8,.000,2.4,19.2,21.6,0.0,0.0,4.8,2.4,0.0,4.8
427,Malcolm Thomas\thomama01,PF,25,UTA,7,0,48,4.5,9.0,.500,0.7,3.0,.250,3.7,6.0,.625,0.0,0.0,,3.0,6.0,9.0,1.5,0.0,0.7,6.0,3.7,9.7
428,Hollis Thompson\thompho01,SF,22,PHI,77,41,1742,3.5,7.7,.460,1.4,3.5,.401,2.1,4.2,.507,1.1,1.5,.712,1.5,3.6,5.1,1.5,1.1,0.2,1.2,3.0,9.5
429,Jason Thompson\thompja02,PF,27,SAC,82,61,2007,4.5,8.9,.506,0.0,0.0,,4.5,8.9,.506,1.5,2.6,.579,2.7,6.7,9.5,1.0,0.6,1.0,1.7,4.5,10.5
430,Klay Thompson\thompkl01,SG,23,GSW,81,81,2868,7.0,15.8,.444,2.8,6.7,.417,4.2,9.1,.464,1.8,2.3,.795,0.5,2.6,3.1,2.3,0.9,0.5,1.7,2.9,18.7
431,Tristan Thompson\thomptr01,PF,22,CLE,82,82,2594,5.0,10.6,.477,0.0,0.0,.000,5.0,10.5,.478,3.3,4.7,.693,3.7,6.7,10.5,1.0,0.6,0.5,1.5,2.6,13.3
432,Marcus Thornton\thornma01,SG,26,TOT,72,27,1741,5.2,13.2,.394,2.3,6.5,.345,3.0,6.7,.443,1.9,2.3,.804,1.2,2.9,4.1,1.6,1.2,0.2,1.4,2.3,14.5
432,Marcus Thornton\thornma01,SG,26,SAC,46,26,1121,4.6,12.0,.381,1.8,5.7,.318,2.7,6.2,.438,1.3,1.7,.808,1.3,2.7,4.0,1.5,1.0,0.3,1.2,2.4,12.3
432,Marcus Thornton\thornma01,SG,26,BRK,26,1,620,6.4,15.4,.414,3.0,8.0,.380,3.4,7.5,.450,2.8,3.5,.800,1.0,3.3,4.3,1.7,1.6,0.2,1.7,2.1,18.6
433,Jamaal Tinsley\tinslja01,PG,35,UTA,8,5,110,1.3,6.5,.200,0.3,4.9,.067,1.0,1.6,.600,0.0,0.0,,0.7,2.9,3.6,7.5,0.7,0.0,2.9,3.3,2.9
434,Anthony Tolliver\tollian01,PF,28,CHA,64,9,1298,3.6,8.5,.420,2.8,6.9,.413,0.7,1.7,.450,0.9,1.1,.805,0.9,3.7,4.7,1.2,0.5,0.4,0.6,2.3,10.9
435,P.J. Tucker\tuckepj01,SF,28,PHO,81,81,2490,3.8,8.9,.431,1.1,2.8,.387,2.8,6.1,.450,2.3,2.9,.776,2.3,5.3,7.6,2.0,1.6,0.3,1.5,2.9,11.0
436,Ronny Turiaf\turiaro01,C,31,MIN,31,10,606,3.8,6.4,.598,0.0,0.0,,3.8,6.4,.598,1.2,3.0,.420,3.3,7.1,10.3,1.4,0.5,3.0,1.4,3.9,8.9
437,Hedo Turkoglu\turkohe01,SF,34,LAC,38,0,392,3.9,10.0,.385,2.0,4.6,.440,1.8,5.4,.339,0.8,1.7,.500,1.0,7.2,8.2,3.0,1.7,0.9,1.5,4.6,10.6
438,Evan Turner\turneev01,SF,25,TOT,81,56,2457,6.4,15.0,.425,0.7,2.3,.321,5.6,12.7,.444,3.1,3.8,.813,0.9,5.1,6.0,3.8,1.0,0.1,2.8,2.9,16.6
438,Evan Turner\turneev01,SF,25,PHI,54,54,1886,6.8,15.9,.428,0.7,2.5,.288,6.1,13.3,.455,3.6,4.4,.829,1.0,5.2,6.1,3.8,1.1,0.1,3.0,2.8,17.9
438,Evan Turner\turneev01,SF,25,IND,27,2,571,4.9,12.0,.411,0.8,1.5,.500,4.2,10.5,.398,1.5,2.1,.706,0.8,4.7,5.4,4.0,0.7,0.1,2.1,3.0,12.1
439,Jeremy Tyler\tylerje01,C,22,NYK,41,0,398,5.4,10.5,.517,0.0,0.0,,5.4,10.5,.517,2.4,4.3,.542,3.4,6.4,9.9,0.7,0.5,1.8,2.4,6.3,13.2
440,Ekpe Udoh\udohek01,PF,26,MIL,42,14,804,2.6,6.4,.399,0.0,0.0,,2.6,6.4,.399,1.3,2.1,.638,2.7,3.9,6.6,1.4,0.7,2.0,1.7,4.3,6.4
441,Beno Udrih\udrihbe01,SG,31,TOT,41,12,643,4.4,10.0,.438,1.1,2.4,.452,3.3,7.6,.434,1.4,1.7,.833,0.6,2.7,3.3,6.5,1.3,0.2,2.6,2.8,11.2
441,Beno Udrih\udrihbe01,SG,31,NYK,31,12,588,4.2,9.8,.425,1.0,2.4,.425,3.1,7.3,.425,1.2,1.5,.833,0.6,2.9,3.5,6.7,1.3,0.2,2.6,2.8,10.6
441,Beno Udrih\udrihbe01,SG,31,MEM,10,0,55,6.5,11.8,.556,1.3,1.3,1.000,5.2,10.5,.500,3.3,3.9,.833,0.0,1.3,1.3,3.9,0.7,0.7,3.3,2.6,17.7
442,Jonas Valanciunas\valanjo01,C,21,TOR,81,81,2282,5.7,10.7,.531,0.0,0.0,.000,5.7,10.6,.532,3.1,4.1,.762,3.6,7.7,11.3,0.9,0.4,1.1,2.1,3.9,14.5
443,Anderson Varejao\varejan01,C,31,CLE,65,29,1800,4.5,9.2,.495,0.0,0.1,.000,4.5,9.0,.502,1.8,2.7,.681,3.7,8.8,12.6,2.8,1.4,0.8,1.4,3.3,10.9
444,Jarvis Varnado\varnaja01,PF,25,TOT,24,0,339,3.8,6.4,.600,0.0,0.0,,3.8,6.4,.600,2.9,5.5,.519,2.0,4.7,6.7,1.4,1.1,3.1,1.1,6.6,10.5
444,Jarvis Varnado\varnaja01,PF,25,CHI,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
444,Jarvis Varnado\varnaja01,PF,25,PHI,23,0,337,3.8,6.4,.600,0.0,0.0,,3.8,6.4,.600,2.9,5.6,.519,2.0,4.7,6.7,1.4,1.1,3.1,1.1,6.5,10.6
445,Greivis Vasquez\vasqugr01,SG-PG,27,TOT,79,23,1779,5.6,13.3,.421,2.2,5.8,.377,3.4,7.5,.455,1.9,2.2,.880,0.4,3.1,3.5,6.5,0.6,0.1,2.6,2.9,15.3
445,Greivis Vasquez\vasqugr01,PG,27,SAC,18,18,465,5.0,11.6,.433,1.2,3.9,.320,3.8,7.7,.490,2.3,2.5,.938,0.4,2.2,2.6,7.4,0.5,0.1,2.1,2.9,13.6
445,Greivis Vasquez\vasqugr01,SG,27,TOR,61,5,1314,5.8,13.9,.417,2.5,6.5,.389,3.3,7.4,.442,1.8,2.1,.855,0.4,3.4,3.8,6.2,0.7,0.1,2.8,2.9,15.9
446,Jan Vesely\veselja01,PF,23,TOT,54,1,776,4.1,8.0,.514,0.0,0.0,,4.1,8.0,.514,0.9,2.6,.339,3.8,5.1,8.9,1.0,2.5,1.6,1.7,5.6,9.1
446,Jan Vesely\veselja01,PF,23,WAS,33,1,470,3.7,7.0,.522,0.0,0.0,,3.7,7.0,.522,0.6,2.3,.267,4.1,4.6,8.7,0.8,2.0,1.5,1.7,4.9,8.0
446,Jan Vesely\veselja01,PF,23,DEN,21,0,306,4.8,9.5,.506,0.0,0.0,,4.8,9.5,.506,1.3,3.1,.423,3.3,5.9,9.2,1.3,3.2,1.9,1.6,6.7,10.9
447,Charlie Villanueva\villach01,PF,29,DET,20,0,180,7.0,18.4,.380,2.8,11.2,.250,4.2,7.2,.583,1.6,2.8,.571,1.2,5.6,6.8,1.2,0.8,1.0,1.4,3.2,18.4
448,Nikola Vucevic\vucevni01,C,23,ORL,57,57,1812,7.0,13.8,.507,0.0,0.0,,7.0,13.8,.507,2.1,2.7,.766,3.7,8.8,12.4,2.1,1.2,0.9,2.2,3.4,16.1
449,Sasha Vujacic\vujacsa01,SG,29,LAC,2,0,10,7.2,18.0,.400,3.6,7.2,.500,3.6,10.8,.333,0.0,0.0,,0.0,10.8,10.8,0.0,3.6,0.0,10.8,3.6,18.0
450,Dwyane Wade\wadedw01,SG,32,MIA,54,53,1775,8.4,15.4,.545,0.2,0.6,.281,8.2,14.8,.557,3.8,5.2,.733,1.2,3.7,4.9,5.1,1.6,0.6,3.3,2.1,20.8
451,Dion Waiters\waitedi01,SG,22,CLE,70,24,2072,7.5,17.3,.433,1.6,4.3,.368,5.9,12.9,.455,2.8,4.1,.685,0.6,2.8,3.4,3.6,1.1,0.3,2.7,2.7,19.3
452,Kemba Walker\walkeke02,PG,23,CHA,73,73,2614,6.2,15.7,.393,1.5,4.5,.333,4.7,11.2,.417,3.9,4.6,.837,0.5,3.7,4.2,6.2,1.2,0.4,2.3,1.8,17.8
453,John Wall\walljo01,PG,23,WAS,82,82,2980,7.0,16.2,.433,1.3,3.7,.351,5.7,12.4,.458,3.8,4.8,.805,0.5,3.6,4.0,8.7,1.8,0.5,3.6,2.6,19.1
454,Gerald Wallace\wallage01,SF,31,BOS,58,16,1416,2.9,5.8,.504,0.5,1.6,.297,2.5,4.2,.584,1.2,2.6,.465,0.9,4.5,5.4,3.6,1.9,0.4,2.5,2.0,7.6
455,Casper Ware\wareca01,PG,24,PHI,9,0,116,5.6,13.0,.429,2.2,6.5,.333,3.4,6.5,.524,1.6,1.9,.833,0.0,2.8,2.8,3.1,2.5,0.0,1.6,3.4,14.9
456,C.J. Watson\watsocj01,PG,29,IND,63,5,1193,4.4,10.1,.437,1.6,4.4,.366,2.8,5.7,.492,2.1,2.7,.784,0.6,2.5,3.0,3.2,1.8,0.2,1.8,2.0,12.5
457,Earl Watson\watsoea01,PG,34,POR,24,0,161,0.7,2.5,.273,0.4,1.6,.286,0.2,0.9,.250,0.9,0.9,1.000,1.1,2.2,3.4,6.3,1.1,0.2,3.8,7.4,2.7
458,Maalik Wayns\waynsma01,PG,22,LAC,2,0,9,4.0,8.0,.500,0.0,0.0,,4.0,8.0,.500,0.0,0.0,,0.0,8.0,8.0,8.0,8.0,0.0,0.0,16.0,8.0
459,Martell Webster\webstma02,SF,27,WAS,78,13,2157,4.2,9.8,.433,2.4,6.2,.392,1.8,3.6,.502,1.8,2.1,.840,0.6,3.1,3.7,1.6,0.7,0.3,1.0,2.5,12.7
460,David West\westda01,PF,33,IND,80,80,2472,6.7,13.7,.488,0.1,0.2,.267,6.6,13.5,.491,2.9,3.7,.789,1.7,6.1,7.9,3.2,0.9,1.1,1.9,2.7,16.3
461,Russell Westbrook\westbru01,PG,25,OKC,46,46,1412,8.8,20.2,.437,1.7,5.5,.318,7.1,14.7,.482,6.2,7.5,.826,1.4,5.3,6.7,8.1,2.2,0.2,4.5,2.7,25.5
462,D.J. White\whitedj01,PF,27,CHA,2,0,10,0.0,3.6,.000,0.0,0.0,,0.0,3.6,.000,0.0,0.0,,0.0,7.2,7.2,0.0,3.6,0.0,0.0,3.6,0.0
463,Royce White\whitero03,PF,22,SAC,3,0,9,0.0,4.0,.000,0.0,0.0,,0.0,4.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
464,Deron Williams\willide01,PG,29,BRK,64,58,2059,5.6,12.5,.450,1.7,4.7,.366,3.9,7.8,.500,3.0,3.8,.801,0.3,2.7,2.9,6.9,1.6,0.2,2.5,2.6,16.0
465,Derrick Williams\willide02,SF-PF,22,TOT,78,15,1820,4.1,9.5,.427,0.5,2.0,.263,3.6,7.6,.470,3.7,5.1,.718,1.4,5.0,6.4,1.1,0.9,0.4,1.5,2.3,12.3
465,Derrick Williams\willide02,PF,22,MIN,11,0,162,4.2,12.0,.352,0.4,3.3,.133,3.8,8.7,.436,3.1,3.6,.875,0.7,5.1,5.8,0.2,0.9,0.9,1.3,2.0,12.0
465,Derrick Williams\willide02,SF,22,SAC,67,15,1658,4.1,9.3,.437,0.5,1.8,.286,3.5,7.5,.474,3.7,5.3,.708,1.5,5.0,6.4,1.2,1.0,0.3,1.5,2.3,12.4
466,Elliot Williams\williel01,SG,24,PHI,67,2,1157,4.4,10.5,.415,1.2,3.9,.296,3.2,6.6,.486,2.7,3.7,.731,0.9,3.1,4.0,2.2,1.1,0.1,2.1,3.9,12.6
467,Lou Williams\willilo02,PG,27,ATL,60,7,1445,4.9,12.3,.400,2.0,5.8,.342,2.9,6.5,.450,3.8,4.5,.849,0.2,2.8,3.1,5.2,1.1,0.1,2.3,1.6,15.6
468,Marvin Williams\willima02,PF,27,UTA,66,50,1674,5.0,11.3,.439,1.8,5.0,.359,3.2,6.3,.503,1.2,1.6,.781,1.8,5.4,7.2,1.7,1.2,0.7,1.1,3.2,13.0
469,Mo Williams\willima01,PG,31,POR,74,0,1834,5.5,13.2,.417,1.6,4.4,.369,3.9,8.8,.441,1.5,1.7,.876,0.8,2.2,3.0,6.3,1.1,0.2,2.9,3.9,14.2
470,Reggie Williams\willire02,SF,27,OKC,3,0,17,10.6,19.1,.556,2.1,6.4,.333,8.5,12.7,.667,0.0,0.0,,0.0,0.0,0.0,2.1,2.1,0.0,4.2,2.1,23.3
471,Shawne Williams\willish03,PF,27,LAL,36,13,751,3.5,9.2,.380,2.0,6.2,.326,1.5,3.0,.492,0.7,1.0,.700,1.2,6.8,8.0,1.4,0.9,1.4,1.0,4.5,9.7
472,Jeff Withey\witheje01,C,23,NOP,58,4,684,3.6,6.8,.535,0.0,0.1,.000,3.6,6.7,.539,2.7,3.8,.712,2.6,5.3,7.9,1.4,0.8,2.6,1.1,3.8,10.0
473,Nate Wolters\woltena01,PG,22,MIL,58,31,1309,4.7,10.7,.437,0.5,1.7,.290,4.2,9.0,.465,1.6,2.5,.656,0.9,3.2,4.1,5.1,1.0,0.4,1.6,1.8,11.5
474,Metta World Peace\artesro01,SF,34,NYK,29,1,388,5.2,13.1,.397,1.6,5.0,.315,3.6,8.1,.448,0.9,1.5,.625,1.7,3.8,5.5,1.6,2.2,0.7,1.8,4.1,12.9
475,Brandan Wright\wrighbr03,C,26,DAL,58,0,1077,7.5,11.1,.677,0.0,0.0,,7.5,11.1,.677,2.6,3.5,.726,3.4,4.7,8.2,1.0,1.1,1.8,1.2,3.1,17.5
476,Chris Wright\wrighch01,SF,25,MIL,8,0,126,6.0,10.0,.600,0.0,0.3,.000,6.0,9.7,.618,1.7,4.3,.400,2.9,2.9,5.7,1.4,2.0,1.4,1.4,4.9,13.7
477,Dorell Wright\wrighdo01,SF,28,POR,68,13,984,4.1,10.9,.374,2.5,7.4,.342,1.5,3.5,.442,1.9,2.5,.754,1.1,5.9,7.0,2.3,0.8,0.6,1.4,2.3,12.5
478,Tony Wroten\wroteto01,PG,20,PHI,72,16,1765,7.0,16.5,.427,0.8,3.8,.213,6.2,12.6,.492,4.3,6.6,.641,1.4,3.2,4.7,4.4,1.6,0.3,4.2,3.1,19.2
479,Nick Young\youngni01,SG,28,LAL,64,9,1810,7.7,17.7,.435,2.7,7.0,.386,5.0,10.7,.468,4.7,5.7,.825,0.6,2.7,3.3,1.9,0.9,0.2,1.9,3.1,22.8
480,Thaddeus Young\youngth01,PF,25,PHI,79,78,2718,7.7,17.0,.454,1.2,3.9,.308,6.5,13.1,.496,2.2,3.0,.712,2.2,4.1,6.3,2.4,2.2,0.5,2.2,2.8,18.8
481,Cody Zeller\zelleco01,C,21,CHA,82,3,1416,4.4,10.3,.426,0.0,0.0,.000,4.4,10.2,.427,3.7,5.1,.730,3.0,6.0,9.0,2.3,1.0,1.0,2.2,4.3,12.5
482,Tyler Zeller\zellety01,C,24,CLE,70,9,1049,5.4,10.0,.538,0.0,0.0,.000,5.4,9.9,.540,3.0,4.2,.719,3.5,6.1,9.7,1.2,0.6,1.3,2.1,4.7,13.7
