Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
115,DeMar DeRozan\derozde01,SG,22,TOR,63,63,2206,6.2,14.7,.422,0.4,1.5,.261,5.8,13.2,.440,4.4,5.4,.810,0.7,2.8,3.4,2.1,0.8,0.3,2.0,2.6,17.2
116,Boris Diaw\diawbo01,PF,29,TOT,57,35,1424,3.9,8.9,.444,0.8,2.5,.313,3.2,6.4,.496,0.6,0.9,.629,1.8,5.3,7.1,5.2,0.9,0.6,2.8,3.2,9.2
116,Boris Diaw\diawbo01,PF,29,CHA,37,28,1018,4.1,10.0,.410,0.8,3.0,.267,3.3,7.0,.472,0.6,1.0,.630,1.7,5.2,6.9,5.6,0.7,0.7,3.0,2.5,9.6
116,Boris Diaw\diawbo01,PF,29,SAS,20,7,406,3.5,6.0,.588,0.7,1.2,.615,2.8,4.9,.582,0.4,0.7,.625,2.0,5.5,7.5,4.2,1.2,0.5,2.5,4.8,8.2
117,Ike Diogu\dioguik01,PF,28,SAS,2,0,14,0.0,5.1,.000,0.0,0.0,,0.0,5.1,.000,5.1,5.1,1.000,0.0,2.6,2.6,0.0,0.0,0.0,2.6,2.6,5.1
118,DeSagana Diop\diopde01,C,30,CHA,27,9,325,1.7,4.7,.357,0.0,0.0,,1.7,4.7,.357,0.1,0.7,.167,3.7,5.8,9.4,2.5,0.7,1.4,2.1,4.0,3.4
119,Keyon Dooling\doolike01,SG,31,BOS,46,2,662,3.6,8.9,.405,1.5,4.4,.333,2.1,4.5,.476,1.3,1.7,.742,0.2,2.0,2.1,2.8,0.7,0.1,1.8,3.1,9.9
120,Toney Douglas\douglto01,PG,25,NYK,38,9,656,5.2,15.9,.324,1.5,6.4,.231,3.7,9.5,.387,1.2,1.4,.846,0.9,3.1,4.0,4.2,1.6,0.1,3.1,3.0,13.0
121,Goran Dragic\dragigo01,PG,25,HOU,66,28,1752,5.7,12.3,.462,1.4,4.2,.337,4.3,8.2,.525,3.1,3.9,.805,1.1,2.4,3.5,7.2,1.7,0.2,3.2,3.4,15.9
122,Jared Dudley\dudleja01,SG,26,PHO,65,60,2020,5.6,11.5,.485,1.4,3.7,.383,4.1,7.7,.535,2.1,2.9,.726,1.7,3.7,5.4,2.0,0.9,0.3,1.3,1.9,14.7
123,Chris Duhon\duhonch01,PG,29,ORL,63,9,1226,2.5,6.0,.419,1.5,3.5,.420,1.0,2.5,.417,0.5,0.6,.810,0.4,2.6,3.0,4.4,1.0,0.3,2.4,2.1,7.0
124,Tim Duncan\duncati01,C,35,SAS,58,58,1634,8.0,16.1,.492,0.0,0.1,.000,8.0,16.1,.495,3.8,5.5,.695,2.4,9.0,11.5,2.9,0.8,1.9,2.1,2.2,19.7
125,Mike Dunleavy\dunlemi02,SF,31,MIL,55,3,1445,6.0,12.6,.474,2.1,5.2,.399,3.9,7.4,.527,2.9,3.6,.811,0.7,4.4,5.1,2.9,0.7,0.2,1.4,2.2,16.9
126,Kevin Durant\duranke01,SF,23,OKC,66,66,2546,9.1,18.3,.496,1.9,4.9,.387,7.2,13.5,.535,6.1,7.1,.860,0.6,6.9,7.5,3.3,1.2,1.1,3.5,1.9,26.2
127,Jerome Dyson\dysonje01,PG,24,NOH,9,1,180,3.8,9.6,.396,0.2,1.6,.125,3.6,8.0,.450,5.6,7.2,.778,0.4,3.4,3.8,3.6,2.2,0.4,4.0,3.8,13.4
128,Devin Ebanks\ebankde01,SG,22,LAL,24,12,396,3.4,8.1,.416,0.0,0.8,.000,3.4,7.3,.463,2.1,3.2,.657,2.4,2.5,4.9,1.1,1.0,0.5,1.6,2.4,8.8
129,Wayne Ellington\ellinwa01,SG,24,MIN,51,4,973,4.5,11.2,.404,1.3,4.0,.324,3.2,7.2,.448,1.2,1.5,.800,0.5,3.1,3.7,1.2,1.0,0.4,1.0,2.1,11.5
130,Monta Ellis\ellismo01,SG,26,TOT,58,58,2120,7.6,17.7,.433,1.1,3.4,.308,6.6,14.2,.462,3.7,4.7,.796,0.3,3.1,3.4,5.9,1.4,0.3,3.0,2.3,20.1
130,Monta Ellis\ellismo01,SG,26,GSW,37,37,1365,8.0,18.6,.433,1.3,4.1,.321,6.7,14.5,.465,4.0,4.9,.812,0.4,2.9,3.3,5.9,1.5,0.3,3.2,2.2,21.4
130,Monta Ellis\ellismo01,SG,26,MIL,21,21,755,6.9,16.0,.432,0.6,2.1,.267,6.3,13.9,.457,3.2,4.2,.764,0.2,3.3,3.5,5.9,1.4,0.3,2.6,2.5,17.6
131,Francisco Elson\elsonfr01,C,35,PHI,5,0,16,2.3,6.8,.333,0.0,0.0,,2.3,6.8,.333,0.0,0.0,,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,4.5
132,Andre Emmett\emmetan01,SF,29,NJN,6,0,45,3.2,5.6,.571,0.0,0.8,.000,3.2,4.8,.667,4.0,6.4,.625,1.6,3.2,4.8,0.8,1.6,0.8,1.6,1.6,10.4
133,Semih Erden\erdense01,C,25,CLE,28,9,333,4.2,8.0,.527,0.0,0.0,,4.2,8.0,.527,2.3,4.4,.512,2.2,5.6,7.8,1.0,1.1,0.5,1.7,6.5,10.7
134,Jeremy Evans\evansje01,SF,24,UTA,29,0,217,4.5,7.0,.643,0.0,0.2,.000,4.5,6.8,.659,1.3,2.7,.500,3.2,5.1,8.3,2.2,1.0,4.0,0.8,3.8,10.3
135,Maurice Evans\evansma01,SF,33,WAS,24,0,343,4.7,11.8,.402,1.8,4.7,.378,2.9,7.0,.418,1.0,1.4,.769,0.8,1.7,2.5,0.9,1.5,0.0,1.0,3.8,12.3
136,Reggie Evans\evansre01,PF,31,LAC,56,0,771,1.6,3.4,.472,0.0,0.0,,1.6,3.4,.472,1.7,3.3,.507,4.7,8.0,12.7,0.8,1.4,0.3,2.1,5.5,4.9
137,Tyreke Evans\evansty01,SG,22,SAC,63,61,2162,6.8,15.0,.453,0.3,1.6,.202,6.5,13.3,.484,3.3,4.3,.779,1.1,3.7,4.8,4.7,1.4,0.5,2.8,2.3,17.3
138,Christian Eyenga\eyengch01,SF,22,TOT,7,0,102,2.1,8.8,.240,0.4,1.1,.333,1.8,7.8,.227,1.4,2.8,.500,1.4,3.5,4.9,1.8,1.1,1.8,1.1,2.5,6.0
138,Christian Eyenga\eyengch01,SF,22,CLE,6,0,83,1.3,8.2,.158,0.4,0.9,.500,0.9,7.4,.118,0.9,2.6,.333,1.3,3.9,5.2,1.7,1.3,1.7,0.9,3.0,3.9
138,Christian Eyenga\eyengch01,SF,22,LAL,1,0,19,5.7,11.4,.500,0.0,1.9,.000,5.7,9.5,.600,3.8,3.8,1.000,1.9,1.9,3.8,1.9,0.0,1.9,1.9,0.0,15.2
139,Kenneth Faried\farieke01,PF,22,DEN,46,39,1037,6.3,10.7,.586,0.0,0.0,,6.3,10.7,.586,3.8,5.7,.665,4.9,7.3,12.2,1.2,1.2,1.6,1.9,4.0,16.4
140,Jordan Farmar\farmajo01,PG,25,NJN,39,5,831,6.4,13.6,.467,2.4,5.4,.440,4.0,8.2,.484,2.5,2.7,.905,0.3,2.3,2.6,5.6,1.0,0.1,2.9,2.1,17.6
141,Derrick Favors\favorde01,PF,20,UTA,65,9,1376,5.8,11.6,.499,0.0,0.0,,5.8,11.6,.499,3.3,5.1,.649,4.1,7.0,11.1,1.1,1.0,1.7,2.7,3.8,14.9
142,Raymond Felton\feltora01,PG,27,POR,60,56,1906,4.9,12.1,.407,1.2,3.8,.305,3.8,8.3,.453,1.9,2.3,.806,0.5,2.3,2.8,7.4,1.5,0.2,3.2,2.3,12.9
143,Rudy Fernandez\fernaru01,SG,26,DEN,31,1,710,5.0,11.4,.440,2.0,6.2,.328,3.0,5.2,.573,1.5,2.2,.698,0.5,2.8,3.3,3.8,1.6,0.2,2.0,1.9,13.6
144,Kyrylo Fesenko\fesenky01,C,25,IND,3,0,17,4.2,10.6,.400,0.0,0.0,,4.2,10.6,.400,8.5,12.7,.667,4.2,14.8,19.1,2.1,4.2,0.0,0.0,4.2,16.9
145,Landry Fields\fieldla01,SG,23,NYK,66,62,1894,4.5,9.8,.460,0.6,2.3,.256,3.9,7.5,.523,1.5,2.6,.562,1.1,4.2,5.3,3.2,1.5,0.3,1.9,1.9,11.0
146,Derek Fisher\fishede01,PG,37,TOT,63,43,1508,3.1,8.3,.371,0.8,2.6,.321,2.2,5.7,.393,1.4,1.6,.851,0.3,2.6,2.9,4.1,1.2,0.1,1.7,2.8,8.4
146,Derek Fisher\fishede01,PG,37,LAL,43,43,1101,3.0,7.8,.383,0.8,2.4,.324,2.2,5.4,.410,1.4,1.7,.830,0.3,2.7,3.0,4.6,1.3,0.1,1.9,2.8,8.2
146,Derek Fisher\fishede01,PG,37,OKC,20,0,407,3.3,9.6,.343,1.0,3.1,.314,2.3,6.5,.356,1.1,1.2,.929,0.2,2.4,2.6,2.5,1.0,0.1,1.3,2.8,8.7
147,Jonny Flynn\flynnjo01,PG,22,TOT,29,1,416,4.0,11.3,.351,0.9,2.9,.294,3.1,8.4,.371,2.5,3.4,.744,0.7,2.7,3.4,8.3,0.5,0.2,3.1,2.0,11.3
147,Jonny Flynn\flynnjo01,PG,22,HOU,11,0,135,3.2,10.9,.293,0.5,2.4,.222,2.7,8.5,.313,2.9,3.7,.786,0.3,1.9,2.1,7.5,0.8,0.3,2.4,2.1,9.9
147,Jonny Flynn\flynnjo01,PG,22,POR,18,1,281,4.4,11.5,.378,1.0,3.2,.320,3.3,8.3,.400,2.3,3.2,.720,0.9,3.1,4.0,8.7,0.4,0.1,3.5,1.9,12.0
148,Jeff Foote\footeje01,C,24,NOH,4,0,39,1.8,5.5,.333,0.0,0.0,,1.8,5.5,.333,0.0,0.0,,0.9,4.6,5.5,0.0,0.0,0.9,1.8,4.6,3.7
149,Gary Forbes\forbega01,SG,26,TOR,48,2,713,5.7,13.7,.413,1.5,4.2,.349,4.2,9.5,.441,3.3,4.6,.725,1.4,3.8,5.2,2.7,1.2,0.2,2.7,2.8,16.1
150,T.J. Ford\fordtj01,PG,28,SAS,14,0,191,3.6,8.1,.442,0.4,1.5,.250,3.2,6.6,.486,2.1,2.6,.786,0.6,2.8,3.4,8.5,1.7,0.4,4.3,4.3,9.6
151,Courtney Fortson\fortsco01,PG,23,TOT,10,0,95,4.2,12.1,.344,1.1,4.9,.231,3.0,7.2,.421,3.8,5.7,.667,2.3,3.4,5.7,3.8,1.1,0.0,3.8,1.9,13.3
151,Courtney Fortson\fortsco01,PG,23,LAC,4,0,46,3.9,9.4,.417,0.8,3.1,.250,3.1,6.3,.500,4.7,7.0,.667,3.1,3.1,6.3,3.9,0.0,0.0,3.9,2.3,13.3
151,Courtney Fortson\fortsco01,PG,23,HOU,6,0,49,4.4,14.7,.300,1.5,6.6,.222,2.9,8.1,.364,2.9,4.4,.667,1.5,3.7,5.1,3.7,2.2,0.0,3.7,1.5,13.2
152,Jeff Foster\fosteje01,C,35,IND,11,0,141,2.3,4.6,.500,0.3,0.3,1.000,2.0,4.3,.471,1.5,2.3,.667,4.6,6.1,10.7,1.0,2.0,0.3,1.8,6.6,6.4
153,Randy Foye\foyera01,SG,28,LAC,65,48,1682,5.5,13.8,.398,2.7,7.0,.386,2.8,6.7,.410,1.6,1.8,.859,0.5,2.4,3.0,3.1,1.0,0.5,1.6,2.8,15.2
154,Jimmer Fredette\fredeji01,PG,22,SAC,61,7,1135,5.5,14.1,.386,2.5,6.9,.361,3.0,7.3,.409,1.3,1.5,.833,0.5,1.8,2.3,3.4,1.0,0.1,2.1,2.3,14.7
155,Channing Frye\fryech01,PF,28,PHO,64,59,1669,5.5,13.2,.416,2.0,5.7,.346,3.5,7.5,.469,1.6,1.8,.890,1.5,6.6,8.2,1.9,0.9,1.5,1.4,3.8,14.5
156,Dan Gadzuric\gadzuda01,C,33,NYK,2,0,13,0.0,5.5,.000,0.0,0.0,,0.0,5.5,.000,0.0,5.5,.000,2.8,11.1,13.8,0.0,2.8,2.8,2.8,11.1,0.0
157,Sundiata Gaines\gainesu01,SG,25,NJN,57,12,793,4.6,12.3,.376,1.3,3.7,.341,3.4,8.6,.392,2.7,4.4,.615,1.2,3.7,4.9,5.7,2.5,0.1,2.4,2.6,13.2
158,Danilo Gallinari\gallida01,SF,23,DEN,43,40,1351,5.1,12.4,.414,1.6,4.9,.328,3.5,7.5,.470,4.8,5.6,.871,0.7,4.6,5.4,3.1,1.1,0.6,1.8,2.3,16.7
159,Francisco Garcia\garcifr01,SF,30,SAC,49,3,798,3.9,10.3,.376,1.7,5.9,.290,2.2,4.4,.490,1.1,1.4,.800,0.5,4.0,4.5,1.4,1.6,1.7,1.0,3.3,10.6
160,Kevin Garnett\garneke01,C,35,BOS,60,60,1864,7.6,15.0,.503,0.1,0.2,.333,7.5,14.8,.505,3.1,3.7,.857,1.3,8.3,9.5,3.4,1.1,1.2,2.1,2.7,18.3
161,Marc Gasol\gasolma01,C,27,MEM,65,65,2370,5.4,11.2,.482,0.0,0.2,.083,5.4,11.1,.489,3.6,4.8,.748,1.8,7.0,8.8,3.1,0.9,1.8,1.8,3.1,14.5
162,Pau Gasol\gasolpa01,PF,31,LAL,65,65,2430,6.8,13.6,.501,0.1,0.4,.259,6.7,13.2,.508,3.0,3.9,.782,2.7,7.3,10.0,3.5,0.5,1.3,2.1,1.9,16.7
163,Rudy Gay\gayru01,SF,25,MEM,65,65,2422,7.2,15.9,.455,0.8,2.6,.312,6.4,13.3,.482,3.1,3.9,.791,1.9,4.3,6.2,2.2,1.4,0.8,2.4,2.1,18.3
164,Alonzo Gee\geeal01,SG,24,CLE,63,31,1827,4.5,10.9,.412,0.9,2.7,.321,3.6,8.2,.442,3.3,4.2,.788,2.0,4.4,6.3,2.2,1.6,0.3,2.2,2.9,13.1
165,Paul George\georgpa01,SG,21,IND,66,66,1958,5.2,11.7,.440,1.7,4.3,.385,3.5,7.4,.472,2.7,3.3,.802,1.0,5.8,6.8,2.9,2.0,0.7,2.2,3.5,14.7
166,Daniel Gibson\gibsoda01,SG,25,CLE,35,7,916,3.4,9.7,.351,2.2,5.5,.396,1.3,4.3,.294,1.3,1.7,.791,0.4,3.5,4.0,3.0,1.0,0.6,1.8,2.7,10.3
167,Taj Gibson\gibsota01,PF,26,CHI,63,0,1284,5.6,11.3,.495,0.0,0.0,,5.6,11.3,.495,2.4,3.8,.622,3.8,5.5,9.3,1.3,0.8,2.3,1.7,3.7,13.6
168,Manu Ginobili\ginobma01,SG,34,SAS,34,7,792,6.8,13.0,.526,2.4,5.7,.413,4.5,7.2,.616,4.0,4.6,.871,0.8,4.5,5.3,6.9,1.1,0.5,2.9,2.5,20.0
169,Mickell Gladness\gladnmi01,PF,25,TOT,26,7,252,3.6,8.4,.424,0.0,0.0,,3.6,8.4,.424,0.9,1.7,.500,2.0,6.3,8.3,0.7,0.6,2.9,1.0,4.6,8.0
169,Mickell Gladness\gladnmi01,PF,25,MIA,8,0,28,1.3,3.9,.333,0.0,0.0,,1.3,3.9,.333,0.0,0.0,,1.3,12.9,14.1,2.6,1.3,1.3,3.9,10.3,2.6
169,Mickell Gladness\gladnmi01,PF,25,GSW,18,7,224,3.9,9.0,.429,0.0,0.0,,3.9,9.0,.429,1.0,1.9,.500,2.1,5.5,7.6,0.5,0.5,3.1,0.6,3.9,8.7
170,Ryan Gomes\gomesry01,SF,29,LAC,32,2,425,2.6,8.0,.326,0.3,2.5,.138,2.3,5.6,.409,0.7,0.9,.727,1.2,4.0,5.2,1.0,1.4,0.0,1.3,2.9,6.3
171,Drew Gooden\goodedr01,C,30,MIL,56,46,1469,7.0,16.1,.437,0.4,1.3,.291,6.6,14.8,.450,4.3,5.1,.846,3.2,5.7,8.9,3.5,1.1,0.8,2.7,2.7,18.8
172,Ben Gordon\gordobe01,SG,28,DET,52,21,1398,6.0,13.6,.442,1.6,3.8,.429,4.4,9.9,.446,3.0,3.5,.860,0.4,2.8,3.1,3.3,0.9,0.3,3.0,2.9,16.7
173,Eric Gordon\gordoer01,PG,23,NOH,9,9,310,7.3,16.3,.450,1.2,4.6,.250,6.2,11.6,.530,5.7,7.5,.754,0.2,2.7,2.9,3.6,1.5,0.5,2.8,2.3,21.5
174,Marcin Gortat\gortama01,C,27,PHO,66,66,2114,7.3,13.1,.555,0.0,0.0,.000,7.3,13.1,.557,2.8,4.3,.649,3.2,8.1,11.2,1.0,0.8,1.7,1.5,2.4,17.3
175,Andrew Goudelock\goudean01,SG,23,LAL,40,0,419,5.8,14.9,.391,2.4,6.4,.373,3.4,8.5,.404,0.9,1.0,.917,0.4,2.2,2.7,1.7,0.3,0.0,1.8,2.7,15.0
176,Danny Granger\grangda01,SF,28,IND,62,62,2062,6.8,16.4,.416,2.1,5.6,.381,4.7,10.8,.434,4.4,5.1,.873,1.4,4.0,5.4,1.9,1.1,0.7,1.9,2.5,20.2
177,Aaron Gray\grayaa01,C,27,TOR,49,40,813,3.7,7.1,.516,0.0,0.0,,3.7,7.1,.516,1.1,2.1,.532,3.7,8.8,12.4,1.2,1.0,0.8,2.3,5.6,8.5
178,Danny Green\greenda02,SG,24,SAS,66,38,1522,5.0,11.3,.442,2.4,5.5,.436,2.6,5.7,.449,1.9,2.4,.790,1.3,4.1,5.4,2.0,1.4,1.1,1.6,2.5,14.3
179,Gerald Green\greenge01,SF,26,NJN,31,2,781,7.1,14.8,.481,2.0,5.1,.391,5.1,9.7,.529,2.3,3.0,.754,0.7,4.3,5.0,1.6,1.3,0.8,2.5,3.7,18.4
180,Willie Green\greenwi01,SG,30,ATL,53,2,922,6.0,12.7,.471,2.0,4.4,.442,4.0,8.3,.486,1.9,2.2,.857,0.6,2.5,3.1,1.6,0.9,0.2,1.3,2.9,15.8
181,Donte Greene\greendo01,PF,23,SAC,53,7,777,5.0,12.3,.406,1.2,4.9,.238,3.8,7.5,.516,2.0,2.5,.800,0.9,5.3,6.2,1.6,0.8,1.3,1.5,3.1,13.2
182,Blake Griffin\griffbl01,PF,22,LAC,66,66,2392,8.4,15.4,.549,0.0,0.2,.125,8.4,15.1,.556,3.7,7.0,.521,3.3,7.5,10.8,3.2,0.8,0.7,2.3,3.3,20.6
183,Hamed Haddadi\haddaha01,C,26,MEM,35,0,206,4.5,8.4,.542,0.0,0.2,.000,4.5,8.2,.553,3.1,4.5,.692,4.9,7.5,12.4,1.4,0.2,4.5,3.7,7.5,12.2
184,Jordan Hamilton\hamiljo02,SF,21,DEN,26,2,258,6.7,15.5,.432,2.4,6.6,.362,4.3,8.9,.484,0.3,0.7,.400,1.5,7.1,8.7,2.8,0.6,0.4,2.2,2.1,16.0
185,Richard Hamilton\hamilri01,SG,33,CHI,28,28,697,7.2,16.0,.452,0.9,2.4,.370,6.4,13.6,.466,1.5,1.9,.784,1.0,2.4,3.4,4.3,0.6,0.1,2.5,2.9,16.8
186,Tyler Hansbrough\hansbty01,PF,26,IND,66,0,1442,4.8,12.0,.405,0.0,0.0,.000,4.8,11.9,.406,5.6,6.9,.813,2.8,4.4,7.2,0.7,1.3,0.2,1.6,4.0,15.3
187,Luke Harangody\haranlu01,PF,24,CLE,21,1,231,3.6,10.1,.354,0.8,3.3,.238,2.8,6.9,.409,1.4,1.9,.750,3.1,5.1,8.3,0.9,0.9,0.5,0.6,2.6,9.4
188,James Harden\hardeja01,SG,22,OKC,62,2,1946,5.7,11.6,.491,2.1,5.4,.390,3.6,6.2,.579,5.8,6.8,.846,0.6,4.1,4.7,4.2,1.1,0.3,2.5,2.8,19.3
189,Justin Harper\harpeju01,PF,22,ORL,14,0,84,3.9,13.3,.290,0.9,5.6,.154,3.0,7.7,.389,0.0,0.4,.000,1.3,3.9,5.1,0.9,0.9,1.3,2.6,2.1,8.6
190,Josh Harrellson\harrejo01,PF,22,NYK,37,4,540,4.2,9.9,.423,1.3,3.9,.339,2.9,6.0,.478,1.1,1.7,.615,3.1,6.5,9.6,0.7,1.5,1.3,1.3,3.2,10.8
191,Al Harrington\harrial01,PF,31,DEN,64,1,1761,7.1,15.8,.446,2.1,6.2,.333,5.0,9.6,.519,2.4,3.6,.676,1.5,6.5,8.0,1.8,1.2,0.2,2.3,3.7,18.6
192,Devin Harris\harride01,PG,28,UTA,63,63,1741,5.0,11.2,.445,1.6,4.4,.362,3.4,6.8,.498,3.2,4.3,.746,0.2,2.1,2.3,6.5,1.3,0.3,2.5,2.8,14.8
193,Manny Harris\harrima01,SG,22,CLE,26,5,456,4.7,11.8,.400,0.9,2.8,.333,3.8,9.0,.421,3.2,4.7,.695,0.9,4.7,5.5,2.4,1.0,0.5,2.1,2.2,13.7
194,Terrel Harris\harrite01,SG,24,MIA,22,1,318,3.3,9.4,.349,0.9,4.4,.205,2.4,5.0,.477,1.6,2.4,.667,2.0,3.7,5.8,2.9,1.0,0.2,2.8,3.8,9.1
195,Tobias Harris\harrito02,SF,19,MIL,42,9,479,5.9,12.7,.467,0.5,1.7,.261,5.5,11.0,.500,3.3,4.1,.815,2.3,5.3,7.6,1.7,1.0,0.5,2.3,3.4,15.6
196,Udonis Haslem\hasleud01,PF,31,MIA,64,10,1589,3.4,8.1,.423,0.0,0.0,,3.4,8.1,.423,1.9,2.3,.814,2.7,8.0,10.6,1.0,0.8,0.5,1.4,3.2,8.7
197,Spencer Hawes\hawessp01,C,23,PHI,37,29,920,6.1,12.5,.489,0.1,0.5,.250,6.0,12.0,.498,1.6,2.2,.727,3.1,7.5,10.6,3.8,0.6,1.9,2.2,3.9,13.9
198,Chuck Hayes\hayesch01,C,28,SAC,54,9,1039,2.5,5.9,.429,0.0,0.1,.000,2.5,5.8,.435,0.9,1.4,.667,2.5,5.6,8.1,2.7,1.2,0.6,1.7,3.8,6.0
199,Gordon Hayward\haywago01,SF,21,UTA,66,58,2015,4.8,10.5,.456,1.0,2.8,.346,3.8,7.6,.496,3.4,4.1,.832,1.1,3.1,4.1,3.7,0.9,0.7,1.9,1.9,14.0
200,Lazar Hayward\haywala01,SF,25,OKC,26,0,141,3.3,9.7,.342,1.0,3.6,.286,2.3,6.1,.375,1.8,3.1,.583,0.5,3.6,4.1,1.0,0.8,0.3,2.3,4.6,9.4
201,Brendan Haywood\haywobr01,C,32,DAL,54,54,1146,3.7,7.2,.518,0.0,0.0,,3.7,7.2,.518,1.4,3.0,.469,4.4,5.8,10.2,0.6,0.8,1.7,1.4,3.8,8.8
202,Gerald Henderson\hendege02,SG,24,CHA,55,55,1831,6.5,14.2,.459,0.2,0.9,.234,6.3,13.3,.475,3.0,4.0,.760,1.3,3.2,4.4,2.5,1.0,0.4,2.0,2.5,16.3
203,Xavier Henry\henryxa01,SG,20,NOH,45,0,759,4.3,10.8,.395,0.3,0.8,.412,3.9,10.0,.393,2.5,4.0,.612,1.1,3.9,5.0,1.7,1.2,0.4,1.7,2.8,11.3
204,Roy Hibbert\hibbero01,C,25,IND,65,65,1937,6.2,12.4,.497,0.0,0.0,.000,6.2,12.4,.498,3.2,4.4,.711,4.0,6.7,10.6,2.0,0.6,2.4,2.4,3.6,15.5
205,J.J. Hickson\hicksjj01,PF,23,TOT,54,19,1244,5.3,11.3,.467,0.0,0.1,.000,5.3,11.3,.469,2.5,3.9,.642,3.8,5.8,9.7,1.3,0.9,1.0,2.0,2.5,13.1
205,J.J. Hickson\hicksjj01,PF,23,SAC,35,9,644,3.6,9.7,.370,0.0,0.1,.000,3.6,9.6,.372,2.1,3.2,.638,3.7,6.1,9.9,1.2,1.0,1.0,2.2,2.5,9.2
205,J.J. Hickson\hicksjj01,PF,23,POR,19,10,600,7.1,13.1,.543,0.0,0.1,.000,7.1,13.1,.546,2.9,4.6,.645,4.0,5.5,9.5,1.4,0.7,1.1,1.9,2.5,17.2
206,Cory Higgins\higgico01,PG,22,CHA,38,0,423,4.4,13.6,.325,0.3,1.7,.200,4.1,11.9,.343,3.6,5.1,.700,0.6,2.4,3.0,3.1,0.4,0.5,3.3,3.4,12.8
207,Nene Hilario\hilarne01,C,29,TOT,39,33,1110,6.8,12.7,.537,0.0,0.1,.000,6.8,12.6,.542,3.7,5.4,.673,2.0,7.4,9.4,2.6,1.4,1.2,3.1,3.1,17.4
207,Nene Hilario\hilarne01,C,29,DEN,28,27,826,6.2,12.2,.509,0.0,0.1,.000,6.2,12.2,.513,3.9,5.8,.677,1.9,7.2,9.1,2.7,1.6,1.1,3.4,3.0,16.4
207,Nene Hilario\hilarne01,C,29,WAS,11,6,284,8.6,14.2,.607,0.0,0.3,.000,8.6,13.9,.618,2.9,4.4,.657,2.5,8.0,10.5,2.4,0.8,1.6,2.4,3.3,20.2
208,George Hill\hillge01,PG,25,IND,50,9,1274,4.7,10.7,.442,1.5,4.2,.367,3.2,6.6,.489,2.6,3.3,.778,0.9,3.4,4.3,4.1,1.2,0.5,1.5,2.8,13.6
209,Grant Hill\hillgr01,SF,39,PHO,49,46,1378,5.3,11.8,.446,0.4,1.4,.264,4.9,10.4,.470,2.2,2.8,.761,0.8,3.7,4.5,2.8,1.1,0.8,1.7,2.3,13.0
210,Jordan Hill\hilljo01,C,24,TOT,39,8,551,5.4,10.8,.497,0.0,0.2,.000,5.4,10.6,.506,2.0,3.1,.638,4.0,8.2,12.2,1.0,0.9,1.8,2.0,4.6,12.7
210,Jordan Hill\hilljo01,C,24,HOU,32,7,469,5.2,10.4,.504,0.0,0.2,.000,5.2,10.1,.515,1.9,3.0,.641,3.6,8.3,11.9,1.1,0.7,1.6,1.8,4.6,12.4
210,Jordan Hill\hilljo01,C,24,LAL,7,1,82,6.1,13.2,.467,0.0,0.0,,6.1,13.2,.467,2.2,3.5,.625,6.1,7.5,13.6,0.9,2.2,2.6,3.1,4.8,14.5
211,Kirk Hinrich\hinriki01,SG,31,ATL,48,31,1237,3.6,8.6,.414,1.4,4.0,.346,2.2,4.6,.472,0.7,0.9,.781,0.3,2.6,2.9,3.8,1.1,0.3,1.7,2.9,9.2
212,Darington Hobson\hobsoda01,SG,24,MIL,5,0,39,1.8,12.0,.154,0.0,5.5,.000,1.8,6.5,.286,0.0,0.0,,0.0,2.8,2.8,5.5,0.0,0.0,1.8,0.9,3.7
213,Jrue Holiday\holidjr01,PG,21,PHI,65,65,2196,5.9,13.7,.432,1.1,2.8,.380,4.8,10.9,.445,1.5,2.0,.783,0.9,2.5,3.5,4.8,1.7,0.3,2.2,2.2,14.4
214,Ryan Hollins\holliry01,C,27,TOT,39,8,522,3.2,5.8,.548,0.0,0.0,,3.2,5.8,.548,2.7,5.2,.520,2.3,3.3,5.7,0.6,0.3,1.2,2.4,5.4,9.0
214,Ryan Hollins\holliry01,C,27,CLE,24,7,362,2.8,5.6,.500,0.0,0.0,,2.8,5.6,.500,3.3,5.5,.600,2.5,3.1,5.6,0.6,0.4,1.2,2.4,5.5,8.9
214,Ryan Hollins\holliry01,C,27,BOS,15,1,160,4.1,6.3,.643,0.0,0.0,,4.1,6.3,.643,1.4,4.5,.300,2.0,3.8,5.9,0.7,0.2,1.1,2.5,5.2,9.5
215,Tyler Honeycutt\honeyty01,SF,21,SAC,15,0,88,3.3,9.8,.333,0.4,1.2,.333,2.9,8.6,.333,1.2,2.0,.600,1.2,4.5,5.7,2.9,1.6,1.2,0.8,1.2,8.2
216,Al Horford\horfoal01,C,25,ATL,11,11,348,5.9,10.7,.553,0.0,0.1,.000,5.9,10.6,.559,2.3,3.1,.733,2.7,5.3,8.0,2.5,1.0,1.4,1.7,2.2,14.1
217,Dennis Horner\hornede01,PF,23,NJN,8,0,22,1.6,6.5,.250,0.0,1.6,.000,1.6,4.9,.333,4.9,6.5,.750,3.3,4.9,8.2,0.0,0.0,0.0,1.6,1.6,8.2
