"","Player","Pos","Age","Tm","DRB","TOV","PS.G","VORP","fix"
"122","Glen Rice\ricegl02","SG",23,"WAS",-0.324394801943346,-0.458817274019786,-0.886208832142138,-0.543959281333581,"glenrice"
"123","Austin Rivers\riverau01","PG",21,"NOP",-0.324394801943346,-0.0879677613129047,-0.0666330420617726,-0.994454768623591,"austinrivers"
"124","Andre Roberson\roberan03","SG",22,"OKC",-0.324394801943346,-0.829666786726667,-1.05695378840888,-0.318711537688576,"andreroberson"
"125","Brian Roberts\roberbr01","PG",28,"NOP",-0.134838803217415,0.159265247158349,0.22363338359169,-0.769207024978586,"brianroberts"
"126","Nate Robinson\robinna01","PG",29,"DEN",-0.419172801306311,0.159265247158349,0.394378339858433,-0.168546375258572,"naterobinson"
"127","Rajon Rondo\rondora01","PG",27,"BOS",2.70850117767155,2.63159533187089,0.616346783005199,-0.0934637940435705,"rajonrondo"
"128","Derrick Rose\rosede01","PG",25,"CHI",0.433829192960378,2.75521183610652,1.33347559932552,-0.619041862548582,"derrickrose"
"129","Terrence Ross\rosste01","SG",22,"TOR",0.718163191049275,-0.0879677613129047,0.479750817991805,0.281949112031438,"terrenceross"
"130","Ricky Rubio\rubiori01","PG",23,"MIN",1.476387185953,1.88989630645713,0.240707879218365,1.25802266782646,"rickyrubio"
"131","Brandon Rush\rushbr01","SG",28,"UTA",-0.798284798758173,-0.829666786726667,-1.02280479715553,-0.769207024978586,"brandonrush"
"132","Dennis Schroder\schrode01","PG",20,"ATL",-0.703506799395208,0.0356487429227222,-0.749612867128744,-1.2197025122686,"dennisschroder"
"133","Thabo Sefolosha\sefolth01","SG",29,"OKC",0.907719189775206,-0.335200769784159,-0.305675980835213,0.35703169324644,"thabosefolosha"
"134","Mustafa Shakur\shakumu01","PG",29,"OKC",-1.74606479238783,-0.582433778255413,-1.33014571843567,-0.543959281333581,"mustafashakur"
"135","Iman Shumpert\shumpim01","SG",23,"NYK",1.1920531878641,-0.0879677613129047,-0.237377998328515,0.206866530816436,"imanshumpert"
"136","Alexey Shved\shvedal01","SG",25,"MIN",-0.798284798758173,-0.458817274019786,-0.698389380248721,-0.619041862548582,"alexeyshved"
"137","Peyton Siva\sivape01","SG",23,"DET",-1.272174795573,-0.458817274019786,-0.988655805902184,-0.694124443763584,"peytonsiva"
"138","Donald Sloan\sloando01","SG",26,"IND",-0.987840797484104,-0.829666786726667,-0.988655805902184,-0.694124443763584,"donaldsloan"
"139","Chris Smith\smithch05","PG",26,"NYK",-1.74606479238783,-1.4477493079048,-1.38136920531569,-0.468876700118579,"chrissmith"
"140","Ish Smith\smithis01","PG",25,"PHO",-0.419172801306311,-0.335200769784159,-0.749612867128744,-0.543959281333581,"ishsmith"
"141","Tony Snell\snellto01","SG",22,"CHI",-0.419172801306311,-0.70605028249104,-0.61301690211535,-0.694124443763584,"tonysnell"
"142","D.J. Stephens\stephdj01","SG",23,"MIL",-0.513950800669277,-1.4477493079048,-0.988655805902184,-0.543959281333581,"djstephens"
"143","Lance Stephenson\stephla01","SG",23,"IND",3.84583717002714,1.88989630645713,0.974911191165359,1.78360073633147,"lancestephenson"
"144","Julyan Stone\stoneju01","SG",25,"TOR",-0.893062798121139,-1.20051629943355,-1.22769874467562,-0.468876700118579,"julyanstone"
"145","Rodney Stuckey\stuckro01","SG",27,"DET",-0.0400608038544492,0.653731264100857,0.991985686792033,-1.2197025122686,"rodneystuckey"
