Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
174,Danny Granger\grangda01,SF,27,IND,79,79,2763,7.0,16.4,.425,2.0,5.3,.386,4.9,11.1,.443,5.1,6.1,.848,1.1,4.4,5.5,2.6,1.2,0.8,2.7,2.8,21.1
175,Aaron Gray\grayaa01,C,26,NOH,41,6,531,3.8,6.7,.566,0.0,0.0,,3.8,6.7,.566,1.2,2.3,.500,4.0,7.6,11.6,1.1,0.7,0.8,2.2,6.5,8.7
176,Danny Green\greenda02,SG,23,SAS,8,0,92,6.7,13.7,.486,2.7,7.4,.368,3.9,6.3,.625,0.0,0.0,,1.2,4.7,5.9,0.8,0.8,0.4,2.0,2.7,16.0
177,Jeff Green\greenje02,PF-SF,24,TOT,75,51,2427,5.5,12.2,.449,0.9,3.1,.303,4.5,9.0,.499,2.9,3.6,.811,1.1,4.3,5.3,1.6,0.8,0.5,1.5,3.1,14.8
177,Jeff Green\greenje02,PF,24,OKC,49,49,1815,5.4,12.3,.437,1.1,3.6,.304,4.2,8.6,.493,2.9,3.6,.818,1.1,4.3,5.4,1.8,0.8,0.4,1.5,2.8,14.8
177,Jeff Green\greenje02,SF,24,BOS,26,2,612,5.8,11.9,.485,0.5,1.6,.296,5.3,10.3,.514,2.9,3.7,.794,0.9,4.1,5.1,1.1,0.8,0.9,1.4,4.0,14.9
178,Willie Green\greenwi01,SG,29,NOH,77,13,1674,5.8,13.1,.443,1.2,3.3,.348,4.6,9.8,.476,1.7,2.2,.780,0.5,3.0,3.5,1.6,0.8,0.3,1.4,3.1,14.5
179,Donte Greene\greendo01,SF,22,SAC,69,21,1127,5.0,12.3,.404,1.4,4.9,.292,3.5,7.4,.478,1.4,2.1,.662,1.6,3.1,4.7,1.5,1.1,0.6,1.9,2.8,12.8
180,Orien Greene\greenor01,SG,28,NJN,3,0,5,7.2,14.4,.500,0.0,0.0,,7.2,14.4,.500,7.2,14.4,.500,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,21.6
181,Blake Griffin\griffbl01,PF,21,LAC,82,82,3112,8.1,15.9,.506,0.1,0.3,.292,8.0,15.6,.510,5.2,8.0,.642,3.1,8.3,11.4,3.6,0.7,0.5,2.6,2.9,21.3
182,Hamed Haddadi\haddaha01,C,25,MEM,31,0,168,6.4,12.4,.517,0.0,0.2,.000,6.4,12.2,.526,3.2,4.9,.652,5.1,9.4,14.6,1.1,0.4,2.8,2.4,6.2,16.1
183,Richard Hamilton\hamilri01,SG,32,DET,55,39,1498,6.9,16.1,.429,1.3,3.5,.382,5.6,12.7,.442,3.5,4.1,.849,0.6,2.5,3.0,4.1,0.9,0.1,2.1,2.3,18.7
184,Tyler Hansbrough\hansbty01,PF,25,IND,70,29,1535,6.7,14.4,.465,0.0,0.0,.000,6.7,14.3,.466,4.6,5.9,.779,3.4,5.2,8.6,1.0,0.9,0.4,1.8,3.8,18.0
185,Luke Harangody\haranlu01,PF,23,TOT,49,0,640,4.4,11.6,.383,0.9,3.7,.242,3.5,7.9,.450,1.1,1.5,.731,2.3,5.8,8.0,1.7,0.8,1.0,0.9,4.5,10.9
185,Luke Harangody\haranlu01,PF,23,BOS,28,0,241,4.2,10.6,.394,0.3,1.5,.200,3.9,9.1,.426,0.7,1.2,.625,2.5,5.7,8.2,1.5,0.6,1.0,0.7,5.4,9.4
185,Luke Harangody\haranlu01,PF,23,CLE,21,0,399,4.6,12.2,.378,1.3,5.1,.250,3.3,7.1,.468,1.3,1.6,.778,2.1,5.9,7.9,1.8,1.0,0.9,1.0,4.0,11.7
186,James Harden\hardeja01,SG,21,OKC,82,5,2189,4.9,11.2,.436,1.9,5.3,.349,3.0,5.9,.514,4.8,5.6,.843,0.7,3.5,4.2,2.9,1.5,0.4,1.7,3.4,16.4
187,Al Harrington\harrial01,PF,30,DEN,73,3,1665,6.1,14.6,.416,2.5,7.1,.357,3.5,7.5,.473,1.9,2.5,.735,1.6,5.5,7.2,2.2,0.8,0.2,2.3,4.4,16.5
188,Devin Harris\harride01,PG,27,TOT,71,70,2254,5.5,13.0,.422,0.9,2.9,.322,4.6,10.1,.450,5.4,6.4,.833,0.3,2.4,2.7,8.0,1.1,0.1,3.3,2.6,17.2
188,Devin Harris\harride01,PG,27,NJN,54,54,1724,5.4,12.8,.425,0.7,2.3,.300,4.7,10.5,.452,5.4,6.4,.840,0.2,2.5,2.7,8.6,1.2,0.1,3.3,2.7,16.9
188,Devin Harris\harride01,PG,27,UTA,17,16,530,5.6,13.7,.413,1.7,4.8,.357,3.9,8.9,.443,5.2,6.5,.811,0.4,2.3,2.7,6.2,0.9,0.1,3.3,2.2,18.2
189,Manny Harris\harrima01,SG,21,CLE,54,15,933,4.2,11.2,.374,1.3,3.5,.370,2.9,7.6,.376,2.7,3.6,.763,1.4,4.0,5.4,3.3,1.2,0.3,2.4,2.5,12.4
190,Mike Harris\harrimi01,PF,27,HOU,4,0,16,6.8,13.5,.500,0.0,0.0,,6.8,13.5,.500,4.5,9.0,.500,4.5,6.8,11.3,2.3,0.0,2.3,2.3,4.5,18.0
191,Udonis Haslem\hasleud01,PF,30,MIA,13,0,345,4.6,9.0,.512,0.0,0.0,,4.6,9.0,.512,1.7,2.1,.800,3.0,8.0,11.1,0.6,0.7,0.3,1.5,4.1,10.9
192,Spencer Hawes\hawessp01,C,22,PHI,81,81,1718,5.5,11.9,.465,0.2,0.8,.243,5.3,11.1,.480,1.0,1.8,.534,2.7,7.0,9.7,2.5,0.6,1.5,2.0,4.2,12.2
193,Chuck Hayes\hayesch01,C,27,HOU,74,63,2079,4.2,8.0,.527,0.0,0.0,.000,4.2,8.0,.529,1.6,2.5,.662,3.8,6.6,10.4,3.5,1.4,0.8,1.5,3.5,10.1
194,Gordon Hayward\haywago01,SF,20,UTA,72,17,1218,4.2,8.7,.485,1.0,2.2,.473,3.2,6.5,.489,2.0,2.9,.711,1.2,2.9,4.1,2.4,0.9,0.6,2.1,3.1,11.5
195,Lazar Hayward\haywala01,SF,24,MIN,42,0,419,4.7,13.2,.357,1.5,5.2,.283,3.3,8.1,.404,2.8,3.6,.786,2.0,4.0,6.0,2.4,1.0,0.6,1.6,3.8,13.7
196,Brendan Haywood\haywobr01,C,31,DAL,72,8,1331,3.5,6.0,.574,0.0,0.0,.000,3.5,6.0,.577,1.7,4.8,.362,3.5,6.7,10.2,0.5,0.4,2.0,1.4,3.9,8.7
197,Luther Head\headlu01,PG,28,SAC,36,14,586,4.2,10.1,.415,1.5,3.9,.391,2.6,6.1,.430,2.4,3.1,.780,1.0,2.7,3.7,4.3,0.6,0.6,2.0,2.6,12.3
198,Gerald Henderson\hendege02,SG,23,CHA,68,30,1661,5.6,12.4,.454,0.2,0.8,.194,5.5,11.6,.472,2.8,3.5,.785,1.1,3.4,4.5,2.2,1.1,0.7,1.4,2.6,14.2
199,Xavier Henry\henryxa01,SG,19,MEM,38,16,527,4.4,10.9,.406,0.1,1.2,.118,4.3,9.8,.441,2.3,3.6,.635,0.6,1.9,2.5,1.2,0.8,0.2,0.9,3.3,11.3
200,Roy Hibbert\hibbero01,C,24,IND,81,80,2244,6.6,14.3,.461,0.0,0.1,.000,6.6,14.2,.463,3.3,4.4,.745,2.9,6.9,9.8,2.7,0.5,2.3,3.0,4.1,16.4
201,J.J. Hickson\hicksjj01,C,22,CLE,80,66,2256,6.8,14.9,.458,0.0,0.1,.000,6.8,14.9,.461,3.9,5.9,.673,3.5,7.6,11.1,1.5,0.8,0.9,2.8,3.4,17.6
202,Nene Hilario\hilarne01,C,28,DEN,75,75,2291,6.3,10.3,.615,0.0,0.1,.200,6.3,10.2,.618,4.5,6.3,.711,2.3,6.7,9.0,2.3,1.3,1.1,2.1,3.7,17.1
203,George Hill\hillge01,PG,24,SAS,76,5,2148,4.8,10.6,.453,1.3,3.4,.377,3.5,7.2,.490,3.9,4.5,.863,0.4,2.9,3.3,3.2,1.1,0.4,1.7,2.6,14.8
204,Grant Hill\hillgr01,SF,38,PHO,80,80,2409,6.0,12.3,.484,0.7,1.7,.395,5.3,10.6,.498,3.2,3.8,.829,1.2,3.9,5.1,3.0,1.0,0.5,2.0,2.7,15.8
205,Jordan Hill\hilljo01,C,23,HOU,72,11,1125,5.5,11.3,.491,0.0,0.1,.000,5.5,11.2,.494,1.9,2.7,.706,4.1,5.7,9.8,0.9,0.4,1.7,2.0,5.0,13.0
206,Kirk Hinrich\hinriki01,SG-PG,30,TOT,72,51,2157,4.6,10.4,.446,1.3,3.1,.399,3.4,7.3,.467,1.8,2.1,.841,0.4,2.7,3.0,4.8,1.3,0.3,2.0,3.1,12.3
206,Kirk Hinrich\hinriki01,SG,30,WAS,48,29,1471,4.8,10.7,.452,1.1,2.7,.384,3.8,8.0,.475,2.3,2.6,.876,0.3,2.8,3.2,5.1,1.4,0.2,2.1,2.9,13.0
206,Kirk Hinrich\hinriki01,PG,30,ATL,24,22,686,4.2,9.7,.432,1.7,4.0,.421,2.5,5.7,.440,0.7,1.1,.667,0.4,2.4,2.8,4.1,1.0,0.4,1.9,3.5,10.8
207,Jrue Holiday\holidjr01,PG,20,PHI,82,82,2901,5.5,12.4,.446,1.0,2.8,.365,4.5,9.6,.470,2.1,2.6,.823,0.8,3.3,4.1,6.6,1.5,0.4,2.7,2.5,14.2
208,Ryan Hollins\holliry01,C,26,CLE,70,16,1182,4.0,6.7,.598,0.0,0.0,,4.0,6.7,.598,3.4,5.0,.681,2.1,3.5,5.7,0.8,0.7,1.3,2.0,6.1,11.4
209,Al Horford\horfoal01,C,24,ATL,77,77,2704,6.8,12.3,.557,0.0,0.1,.500,6.8,12.2,.557,2.0,2.5,.798,2.4,7.1,9.6,3.5,0.8,1.1,1.6,2.6,15.7
210,Eddie House\houseed01,SG,32,MIA,56,1,978,4.7,11.8,.399,2.5,6.4,.389,2.2,5.4,.411,1.4,1.5,.950,0.3,3.1,3.4,2.3,1.2,0.1,1.1,2.5,13.3
211,Dwight Howard\howardw01,C,25,ORL,78,78,2935,7.6,12.8,.593,0.0,0.1,.000,7.6,12.7,.597,6.7,11.2,.596,3.8,9.7,13.5,1.3,1.3,2.3,3.4,3.2,21.9
212,Josh Howard\howarjo01,SF,30,WAS,18,10,409,5.1,14.3,.358,0.6,2.6,.241,4.5,11.7,.383,2.6,4.1,.617,1.6,4.9,6.5,2.1,1.1,0.4,1.8,3.0,13.4
213,Juwan Howard\howarju01,PF,37,MIA,57,0,592,3.3,7.6,.440,0.0,0.0,,3.3,7.6,.440,1.8,2.1,.829,2.2,5.2,7.4,1.4,0.6,0.2,1.5,3.7,8.5
214,Lester Hudson\hudsole01,PG,26,WAS,11,0,73,3.0,11.8,.250,2.0,7.4,.267,1.0,4.4,.222,1.0,2.0,.500,0.5,2.0,2.5,8.4,2.0,0.5,3.5,4.9,8.9
215,Kris Humphries\humphkr01,PF,25,NJN,74,44,2061,5.4,10.2,.527,0.0,0.0,.000,5.4,10.2,.527,2.2,3.3,.665,3.9,9.5,13.5,1.5,0.6,1.4,1.8,2.9,12.9
216,Serge Ibaka\ibakase01,PF,21,OKC,82,44,2216,5.4,10.0,.543,0.0,0.0,.000,5.4,10.0,.544,2.2,3.0,.750,3.5,6.6,10.1,0.4,0.5,3.2,1.2,4.3,13.1
217,Andre Iguodala\iguodan01,SF,27,PHI,67,67,2469,4.9,11.1,.445,0.9,2.6,.337,4.0,8.4,.479,3.0,4.4,.693,0.9,4.8,5.6,6.2,1.5,0.6,2.0,1.6,13.8
218,Zydrunas Ilgauskas\ilgauzy01,C,35,MIA,72,51,1145,5.1,10.0,.508,0.0,0.0,.000,5.1,10.0,.509,1.1,1.4,.783,3.4,5.6,9.0,0.8,0.7,1.8,1.6,5.8,11.3
219,Didier Ilunga-Mbenga\mbengdj01,C,30,NOH,41,0,330,2.5,5.3,.469,0.0,0.0,,2.5,5.3,.469,1.4,2.0,.722,3.8,5.6,9.4,0.7,0.7,2.9,2.3,5.7,6.4
220,Ersan Ilyasova\ilyaser01,PF,23,MIL,60,34,1505,5.3,12.1,.436,0.9,2.9,.298,4.4,9.2,.479,2.2,2.5,.894,2.5,6.2,8.7,1.3,1.2,0.6,1.5,3.8,13.7
221,Royal Ivey\iveyro01,SG,29,OKC,25,0,155,3.7,8.8,.421,1.6,3.7,.438,2.1,5.1,.409,0.5,0.5,1.000,0.5,3.3,3.7,1.6,1.4,0.2,1.2,3.9,9.5
222,Jarrett Jack\jackja01,SG-PG,27,TOT,83,15,1722,5.4,13.3,.408,0.7,2.3,.306,4.7,11.1,.429,3.8,4.5,.850,0.4,3.2,3.6,5.1,1.1,0.1,2.3,2.1,15.4
222,Jarrett Jack\jackja01,PG,27,TOR,13,13,347,5.0,12.7,.393,0.4,2.5,.167,4.6,10.2,.449,4.1,4.8,.870,0.6,3.7,4.4,6.1,1.5,0.0,3.5,2.6,14.5
222,Jarrett Jack\jackja01,SG,27,NOH,70,2,1375,5.6,13.5,.412,0.8,2.2,.345,4.8,11.3,.425,3.7,4.4,.845,0.4,3.1,3.4,4.8,1.0,0.2,2.0,2.0,15.6
223,Darnell Jackson\jacksda01,PF,25,SAC,59,2,486,5.7,11.7,.487,0.2,0.8,.273,5.5,10.9,.503,2.2,3.6,.612,3.6,3.3,7.0,1.0,0.9,0.2,1.7,4.5,13.9
224,Stephen Jackson\jacksst02,SG,32,CHA,67,67,2405,6.5,15.9,.411,1.8,5.4,.337,4.7,10.5,.449,3.7,4.6,.816,0.8,3.8,4.6,3.6,1.2,0.4,3.1,2.4,18.6
225,Damion James\jamesda01,SF,23,NJN,25,9,403,4.1,9.2,.447,0.0,0.3,.000,4.1,8.9,.460,1.6,2.5,.643,1.5,6.1,7.6,1.8,1.4,1.1,2.2,3.2,9.8
226,LeBron James\jamesle01,SF,26,MIA,79,79,3063,8.9,17.5,.510,1.1,3.3,.330,7.8,14.2,.552,5.9,7.8,.759,0.9,6.0,6.9,6.5,1.5,0.6,3.3,1.9,24.8
227,Antawn Jamison\jamisan01,PF,34,CLE,56,38,1842,7.3,17.1,.427,1.8,5.1,.346,5.5,12.0,.462,3.3,4.6,.731,1.7,5.6,7.3,1.8,1.0,0.6,1.5,2.7,19.7
228,Othyus Jeffers\jeffeot01,SG,25,TOT,17,1,322,3.5,7.3,.477,0.1,0.4,.250,3.4,6.8,.492,3.4,5.1,.652,2.8,4.7,7.5,2.2,1.9,0.0,1.6,3.6,10.4
228,Othyus Jeffers\jeffeot01,SG,25,SAS,1,0,8,4.5,13.5,.333,0.0,0.0,,4.5,13.5,.333,0.0,0.0,,0.0,9.0,9.0,4.5,0.0,0.0,4.5,4.5,9.0
228,Othyus Jeffers\jeffeot01,SG,25,WAS,16,1,314,3.4,7.1,.484,0.1,0.5,.250,3.3,6.6,.500,3.4,5.3,.652,2.9,4.6,7.5,2.2,1.9,0.0,1.5,3.6,10.4
229,Al Jefferson\jeffeal01,C,26,UTA,82,82,2940,8.0,16.2,.496,0.0,0.0,,8.0,16.2,.496,2.7,3.5,.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.7
230,Richard Jefferson\jefferi01,SF,30,SAS,81,81,2459,4.5,9.4,.474,2.0,4.5,.440,2.5,4.9,.504,2.2,2.9,.759,0.8,3.7,4.5,1.6,0.6,0.5,1.4,2.4,13.0
231,Jared Jeffries\jeffrja01,PF,29,TOT,42,9,601,1.8,5.2,.349,0.1,0.5,.222,1.7,4.6,.364,0.7,1.7,.414,3.7,3.2,6.9,2.2,1.9,1.0,1.3,4.5,4.4
231,Jared Jeffries\jeffrja01,PF,29,HOU,18,0,138,2.9,9.4,.306,0.3,1.6,.167,2.6,7.8,.333,1.0,2.6,.400,5.2,3.9,9.1,2.9,1.8,0.8,1.0,5.5,7.0
231,Jared Jeffries\jeffrja01,PF,29,NYK,24,9,463,1.5,3.9,.380,0.1,0.2,.333,1.4,3.7,.383,0.6,1.5,.421,3.3,3.0,6.3,1.9,1.9,1.1,1.3,4.2,3.7
232,Brandon Jennings\jennibr01,PG,21,MIL,63,61,2169,6.0,15.4,.390,1.6,5.0,.323,4.4,10.3,.422,3.3,4.1,.809,0.7,3.2,3.9,5.1,1.6,0.3,2.4,2.2,16.9
233,Eugene Jeter\jetereu01,PG,27,SAC,62,1,858,4.4,10.9,.409,0.3,1.3,.200,4.2,9.6,.437,1.6,1.7,.902,0.4,2.6,2.9,6.8,1.2,0.1,2.1,2.3,10.7
234,Yi Jianlian\jianlyi01,PF,23,WAS,63,11,1112,4.7,11.2,.418,0.1,0.4,.231,4.6,10.8,.425,2.0,2.9,.681,2.6,5.5,8.0,0.8,0.9,1.0,1.7,3.7,11.5
235,Amir Johnson\johnsam01,PF,23,TOR,72,54,1853,5.5,9.6,.568,0.0,0.0,.000,5.5,9.6,.569,2.4,3.1,.788,3.7,5.3,9.0,1.6,1.0,1.7,1.3,5.1,13.4
236,Armon Johnson\johnsar02,PG,21,POR,38,0,277,6.0,13.1,.455,0.6,1.6,.417,5.3,11.6,.461,1.7,2.9,.591,1.4,3.2,4.7,5.8,0.6,0.1,4.9,4.0,14.3
237,Chris Johnson\johnsch03,C,25,TOT,14,1,138,2.3,5.5,.429,0.0,0.0,,2.3,5.5,.429,3.9,5.2,.750,3.1,5.2,8.3,0.8,0.8,2.3,2.6,5.5,8.6
237,Chris Johnson\johnsch03,C,25,POR,10,1,106,2.4,6.1,.389,0.0,0.0,,2.4,6.1,.389,4.4,6.1,.722,3.7,5.4,9.2,0.7,1.0,2.0,2.7,6.1,9.2
237,Chris Johnson\johnsch03,C,25,BOS,4,0,32,2.3,3.4,.667,0.0,0.0,,2.3,3.4,.667,2.3,2.3,1.000,1.1,4.5,5.6,1.1,0.0,3.4,2.3,3.4,6.8
238,James Johnson\johnsja01,SF,23,TOT,38,25,822,4.7,10.4,.456,0.4,1.5,.235,4.4,8.9,.493,2.1,3.1,.662,1.6,4.6,6.2,3.9,1.4,1.6,2.8,4.2,11.9
238,James Johnson\johnsja01,SF,23,CHI,13,0,123,5.0,12.0,.415,0.6,2.6,.222,4.4,9.4,.469,1.8,3.8,.462,1.8,5.3,7.0,4.1,2.3,2.6,5.3,7.3,12.3
238,James Johnson\johnsja01,SF,23,TOR,25,25,699,4.7,10.1,.464,0.3,1.3,.240,4.4,8.8,.497,2.1,3.0,.707,1.6,4.5,6.1,3.9,1.3,1.4,2.4,3.6,11.8
239,Joe Johnson\johnsjo02,SG,29,ATL,72,72,2554,7.2,16.4,.443,1.3,4.2,.297,6.0,12.1,.494,2.7,3.4,.802,0.8,3.3,4.1,4.8,0.7,0.1,2.1,1.8,18.5
240,Trey Johnson\johnstr01,SG,26,TOT,8,0,94,4.6,12.6,.364,0.4,1.1,.333,4.2,11.5,.367,3.4,3.8,.900,0.8,1.9,2.7,4.2,0.4,0.4,1.9,4.6,13.0
240,Trey Johnson\johnstr01,SG,26,TOR,7,0,81,4.4,13.3,.333,0.4,1.3,.333,4.0,12.0,.333,3.1,3.6,.875,0.9,2.2,3.1,4.9,0.4,0.4,2.2,4.9,12.4
240,Trey Johnson\johnstr01,SG,26,LAL,1,0,13,5.5,8.3,.667,0.0,0.0,,5.5,8.3,.667,5.5,5.5,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,16.6
241,Wesley Johnson\johnswe01,SG,23,MIN,79,63,2069,4.7,11.9,.397,1.8,5.0,.356,2.9,6.8,.427,1.1,1.6,.696,0.9,3.3,4.2,2.6,1.0,0.9,1.7,2.8,12.3
242,Dahntay Jones\jonesda02,SG,30,IND,45,2,589,6.1,13.1,.467,0.9,2.4,.359,5.3,10.7,.491,4.2,5.5,.767,0.2,3.7,4.0,2.0,1.2,0.4,1.9,4.3,17.3
243,Dominique Jones\jonesdo02,SG,22,DAL,18,0,135,3.7,12.0,.311,0.0,1.1,.000,3.7,10.9,.341,3.7,4.5,.824,1.6,5.1,6.7,5.1,1.3,0.8,2.7,1.9,11.2
244,James Jones\jonesja02,SF,30,MIA,81,8,1549,3.4,8.0,.422,2.9,6.7,.429,0.5,1.4,.390,1.4,1.7,.833,0.5,3.2,3.7,1.0,0.7,0.4,0.5,3.0,11.0
245,Solomon Jones\jonesso01,C,26,IND,39,0,528,3.3,8.2,.405,0.0,0.1,.000,3.3,8.2,.408,2.8,4.2,.661,3.1,4.6,7.7,2.0,0.8,1.5,2.4,6.4,9.5
246,DeAndre Jordan\jordade01,C,22,LAC,80,66,2047,4.1,6.0,.686,0.0,0.0,.000,4.1,6.0,.688,1.7,3.8,.452,3.6,6.5,10.1,0.7,0.7,2.5,1.8,4.5,10.0
247,Chris Kaman\kamanch01,C,28,LAC,32,15,838,7.6,16.2,.471,0.0,0.0,,7.6,16.2,.471,1.8,2.4,.754,2.2,7.5,9.7,2.0,0.7,2.1,2.5,3.2,17.1
248,Jason Kapono\kaponja01,SF,29,PHI,24,2,112,2.3,9.0,.250,0.3,2.6,.125,1.9,6.4,.300,0.3,0.6,.500,1.0,2.6,3.5,1.3,0.6,0.3,0.6,1.3,5.1
249,Jason Kidd\kiddja01,PG,37,DAL,80,80,2653,2.9,8.1,.361,1.8,5.3,.340,1.1,2.8,.400,0.9,1.0,.870,0.5,4.3,4.8,8.9,1.8,0.4,2.4,1.6,8.5
250,Andrei Kirilenko\kirilan01,SF,29,UTA,64,62,1999,4.6,9.8,.467,0.6,1.8,.367,3.9,8.0,.489,3.7,4.9,.770,1.8,4.1,5.9,3.5,1.5,1.3,2.1,2.0,13.5
251,Linas Kleiza\kleizli01,SF,26,TOR,39,23,1032,6.2,14.2,.438,1.4,4.6,.298,4.8,9.6,.505,1.4,2.3,.631,1.3,4.9,6.2,1.4,0.7,0.2,2.3,3.5,15.2
252,Kyle Korver\korveky01,SG,29,CHI,82,0,1649,5.3,12.2,.434,2.6,6.3,.415,2.7,5.9,.455,1.7,1.9,.885,0.3,3.0,3.3,2.7,0.8,0.4,1.3,3.4,14.9
253,Kosta Koufos\koufoko01,C,21,TOT,50,2,434,5.6,12.4,.453,0.0,0.2,.000,5.6,12.3,.459,2.0,3.6,.558,4.7,6.1,10.8,0.6,0.8,2.1,2.6,4.9,13.3
253,Kosta Koufos\koufoko01,C,21,MIN,39,1,336,5.0,11.6,.435,0.0,0.2,.000,5.0,11.4,.443,1.3,2.6,.500,4.5,5.9,10.4,0.7,0.9,2.1,2.7,5.4,11.4
253,Kosta Koufos\koufoko01,C,21,DEN,11,1,98,7.7,15.4,.500,0.0,0.0,,7.7,15.4,.500,4.4,7.0,.632,5.5,6.6,12.1,0.0,0.7,1.8,2.2,3.3,19.8
254,Nenad Krstic\krstine01,C,27,TOT,71,67,1571,5.3,10.4,.511,0.0,0.0,,5.3,10.4,.511,2.6,3.3,.774,2.8,4.8,7.7,0.6,0.6,0.6,1.3,4.2,13.2
254,Nenad Krstic\krstine01,C,27,OKC,47,47,1018,5.4,10.8,.498,0.0,0.0,,5.4,10.8,.498,1.9,2.3,.803,2.7,4.6,7.3,0.7,0.6,0.6,1.2,3.8,12.6
254,Nenad Krstic\krstine01,C,27,BOS,24,20,553,5.1,9.6,.537,0.0,0.0,,5.1,9.6,.537,3.9,5.2,.750,3.1,5.3,8.3,0.5,0.5,0.5,1.5,5.0,14.2
255,Carl Landry\landrca01,PF,27,TOT,76,26,2008,6.2,12.3,.502,0.0,0.1,.000,6.2,12.2,.505,3.8,5.2,.740,3.0,3.3,6.2,1.1,0.7,0.6,2.0,3.5,16.2
255,Carl Landry\landrca01,PF,27,SAC,53,16,1406,6.1,12.4,.492,0.0,0.1,.000,6.1,12.3,.495,4.0,5.5,.721,3.3,3.2,6.5,1.3,0.8,0.5,2.1,3.2,16.2
255,Carl Landry\landrca01,PF,27,NOH,23,10,602,6.4,12.1,.527,0.0,0.1,.000,6.4,12.1,.530,3.5,4.4,.795,2.3,3.3,5.6,0.8,0.6,0.7,1.6,4.2,16.3
256,Acie Law\lawac01,PG,26,TOT,51,0,726,4.0,9.2,.435,0.3,1.8,.167,3.7,7.4,.500,2.3,3.2,.734,0.6,2.5,3.1,4.2,1.6,0.0,2.1,3.0,10.7
256,Acie Law\lawac01,PG,26,MEM,11,0,94,1.1,7.3,.158,0.0,2.3,.000,1.1,5.0,.231,2.3,3.8,.600,1.1,3.1,4.2,5.4,1.5,0.0,3.8,3.8,4.6
256,Acie Law\lawac01,PG,26,GSW,40,0,632,4.4,9.5,.467,0.3,1.7,.200,4.1,7.8,.526,2.3,3.1,.759,0.5,2.4,3.0,4.0,1.6,0.0,1.9,2.9,11.6
257,Gani Lawal\lawalga01,PF,22,PHO,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
258,Ty Lawson\lawsoty01,PG,23,DEN,80,31,2103,5.9,11.8,.503,1.2,2.9,.404,4.7,8.9,.536,2.9,3.9,.764,1.1,2.4,3.6,6.5,1.4,0.1,2.3,2.3,16.0
259,Courtney Lee\leeco01,SG,25,HOU,81,1,1723,5.3,12.0,.439,1.5,3.6,.408,3.8,8.4,.453,2.0,2.5,.792,1.1,3.3,4.4,2.1,1.2,0.4,1.4,2.1,14.0
260,David Lee\leeda02,PF,27,GSW,73,73,2634,6.8,13.4,.507,0.0,0.0,.333,6.8,13.3,.508,2.9,3.6,.787,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,16.4
261,Rashard Lewis\lewisra02,SF-PF,31,TOT,57,52,1824,5.0,11.5,.433,1.7,4.8,.357,3.3,6.7,.488,1.5,1.9,.802,1.4,4.3,5.7,1.8,1.0,0.6,1.7,3.1,13.2
261,Rashard Lewis\lewisra02,PF,31,ORL,25,25,810,5.0,12.0,.419,2.0,5.3,.367,3.1,6.7,.460,1.5,2.0,.756,1.0,3.7,4.7,1.3,1.0,0.4,1.6,2.8,13.5
261,Rashard Lewis\lewisra02,SF,31,WAS,32,27,1014,4.9,11.1,.446,1.5,4.4,.347,3.4,6.7,.511,1.5,1.8,.843,1.7,4.8,6.5,2.2,1.1,0.7,1.8,3.4,12.9
262,Jeremy Lin\linje01,PG,22,GSW,29,0,285,3.5,9.1,.389,0.1,0.6,.200,3.4,8.5,.403,2.4,3.2,.760,1.5,2.8,4.3,5.3,4.2,1.1,2.3,3.9,9.6
263,Shaun Livingston\livinsh01,PG,25,CHA,73,0,1261,5.3,11.3,.466,0.0,0.1,.250,5.3,11.2,.468,3.1,3.6,.864,0.8,3.4,4.3,4.7,1.3,0.8,2.5,3.1,13.7
264,Brook Lopez\lopezbr01,C,22,NJN,82,82,2889,8.0,16.3,.492,0.0,0.0,.000,8.0,16.3,.492,4.8,6.1,.787,2.5,3.6,6.1,1.6,0.6,1.5,2.2,3.0,20.8
265,Robin Lopez\lopezro01,C,22,PHO,67,56,991,6.5,13.0,.501,0.0,0.0,,6.5,13.0,.501,2.7,3.6,.740,3.0,4.9,7.8,0.3,0.7,1.6,1.7,5.2,15.7
266,Kevin Love\loveke01,PF,22,MIN,73,73,2611,6.6,14.1,.470,1.2,2.9,.417,5.4,11.2,.483,5.8,6.9,.850,4.5,10.8,15.3,2.5,0.6,0.4,2.1,2.0,20.4
267,Kyle Lowry\lowryky01,PG,24,HOU,75,71,2563,4.8,11.4,.426,1.8,4.8,.376,3.0,6.5,.464,2.7,3.5,.765,1.3,3.1,4.3,7.0,1.4,0.3,2.2,2.9,14.2
268,John Lucas III\lucasjo02,PG,28,CHI,2,0,10,3.6,10.8,.333,0.0,3.6,.000,3.6,7.2,.500,0.0,7.2,.000,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,7.2
