Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Deyonta Davis\davisde01,C,20,MEM,36,0,238,3.6,7.1,.511,0.0,0.0,,3.6,7.1,.511,1.5,2.7,.556,3.0,6.1,9.1,0.3,0.5,2.6,1.2,6.1,8.8
102,Ed Davis\davised01,PF,27,POR,46,12,789,3.4,6.5,.528,0.0,0.0,,3.4,6.5,.528,2.3,3.7,.617,4.4,6.8,11.1,1.2,0.7,1.0,1.7,6.3,9.1
103,Dewayne Dedmon\dedmode01,C,27,SAS,76,37,1330,4.4,7.0,.622,0.0,0.0,,4.4,7.0,.622,1.8,2.5,.699,3.5,9.9,13.4,1.2,1.0,1.7,1.7,4.9,10.5
104,Sam Dekker\dekkesa01,SF,22,HOU,77,2,1419,5.2,10.9,.473,1.5,4.7,.321,3.6,6.1,.591,1.0,1.7,.559,2.4,4.8,7.2,1.9,1.0,0.5,1.0,2.1,12.8
105,Malcolm Delaney\delanma01,PG,27,ATL,73,2,1248,4.2,11.2,.374,0.7,3.2,.236,3.4,8.0,.428,2.2,2.7,.806,0.3,3.3,3.5,5.6,1.1,0.0,2.7,3.2,11.3
106,Matthew Dellavedova\dellama01,PG,26,MIL,76,54,1986,3.8,9.7,.390,1.4,3.9,.367,2.3,5.8,.404,1.5,1.7,.854,0.4,2.2,2.7,6.5,1.0,0.0,2.4,2.8,10.5
107,Luol Deng\denglu01,SF,31,LAL,56,49,1486,4.0,10.3,.387,1.2,4.0,.309,2.7,6.3,.436,1.1,1.5,.730,1.5,5.6,7.1,1.8,1.2,0.5,1.0,1.5,10.3
108,DeMar DeRozan\derozde01,SG,27,TOR,74,74,2620,9.9,21.2,.467,0.5,1.7,.266,9.5,19.5,.484,7.5,8.9,.842,1.0,4.3,5.3,4.0,1.1,0.2,2.5,1.8,27.8
109,Cheick Diallo\diallch01,PF,20,NOP,17,0,199,6.5,13.7,.474,0.0,0.0,,6.5,13.7,.474,2.7,3.8,.714,4.2,9.0,13.2,0.7,0.7,1.3,1.3,3.1,15.7
110,Boris Diaw\diawbo01,PF,34,UTA,73,33,1283,4.1,9.2,.446,0.6,2.3,.247,3.5,6.9,.512,0.7,1.0,.743,1.3,3.1,4.4,4.8,0.5,0.3,2.4,2.3,9.5
111,Gorgui Dieng\dienggo01,PF,27,MIN,82,82,2653,4.5,9.0,.502,0.2,0.6,.372,4.3,8.4,.511,1.8,2.3,.814,2.6,6.2,8.8,2.1,1.2,1.3,1.5,3.4,11.1
112,Spencer Dinwiddie\dinwisp01,PG,23,BRK,59,18,1334,3.6,8.1,.444,1.0,2.7,.376,2.6,5.4,.478,3.4,4.3,.792,0.7,3.7,4.4,5.0,1.2,0.6,1.8,3.2,11.7
113,Toney Douglas\douglto01,PG,30,MEM,24,0,394,3.9,10.7,.368,0.6,3.8,.167,3.3,6.9,.480,2.2,2.6,.828,1.2,4.4,5.6,5.1,1.6,0.5,1.9,4.6,10.7
114,Goran Dragic\dragigo01,PG,30,MIA,73,73,2459,7.8,16.5,.475,1.7,4.2,.405,6.1,12.2,.499,4.4,5.5,.790,0.9,3.2,4.1,6.2,1.3,0.2,3.1,2.9,21.7
115,Andre Drummond\drumman01,C,23,DET,81,81,2409,7.2,13.6,.530,0.0,0.1,.286,7.2,13.5,.532,2.0,5.3,.386,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5
116,Jared Dudley\dudleja01,PF,31,PHO,64,7,1362,4.1,9.1,.454,2.0,5.4,.379,2.1,3.8,.559,1.1,1.7,.662,0.8,5.1,5.9,3.2,1.1,0.4,1.9,4.1,11.5
117,Mike Dunleavy\dunlemi02,SF,36,TOT,53,2,841,4.0,9.4,.423,2.3,5.7,.396,1.7,3.7,.465,1.5,1.9,.800,0.8,4.2,4.9,2.1,0.6,0.3,1.2,2.9,11.8
117,Mike Dunleavy\dunlemi02,SF,36,CLE,23,2,366,3.5,8.9,.400,2.0,5.6,.351,1.6,3.2,.485,1.4,1.9,.737,0.5,4.1,4.6,2.0,0.6,0.2,1.4,3.1,10.4
117,Mike Dunleavy\dunlemi02,SF,36,ATL,30,0,475,4.3,9.9,.438,2.5,5.8,.429,1.8,4.0,.453,1.7,2.0,.846,1.0,4.2,5.2,2.3,0.7,0.4,1.1,2.7,12.8
118,Kris Dunn\dunnkr01,PG,22,MIN,78,7,1333,3.2,8.5,.377,0.6,2.0,.288,2.6,6.5,.404,1.0,1.6,.610,0.6,3.8,4.5,5.1,2.1,1.0,2.4,4.8,7.9
119,Kevin Durant\duranke01,SF,28,GSW,62,62,2070,9.6,17.8,.537,2.0,5.4,.375,7.5,12.4,.608,5.8,6.7,.875,0.7,8.2,8.9,5.2,1.1,1.7,2.4,2.0,27.0
120,Jarell Eddie\eddieja01,SF,25,PHO,5,0,62,3.5,11.0,.316,2.3,9.3,.250,1.2,1.7,.667,4.6,5.2,.889,0.6,3.5,4.1,0.0,0.6,0.0,0.6,0.6,13.9
121,Henry Ellenson\ellenhe01,PF,20,DET,19,2,146,5.7,15.8,.359,2.5,8.6,.286,3.2,7.2,.448,1.0,2.0,.500,2.0,8.1,10.1,1.7,0.2,0.2,3.5,1.5,14.8
122,Wayne Ellington\ellinwa01,SG,29,MIA,62,13,1500,5.5,13.3,.416,3.6,9.5,.378,2.0,3.9,.509,0.9,1.0,.860,0.4,2.7,3.2,1.7,0.8,0.1,0.7,1.7,15.6
123,Monta Ellis\ellismo01,SG,31,IND,74,33,1998,4.5,10.0,.443,0.8,2.4,.319,3.7,7.6,.483,1.7,2.3,.727,0.3,3.3,3.7,4.3,1.4,0.5,2.4,2.7,11.4
124,Joel Embiid\embiijo01,C,22,PHI,31,31,786,9.2,19.6,.466,1.6,4.5,.367,7.5,15.2,.495,8.7,11.2,.783,2.8,8.3,11.1,3.0,1.2,3.5,5.4,5.1,28.7
125,James Ennis\ennisja01,SF,26,MEM,64,28,1501,3.5,7.7,.455,1.2,3.3,.372,2.3,4.4,.516,2.1,2.6,.782,1.7,4.6,6.2,1.5,1.1,0.5,1.4,4.0,10.3
126,Tyler Ennis\ennisty01,PG,22,TOT,53,2,588,5.5,12.7,.433,1.7,4.3,.386,3.9,8.4,.457,1.3,1.5,.840,0.6,2.2,2.8,5.3,1.5,0.1,2.8,3.6,14.0
126,Tyler Ennis\ennisty01,PG,22,HOU,31,0,196,4.6,11.8,.391,1.1,2.9,.375,3.5,8.8,.396,0.4,0.6,.667,0.7,2.8,3.5,6.2,1.1,0.0,4.4,5.3,10.7
126,Tyler Ennis\ennisty01,PG,22,LAL,22,2,392,6.0,13.2,.451,1.9,5.0,.389,4.0,8.3,.489,1.7,2.0,.864,0.5,1.9,2.4,4.8,1.7,0.2,1.9,2.7,15.6
127,Tyreke Evans\evansty01,SF,27,TOT,40,6,788,6.9,16.9,.405,1.9,5.4,.356,4.9,11.5,.429,3.2,4.2,.750,0.6,5.7,6.3,5.7,1.6,0.4,2.8,2.7,18.8
127,Tyreke Evans\evansty01,SF,27,NOP,26,0,474,6.9,17.2,.401,1.6,5.3,.300,5.3,11.9,.446,3.4,4.4,.776,0.5,6.1,6.5,6.9,1.7,0.3,3.0,3.1,18.8
127,Tyreke Evans\evansty01,SF,27,SAC,14,6,314,6.8,16.4,.413,2.4,5.5,.438,4.4,10.9,.400,2.8,3.9,.706,0.8,5.0,5.8,3.8,1.4,0.6,2.5,2.2,18.7
128,Dante Exum\exumda01,PG,21,UTA,66,26,1228,4.5,10.6,.427,1.3,4.4,.295,3.3,6.3,.519,1.7,2.1,.795,0.9,3.0,3.9,3.3,0.6,0.4,2.3,4.3,12.1
129,Kenneth Faried\farieke01,PF,27,DEN,61,34,1296,6.3,11.6,.548,0.0,0.2,.000,6.3,11.4,.556,3.6,5.2,.693,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3
130,Jordan Farmar\farmajo01,PG,30,SAC,2,0,35,4.1,12.3,.333,4.1,9.3,.444,0.0,3.1,.000,0.0,0.0,,1.0,2.1,3.1,9.3,2.1,0.0,3.1,1.0,12.3
131,Derrick Favors\favorde01,PF,25,UTA,50,39,1186,6.2,12.7,.487,0.1,0.3,.300,6.1,12.4,.491,2.0,3.3,.615,2.8,6.5,9.3,1.7,1.4,1.2,1.8,3.1,14.4
132,Kay Felder\feldeka01,PG,21,CLE,42,0,386,5.8,14.7,.392,0.7,2.1,.318,5.1,12.7,.404,3.3,4.6,.714,0.3,3.5,3.8,5.4,1.7,0.7,2.8,3.5,15.5
133,Cristiano Felicio\feliccr01,C,24,CHI,66,0,1040,4.4,7.7,.579,0.0,0.0,,4.4,7.7,.579,2.1,3.2,.645,4.3,6.5,10.8,1.4,0.9,0.6,1.1,3.8,10.9
134,Raymond Felton\feltora01,PG,32,LAC,80,11,1700,4.7,10.9,.430,1.0,3.0,.319,3.7,7.8,.473,1.1,1.4,.781,0.7,3.9,4.6,4.0,1.4,0.5,1.8,2.6,11.4
135,Yogi Ferrell\ferreyo01,PG,23,TOT,46,29,1197,4.8,11.8,.406,2.0,5.3,.386,2.8,6.6,.422,2.2,2.7,.831,0.6,2.7,3.3,5.2,1.3,0.3,2.1,2.7,13.9
135,Yogi Ferrell\ferreyo01,PG,23,BRK,10,0,151,4.3,11.7,.367,1.9,6.4,.296,2.4,5.2,.455,2.4,3.8,.625,1.0,1.9,2.9,4.1,0.5,0.5,3.3,2.6,12.9
135,Yogi Ferrell\ferreyo01,PG,23,DAL,36,29,1046,4.9,11.9,.412,2.1,5.1,.403,2.8,6.7,.418,2.2,2.5,.877,0.6,2.9,3.4,5.3,1.4,0.2,1.9,2.7,14.0
136,Dorian Finney-Smith\finnedo01,PF,23,DAL,81,35,1642,2.7,7.3,.372,1.2,4.2,.293,1.5,3.1,.479,1.0,1.3,.754,1.2,3.7,4.9,1.5,1.1,0.5,1.0,2.7,7.7
137,Bryn Forbes\forbebr01,SG,23,SAS,36,0,285,4.5,12.5,.364,2.1,6.7,.321,2.4,5.8,.413,0.6,0.8,.833,0.3,2.7,2.9,2.9,0.1,0.0,1.4,2.5,11.9
138,Evan Fournier\fournev01,SG,24,ORL,68,66,2234,6.6,15.0,.439,2.1,5.8,.356,4.5,9.2,.491,3.6,4.5,.805,0.7,2.7,3.4,3.3,1.1,0.1,2.3,2.9,18.8
139,Randy Foye\foyera01,SG,33,BRK,69,40,1284,3.3,9.1,.363,1.9,5.7,.330,1.4,3.4,.418,1.5,1.8,.857,0.3,4.1,4.3,3.8,1.0,0.3,2.2,2.8,10.0
140,Tim Frazier\fraziti01,PG,26,NOP,65,35,1525,3.8,9.5,.403,0.9,3.0,.313,2.9,6.5,.446,2.3,3.0,.760,0.8,3.3,4.1,7.9,1.3,0.1,2.4,3.1,11.0
141,Channing Frye\fryech01,C,33,CLE,74,15,1398,6.1,13.4,.458,3.5,8.6,.409,2.6,4.8,.546,1.6,1.9,.851,1.0,6.5,7.5,1.2,0.8,1.0,1.4,3.6,17.4
142,Danilo Gallinari\gallida01,SF,28,DEN,63,63,2134,5.7,12.7,.447,2.1,5.5,.389,3.5,7.2,.491,5.9,6.5,.902,0.7,4.8,5.5,2.3,0.7,0.3,1.4,1.6,19.3
143,Langston Galloway\gallola01,PG,25,TOT,74,2,1495,5.0,13.1,.380,2.9,7.4,.390,2.1,5.7,.367,1.2,1.5,.797,0.7,3.1,3.8,2.2,1.1,0.1,1.1,2.3,14.1
143,Langston Galloway\gallola01,PG,25,NOP,55,0,1120,5.3,14.2,.374,3.2,8.6,.377,2.1,5.6,.370,1.3,1.7,.769,0.6,3.2,3.9,2.1,1.3,0.2,0.9,2.4,15.1
143,Langston Galloway\gallola01,PG,25,SAC,19,2,375,4.0,10.0,.404,1.8,3.8,.475,2.2,6.1,.359,1.1,1.2,.917,0.7,2.7,3.4,2.7,0.6,0.1,1.7,1.9,10.9
144,Patricio Garino\garinpa01,SG,23,ORL,5,0,43,0.0,5.9,.000,0.0,4.2,.000,0.0,1.7,.000,0.0,0.0,,0.8,5.0,5.9,0.0,0.0,0.0,2.5,3.3,0.0
145,Marc Gasol\gasolma01,C,32,MEM,74,74,2531,7.6,16.5,.459,1.5,3.8,.388,6.1,12.7,.480,4.0,4.7,.837,0.9,5.7,6.6,4.8,1.0,1.4,2.4,2.4,20.6
146,Pau Gasol\gasolpa01,C,36,SAS,64,39,1627,6.7,13.4,.502,1.2,2.3,.538,5.5,11.1,.494,2.9,4.1,.707,2.4,8.7,11.1,3.3,0.5,1.5,1.8,2.4,17.5
147,Rudy Gay\gayru01,SF,30,SAC,30,30,1013,7.1,15.7,.455,1.5,4.0,.372,5.7,11.7,.483,4.2,4.9,.855,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20.0
148,Michael Gbinije\gbinimi01,SG,24,DET,9,0,32,1.1,11.3,.100,0.0,4.5,.000,1.1,6.8,.167,2.3,2.3,1.000,2.3,1.1,3.4,2.3,0.0,0.0,0.0,2.3,4.5
149,Alonzo Gee\geeal01,SF,29,DEN,13,0,89,1.2,5.7,.214,0.0,1.2,.000,1.2,4.4,.273,2.0,3.6,.556,1.6,4.4,6.1,2.4,2.0,0.4,1.6,5.7,4.4
150,Paul George\georgpa01,SF,26,IND,75,75,2689,8.3,18.0,.461,2.6,6.6,.393,5.7,11.4,.501,4.5,5.0,.898,0.8,5.8,6.6,3.4,1.6,0.4,2.9,2.8,23.8
151,Marcus Georges-Hunt\georgma01,SG,22,ORL,5,0,48,1.5,5.2,.286,0.7,1.5,.500,0.7,3.7,.200,6.8,7.5,.900,0.7,6.0,6.8,2.3,0.7,0.0,1.5,3.7,10.5
152,Jonathan Gibson\gibsojo01,PG,29,DAL,17,0,231,5.5,14.8,.368,2.3,7.0,.333,3.1,7.8,.400,3.3,4.5,.724,0.2,3.3,3.4,4.1,1.2,0.0,3.3,3.3,16.5
153,Taj Gibson\gibsota01,PF,31,TOT,78,71,1989,6.6,12.8,.515,0.1,0.2,.231,6.6,12.6,.520,2.0,2.9,.715,2.9,5.9,8.8,1.3,0.7,1.2,1.9,3.0,15.3
153,Taj Gibson\gibsota01,PF,31,CHI,55,55,1502,6.6,12.7,.521,0.0,0.3,.167,6.6,12.4,.529,2.0,2.9,.714,2.9,6.3,9.2,1.4,0.6,1.2,1.8,2.9,15.3
153,Taj Gibson\gibsota01,PF,31,OKC,23,16,487,6.6,13.2,.497,0.1,0.1,1.000,6.5,13.2,.494,2.1,2.9,.718,2.8,4.8,7.6,1.0,1.0,1.1,2.1,3.0,15.3
154,Manu Ginobili\ginobma01,SG,39,SAS,69,0,1291,4.8,12.2,.390,2.5,6.3,.392,2.3,5.9,.387,2.4,3.0,.804,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4
155,Rudy Gobert\goberru01,C,24,UTA,81,81,2744,5.4,8.2,.661,0.0,0.0,.000,5.4,8.2,.662,4.1,6.2,.653,4.1,9.5,13.6,1.3,0.6,2.8,1.9,3.2,14.9
156,Archie Goodwin\goodwar01,SG,22,TOT,15,0,214,6.1,11.1,.545,0.8,2.5,.333,5.2,8.6,.608,5.6,7.1,.786,1.2,3.5,4.7,4.0,0.7,0.8,2.4,1.3,18.5
156,Archie Goodwin\goodwar01,SG,22,NOP,3,0,30,2.4,6.0,.400,1.2,2.4,.500,1.2,3.6,.333,12.0,12.0,1.000,0.0,0.0,0.0,1.2,0.0,1.2,0.0,1.2,18.0
156,Archie Goodwin\goodwar01,SG,22,BRK,12,0,184,6.7,11.9,.557,0.8,2.5,.308,5.9,9.4,.625,4.5,6.3,.719,1.4,4.1,5.5,4.5,0.8,0.8,2.7,1.4,18.6
157,Aaron Gordon\gordoaa01,SF,21,ORL,80,72,2298,6.2,13.6,.454,1.2,4.2,.288,5.0,9.4,.528,2.4,3.4,.719,1.8,4.5,6.3,2.3,1.0,0.6,1.4,2.7,16.0
158,Eric Gordon\gordoer01,SG,28,HOU,75,15,2323,6.4,15.7,.406,3.8,10.2,.372,2.6,5.5,.468,2.3,2.7,.840,0.4,2.7,3.1,2.9,0.7,0.6,1.9,2.3,18.9
159,Marcin Gortat\gortama01,C,32,WAS,82,82,2556,5.5,9.5,.579,0.0,0.0,.000,5.5,9.5,.580,1.5,2.2,.648,3.4,8.6,12.0,1.7,0.6,0.9,1.7,3.0,12.4
160,Treveon Graham\grahatr01,SG,23,CHO,27,1,189,3.6,7.6,.475,1.7,2.9,.600,1.9,4.8,.400,1.9,2.9,.667,1.0,3.2,4.2,1.1,1.1,0.2,0.6,3.4,10.9
161,Jerami Grant\grantje01,SF,22,TOT,80,4,1531,3.6,7.7,.463,1.0,2.7,.371,2.6,5.0,.514,2.1,3.5,.612,0.9,3.9,4.8,1.1,0.8,1.9,1.0,3.5,10.3
161,Jerami Grant\grantje01,SF,22,PHI,2,0,41,5.3,14.9,.353,0.0,1.8,.000,5.3,13.2,.400,3.5,7.0,.500,0.0,5.3,5.3,0.0,0.0,3.5,2.6,4.4,14.0
161,Jerami Grant\grantje01,SF,22,OKC,78,4,1490,3.5,7.5,.469,1.0,2.8,.377,2.5,4.8,.523,2.1,3.4,.619,0.9,3.9,4.8,1.1,0.8,1.8,1.0,3.5,10.2
162,Jerian Grant\grantje02,PG,24,CHI,63,28,1028,4.5,10.5,.425,1.7,4.7,.366,2.8,5.8,.473,2.3,2.6,.890,0.6,3.3,3.9,4.2,1.6,0.3,1.5,3.3,13.0
163,Danny Green\greenda02,SG,29,SAS,68,68,1807,3.5,8.9,.392,2.4,6.2,.379,1.2,2.7,.420,0.5,0.6,.844,0.6,3.8,4.5,2.5,1.4,1.1,1.5,2.4,9.9
164,Draymond Green\greendr01,PF,26,GSW,76,76,2471,4.0,9.5,.418,1.2,3.8,.308,2.8,5.6,.494,2.2,3.1,.709,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3
165,Gerald Green\greenge01,SF,31,BOS,47,0,538,6.4,15.5,.409,2.6,7.4,.351,3.7,8.1,.463,2.2,2.7,.805,1.1,4.6,5.6,2.2,0.6,0.5,1.7,3.2,17.5
166,JaMychal Green\greenja01,PF,26,MEM,77,75,2101,4.3,8.6,.500,0.9,2.5,.379,3.3,6.1,.549,2.3,2.9,.802,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8
167,Jeff Green\greenje02,PF,30,ORL,69,11,1534,5.2,13.1,.394,1.2,4.5,.275,3.9,8.6,.458,3.4,3.9,.863,0.9,4.1,5.0,1.9,0.9,0.3,1.8,2.4,15.0
168,Blake Griffin\griffbl01,PF,27,LAC,61,61,2076,8.3,16.8,.493,0.7,2.0,.336,7.6,14.9,.514,5.5,7.3,.760,1.9,6.7,8.6,5.2,1.0,0.4,2.5,2.7,22.8
169,Justin Hamilton\hamilju01,C,26,BRK,64,7,1177,5.3,11.6,.459,1.7,5.5,.306,3.6,6.1,.598,1.2,1.6,.750,2.2,5.8,8.0,1.7,0.9,1.3,1.3,2.8,13.5
170,A.J. Hammons\hammoaj01,C,24,DAL,22,0,163,3.8,9.3,.405,1.1,2.2,.500,2.7,7.1,.375,2.0,4.4,.450,1.8,6.2,8.0,0.9,0.2,2.9,2.2,4.6,10.6
171,Tim Hardaway\hardati02,SG,24,ATL,79,30,2154,6.9,15.2,.455,2.5,7.0,.357,4.4,8.3,.537,2.7,3.6,.766,0.6,3.2,3.7,3.0,0.9,0.3,1.8,1.7,19.1
172,James Harden\hardeja01,PG,27,HOU,81,81,2947,8.2,18.7,.440,3.2,9.2,.347,5.0,9.5,.530,9.1,10.8,.847,1.2,6.9,8.1,11.1,1.5,0.5,5.7,2.6,28.8
173,Maurice Harkless\harklma01,SF,23,POR,77,69,2223,5.1,10.1,.503,1.1,3.1,.351,4.0,7.0,.572,1.2,2.0,.621,2.0,3.5,5.5,1.4,1.4,1.1,1.4,3.5,12.5
174,Justin Harper\harpeju01,PF,27,PHI,3,0,31,5.8,13.9,.417,2.3,8.1,.286,3.5,5.8,.600,0.0,0.0,,2.3,3.5,5.8,2.3,0.0,0.0,4.6,2.3,13.9
175,Montrezl Harrell\harremo01,C,23,HOU,58,14,1064,7.6,11.7,.652,0.0,0.2,.143,7.6,11.4,.663,2.6,4.1,.628,2.7,4.7,7.4,2.2,0.7,1.4,1.5,4.3,17.8
176,Devin Harris\harride01,PG,33,DAL,65,0,1087,4.5,11.3,.399,1.9,5.9,.328,2.6,5.4,.476,3.5,4.3,.829,0.4,3.8,4.2,4.5,1.4,0.2,1.9,3.3,14.5
177,Gary Harris\harriga01,SG,22,DEN,57,56,1782,6.5,12.9,.502,2.2,5.2,.420,4.3,7.7,.558,2.1,2.7,.776,1.0,2.6,3.6,3.3,1.4,0.2,1.5,1.9,17.2
178,Joe Harris\harrijo01,SG,25,BRK,52,11,1138,4.9,11.5,.425,2.7,7.0,.385,2.2,4.5,.489,1.1,1.6,.714,0.5,4.1,4.7,1.7,0.9,0.3,1.7,3.8,13.5
179,Manny Harris\harrima01,SG,27,DAL,4,0,25,4.3,21.6,.200,0.0,2.9,.000,4.3,18.7,.231,2.9,5.8,.500,4.3,8.6,13.0,2.9,0.0,0.0,2.9,1.4,11.5
180,Tobias Harris\harrito02,PF,24,DET,82,48,2567,7.2,14.9,.481,1.5,4.4,.347,5.6,10.5,.537,2.7,3.2,.841,0.9,5.0,5.8,2.0,0.8,0.5,1.3,1.9,18.5
181,Aaron Harrison\harriaa01,SG,22,CHO,5,0,17,0.0,8.5,.000,0.0,4.2,.000,0.0,4.2,.000,2.1,4.2,.500,0.0,6.4,6.4,6.4,0.0,0.0,0.0,4.2,2.1
182,Andrew Harrison\harrian01,PG,22,MEM,72,18,1474,2.9,8.8,.325,1.1,3.8,.276,1.8,5.0,.363,3.6,4.7,.763,0.6,2.8,3.3,4.8,1.3,0.5,2.1,4.7,10.4
183,Udonis Haslem\hasleud01,C,36,MIA,16,0,130,3.0,6.4,.478,0.0,0.8,.000,3.0,5.5,.550,2.5,4.2,.600,2.2,7.8,10.0,1.7,1.7,0.3,2.2,6.1,8.6
184,Spencer Hawes\hawessp01,PF,28,TOT,54,1,797,6.1,12.5,.484,1.1,3.7,.309,4.9,8.9,.556,2.0,2.3,.846,1.7,6.9,8.6,3.7,0.7,1.4,2.2,3.5,15.2
184,Spencer Hawes\hawessp01,PF,28,CHO,35,1,626,6.0,12.5,.477,0.9,3.2,.291,5.1,9.4,.540,1.7,2.0,.882,1.8,6.6,8.4,3.6,0.7,1.5,2.3,3.5,14.6
184,Spencer Hawes\hawessp01,PF,28,MIL,19,0,171,6.3,12.4,.508,1.9,5.5,.346,4.4,6.9,.636,2.9,3.8,.778,1.3,8.2,9.5,4.0,0.4,0.8,1.9,3.4,17.5
185,Gordon Hayward\haywago01,SF,26,UTA,73,73,2516,7.8,16.5,.471,2.1,5.4,.398,5.7,11.2,.506,5.2,6.1,.844,0.7,4.9,5.6,3.6,1.0,0.3,2.0,1.7,22.9
186,Gerald Henderson\hendege02,SG,29,PHI,72,41,1667,5.1,11.9,.423,1.3,3.7,.353,3.7,8.2,.455,2.9,3.6,.806,0.7,3.3,4.0,2.4,0.9,0.3,1.3,2.8,14.3
187,John Henson\hensojo01,C,26,MIL,58,39,1123,5.1,9.9,.515,0.0,0.0,.000,5.1,9.9,.516,2.4,3.4,.692,2.9,6.5,9.5,1.8,0.9,2.5,1.7,4.8,12.6
188,Juan Hernangomez\hernaju01,PF,21,DEN,62,9,842,4.3,9.6,.451,2.0,4.8,.407,2.4,4.7,.495,2.4,3.2,.750,1.8,6.2,8.0,1.2,1.3,0.5,1.3,2.7,13.0
189,Willy Hernangomez\hernawi01,C,22,NYK,72,22,1324,6.7,12.6,.529,0.1,0.4,.267,6.6,12.2,.538,2.5,3.4,.728,4.6,9.0,13.6,2.6,1.1,1.0,2.7,4.1,16.0
190,Mario Hezonja\hezonma01,SF,21,ORL,65,2,960,4.4,12.4,.355,1.6,5.4,.299,2.8,7.0,.398,1.5,1.9,.800,0.7,4.7,5.5,2.3,1.1,0.6,2.2,2.8,11.9
191,Roy Hibbert\hibbero01,C,30,TOT,48,13,682,4.2,7.8,.544,0.0,0.0,,4.2,7.8,.544,3.2,4.0,.813,2.9,5.2,8.0,1.1,0.4,2.4,1.7,5.3,11.7
191,Roy Hibbert\hibbero01,C,30,CHO,42,13,671,4.2,7.7,.542,0.0,0.0,,4.2,7.7,.542,3.3,4.0,.813,2.8,5.2,8.0,1.1,0.4,2.4,1.7,5.2,11.6
191,Roy Hibbert\hibbero01,C,30,DEN,6,0,11,6.5,9.8,.667,0.0,0.0,,6.5,9.8,.667,0.0,0.0,,3.3,3.3,6.5,3.3,0.0,6.5,3.3,9.8,13.1
192,Buddy Hield\hieldbu01,SG,23,TOT,82,55,1888,6.2,14.6,.426,2.8,7.2,.391,3.4,7.4,.461,1.2,1.4,.842,0.7,4.5,5.1,2.3,0.7,0.2,1.9,2.2,16.5
192,Buddy Hield\hieldbu01,SG,23,NOP,57,37,1161,5.7,14.6,.393,2.8,7.5,.369,3.0,7.1,.417,0.9,1.0,.879,0.6,4.6,5.1,2.4,0.6,0.2,1.5,2.5,15.1
192,Buddy Hield\hieldbu01,SG,23,SAC,25,18,727,7.0,14.7,.480,2.9,6.8,.428,4.1,7.8,.525,1.7,2.1,.814,0.8,4.3,5.1,2.2,1.0,0.1,2.6,1.7,18.7
193,Nene Hilario\hilarne01,C,34,HOU,67,8,1198,7.4,11.9,.617,0.1,0.3,.333,7.3,11.7,.624,3.5,5.9,.589,2.9,5.6,8.5,2.0,1.7,1.2,2.2,4.9,18.3
194,George Hill\hillge01,PG,30,UTA,49,49,1544,6.7,14.1,.477,2.2,5.4,.403,4.5,8.7,.523,3.7,4.6,.801,0.5,3.4,3.9,4.8,1.2,0.3,2.0,2.7,19.3
195,Jordan Hill\hilljo01,C,29,MIN,7,0,47,3.8,10.0,.385,0.0,0.0,,3.8,10.0,.385,1.5,1.5,1.000,6.1,4.6,10.7,0.0,0.8,0.0,3.1,6.9,9.2
196,Solomon Hill\hillso01,SF,25,NOP,80,71,2374,2.8,7.2,.383,1.4,4.1,.348,1.3,3.2,.428,1.6,1.9,.805,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5
197,Darrun Hilliard\hillida01,SG,23,DET,39,1,381,4.4,11.9,.373,1.1,4.3,.261,3.3,7.6,.438,2.0,2.6,.750,0.2,2.9,3.1,3.1,1.0,0.2,2.6,3.7,12.0
198,Jrue Holiday\holidjr01,PG,26,NOP,67,61,2190,6.7,14.7,.454,1.6,4.6,.356,5.0,10.1,.498,2.0,2.8,.708,0.8,3.6,4.3,8.0,1.6,0.7,3.2,2.2,16.9
199,Justin Holiday\holidju01,SG,27,NYK,82,4,1639,5.1,11.8,.433,2.1,6.0,.355,3.0,5.8,.513,1.4,1.8,.825,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8
200,Rondae Hollis-Jefferson\holliro01,SF,22,BRK,78,50,1761,4.8,11.1,.434,0.3,1.4,.224,4.5,9.7,.463,3.9,5.2,.751,2.0,7.3,9.2,3.1,1.7,0.9,2.4,3.6,13.8
201,Richaun Holmes\holmeri01,C,23,PHI,57,17,1193,6.9,12.4,.558,0.8,2.3,.351,6.1,10.1,.606,2.2,3.1,.699,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9
202,Rodney Hood\hoodro01,SG,24,UTA,59,55,1593,6.1,15.1,.408,2.6,6.9,.371,3.6,8.1,.440,2.0,2.6,.783,0.4,4.2,4.6,2.2,0.9,0.2,1.5,3.0,16.9
