Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
97,Stephen Curry\curryst01,PG,24,GSW,78,78,2983,10.7,23.6,.451,4.6,10.2,.453,6.0,13.4,.449,4.5,5.0,.900,1.0,4.3,5.3,9.2,2.1,0.2,4.1,3.4,30.4,,115,107
98,Samuel Dalembert\dalemsa01,C,31,MIL,47,23,765,9.1,16.8,.542,0.1,0.1,1.000,9.0,16.7,.540,2.5,3.6,.691,7.0,11.3,18.3,1.4,1.1,3.5,3.4,6.0,20.7,,108,101
99,Marquis Daniels\daniema01,SF,32,MIL,59,33,1085,6.2,16.4,.376,0.9,3.4,.278,5.2,13.0,.401,1.9,2.5,.741,2.2,4.8,7.0,3.0,2.4,0.5,2.1,3.6,15.1,,92,106
100,Anthony Davis\davisan02,PF,19,NOH,64,60,1846,10.3,19.9,.516,0.0,0.2,.000,10.3,19.7,.521,5.0,6.6,.751,4.8,10.5,15.3,1.9,2.2,3.3,2.6,4.6,25.5,,113,104
101,Ed Davis\davised01,C-PF,23,TOT,81,28,1631,8.5,15.8,.539,0.0,0.0,,8.5,15.8,.539,3.4,5.5,.617,5.0,10.1,15.1,2.1,1.2,2.8,2.1,6.3,20.4,,114,102
101,Ed Davis\davised01,C,23,TOR,45,24,1087,9.1,16.6,.549,0.0,0.0,,9.1,16.6,.549,3.2,5.0,.647,4.6,10.0,14.7,2.7,1.2,1.9,2.2,5.4,21.4,,115,105
101,Ed Davis\davised01,PF,23,MEM,36,4,544,7.4,14.3,.517,0.0,0.0,,7.4,14.3,.517,3.7,6.5,.569,5.7,10.3,16.0,0.8,1.3,4.7,1.8,8.0,18.5,,113,96
102,Glen Davis\davisgl01,PF,27,ORL,34,33,1064,10.5,23.4,.448,0.0,0.1,.000,10.5,23.3,.450,4.1,5.7,.718,2.7,9.3,12.0,3.4,1.6,1.0,3.1,4.3,25.1,,97,107
103,Austin Daye\dayeau01,SF,24,TOT,55,0,676,7.1,16.5,.433,3.2,7.8,.418,3.9,8.7,.445,2.1,2.7,.765,1.3,8.5,9.7,3.3,1.1,1.7,2.3,6.5,19.6,,109,104
103,Austin Daye\dayeau01,SF,24,DET,24,0,348,6.5,14.7,.443,3.2,6.1,.525,3.3,8.7,.386,2.3,2.7,.833,1.5,8.0,9.6,3.2,0.8,1.2,2.0,6.5,18.5,,115,109
103,Austin Daye\dayeau01,SF,24,MEM,31,0,328,7.8,18.4,.423,3.3,9.6,.345,4.5,8.8,.509,1.8,2.6,.688,1.0,8.9,9.9,3.5,1.5,2.3,2.6,6.5,20.7,,104,99
104,Nando De Colo\decolna01,SG,25,SAS,72,6,920,5.8,13.3,.436,1.7,4.5,.378,4.1,8.8,.465,1.9,2.4,.795,1.3,6.4,7.6,7.6,2.3,0.3,4.5,4.8,15.3,,97,102
105,Carlos Delfino\delfica01,SF,30,HOU,67,5,1689,7.4,18.3,.405,4.7,12.4,.375,2.7,5.9,.467,1.4,1.7,.857,0.5,6.0,6.5,4.0,2.0,0.3,2.1,3.4,20.9,,109,107
106,Luol Deng\denglu01,SF,27,CHI,75,75,2903,8.6,20.2,.426,1.4,4.3,.322,7.2,15.9,.455,4.3,5.2,.816,3.0,5.8,8.8,4.1,1.5,0.6,2.7,1.9,22.9,,105,105
107,Justin Dentmon\dentmju01,PG,27,DAL,2,0,4,0.0,25.5,.000,0.0,0.0,,0.0,25.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,116
108,DeMar DeRozan\derozde01,SG,23,TOR,82,82,3013,9.7,21.7,.445,0.6,2.1,.283,9.1,19.6,.463,6.3,7.5,.831,0.8,4.8,5.6,3.6,1.3,0.4,2.7,3.0,26.2,,105,110
109,Boris Diaw\diawbo01,PF,30,SAS,75,20,1709,5.3,9.9,.539,0.9,2.3,.385,4.4,7.6,.587,1.4,1.9,.723,2.0,5.6,7.6,5.4,1.6,0.8,2.5,4.3,13.0,,113,103
110,DeSagana Diop\diopde01,C,31,CHA,22,1,226,1.9,6.3,.296,0.0,0.2,.000,1.9,6.0,.308,0.0,0.2,.000,2.3,9.5,11.8,3.0,1.2,3.7,1.9,4.4,3.7,,74,108
111,Keyon Dooling\doolike01,PG,32,MEM,7,0,82,6.6,13.9,.476,3.3,7.9,.417,3.3,6.0,.556,4.0,4.6,.857,0.0,0.7,0.7,5.3,0.7,0.0,3.3,5.3,20.5,,117,108
112,Toney Douglas\douglto01,PG,26,TOT,71,0,1289,7.3,18.2,.403,3.2,8.4,.380,4.1,9.8,.424,3.0,3.3,.905,1.3,4.1,5.4,5.9,2.8,0.1,3.2,5.7,20.8,,106,108
112,Toney Douglas\douglto01,PG,26,HOU,49,0,913,7.6,19.3,.395,3.3,8.9,.377,4.3,10.4,.411,3.3,3.7,.882,1.3,3.7,4.9,5.1,2.2,0.1,3.1,5.6,21.8,,105,108
112,Toney Douglas\douglto01,PG,26,SAC,22,0,376,6.7,15.5,.430,2.9,7.4,.389,3.8,8.2,.467,2.2,2.2,1.000,1.5,5.0,6.5,7.9,4.2,0.1,3.4,5.7,18.4,,111,108
113,Chris Douglas-Roberts\douglch01,SG,26,DAL,6,0,63,4.1,11.3,.357,0.0,3.2,.000,4.1,8.1,.500,5.7,8.1,.700,0.0,4.1,4.1,3.2,1.6,0.0,0.8,3.2,13.8,,101,110
114,Goran Dragic\dragigo01,PG,26,PHO,77,77,2581,8.0,18.0,.443,1.8,5.5,.319,6.2,12.5,.497,4.9,6.5,.748,1.2,3.5,4.7,11.3,2.5,0.5,4.2,4.3,22.6,,109,109
115,Andre Drummond\drumman01,C,19,DET,60,10,1243,8.8,14.5,.608,0.0,0.1,.500,8.8,14.5,.609,2.5,6.8,.371,7.2,12.2,19.4,1.3,2.5,4.0,2.4,6.1,20.2,,114,99
116,Jared Dudley\dudleja01,SF,27,PHO,79,50,2170,7.4,15.8,.468,2.5,6.4,.391,4.9,9.4,.520,3.1,3.8,.796,1.9,3.9,5.8,4.8,1.8,0.2,2.4,3.0,20.4,,114,111
117,Chris Duhon\duhonch01,PG,30,LAL,46,9,820,2.9,7.6,.382,2.0,5.6,.363,0.9,2.0,.438,0.4,0.8,.462,0.7,3.5,4.2,8.2,1.2,0.1,2.5,3.5,8.2,,108,111
118,Tim Duncan\duncati01,C,36,SAS,69,69,2078,12.0,23.9,.502,0.0,0.2,.286,12.0,23.8,.504,6.0,7.4,.817,3.0,13.8,16.8,4.5,1.2,4.5,3.6,2.9,30.1,,107,95
119,Mike Dunleavy\dunlemi02,SF,32,MIL,75,3,1943,7.2,16.3,.442,3.3,7.8,.428,3.9,8.5,.455,2.7,3.3,.820,0.8,6.8,7.6,3.8,1.0,0.9,2.3,3.5,20.5,,111,107
120,Kevin Durant\duranke01,SF,24,OKC,81,81,3119,12.1,23.6,.510,2.3,5.5,.416,9.8,18.1,.539,11.2,12.4,.905,0.8,9.8,10.6,6.2,1.9,1.7,4.6,2.4,37.6,,122,100
121,Devin Ebanks\ebankde01,SF,23,LAL,19,3,197,6.2,18.8,.329,1.5,5.7,.273,4.6,13.2,.353,2.8,3.6,.786,2.6,8.0,10.6,2.6,0.8,0.3,2.8,5.9,16.8,,87,108
122,Wayne Ellington\ellinwa01,SG,25,TOT,78,21,1661,7.2,16.9,.427,3.0,7.6,.392,4.2,9.2,.457,2.2,2.4,.907,0.8,4.5,5.3,3.3,1.4,0.1,1.8,2.6,19.6,,111,109
122,Wayne Ellington\ellinwa01,SG,25,MEM,40,4,676,6.5,16.0,.407,3.3,7.8,.423,3.2,8.2,.392,1.2,1.3,.938,0.4,3.8,4.2,3.4,1.3,0.1,1.9,3.1,17.5,,107,105
122,Wayne Ellington\ellinwa01,SG,25,CLE,38,17,985,7.7,17.4,.439,2.8,7.6,.371,4.9,9.9,.492,2.8,3.1,.898,1.1,5.0,6.0,3.3,1.5,0.1,1.7,2.3,20.9,,113,112
123,Monta Ellis\ellismo01,SG,27,MIL,82,82,3076,9.8,23.7,.416,1.5,5.4,.287,8.3,18.3,.454,4.8,6.2,.773,0.7,4.5,5.2,8.2,2.8,0.6,4.2,2.7,26.0,,100,105
124,Kim English\engliki01,SG,24,DET,41,0,407,5.5,14.5,.375,1.8,6.5,.280,3.6,8.1,.452,2.7,3.8,.724,1.0,3.8,4.8,3.4,2.1,0.4,2.5,6.0,15.5,,96,110
125,Jeremy Evans\evansje01,PF,25,UTA,37,0,215,6.6,10.8,.614,0.0,0.2,.000,6.6,10.6,.628,5.2,8.1,.636,6.4,7.9,14.2,2.7,2.0,3.2,2.0,7.4,18.4,,130,104
126,Reggie Evans\evansre01,PF,32,BRK,80,56,1967,3.4,7.2,.479,0.0,0.0,,3.4,7.2,.479,3.1,6.1,.509,7.1,17.3,24.4,1.2,2.0,0.4,3.1,5.5,10.0,,102,100
127,Tyreke Evans\evansty01,SG,23,SAC,65,61,2016,9.3,19.4,.478,1.1,3.4,.338,8.2,16.1,.508,5.3,6.9,.775,1.4,5.9,7.3,5.8,2.3,0.7,3.3,3.4,25.1,,110,111
128,Festus Ezeli\ezelife01,C,23,GSW,78,41,1120,3.4,7.7,.438,0.0,0.0,,3.4,7.7,.438,2.0,3.7,.531,6.4,7.8,14.2,1.0,1.0,3.4,2.9,7.1,8.7,,97,103
129,Kenneth Faried\farieke01,PF,23,DEN,80,80,2248,8.5,15.5,.552,0.0,0.0,,8.5,15.5,.552,3.7,6.0,.613,5.8,10.6,16.5,1.7,1.8,1.9,2.5,5.3,20.7,,116,102
130,Derrick Favors\favorde01,PF,21,UTA,77,8,1787,8.1,16.8,.482,0.0,0.1,.000,8.1,16.6,.487,5.3,7.7,.688,5.4,10.7,16.1,2.2,2.0,3.8,3.8,7.3,21.5,,104,101
131,Raymond Felton\feltora01,PG,28,NYK,68,68,2313,8.7,20.4,.427,2.1,6.0,.360,6.6,14.4,.455,2.3,3.0,.789,1.2,3.3,4.5,8.6,2.2,0.3,3.6,3.0,21.9,,105,108
132,Landry Fields\fieldla01,SF,24,TOR,51,22,1037,5.2,11.4,.457,0.1,0.7,.143,5.1,10.7,.478,1.7,2.7,.642,3.0,7.6,10.7,3.1,1.6,0.4,2.2,3.2,12.3,,101,108
133,Derek Fisher\fishede01,SG-PG,38,TOT,33,9,575,4.9,14.4,.342,2.7,7.1,.375,2.2,7.2,.309,3.1,3.4,.921,0.2,3.1,3.3,4.2,1.7,0.3,2.7,4.9,15.6,,97,108
133,Derek Fisher\fishede01,PG,38,DAL,9,9,229,5.1,14.5,.354,2.2,5.1,.435,2.9,9.4,.310,4.7,5.1,.913,0.0,3.3,3.3,6.9,1.1,0.4,4.0,5.3,17.2,,97,111
133,Derek Fisher\fishede01,SG,38,OKC,24,0,346,4.8,14.3,.333,3.0,8.5,.351,1.8,5.8,.308,2.1,2.2,.933,0.3,3.0,3.3,2.4,2.1,0.1,1.8,4.6,14.6,,97,106
134,Evan Fournier\fournev01,SG,20,DEN,38,4,428,8.8,17.9,.493,2.6,6.4,.407,6.3,11.6,.541,3.5,4.6,.769,0.7,3.4,4.1,5.2,2.2,0.1,3.8,7.7,23.8,,111,108
135,Randy Foye\foyera01,SG,29,UTA,82,72,2249,6.9,17.3,.397,4.2,10.2,.410,2.7,7.1,.378,2.8,3.4,.819,0.4,2.6,3.0,3.9,1.5,0.6,2.2,4.5,20.7,,110,111
136,Jimmer Fredette\fredeji01,SG,23,SAC,69,0,967,9.1,21.7,.421,3.4,8.3,.417,5.7,13.4,.423,4.5,5.2,.859,1.0,2.8,3.8,4.9,1.6,0.2,3.6,3.4,26.2,,106,115
137,Joel Freeland\freeljo01,PF,25,POR,51,1,477,6.4,15.6,.408,0.0,0.0,,6.4,15.6,.408,2.0,3.0,.667,4.4,8.7,13.1,1.4,1.4,1.2,2.1,7.4,14.8,,94,108
138,Danilo Gallinari\gallida01,SF,24,DEN,71,71,2309,8.0,19.0,.418,3.0,7.9,.373,5.0,11.1,.450,6.3,7.6,.822,1.4,6.6,8.0,3.8,1.4,0.8,2.4,2.8,25.1,,116,107
139,Francisco Garcia\garcifr01,SG-SF,31,TOT,58,20,1029,5.8,14.8,.393,3.3,8.8,.374,2.5,6.0,.421,0.9,1.0,.857,0.4,4.1,4.5,3.1,2.3,1.9,1.6,4.3,15.9,,105,109
139,Francisco Garcia\garcifr01,SG,31,SAC,40,15,710,5.6,14.8,.376,2.9,7.9,.367,2.7,6.9,.385,0.9,1.0,.857,0.5,4.4,4.9,3.1,2.3,2.2,1.4,4.8,14.9,,101,110
139,Francisco Garcia\garcifr01,SF,31,HOU,18,5,319,6.4,14.9,.432,4.2,11.0,.386,2.2,3.9,.560,0.9,1.1,.857,0.2,3.4,3.6,3.1,2.2,1.1,1.9,3.4,18.0,,112,107
140,Kevin Garnett\garneke01,C,36,BOS,68,68,2022,10.9,22.0,.496,0.1,0.4,.125,10.9,21.6,.504,4.1,5.2,.786,1.9,11.8,13.7,4.1,2.0,1.6,2.8,4.0,26.0,,104,99
141,Diante Garrett\garredi02,PG,24,PHO,19,0,149,5.5,16.9,.327,1.0,5.2,.200,4.5,11.7,.382,1.7,3.4,.500,1.7,3.4,5.2,10.7,3.4,0.0,5.5,1.7,13.8,,80,108
142,Marc Gasol\gasolma01,C,28,MEM,80,80,2796,8.3,16.9,.494,0.0,0.3,.071,8.3,16.6,.501,5.2,6.1,.848,3.6,8.5,12.1,6.2,1.6,2.7,3.0,5.0,21.9,,115,98
143,Pau Gasol\gasolpa01,PF,32,LAL,49,42,1655,8.3,17.8,.466,0.2,0.9,.286,8.0,16.9,.475,3.8,5.5,.702,3.4,9.5,12.9,6.1,0.7,1.9,3.2,2.9,20.7,,107,106
144,Rudy Gay\gayru01,SF,26,TOT,75,74,2687,10.4,25.1,.416,1.7,5.2,.323,8.7,19.9,.440,4.8,5.9,.814,2.0,7.2,9.2,4.0,2.3,1.1,4.0,3.6,27.3,,98,102
144,Rudy Gay\gayru01,SF,26,MEM,42,42,1541,9.9,24.2,.408,1.4,4.5,.310,8.5,19.7,.431,4.3,5.5,.776,2.0,6.8,8.8,3.8,2.0,1.1,3.7,3.1,25.5,,97,101
144,Rudy Gay\gayru01,SF,26,TOR,33,32,1146,11.1,26.2,.425,2.0,6.1,.336,9.1,20.1,.452,5.5,6.4,.856,2.0,7.8,9.8,4.4,2.6,1.0,4.4,4.4,29.8,,99,105
145,Alonzo Gee\geeal01,SF,25,CLE,82,82,2541,6.2,15.2,.410,1.4,4.5,.315,4.8,10.7,.450,3.3,4.2,.795,1.5,5.0,6.6,2.7,2.2,0.6,2.7,4.1,17.2,,99,110
146,Mickael Gelabale\gelabmi01,SF,29,MIN,36,13,644,5.8,11.2,.518,1.3,4.2,.308,4.5,7.0,.644,1.7,1.9,.875,2.6,5.4,7.9,2.1,1.3,0.3,1.3,3.8,14.5,,121,108
147,Paul George\georgpa01,SF,22,IND,79,79,2972,8.8,21.1,.419,3.0,8.4,.362,5.8,12.7,.457,4.0,4.9,.807,1.6,9.2,10.8,5.9,2.6,0.9,4.2,4.1,24.7,,104,97
148,Daniel Gibson\gibsoda01,PG,26,CLE,46,3,919,4.8,14.0,.340,3.2,9.2,.344,1.6,4.8,.333,1.5,2.1,.703,0.3,3.1,3.4,4.6,1.7,0.2,1.8,5.0,14.1,,101,112
149,Taj Gibson\gibsota01,PF,27,CHI,65,5,1459,7.9,16.2,.485,0.0,0.1,.000,7.9,16.1,.490,3.3,4.8,.679,4.6,8.1,12.7,2.2,1.0,3.3,2.8,6.1,19.0,,104,101
150,Manu Ginobili\ginobma01,SG,35,SAS,60,0,1393,8.4,19.7,.425,3.0,8.6,.353,5.3,11.1,.480,6.0,7.5,.796,1.1,6.3,7.4,10.0,2.9,0.5,4.8,4.2,25.8,,107,100
151,Drew Gooden\goodedr01,C,31,MIL,16,0,151,6.7,20.5,.328,0.3,1.7,.200,6.4,18.8,.339,3.7,5.4,.688,4.4,6.0,10.4,2.0,1.7,2.0,3.0,7.1,17.5,,84,105
152,Ben Gordon\gordobe01,SG,29,CHA,75,0,1560,10.4,25.6,.408,3.8,9.8,.387,6.6,15.7,.421,3.6,4.3,.843,0.6,3.8,4.4,4.7,1.2,0.5,4.6,4.5,28.3,,96,115
153,Eric Gordon\gordoer01,SG,24,NOH,42,40,1264,10.1,25.0,.402,2.4,7.4,.324,7.7,17.6,.436,8.0,9.5,.842,0.4,2.9,3.3,5.9,1.9,0.3,5.0,3.2,30.6,,101,112
154,Marcin Gortat\gortama01,C,28,PHO,61,61,1876,8.1,15.5,.521,0.0,0.1,.000,8.1,15.4,.524,2.5,3.8,.652,3.5,10.6,14.1,2.1,1.1,2.7,2.7,3.5,18.6,,104,105
155,Andrew Goudelock\goudean01,SG,24,LAL,1,0,6,0.0,16.9,.000,0.0,0.0,,0.0,16.9,.000,0.0,0.0,,8.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,,38,116
156,Danny Granger\grangda01,SF,29,IND,5,0,74,7.2,25.2,.286,1.4,7.2,.200,5.8,18.0,.320,3.6,5.8,.625,2.2,4.3,6.5,2.2,1.4,0.7,2.9,4.3,19.4,,77,103
157,Aaron Gray\grayaa01,C,28,TOR,42,16,513,5.0,9.3,.533,0.0,0.0,,5.0,9.3,.533,2.4,4.6,.523,5.0,8.8,13.8,3.4,0.7,0.5,3.7,8.8,12.3,,101,108
158,Danny Green\greenda02,SG,25,SAS,80,80,2201,6.9,15.4,.448,4.1,9.6,.429,2.8,5.8,.480,1.6,1.8,.848,0.8,4.8,5.6,3.3,2.1,1.3,2.2,2.9,19.4,,110,102
159,Draymond Green\greendr01,SF,22,GSW,79,1,1061,4.0,12.3,.327,0.7,3.2,.209,3.4,9.1,.368,2.2,2.6,.818,2.8,9.7,12.5,2.5,2.0,1.2,2.4,7.6,10.9,,87,102
160,Gerald Green\greenge01,SF,27,IND,60,7,1080,7.6,20.9,.366,2.9,9.3,.314,4.7,11.6,.407,2.6,3.2,.800,1.5,5.4,6.9,2.5,0.9,1.1,2.6,3.2,20.7,,95,103
161,Jeff Green\greenje02,PF,26,BOS,81,17,2252,8.7,18.7,.467,1.6,4.2,.385,7.1,14.5,.490,5.0,6.2,.808,1.3,6.1,7.4,3.0,1.3,1.6,3.1,4.1,24.1,,104,104
162,Willie Green\greenwi01,SG,31,LAC,72,60,1188,7.9,17.1,.461,3.1,7.4,.428,4.7,9.8,.486,1.0,1.4,.719,0.8,3.5,4.3,2.4,1.3,0.5,1.4,4.3,19.9,,113,108
163,Blake Griffin\griffbl01,PF,23,LAC,80,80,2598,11.7,21.7,.538,0.1,0.6,.179,11.6,21.2,.548,5.7,8.6,.660,3.8,9.6,13.4,6.1,2.0,1.0,3.8,4.7,29.2,,114,102
164,Hamed Haddadi\haddaha01,C,27,TOT,30,0,322,5.7,13.3,.427,0.0,0.0,,5.7,13.3,.427,2.3,4.4,.519,7.0,11.0,18.0,1.9,1.0,4.4,5.0,9.7,13.6,,85,101
164,Hamed Haddadi\haddaha01,C,27,MEM,13,0,87,4.4,13.1,.333,0.0,0.0,,4.4,13.1,.333,0.6,1.2,.500,6.2,8.7,15.0,2.5,0.6,3.7,2.5,9.4,9.4,,85,99
164,Hamed Haddadi\haddaha01,C,27,PHO,17,0,235,6.1,13.3,.459,0.0,0.0,,6.1,13.3,.459,2.8,5.5,.520,7.2,11.8,19.0,1.7,1.1,4.6,5.9,9.8,15.1,,85,102
165,Jordan Hamilton\hamiljo02,SF,22,DEN,40,1,397,10.7,25.6,.418,3.4,9.3,.370,7.2,16.3,.445,1.7,3.3,.500,4.1,8.0,12.1,2.9,1.9,1.0,2.4,3.1,26.5,,104,105
166,Richard Hamilton\hamilri01,SG,34,CHI,50,45,1088,10.1,23.5,.429,0.8,2.6,.308,9.3,20.9,.444,3.3,3.8,.857,0.8,3.3,4.1,5.9,1.2,0.2,4.1,4.6,24.2,,94,107
167,Ben Hansbrough\hansbbe01,PG,25,IND,28,0,200,4.0,12.0,.333,1.6,6.1,.261,2.4,5.9,.409,5.6,7.2,.778,0.5,4.3,4.8,5.6,1.9,0.5,4.8,6.1,15.2,,92,102
168,Tyler Hansbrough\hansbty01,PF,27,IND,81,8,1366,6.9,15.9,.432,0.0,0.1,.000,6.9,15.7,.436,8.4,11.7,.720,6.3,8.3,14.5,1.4,1.1,0.7,3.0,5.9,22.1,,110,101
169,James Harden\hardeja01,SG,23,HOU,78,78,2985,9.8,22.4,.438,3.0,8.1,.368,6.8,14.2,.477,11.3,13.3,.851,1.0,5.3,6.3,7.6,2.4,0.6,4.9,3.0,33.8,,116,106
170,Maurice Harkless\harklma01,SF,19,ORL,76,59,1974,6.9,14.9,.461,0.8,3.1,.274,6.0,11.8,.510,1.9,3.4,.570,3.2,5.6,8.8,1.3,2.3,1.6,1.8,3.8,16.5,,101,107
171,Josh Harrellson\harrejo01,C,23,MIA,6,0,31,6.8,15.4,.444,1.7,8.5,.200,5.1,6.8,.750,1.7,3.4,.500,5.1,6.8,12.0,0.0,1.7,1.7,5.1,6.8,17.1,,87,104
172,Al Harrington\harrial01,C,32,ORL,10,0,119,8.8,24.9,.351,3.5,13.1,.267,5.3,11.8,.444,1.3,1.8,.750,2.6,9.2,11.8,4.4,1.8,0.4,3.1,7.9,22.3,,90,107
173,Devin Harris\harride01,SG,29,ATL,58,34,1421,7.1,16.2,.438,2.8,8.4,.335,4.3,7.8,.549,4.1,5.6,.727,0.2,4.0,4.2,7.2,2.3,0.5,3.2,3.8,21.0,,108,106
174,Terrel Harris\harrite01,SG,25,TOT,20,0,137,1.6,10.6,.148,0.0,3.1,.000,1.6,7.5,.211,2.8,3.9,.700,1.6,8.7,10.2,3.5,0.8,1.2,6.7,6.7,5.9,,48,109
174,Terrel Harris\harrite01,SG,25,MIA,7,0,29,3.7,14.6,.250,0.0,1.8,.000,3.7,12.8,.286,11.0,14.6,.750,7.3,9.1,16.4,3.7,0.0,0.0,7.3,5.5,18.3,,88,107
174,Terrel Harris\harrite01,SG,25,NOH,13,0,108,1.0,9.5,.105,0.0,3.5,.000,1.0,6.0,.167,0.5,1.0,.500,0.0,8.5,8.5,3.5,1.0,1.5,6.5,7.0,2.5,,28,109
175,Tobias Harris\harrito02,SF-PF,20,TOT,55,34,1299,9.3,20.4,.455,1.4,4.3,.315,7.9,16.1,.493,4.1,5.5,.752,2.9,8.5,11.4,2.7,1.3,1.8,2.6,4.8,24.0,,105,107
175,Tobias Harris\harrito02,SF,20,MIL,28,14,325,8.3,17.9,.461,1.1,3.3,.333,7.2,14.7,.489,3.6,4.1,.885,2.7,6.2,8.9,2.0,1.2,1.1,2.8,4.8,21.2,,104,107
175,Tobias Harris\harrito02,PF,20,ORL,27,20,974,9.6,21.2,.453,1.4,4.7,.310,8.2,16.6,.494,4.3,5.9,.721,3.0,9.3,12.3,3.0,1.3,2.0,2.6,4.8,25.0,,105,107
176,Udonis Haslem\hasleud01,PF,32,MIA,75,59,1414,4.8,9.4,.514,0.0,0.0,,4.8,9.4,.514,1.2,1.7,.711,3.6,11.5,15.1,1.4,1.1,0.6,1.7,6.5,10.9,,110,103
177,Spencer Hawes\hawessp01,C,24,PHI,82,40,2233,8.9,19.2,.464,0.7,2.1,.356,8.1,17.1,.477,2.9,3.7,.777,4.1,9.8,13.9,4.3,0.6,2.7,3.1,5.5,21.4,,103,104
178,Chuck Hayes\hayesch01,C,29,SAC,74,1,1209,3.6,8.1,.442,0.0,0.0,.000,3.6,8.0,.444,1.3,2.0,.625,4.8,7.9,12.7,4.7,1.3,0.8,1.9,4.8,8.4,,111,111
179,Gordon Hayward\haywago01,SF,22,UTA,72,27,2104,8.4,19.4,.435,2.6,6.2,.415,5.9,13.2,.444,6.1,7.4,.827,1.3,4.4,5.6,5.3,1.5,1.0,3.0,3.1,25.5,,113,110
180,Lazar Hayward\haywala01,SF,26,MIN,4,0,31,3.3,16.7,.200,0.0,6.7,.000,3.3,10.0,.333,10.0,10.0,1.000,0.0,6.7,6.7,5.0,3.3,0.0,0.0,5.0,16.7,,102,103
181,Brendan Haywood\haywobr01,C,33,CHA,61,17,1162,4.2,9.8,.431,0.0,0.0,.000,4.2,9.7,.433,1.4,3.0,.455,5.6,7.5,13.1,1.3,0.7,2.2,2.3,5.6,9.8,,95,112
182,Gerald Henderson\hendege02,SG,25,CHA,68,58,2133,9.4,21.0,.447,0.8,2.5,.330,8.6,18.6,.462,6.3,7.7,.824,1.4,4.8,6.2,4.4,1.7,0.8,2.7,3.7,26.0,,107,113
183,Xavier Henry\henryxa01,SF,21,NOH,50,2,625,5.7,14.0,.410,0.3,1.0,.364,5.4,13.0,.413,5.0,8.0,.630,1.8,6.0,7.8,1.1,1.4,0.4,2.7,6.2,16.8,,94,111
184,John Henson\hensojo01,PF,22,MIL,63,9,827,9.9,20.6,.482,0.0,0.2,.000,9.9,20.4,.486,3.4,6.4,.533,7.1,11.1,18.2,1.9,1.2,2.6,2.9,5.1,23.3,,103,102
185,Roy Hibbert\hibbero01,C,26,IND,79,79,2269,9.0,20.2,.448,0.0,0.1,.250,9.0,20.1,.449,3.9,5.3,.741,6.9,8.4,15.4,2.7,0.9,4.8,3.8,6.5,22.0,,101,97
186,J.J. Hickson\hicksjj01,C,24,POR,80,80,2323,9.5,16.8,.562,0.0,0.0,.000,9.5,16.8,.563,4.1,6.1,.679,6.0,12.7,18.7,2.0,1.1,1.2,3.3,3.6,23.0,,113,106
187,Cory Higgins\higgico01,SG,23,CHA,6,0,32,9.8,31.2,.316,1.6,8.2,.200,8.2,23.0,.357,1.6,3.3,.500,1.6,3.3,4.9,8.2,4.9,0.0,0.0,8.2,23.0,,90,108
188,Nene Hilario\hilarne01,PF,30,WAS,61,49,1659,8.9,18.6,.480,0.0,0.0,.000,8.9,18.6,.481,6.2,8.4,.729,3.2,9.6,12.8,5.6,1.7,1.2,4.4,5.4,24.0,,103,101
189,George Hill\hillge01,PG,26,IND,76,76,2620,7.8,17.7,.443,2.6,7.2,.368,5.2,10.5,.494,3.5,4.3,.817,1.0,4.8,5.8,7.2,1.6,0.5,2.4,2.7,21.9,,117,102
190,Grant Hill\hillgr01,SF,40,LAC,29,0,437,4.6,11.8,.388,0.4,1.3,.273,4.2,10.5,.402,1.7,2.9,.583,0.7,5.2,5.9,3.1,1.3,0.8,3.0,4.7,11.2,,83,107
191,Jordan Hill\hilljo01,PF,25,LAL,29,1,458,8.5,17.2,.497,0.0,0.2,.000,8.5,17.0,.503,4.4,6.8,.656,9.1,9.3,18.4,1.4,0.9,2.1,2.9,6.1,21.5,,113,105
192,Kirk Hinrich\hinriki01,PG,32,CHI,60,60,1764,4.8,12.9,.377,2.2,5.5,.390,2.7,7.3,.367,2.1,3.0,.714,0.5,4.3,4.8,9.6,1.9,0.8,3.0,5.8,14.0,,103,105
193,Jrue Holiday\holidjr01,PG,22,PHI,78,78,2926,10.0,23.2,.431,1.6,4.5,.368,8.4,18.8,.446,3.3,4.4,.752,1.6,4.3,5.9,11.3,2.2,0.6,5.3,3.1,24.9,,99,107
194,Justin Holiday\holidju01,SG,23,PHI,9,0,142,5.9,17.8,.333,1.5,5.9,.250,4.5,11.9,.375,2.2,3.0,.750,0.0,5.2,5.2,5.6,1.1,2.2,3.3,2.6,15.6,,82,107
195,Ryan Hollins\holliry01,C,28,LAC,60,0,663,5.6,9.1,.614,0.0,0.0,,5.6,9.1,.614,5.2,7.0,.750,4.0,7.1,11.0,0.9,0.5,2.7,3.5,10.6,16.4,,115,105
