Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Ed Davis\davised01,C,23,TOR,45,24,1087,6.2,11.2,.549,0.0,0.0,,6.2,11.2,.549,2.2,3.4,.647,3.1,6.8,9.9,1.8,0.8,1.3,1.5,3.7,14.5
101,Ed Davis\davised01,PF,23,MEM,36,4,544,4.9,9.5,.517,0.0,0.0,,4.9,9.5,.517,2.4,4.3,.569,3.8,6.8,10.6,0.5,0.9,3.1,1.2,5.3,12.2
102,Glen Davis\davisgl01,PF,27,ORL,34,33,1064,7.2,16.2,.448,0.0,0.1,.000,7.2,16.1,.450,2.8,4.0,.718,1.9,6.5,8.3,2.4,1.1,0.7,2.2,3.0,17.3
103,Austin Daye\dayeau01,SF,24,TOT,55,0,676,4.8,11.1,.433,2.2,5.2,.418,2.6,5.9,.445,1.4,1.8,.765,0.9,5.7,6.6,2.2,0.7,1.2,1.5,4.4,13.2
103,Austin Daye\dayeau01,SF,24,DET,24,0,348,4.4,10.0,.443,2.2,4.1,.525,2.3,5.9,.386,1.6,1.9,.833,1.0,5.5,6.5,2.2,0.5,0.8,1.3,4.4,12.6
103,Austin Daye\dayeau01,SF,24,MEM,31,0,328,5.2,12.2,.423,2.2,6.4,.345,3.0,5.8,.509,1.2,1.8,.688,0.7,5.9,6.6,2.3,1.0,1.5,1.8,4.3,13.7
104,Nando De Colo\decolna01,SG,25,SAS,72,6,920,4.1,9.4,.436,1.2,3.2,.378,2.9,6.2,.465,1.4,1.7,.795,0.9,4.5,5.4,5.4,1.6,0.2,3.2,3.4,10.8
105,Carlos Delfino\delfica01,SF,30,HOU,67,5,1689,5.3,13.2,.405,3.4,9.0,.375,2.0,4.2,.467,1.0,1.2,.857,0.4,4.3,4.7,2.9,1.4,0.2,1.5,2.4,15.1
106,Luol Deng\denglu01,SF,27,CHI,75,75,2903,5.8,13.6,.426,0.9,2.9,.322,4.8,10.7,.455,2.9,3.5,.816,2.0,3.9,5.9,2.8,1.0,0.4,1.8,1.3,15.3
107,Justin Dentmon\dentmju01,PG,27,DAL,2,0,4,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,DeMar DeRozan\derozde01,SG,23,TOR,82,82,3013,6.5,14.7,.445,0.4,1.4,.283,6.1,13.3,.463,4.2,5.1,.831,0.6,3.2,3.8,2.4,0.9,0.3,1.8,2.1,17.7
109,Boris Diaw\diawbo01,PF,30,SAS,75,20,1709,3.8,7.0,.539,0.6,1.6,.385,3.1,5.4,.587,1.0,1.4,.723,1.4,4.0,5.4,3.8,1.1,0.6,1.8,3.0,9.2
110,DeSagana Diop\diopde01,C,31,CHA,22,1,226,1.3,4.3,.296,0.0,0.2,.000,1.3,4.1,.308,0.0,0.2,.000,1.6,6.5,8.1,2.1,0.8,2.5,1.3,3.0,2.5
111,Keyon Dooling\doolike01,PG,32,MEM,7,0,82,4.4,9.2,.476,2.2,5.3,.417,2.2,4.0,.556,2.6,3.1,.857,0.0,0.4,0.4,3.5,0.4,0.0,2.2,3.5,13.6
112,Toney Douglas\douglto01,PG,26,TOT,71,0,1289,5.3,13.0,.403,2.3,6.0,.380,3.0,7.0,.424,2.1,2.3,.905,0.9,2.9,3.9,4.2,2.0,0.1,2.3,4.0,14.9
112,Toney Douglas\douglto01,PG,26,HOU,49,0,913,5.5,13.9,.395,2.4,6.4,.377,3.1,7.5,.411,2.4,2.7,.882,0.9,2.6,3.5,3.7,1.6,0.1,2.2,4.1,15.7
112,Toney Douglas\douglto01,PG,26,SAC,22,0,376,4.7,10.9,.430,2.0,5.2,.389,2.7,5.7,.467,1.5,1.5,1.000,1.1,3.5,4.6,5.6,3.0,0.1,2.4,4.0,12.9
113,Chris Douglas-Roberts\douglch01,SG,26,DAL,6,0,63,2.9,8.0,.357,0.0,2.3,.000,2.9,5.7,.500,4.0,5.7,.700,0.0,2.9,2.9,2.3,1.1,0.0,0.6,2.3,9.7
114,Goran Dragic\dragigo01,PG,26,PHO,77,77,2581,5.6,12.6,.443,1.2,3.8,.319,4.4,8.8,.497,3.4,4.5,.748,0.8,2.5,3.3,7.9,1.7,0.4,3.0,3.0,15.8
115,Andre Drummond\drumman01,C,19,DET,60,10,1243,6.0,9.9,.608,0.0,0.1,.500,6.0,9.8,.609,1.7,4.6,.371,4.9,8.3,13.2,0.9,1.7,2.8,1.7,4.2,13.8
116,Jared Dudley\dudleja01,SF,27,PHO,79,50,2170,5.2,11.1,.468,1.8,4.5,.391,3.4,6.6,.520,2.1,2.7,.796,1.3,2.8,4.1,3.4,1.2,0.1,1.7,2.1,14.3
117,Chris Duhon\duhonch01,PG,30,LAL,46,9,820,2.1,5.4,.382,1.4,4.0,.363,0.6,1.4,.438,0.3,0.6,.462,0.5,2.5,3.0,5.8,0.9,0.0,1.8,2.5,5.8
118,Tim Duncan\duncati01,C,36,SAS,69,69,2078,8.5,16.9,.502,0.0,0.1,.286,8.5,16.8,.504,4.2,5.2,.817,2.1,9.7,11.9,3.2,0.9,3.2,2.5,2.0,21.3
119,Mike Dunleavy\dunlemi02,SF,32,MIL,75,3,1943,5.1,11.6,.442,2.4,5.5,.428,2.7,6.0,.455,1.9,2.4,.820,0.6,4.8,5.4,2.7,0.7,0.6,1.7,2.5,14.5
120,Kevin Durant\duranke01,SF,24,OKC,81,81,3119,8.4,16.5,.510,1.6,3.9,.416,6.8,12.7,.539,7.8,8.7,.905,0.5,6.9,7.4,4.3,1.3,1.2,3.2,1.7,26.3
121,Devin Ebanks\ebankde01,SF,23,LAL,19,3,197,4.4,13.3,.329,1.1,4.0,.273,3.3,9.3,.353,2.0,2.6,.786,1.8,5.7,7.5,1.8,0.5,0.2,2.0,4.2,11.9
122,Wayne Ellington\ellinwa01,SG,25,TOT,78,21,1661,4.9,11.5,.427,2.0,5.2,.392,2.9,6.3,.457,1.5,1.6,.907,0.5,3.1,3.6,2.3,1.0,0.1,1.2,1.8,13.3
122,Wayne Ellington\ellinwa01,SG,25,MEM,40,4,676,4.3,10.6,.407,2.2,5.2,.423,2.1,5.4,.392,0.8,0.9,.938,0.3,2.5,2.8,2.2,0.9,0.1,1.3,2.0,11.6
122,Wayne Ellington\ellinwa01,SG,25,CLE,38,17,985,5.3,12.1,.439,1.9,5.2,.371,3.4,6.8,.492,1.9,2.2,.898,0.7,3.4,4.2,2.3,1.1,0.1,1.2,1.6,14.5
123,Monta Ellis\ellismo01,SG,27,MIL,82,82,3076,7.0,16.8,.416,1.1,3.8,.287,5.9,13.0,.454,3.4,4.4,.773,0.5,3.2,3.7,5.8,2.0,0.4,3.0,1.9,18.5
124,Kim English\engliki01,SG,24,DET,41,0,407,3.7,9.9,.375,1.2,4.4,.280,2.5,5.5,.452,1.9,2.6,.724,0.7,2.6,3.3,2.3,1.4,0.3,1.7,4.1,10.5
125,Jeremy Evans\evansje01,PF,25,UTA,37,0,215,4.5,7.4,.614,0.0,0.2,.000,4.5,7.2,.628,3.5,5.5,.636,4.4,5.4,9.7,1.8,1.3,2.2,1.3,5.0,12.6
126,Reggie Evans\evansre01,PF,32,BRK,80,56,1967,2.3,4.8,.479,0.0,0.0,,2.3,4.8,.479,2.1,4.1,.509,4.8,11.5,16.3,0.8,1.4,0.2,2.0,3.6,6.6
127,Tyreke Evans\evansty01,SG,23,SAC,65,61,2016,6.5,13.7,.478,0.8,2.4,.338,5.7,11.3,.508,3.7,4.8,.775,1.0,4.1,5.1,4.1,1.6,0.5,2.3,2.4,17.6
128,Festus Ezeli\ezelife01,C,23,GSW,78,41,1120,2.4,5.4,.438,0.0,0.0,,2.4,5.4,.438,1.4,2.6,.531,4.5,5.5,10.1,0.7,0.7,2.4,2.0,5.0,6.1
129,Kenneth Faried\farieke01,PF,23,DEN,80,80,2248,6.1,11.0,.552,0.0,0.0,,6.1,11.0,.552,2.6,4.3,.613,4.2,7.6,11.8,1.2,1.3,1.3,1.8,3.7,14.8
130,Derrick Favors\favorde01,PF,21,UTA,77,8,1787,5.5,11.4,.482,0.0,0.1,.000,5.5,11.3,.487,3.6,5.2,.688,3.7,7.3,11.0,1.5,1.3,2.6,2.6,5.0,14.6
131,Raymond Felton\feltora01,PG,28,NYK,68,68,2313,5.9,13.7,.427,1.4,4.0,.360,4.4,9.7,.455,1.6,2.0,.789,0.8,2.2,3.0,5.8,1.5,0.2,2.4,2.0,14.8
132,Landry Fields\fieldla01,SF,24,TOR,51,22,1037,3.5,7.7,.457,0.1,0.5,.143,3.5,7.3,.478,1.2,1.8,.642,2.0,5.2,7.2,2.1,1.1,0.3,1.5,2.2,8.3
133,Derek Fisher\fishede01,SG-PG,38,TOT,33,9,575,3.4,10.1,.342,1.9,5.0,.375,1.6,5.1,.309,2.2,2.4,.921,0.1,2.2,2.3,2.9,1.2,0.2,1.9,3.4,11.0
133,Derek Fisher\fishede01,PG,38,DAL,9,9,229,3.6,10.2,.354,1.6,3.6,.435,2.0,6.6,.310,3.3,3.6,.913,0.0,2.4,2.4,4.9,0.8,0.3,2.8,3.8,12.1
133,Derek Fisher\fishede01,SG,38,OKC,24,0,346,3.3,10.0,.333,2.1,5.9,.351,1.2,4.1,.308,1.5,1.6,.933,0.2,2.1,2.3,1.7,1.5,0.1,1.2,3.2,10.2
134,Evan Fournier\fournev01,SG,20,DEN,38,4,428,6.3,12.8,.493,1.9,4.5,.407,4.5,8.2,.541,2.5,3.3,.769,0.5,2.4,2.9,3.7,1.6,0.1,2.7,5.5,17.0
135,Randy Foye\foyera01,SG,29,UTA,82,72,2249,4.7,11.8,.397,2.8,6.9,.410,1.8,4.9,.378,1.9,2.3,.819,0.3,1.8,2.0,2.7,1.1,0.4,1.5,3.0,14.1
136,Jimmer Fredette\fredeji01,SG,23,SAC,69,0,967,6.4,15.2,.421,2.4,5.8,.417,4.0,9.4,.423,3.2,3.7,.859,0.7,1.9,2.6,3.4,1.2,0.1,2.5,2.4,18.4
137,Joel Freeland\freeljo01,PF,25,POR,51,1,477,4.4,10.7,.408,0.0,0.0,,4.4,10.7,.408,1.4,2.0,.667,3.0,6.0,9.0,1.0,1.0,0.8,1.4,5.1,10.1
138,Danilo Gallinari\gallida01,SF,24,DEN,71,71,2309,5.7,13.6,.418,2.1,5.6,.373,3.6,7.9,.450,4.5,5.4,.822,1.0,4.7,5.7,2.7,1.0,0.6,1.7,2.0,17.9
139,Francisco Garcia\garcifr01,SG-SF,31,TOT,58,20,1029,4.1,10.5,.393,2.3,6.3,.374,1.8,4.2,.421,0.6,0.7,.857,0.3,2.9,3.2,2.2,1.6,1.3,1.1,3.1,11.2
139,Francisco Garcia\garcifr01,SG,31,SAC,40,15,710,3.9,10.4,.376,2.0,5.5,.367,1.9,4.9,.385,0.6,0.7,.857,0.4,3.1,3.4,2.2,1.6,1.6,1.0,3.3,10.4
139,Francisco Garcia\garcifr01,SF,31,HOU,18,5,319,4.6,10.7,.432,3.0,7.9,.386,1.6,2.8,.560,0.7,0.8,.857,0.1,2.5,2.6,2.3,1.6,0.8,1.4,2.5,13.0
140,Kevin Garnett\garneke01,C,36,BOS,68,68,2022,7.5,15.1,.496,0.0,0.3,.125,7.5,14.8,.504,2.8,3.6,.786,1.3,8.1,9.4,2.8,1.4,1.1,2.0,2.7,17.9
141,Diante Garrett\garredi02,PG,24,PHO,19,0,149,3.9,11.8,.327,0.7,3.6,.200,3.1,8.2,.382,1.2,2.4,.500,1.2,2.4,3.6,7.5,2.4,0.0,3.9,1.2,9.7
142,Marc Gasol\gasolma01,C,28,MEM,80,80,2796,5.5,11.2,.494,0.0,0.2,.071,5.5,11.0,.501,3.5,4.1,.848,2.4,5.6,8.0,4.1,1.0,1.8,2.0,3.3,14.5
143,Pau Gasol\gasolpa01,PF,32,LAL,49,42,1655,5.9,12.6,.466,0.2,0.6,.286,5.7,12.0,.475,2.7,3.9,.702,2.4,6.7,9.2,4.4,0.5,1.3,2.3,2.0,14.6
144,Rudy Gay\gayru01,SF,26,TOT,75,74,2687,7.0,16.8,.416,1.1,3.5,.323,5.9,13.3,.440,3.2,4.0,.814,1.3,4.9,6.2,2.7,1.5,0.7,2.7,2.4,18.3
144,Rudy Gay\gayru01,SF,26,MEM,42,42,1541,6.6,16.1,.408,0.9,3.0,.310,5.6,13.1,.431,2.8,3.6,.776,1.3,4.5,5.8,2.5,1.3,0.7,2.4,2.0,16.9
144,Rudy Gay\gayru01,SF,26,TOR,33,32,1146,7.5,17.7,.425,1.4,4.1,.336,6.2,13.6,.452,3.7,4.4,.856,1.4,5.3,6.7,3.0,1.8,0.7,3.0,3.0,20.2
145,Alonzo Gee\geeal01,SF,25,CLE,82,82,2541,4.3,10.5,.410,1.0,3.1,.315,3.3,7.4,.450,2.3,2.9,.795,1.1,3.5,4.5,1.9,1.5,0.4,1.9,2.8,11.9
146,Mickael Gelabale\gelabmi01,SF,29,MIN,36,13,644,4.0,7.8,.518,0.9,2.9,.308,3.1,4.9,.644,1.2,1.3,.875,1.8,3.7,5.5,1.5,0.9,0.2,0.9,2.6,10.1
147,Paul George\georgpa01,SF,22,IND,79,79,2972,6.0,14.2,.419,2.1,5.7,.362,3.9,8.6,.457,2.7,3.3,.807,1.1,6.2,7.3,4.0,1.7,0.6,2.8,2.7,16.7
148,Daniel Gibson\gibsoda01,PG,26,CLE,46,3,919,3.3,9.7,.340,2.2,6.4,.344,1.1,3.3,.333,1.0,1.4,.703,0.2,2.2,2.4,3.2,1.2,0.2,1.2,3.5,9.8
149,Taj Gibson\gibsota01,PF,27,CHI,65,5,1459,5.3,10.9,.485,0.0,0.1,.000,5.3,10.8,.490,2.2,3.2,.679,3.1,5.4,8.5,1.5,0.7,2.2,1.9,4.1,12.8
150,Manu Ginobili\ginobma01,SG,35,SAS,60,0,1393,5.9,13.9,.425,2.1,6.1,.353,3.8,7.9,.480,4.2,5.3,.796,0.8,4.4,5.2,7.1,2.1,0.3,3.4,2.9,18.2
151,Drew Gooden\goodedr01,C,31,MIL,16,0,151,4.8,14.5,.328,0.2,1.2,.200,4.5,13.4,.339,2.6,3.8,.688,3.1,4.3,7.4,1.4,1.2,1.4,2.1,5.0,12.4
152,Ben Gordon\gordobe01,SG,29,CHA,75,0,1560,7.2,17.5,.408,2.6,6.7,.387,4.5,10.8,.421,2.5,2.9,.843,0.4,2.6,3.0,3.3,0.8,0.4,3.1,3.1,19.4
153,Eric Gordon\gordoer01,SG,24,NOH,42,40,1264,6.7,16.6,.402,1.6,4.9,.324,5.1,11.7,.436,5.3,6.3,.842,0.3,1.9,2.2,3.9,1.3,0.2,3.3,2.1,20.3
154,Marcin Gortat\gortama01,C,28,PHO,61,61,1876,5.7,10.9,.521,0.0,0.1,.000,5.7,10.8,.524,1.7,2.6,.652,2.5,7.4,9.9,1.4,0.8,1.9,1.9,2.4,13.0
155,Andrew Goudelock\goudean01,SG,24,LAL,1,0,6,0.0,12.0,.000,0.0,0.0,,0.0,12.0,.000,0.0,0.0,,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Danny Granger\grangda01,SF,29,IND,5,0,74,4.9,17.0,.286,1.0,4.9,.200,3.9,12.2,.320,2.4,3.9,.625,1.5,2.9,4.4,1.5,1.0,0.5,1.9,2.9,13.1
157,Aaron Gray\grayaa01,C,28,TOR,42,16,513,3.4,6.3,.533,0.0,0.0,,3.4,6.3,.533,1.6,3.1,.523,3.4,6.0,9.3,2.3,0.5,0.4,2.5,6.0,8.4
158,Danny Green\greenda02,SG,25,SAS,80,80,2201,4.9,10.8,.448,2.9,6.8,.429,2.0,4.1,.480,1.1,1.3,.848,0.6,3.4,4.0,2.3,1.5,0.9,1.5,2.0,13.7
159,Draymond Green\greendr01,SF,22,GSW,79,1,1061,2.9,8.7,.327,0.5,2.3,.209,2.4,6.4,.368,1.5,1.9,.818,2.0,6.9,8.8,1.8,1.4,0.8,1.7,5.4,7.7
160,Gerald Green\greenge01,SF,27,IND,60,7,1080,5.2,14.1,.366,2.0,6.3,.314,3.2,7.9,.407,1.7,2.2,.800,1.0,3.7,4.7,1.7,0.6,0.8,1.8,2.1,14.0
161,Jeff Green\greenje02,PF,26,BOS,81,17,2252,6.0,12.9,.467,1.1,2.9,.385,4.9,10.0,.490,3.4,4.2,.808,0.9,4.2,5.1,2.0,0.9,1.1,2.1,2.8,16.6
162,Willie Green\greenwi01,SG,31,LAC,72,60,1188,5.4,11.7,.461,2.2,5.0,.428,3.2,6.7,.486,0.7,1.0,.719,0.5,2.4,2.9,1.7,0.9,0.4,0.9,2.9,13.6
163,Blake Griffin\griffbl01,PF,23,LAC,80,80,2598,8.0,14.9,.538,0.1,0.4,.179,7.9,14.5,.548,3.9,5.9,.660,2.6,6.6,9.2,4.1,1.3,0.7,2.6,3.2,20.0
164,Hamed Haddadi\haddaha01,C,27,TOT,30,0,322,3.9,9.2,.427,0.0,0.0,,3.9,9.2,.427,1.6,3.0,.519,4.8,7.6,12.4,1.3,0.7,3.0,3.5,6.7,9.4
164,Hamed Haddadi\haddaha01,C,27,MEM,13,0,87,2.9,8.7,.333,0.0,0.0,,2.9,8.7,.333,0.4,0.8,.500,4.1,5.8,9.9,1.7,0.4,2.5,1.7,6.2,6.2
164,Hamed Haddadi\haddaha01,C,27,PHO,17,0,235,4.3,9.3,.459,0.0,0.0,,4.3,9.3,.459,2.0,3.8,.520,5.1,8.3,13.3,1.2,0.8,3.2,4.1,6.9,10.6
165,Jordan Hamilton\hamiljo02,SF,22,DEN,40,1,397,7.6,18.2,.418,2.4,6.6,.370,5.2,11.6,.445,1.2,2.4,.500,2.9,5.7,8.6,2.1,1.4,0.7,1.7,2.2,18.9
166,Richard Hamilton\hamilri01,SG,34,CHI,50,45,1088,6.8,15.7,.429,0.5,1.7,.308,6.2,14.0,.444,2.2,2.5,.857,0.5,2.2,2.7,3.9,0.8,0.2,2.8,3.1,16.2
167,Ben Hansbrough\hansbbe01,PG,25,IND,28,0,200,2.7,8.1,.333,1.1,4.1,.261,1.6,4.0,.409,3.8,4.9,.778,0.4,2.9,3.2,3.8,1.3,0.4,3.2,4.1,10.3
168,Tyler Hansbrough\hansbty01,PF,27,IND,81,8,1366,4.6,10.7,.432,0.0,0.1,.000,4.6,10.6,.436,5.7,7.9,.720,4.2,5.6,9.8,0.9,0.8,0.5,2.1,4.0,15.0
169,James Harden\hardeja01,SG,23,HOU,78,78,2985,7.1,16.1,.438,2.2,5.9,.368,4.9,10.3,.477,8.1,9.6,.851,0.7,3.8,4.6,5.5,1.7,0.5,3.6,2.1,24.4
170,Maurice Harkless\harklma01,SF,19,ORL,76,59,1974,4.7,10.3,.461,0.6,2.1,.274,4.2,8.2,.510,1.3,2.3,.570,2.2,3.9,6.1,0.9,1.6,1.1,1.3,2.6,11.4
171,Josh Harrellson\harrejo01,C,23,MIA,6,0,31,4.6,10.5,.444,1.2,5.8,.200,3.5,4.6,.750,1.2,2.3,.500,3.5,4.6,8.1,0.0,1.2,1.2,3.5,4.6,11.6
172,Al Harrington\harrial01,C,32,ORL,10,0,119,6.1,17.2,.351,2.4,9.1,.267,3.6,8.2,.444,0.9,1.2,.750,1.8,6.4,8.2,3.0,1.2,0.3,2.1,5.4,15.4
173,Devin Harris\harride01,SG,29,ATL,58,34,1421,4.9,11.2,.438,2.0,5.8,.335,3.0,5.4,.549,2.8,3.9,.727,0.2,2.8,2.9,5.0,1.6,0.3,2.2,2.6,14.6
174,Terrel Harris\harrite01,SG,25,TOT,20,0,137,1.1,7.1,.148,0.0,2.1,.000,1.1,5.0,.211,1.8,2.6,.700,1.1,5.8,6.8,2.4,0.5,0.8,4.5,4.5,3.9
174,Terrel Harris\harrite01,SG,25,MIA,7,0,29,2.5,9.9,.250,0.0,1.2,.000,2.5,8.7,.286,7.4,9.9,.750,5.0,6.2,11.2,2.5,0.0,0.0,5.0,3.7,12.4
174,Terrel Harris\harrite01,SG,25,NOH,13,0,108,0.7,6.3,.105,0.0,2.3,.000,0.7,4.0,.167,0.3,0.7,.500,0.0,5.7,5.7,2.3,0.7,1.0,4.3,4.7,1.7
175,Tobias Harris\harrito02,SF-PF,20,TOT,55,34,1299,6.5,14.2,.455,0.9,3.0,.315,5.5,11.2,.493,2.9,3.8,.752,2.0,5.9,8.0,1.9,0.9,1.2,1.8,3.3,16.7
175,Tobias Harris\harrito02,SF,20,MIL,28,14,325,5.9,12.7,.461,0.8,2.3,.333,5.1,10.4,.489,2.5,2.9,.885,1.9,4.4,6.3,1.4,0.9,0.8,2.0,3.4,15.1
175,Tobias Harris\harrito02,PF,20,ORL,27,20,974,6.7,14.7,.453,1.0,3.2,.310,5.7,11.5,.494,3.0,4.1,.721,2.1,6.4,8.5,2.1,0.9,1.4,1.8,3.3,17.3
176,Udonis Haslem\hasleud01,PF,32,MIA,75,59,1414,3.3,6.4,.514,0.0,0.0,,3.3,6.4,.514,0.8,1.1,.711,2.5,7.8,10.3,1.0,0.8,0.4,1.1,4.4,7.4
177,Spencer Hawes\hawessp01,C,24,PHI,82,40,2233,6.1,13.1,.464,0.5,1.4,.356,5.6,11.7,.477,2.0,2.5,.777,2.8,6.7,9.5,3.0,0.4,1.8,2.1,3.8,14.6
178,Chuck Hayes\hayesch01,C,29,SAC,74,1,1209,2.5,5.7,.442,0.0,0.0,.000,2.5,5.6,.444,0.9,1.4,.625,3.4,5.5,8.9,3.3,0.9,0.5,1.3,3.4,5.9
179,Gordon Hayward\haywago01,SF,22,UTA,72,27,2104,5.7,13.2,.435,1.7,4.2,.415,4.0,9.0,.444,4.2,5.0,.827,0.9,3.0,3.8,3.6,1.0,0.7,2.1,2.1,17.4
180,Lazar Hayward\haywala01,SF,26,MIN,4,0,31,2.3,11.6,.200,0.0,4.6,.000,2.3,7.0,.333,7.0,7.0,1.000,0.0,4.6,4.6,3.5,2.3,0.0,0.0,3.5,11.6
181,Brendan Haywood\haywobr01,C,33,CHA,61,17,1162,2.9,6.7,.431,0.0,0.0,.000,2.9,6.7,.433,0.9,2.0,.455,3.9,5.1,9.0,0.9,0.5,1.5,1.5,3.9,6.7
182,Gerald Henderson\hendege02,SG,25,CHA,68,58,2133,6.4,14.4,.447,0.6,1.7,.330,5.9,12.7,.462,4.4,5.3,.824,0.9,3.3,4.2,3.0,1.1,0.6,1.8,2.5,17.8
183,Xavier Henry\henryxa01,SF,21,NOH,50,2,625,3.8,9.3,.410,0.2,0.6,.364,3.6,8.6,.413,3.3,5.3,.630,1.2,4.0,5.2,0.7,0.9,0.3,1.8,4.1,11.2
184,John Henson\hensojo01,PF,22,MIL,63,9,827,7.1,14.6,.482,0.0,0.1,.000,7.1,14.5,.486,2.4,4.6,.533,5.0,7.9,12.9,1.3,0.8,1.8,2.0,3.6,16.5
185,Roy Hibbert\hibbero01,C,26,IND,79,79,2269,6.1,13.6,.448,0.0,0.1,.250,6.1,13.6,.449,2.6,3.6,.741,4.7,5.7,10.4,1.8,0.6,3.3,2.6,4.4,14.9
186,J.J. Hickson\hicksjj01,C,24,POR,80,80,2323,6.5,11.5,.562,0.0,0.0,.000,6.5,11.5,.563,2.8,4.2,.679,4.1,8.7,12.8,1.4,0.7,0.8,2.2,2.5,15.8
187,Cory Higgins\higgico01,SG,23,CHA,6,0,32,6.8,21.4,.316,1.1,5.6,.200,5.6,15.8,.357,1.1,2.3,.500,1.1,2.3,3.4,5.6,3.4,0.0,0.0,5.6,15.8
188,Nene Hilario\hilarne01,PF,30,WAS,61,49,1659,6.2,12.9,.480,0.0,0.0,.000,6.2,12.9,.481,4.3,5.8,.729,2.2,6.6,8.8,3.8,1.2,0.8,3.0,3.7,16.6
189,George Hill\hillge01,PG,26,IND,76,76,2620,5.3,12.0,.443,1.8,4.9,.368,3.5,7.1,.494,2.4,2.9,.817,0.6,3.3,3.9,4.9,1.1,0.4,1.6,1.8,14.8
190,Grant Hill\hillgr01,SF,40,LAC,29,0,437,3.1,8.1,.388,0.2,0.9,.273,2.9,7.2,.402,1.2,2.0,.583,0.5,3.5,4.0,2.1,0.9,0.6,2.1,3.2,7.7
191,Jordan Hill\hilljo01,PF,25,LAL,29,1,458,6.1,12.2,.497,0.0,0.2,.000,6.1,12.0,.503,3.1,4.8,.656,6.4,6.6,13.0,1.0,0.6,1.5,2.0,4.3,15.2
192,Kirk Hinrich\hinriki01,PG,32,CHI,60,60,1764,3.2,8.6,.377,1.4,3.7,.390,1.8,4.9,.367,1.4,2.0,.714,0.3,2.9,3.2,6.4,1.3,0.5,2.0,3.9,9.4
193,Jrue Holiday\holidjr01,PG,22,PHI,78,78,2926,6.8,15.8,.431,1.1,3.0,.368,5.7,12.8,.446,2.2,3.0,.752,1.1,3.0,4.0,7.7,1.5,0.4,3.6,2.1,17.0
194,Justin Holiday\holidju01,SG,23,PHI,9,0,142,4.1,12.2,.333,1.0,4.1,.250,3.0,8.1,.375,1.5,2.0,.750,0.0,3.5,3.5,3.8,0.8,1.5,2.3,1.8,10.6
195,Ryan Hollins\holliry01,C,28,LAC,60,0,663,3.8,6.2,.614,0.0,0.0,,3.8,6.2,.614,3.6,4.8,.750,2.7,4.8,7.5,0.6,0.3,1.8,2.4,7.2,11.2
196,Tyler Honeycutt\honeyty01,SF,22,SAC,9,0,32,3.4,12.4,.273,0.0,2.3,.000,3.4,10.1,.333,2.3,2.3,1.000,3.4,7.9,11.3,2.3,0.0,1.1,5.6,2.3,9.0
197,Al Horford\horfoal01,C,26,ATL,74,74,2756,7.5,13.8,.543,0.0,0.1,.500,7.5,13.8,.544,1.8,2.7,.644,2.5,7.3,9.9,3.1,1.0,1.0,1.9,2.1,16.8
198,Dwight Howard\howardw01,C,27,LAL,76,76,2722,6.2,10.8,.578,0.0,0.1,.167,6.2,10.7,.581,4.7,9.5,.492,3.3,9.2,12.5,1.4,1.1,2.5,3.0,3.8,17.1
199,Josh Howard\howarjo01,SF,32,MIN,11,4,207,5.4,13.4,.403,0.9,2.8,.313,4.5,10.6,.426,1.2,2.1,.583,1.6,4.7,6.3,0.7,1.7,0.5,1.7,3.1,12.9
200,Juwan Howard\howarju01,PF,39,MIA,7,2,51,7.1,13.4,.526,0.0,0.0,,7.1,13.4,.526,0.7,0.7,1.000,0.0,5.6,5.6,4.2,0.0,0.0,2.8,6.4,14.8
201,Kris Humphries\humphkr01,PF,27,BRK,65,21,1191,4.2,9.4,.448,0.0,0.1,.000,4.2,9.3,.451,2.9,3.7,.789,3.8,7.2,11.0,1.0,0.5,1.0,1.7,3.8,11.3
202,Serge Ibaka\ibakase01,PF,23,OKC,80,80,2486,6.5,11.3,.573,0.3,0.8,.351,6.2,10.4,.591,2.1,2.8,.749,3.2,5.7,8.9,0.6,0.4,3.5,1.8,3.1,15.3
203,Andre Iguodala\iguodan01,SG,29,DEN,80,80,2779,5.1,11.4,.451,1.2,3.7,.317,4.0,7.7,.515,2.0,3.5,.574,1.1,4.4,5.5,5.6,1.8,0.7,2.7,1.6,13.4
204,Ersan Ilyasova\ilyaser01,PF,25,MIL,73,54,2012,6.6,14.4,.462,1.7,3.8,.444,4.9,10.5,.469,2.2,2.8,.796,2.8,6.5,9.3,2.1,1.2,0.6,1.3,3.3,17.2
205,Kyrie Irving\irvinky01,PG,20,CLE,59,59,2048,8.5,18.8,.452,1.9,4.9,.391,6.6,13.9,.474,4.4,5.1,.855,0.6,3.2,3.8,6.2,1.6,0.4,3.4,2.6,23.3
206,Royal Ivey\iveyro01,SG,31,PHI,53,5,698,3.2,7.4,.431,1.9,4.5,.420,1.3,2.9,.446,0.5,0.8,.563,0.8,2.1,2.9,1.7,1.2,0.2,1.0,3.8,8.8
