Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
189,Willie Green\greenwi01,SG,33,ORL,52,2,951,6.3,16.5,.386,2.3,6.5,.347,4.1,9.9,.411,1.5,1.8,.824,0.8,3.5,4.2,3.7,1.4,0.3,2.6,4.4,16.5,,93,111
190,Blake Griffin\griffbl01,PF,25,LAC,67,67,2356,12.3,24.6,.502,0.2,0.5,.400,12.1,24.1,.504,6.7,9.2,.728,2.7,8.2,10.9,7.6,1.4,0.8,3.3,4.2,31.6,,113,106
191,Jorge Gutierrez\gutiejo01,PG,26,TOT,20,1,175,6.4,12.0,.537,0.0,0.9,.000,6.4,11.1,.579,2.6,3.8,.692,1.5,5.9,7.3,6.4,1.8,0.0,3.5,7.3,15.5,,105,105
191,Jorge Gutierrez\gutiejo01,PG,26,BRK,10,0,44,8.2,16.5,.500,0.0,1.2,.000,8.2,15.3,.538,2.4,3.5,.667,0.0,8.2,8.2,8.2,1.2,0.0,3.5,10.6,18.8,,101,108
191,Jorge Gutierrez\gutiejo01,PG,26,MIL,10,1,131,5.8,10.5,.556,0.0,0.8,.000,5.8,9.7,.600,2.7,3.9,.700,1.9,5.1,7.0,5.8,1.9,0.0,3.5,6.2,14.4,,107,105
192,P.J. Hairston\hairspj02,SG,22,CHO,45,2,687,6.5,20.2,.323,3.7,12.3,.301,2.9,8.0,.358,2.3,2.7,.861,1.7,5.3,6.9,1.6,1.6,1.0,1.7,4.6,19.1,,91,104
193,Jordan Hamilton\hamiljo02,SF,24,LAC,14,2,122,5.8,14.5,.400,4.2,8.7,.476,1.7,5.8,.286,0.0,0.0,,0.8,5.8,6.6,2.9,0.8,0.0,1.7,5.8,15.8,,105,109
194,Justin Hamilton\hamilju01,C,24,TOT,41,14,712,6.2,12.9,.478,0.7,2.2,.323,5.4,10.7,.510,2.8,3.4,.830,4.1,5.6,9.7,2.6,2.0,2.2,1.9,5.1,15.9,,114,109
194,Justin Hamilton\hamilju01,C,24,MIA,24,5,289,4.9,11.9,.415,1.1,3.5,.316,3.8,8.4,.457,1.1,1.3,.857,4.4,4.4,8.8,2.2,1.5,0.9,1.5,6.0,12.1,,107,109
194,Justin Hamilton\hamilju01,C,24,MIN,17,9,423,7.0,13.6,.513,0.5,1.4,.333,6.5,12.1,.535,4.0,4.8,.825,4.0,6.4,10.3,2.9,2.3,3.0,2.2,4.4,18.4,,117,109
195,Tyler Hansbrough\hansbty01,PF,29,TOR,74,8,1058,4.2,8.1,.521,0.0,0.3,.143,4.2,7.7,.538,4.7,6.8,.698,5.2,7.8,13.0,1.0,1.5,0.7,1.0,6.9,13.2,,132,107
196,Tim Hardaway\hardati02,SG,22,NYK,70,30,1681,8.7,22.5,.389,3.8,11.1,.342,4.9,11.4,.435,3.9,4.9,.801,0.4,4.5,4.9,4.0,0.6,0.4,2.6,3.7,25.2,,101,114
197,James Harden\hardeja01,SG,25,HOU,81,81,2981,10.8,24.5,.440,3.5,9.3,.375,7.3,15.3,.480,11.9,13.7,.868,1.3,6.4,7.7,9.4,2.6,1.0,5.4,3.5,37.0,,118,103
198,Maurice Harkless\harklma01,SF,21,ORL,45,4,674,4.8,12.0,.399,0.8,4.2,.179,4.0,7.7,.520,1.7,3.1,.537,2.9,5.2,8.0,1.9,2.4,0.7,2.0,5.0,12.0,,92,107
199,Devin Harris\harride01,PG,31,DAL,76,3,1685,6.6,15.7,.418,2.8,8.0,.357,3.7,7.7,.481,4.0,4.8,.815,0.4,3.7,4.0,7.1,2.3,0.4,2.5,4.4,19.9,,113,108
200,Gary Harris\harriga01,SG,20,DEN,55,6,719,4.6,15.1,.304,1.5,7.2,.204,3.1,7.9,.395,2.4,3.3,.745,1.5,3.0,4.4,2.0,2.7,0.5,2.6,4.9,13.1,,81,109
201,Joe Harris\harrijo01,SG,23,CLE,51,1,493,5.1,12.7,.400,3.3,8.9,.369,1.8,3.8,.472,0.9,1.6,.600,0.7,3.6,4.3,2.7,0.7,0.2,2.8,6.5,14.3,,97,111
202,Tobias Harris\harrito02,SF,22,ORL,68,63,2369,9.5,20.5,.466,1.9,5.2,.364,7.7,15.3,.500,4.2,5.3,.788,1.6,7.7,9.3,2.7,1.5,0.8,2.5,2.9,25.1,,107,108
203,Udonis Haslem\hasleud01,PF,34,MIA,62,25,995,5.7,12.7,.448,0.1,0.5,.200,5.6,12.2,.459,2.4,3.4,.703,3.8,9.9,13.7,2.4,1.1,0.7,2.2,6.0,13.8,,102,106
204,Spencer Hawes\hawessp01,PF,26,LAC,73,15,1274,6.5,16.5,.393,2.2,7.0,.313,4.3,9.5,.452,1.8,2.7,.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,,95,104
205,Chuck Hayes\hayesch01,C,31,TOR,29,0,255,4.5,9.3,.478,0.0,0.0,,4.5,9.3,.478,1.2,2.2,.545,3.6,6.7,10.3,4.1,2.0,0.8,1.6,7.5,10.1,,111,107
206,Gordon Hayward\haywago01,SF,24,UTA,76,76,2618,9.8,22.0,.445,2.4,6.7,.364,7.4,15.4,.481,7.6,9.4,.812,1.1,6.5,7.6,6.3,2.2,0.6,4.2,2.7,29.7,,111,105
207,Brendan Haywood\haywobr01,C,35,CLE,22,1,119,6.1,13.1,.467,0.0,0.0,,6.1,13.1,.467,3.1,5.7,.538,2.6,10.0,12.7,0.9,0.9,4.4,4.4,7.4,15.3,,85,102
208,Gerald Henderson\hendege02,SG,27,CHO,80,72,2315,8.3,18.9,.437,1.0,3.0,.331,7.2,15.9,.457,4.1,4.8,.848,0.8,5.3,6.1,4.6,1.1,0.5,2.5,3.0,21.6,,102,106
209,Xavier Henry\henryxa01,SF,23,LAL,9,0,86,1.8,7.7,.231,0.0,0.0,,1.8,7.7,.231,8.3,14.3,.583,1.2,1.2,2.4,1.8,1.8,0.0,1.8,3.6,11.9,,90,114
210,John Henson\hensojo01,C,24,MIL,67,11,1228,8.1,14.4,.566,0.0,0.0,,8.1,14.4,.566,3.2,5.7,.569,5.2,7.8,13.0,2.5,1.2,5.6,3.6,6.3,19.5,,106,98
211,Roy Hibbert\hibbero01,C,28,IND,76,76,1926,8.5,19.0,.446,0.0,0.1,.000,8.5,18.9,.448,4.5,5.5,.824,4.2,10.3,14.4,2.2,0.5,3.3,2.9,5.8,21.5,,101,101
212,J.J. Hickson\hicksjj01,C,26,DEN,73,8,1411,7.7,16.2,.475,0.0,0.1,.000,7.7,16.2,.477,4.1,7.1,.577,5.3,10.7,16.0,2.0,1.3,1.2,3.4,4.8,19.5,,100,106
213,Nene Hilario\hilarne01,PF,32,WAS,67,58,1693,9.3,18.2,.511,0.0,0.2,.200,9.3,18.0,.513,3.7,6.1,.604,2.5,7.9,10.4,3.7,2.0,0.7,3.8,5.4,22.3,,100,102
214,George Hill\hillge01,PG,28,IND,43,36,1267,10.4,21.8,.477,2.8,7.8,.358,7.6,13.9,.544,4.6,5.8,.790,1.0,6.3,7.3,8.9,1.8,0.6,2.8,4.5,28.1,,117,103
215,Jordan Hill\hilljo01,C,27,LAL,70,57,1874,9.7,21.2,.459,0.1,0.3,.273,9.6,20.9,.462,3.4,4.6,.738,4.7,10.4,15.2,2.8,0.9,1.4,2.9,4.5,22.9,,101,109
216,Solomon Hill\hillso01,SF,23,IND,82,78,2381,5.4,13.7,.396,1.5,4.5,.327,4.0,9.2,.430,3.4,4.2,.824,1.5,5.3,6.8,4.0,1.4,0.4,2.5,3.8,15.8,,101,105
217,Kirk Hinrich\hinriki01,SG,34,CHI,66,22,1610,4.6,12.2,.373,1.9,5.4,.345,2.7,6.8,.394,1.1,1.6,.700,0.6,3.2,3.9,4.8,1.5,0.4,2.3,4.6,12.1,,95,108
218,Jrue Holiday\holidjr01,PG,24,NOP,40,37,1303,9.6,21.5,.446,2.1,5.4,.378,7.5,16.1,.469,2.6,3.1,.855,1.3,4.2,5.4,11.0,2.5,0.9,3.7,4.4,23.9,,109,107
219,Justin Holiday\holidju01,SG,25,GSW,59,4,657,6.8,17.5,.387,2.6,8.1,.321,4.2,9.4,.444,2.8,3.3,.822,0.9,4.5,5.4,3.6,3.0,0.9,2.2,4.0,18.9,,100,101
220,Ryan Hollins\holliry01,C,30,SAC,46,9,441,6.0,9.4,.646,0.0,0.0,,6.0,9.4,.646,3.5,6.2,.574,4.1,7.6,11.8,1.6,0.7,2.2,2.9,7.4,15.6,,115,109
221,Rodney Hood\hoodro01,SG,22,UTA,50,21,1064,7.7,18.7,.414,3.1,8.5,.365,4.6,10.2,.456,3.0,4.0,.763,0.4,5.4,5.8,4.1,1.5,0.6,2.2,5.9,21.6,,108,107
222,Al Horford\horfoal01,C,28,ATL,76,76,2318,11.4,21.3,.538,0.2,0.8,.306,11.2,20.5,.547,2.4,3.1,.759,2.9,9.1,12.0,5.4,1.5,2.2,2.2,2.7,25.5,,114,102
223,Dwight Howard\howardw01,C,29,HOU,41,41,1223,10.2,17.2,.593,0.0,0.1,.500,10.2,17.1,.594,5.8,11.0,.528,4.5,13.0,17.5,2.0,1.1,2.2,4.7,5.6,26.3,,105,100
224,Lester Hudson\hudsole01,SG,30,LAC,5,0,56,5.4,12.7,.429,2.7,5.4,.500,2.7,7.2,.375,2.7,3.6,.750,0.9,6.3,7.2,4.5,5.4,0.9,2.7,3.6,16.3,,108,98
225,Robbie Hummel\hummero01,SF,25,MIN,45,4,742,5.4,11.8,.459,1.1,3.5,.314,4.3,8.3,.521,1.6,2.0,.828,2.1,7.1,9.2,1.9,1.1,0.6,1.2,5.9,13.6,,110,113
226,Kris Humphries\humphkr01,PF,29,WAS,64,17,1345,8.0,17.0,.473,0.0,0.3,.000,8.0,16.7,.481,3.3,4.5,.744,4.5,11.4,15.8,2.2,1.3,1.0,1.8,5.0,19.4,,108,101
227,Serge Ibaka\ibakase01,PF,25,OKC,64,64,2116,8.9,18.6,.476,1.8,4.9,.376,7.0,13.8,.511,2.2,2.6,.836,3.2,8.6,11.8,1.3,0.7,3.7,2.3,4.6,21.7,,109,104
228,Andre Iguodala\iguodan01,SF,31,GSW,77,0,2069,5.5,11.7,.466,1.7,5.0,.349,3.7,6.7,.553,1.6,2.7,.596,1.0,5.0,6.1,5.4,2.1,0.6,2.1,2.4,14.3,,110,103
229,Ersan Ilyasova\ilyaser01,PF,27,MIL,58,36,1319,10.2,21.5,.472,2.9,7.3,.389,7.3,14.2,.515,2.7,4.1,.645,3.1,7.6,10.7,2.2,1.4,0.7,1.7,5.8,25.9,,111,103
230,Joe Ingles\inglejo01,SF,27,UTA,79,32,1673,4.7,11.2,.415,2.3,6.4,.356,2.4,4.8,.493,1.0,1.3,.750,0.7,4.9,5.6,5.8,2.3,0.3,3.1,3.9,12.6,,101,106
231,Kyrie Irving\irvinky01,PG,22,CLE,75,75,2730,11.0,23.5,.468,3.0,7.2,.415,8.0,16.3,.491,6.0,7.0,.863,1.0,3.5,4.5,7.4,2.2,0.4,3.5,2.8,31.0,,117,108
232,Jarrett Jack\jackja01,PG,31,BRK,80,27,2241,8.3,18.9,.439,0.9,3.4,.267,7.4,15.5,.477,4.6,5.2,.881,0.4,5.2,5.7,8.6,1.7,0.3,4.4,3.3,22.1,,101,109
233,Reggie Jackson\jacksre01,PG,24,TOT,77,40,2268,9.7,22.3,.434,1.6,5.4,.299,8.1,16.9,.477,4.0,4.9,.830,1.3,6.1,7.3,10.3,1.4,0.2,4.2,3.7,25.0,,106,108
233,Reggie Jackson\jacksre01,PG,24,OKC,50,13,1398,8.9,20.7,.432,1.6,5.7,.278,7.4,15.0,.490,3.6,4.1,.861,1.0,6.2,7.2,7.7,1.5,0.2,3.3,3.4,23.0,,107,107
233,Reggie Jackson\jacksre01,PG,24,DET,27,27,870,10.9,25.0,.436,1.7,4.9,.337,9.2,20.0,.460,4.9,6.1,.796,1.7,5.8,7.5,14.7,1.2,0.2,5.6,4.3,28.3,,106,109
234,Bernard James\jamesbe01,C,29,DAL,16,2,158,3.8,8.6,.444,0.0,0.0,,3.8,8.6,.444,6.4,7.3,.870,5.7,6.7,12.5,1.3,0.6,4.8,1.9,5.4,14.0,,125,105
235,LeBron James\jamesle01,SF,30,CLE,69,69,2493,13.0,26.7,.488,2.5,7.1,.354,10.5,19.6,.536,7.8,11.0,.710,1.1,7.6,8.7,10.7,2.3,1.0,5.7,2.8,36.3,,112,105
236,Al Jefferson\jeffeal01,C,30,CHO,65,61,1992,12.6,26.2,.481,0.1,0.1,.400,12.5,26.1,.482,2.8,4.3,.655,2.6,11.6,14.2,2.9,1.2,2.2,1.8,3.6,28.0,,101,100
237,Cory Jefferson\jeffeco01,PF,24,BRK,50,1,531,7.3,16.3,.449,0.2,1.5,.133,7.1,14.8,.480,3.0,5.3,.574,4.6,9.6,14.1,1.6,1.0,2.0,1.9,5.9,17.8,,101,106
238,Richard Jefferson\jefferi01,SF,34,DAL,74,18,1244,5.8,13.1,.444,2.7,6.3,.426,3.2,6.9,.462,3.2,4.6,.684,1.0,6.4,7.4,2.5,1.3,0.4,2.1,4.7,17.5,,109,108
239,John Jenkins\jenkijo01,SG,23,ATL,24,3,297,8.4,17.0,.495,3.6,8.9,.404,4.8,8.1,.596,2.8,3.3,.842,0.3,6.4,6.7,2.2,1.7,0.0,1.4,2.6,23.2,,118,105
240,Brandon Jennings\jennibr01,PG,25,DET,41,41,1173,9.6,23.9,.401,3.4,9.3,.360,6.3,14.6,.428,5.3,6.3,.839,0.9,3.7,4.6,12.0,1.9,0.2,4.0,2.8,27.9,,110,109
241,Jonas Jerebko\jerebjo01,PF,27,TOT,75,0,1230,7.0,15.7,.446,2.2,5.8,.386,4.8,9.9,.481,2.3,2.7,.848,3.9,7.8,11.7,2.9,1.9,0.7,1.8,5.6,18.6,,114,105
241,Jonas Jerebko\jerebjo01,PF,27,DET,46,0,703,6.7,14.6,.460,2.1,5.6,.368,4.6,9.0,.516,2.3,2.6,.861,3.5,7.0,10.4,3.0,2.0,0.8,1.9,5.7,17.7,,116,106
241,Jonas Jerebko\jerebjo01,PF,27,BOS,29,0,527,7.4,17.2,.431,2.5,6.1,.406,4.9,11.1,.444,2.4,2.9,.833,4.4,8.9,13.3,2.9,1.8,0.7,1.7,5.5,19.7,,112,103
242,Grant Jerrett\jerregr01,PF,21,TOT,8,0,51,7.1,26.3,.269,1.0,15.2,.067,6.1,11.1,.545,1.0,1.0,1.000,2.0,7.1,9.1,3.0,2.0,2.0,3.0,11.1,16.2,,69,103
242,Grant Jerrett\jerregr01,PF,21,OKC,5,0,25,6.0,34.1,.176,2.0,26.1,.077,4.0,8.0,.500,0.0,0.0,,2.0,6.0,8.0,2.0,0.0,4.0,4.0,14.0,14.0,,49,106
242,Grant Jerrett\jerregr01,PF,21,UTA,3,0,26,8.2,18.4,.444,0.0,4.1,.000,8.2,14.3,.571,2.0,2.0,1.000,2.0,8.2,10.2,4.1,4.1,0.0,2.0,8.2,18.4,,102,100
243,Amir Johnson\johnsam01,PF,27,TOR,75,72,1979,7.8,13.6,.574,0.5,1.2,.413,7.3,12.4,.590,2.1,3.4,.612,4.2,7.8,11.9,3.1,1.1,1.5,2.9,5.9,18.1,,115,107
244,Chris Johnson\johnsch04,SF,24,TOT,29,2,526,6.1,15.1,.403,2.7,9.3,.295,3.3,5.8,.576,1.4,1.6,.875,0.8,4.6,5.4,1.5,2.5,0.7,1.5,4.3,16.3,,102,105
244,Chris Johnson\johnsch04,SF,24,PHI,9,2,187,5.1,16.1,.317,2.7,10.5,.256,2.4,5.6,.429,1.6,2.1,.750,0.8,6.2,7.0,0.8,2.4,1.3,2.4,5.1,14.5,,81,104
244,Chris Johnson\johnsch04,SF,24,UTA,12,0,211,7.8,16.1,.484,3.3,9.6,.342,4.5,6.5,.692,1.5,1.5,1.000,0.8,3.8,4.5,1.8,3.0,0.0,1.5,4.5,20.4,,119,106
244,Chris Johnson\johnsch04,SF,24,MIL,8,0,128,4.8,12.0,.400,2.0,7.2,.278,2.8,4.8,.583,0.8,0.8,1.000,0.8,3.6,4.4,2.0,2.0,0.8,0.0,2.8,12.4,,113,105
245,James Johnson\johnsja01,PF,27,TOR,70,17,1370,9.0,15.2,.589,0.4,1.9,.216,8.6,13.3,.643,2.5,3.8,.657,2.3,7.4,9.7,3.6,2.0,2.6,3.0,5.9,20.9,,114,104
246,Joe Johnson\johnsjo02,SG,33,BRK,80,80,2791,8.3,19.0,.435,2.2,6.3,.359,6.0,12.8,.472,2.6,3.3,.801,1.0,6.1,7.1,5.4,1.1,0.3,2.5,2.2,21.4,,105,110
247,Nick Johnson\johnsni01,SG,22,HOU,28,0,262,4.9,14.2,.347,0.9,4.0,.238,4.0,10.2,.389,3.2,4.7,.680,2.5,4.9,7.4,2.1,1.3,0.6,3.6,6.5,14.0,,84,106
248,Tyler Johnson\johnsty01,SG,22,MIA,32,2,603,6.1,14.6,.419,1.6,4.2,.375,4.6,10.4,.437,2.8,4.1,.681,1.2,5.9,7.1,3.7,2.9,0.8,2.6,3.7,16.6,,99,105
249,Wesley Johnson\johnswe01,SF,27,LAL,76,59,2245,6.5,15.7,.414,2.1,5.9,.351,4.4,9.8,.451,2.0,2.5,.804,1.5,5.7,7.3,2.8,1.3,1.0,2.0,3.7,17.1,,102,112
250,Dahntay Jones\jonesda02,SF,34,LAC,33,0,123,2.5,8.7,.286,0.0,1.6,.000,2.5,7.0,.353,3.7,4.5,.818,0.4,4.1,4.5,0.8,1.2,0.0,0.4,9.5,8.7,,91,109
251,James Jones\jonesja02,SF,34,CLE,57,2,669,5.7,15.6,.368,4.9,13.6,.360,0.9,2.0,.423,3.0,3.6,.848,0.7,4.1,4.8,1.9,1.0,0.6,1.0,5.2,19.4,,117,110
252,Perry Jones\jonespe01,SF,23,OKC,43,13,631,5.8,14.6,.397,1.1,4.8,.233,4.7,9.9,.476,1.9,2.9,.649,0.5,5.6,6.0,1.4,1.4,0.6,1.9,4.0,14.6,,92,108
253,Terrence Jones\joneste01,PF,23,HOU,33,24,889,8.8,16.7,.528,0.7,2.1,.351,8.1,14.7,.553,3.2,5.3,.606,4.4,7.9,12.3,2.0,1.0,3.3,2.1,4.4,21.6,,114,102
254,DeAndre Jordan\jordade01,C,26,LAC,82,82,2820,6.8,9.6,.710,0.0,0.1,.250,6.8,9.5,.713,3.4,8.5,.397,7.1,14.9,22.0,1.1,1.5,3.3,2.0,4.4,17.0,,126,98
255,Jerome Jordan\jordaje01,C,28,BRK,44,0,383,6.8,12.7,.532,0.0,0.0,,6.8,12.7,.532,5.1,5.9,.864,7.0,7.2,14.2,1.8,1.1,2.0,3.0,7.8,18.7,,119,107
256,Cory Joseph\josepco01,PG,23,SAS,79,14,1444,7.3,14.6,.504,0.6,1.6,.364,6.8,13.0,.520,3.7,5.1,.734,1.6,5.2,6.8,6.7,1.6,0.6,2.4,3.7,19.0,,115,104
257,Chris Kaman\kamanch01,C,32,POR,74,13,1398,10.3,20.0,.515,0.0,0.0,,10.3,20.0,.515,2.6,3.7,.706,5.4,12.2,17.6,2.4,0.7,2.0,3.9,5.1,23.3,,103,101
258,Enes Kanter\kanteen01,C,22,TOT,75,74,2135,11.7,22.6,.519,0.4,1.1,.356,11.3,21.5,.528,4.5,5.7,.782,6.7,9.6,16.3,1.3,0.9,0.7,3.5,4.6,28.3,,111,106
258,Enes Kanter\kanteen01,C,22,UTA,49,48,1326,11.5,23.3,.491,0.5,1.6,.317,10.9,21.7,.505,3.7,4.7,.788,5.9,9.5,15.4,1.0,0.9,0.6,3.7,4.6,27.2,,104,106
258,Enes Kanter\kanteen01,C,22,OKC,26,26,809,12.1,21.4,.566,0.2,0.2,.750,12.0,21.2,.564,5.6,7.2,.776,8.1,9.7,17.8,1.8,0.8,0.8,3.2,4.6,30.1,,122,106
259,Sergey Karasev\karasse01,SG,21,BRK,33,16,555,5.0,12.5,.403,1.5,5.0,.296,3.5,7.5,.475,2.7,3.5,.763,2.1,4.1,6.2,4.3,2.1,0.1,2.2,4.2,14.3,,104,109
260,Ryan Kelly\kellyry01,PF,23,LAL,52,34,1233,4.3,12.8,.337,1.9,5.5,.336,2.4,7.2,.337,3.3,3.9,.832,0.5,5.5,6.0,3.8,1.2,1.0,1.5,4.9,13.8,,101,112
261,Michael Kidd-Gilchrist\kiddgmi01,SF,21,CHO,55,52,1587,7.3,15.7,.465,0.0,0.0,,7.3,15.7,.465,4.9,7.0,.701,3.5,10.0,13.5,2.5,1.0,1.2,2.0,3.7,19.5,,106,103
262,Sean Kilpatrick\kilpase01,SG,25,MIN,4,0,72,4.9,14.1,.350,2.8,9.2,.308,2.1,4.9,.429,2.8,2.8,1.000,0.7,3.5,4.2,2.8,2.1,0.0,1.4,2.1,15.5,,105,114
263,Andrei Kirilenko\kirilan01,SF,33,BRK,7,0,36,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,4.3,5.8,.750,2.9,8.6,11.5,1.4,1.4,0.0,1.4,1.4,4.3,,65,108
264,Alex Kirk\kirkal01,C,23,CLE,5,0,14,3.7,14.9,.250,0.0,0.0,,3.7,14.9,.250,7.4,7.4,1.000,3.7,0.0,3.7,3.7,0.0,0.0,0.0,3.7,14.9,,112,115
265,Brandon Knight\knighbr03,PG-SG,23,TOT,63,61,2035,9.4,22.2,.422,3.1,8.0,.389,6.2,14.2,.441,4.9,5.6,.874,0.7,5.4,6.1,8.2,2.2,0.2,4.7,2.8,26.7,,103,104
265,Brandon Knight\knighbr03,PG,23,MIL,52,52,1688,9.8,22.5,.435,3.1,7.7,.409,6.6,14.8,.448,5.2,5.9,.881,0.8,5.9,6.7,8.5,2.5,0.3,5.0,2.8,27.9,,105,103
265,Brandon Knight\knighbr03,SG,23,PHO,11,9,347,7.3,20.5,.357,3.0,9.6,.313,4.3,10.9,.395,3.4,4.2,.828,0.3,3.0,3.3,7.0,0.9,0.1,3.3,3.0,21.1,,97,112
266,Kyle Korver\korveky01,SG,33,ATL,75,75,2418,6.2,12.7,.487,4.7,9.5,.492,1.5,3.2,.470,2.2,2.5,.898,0.3,6.1,6.4,4.1,1.1,0.9,2.3,3.0,19.3,,122,106
267,Kosta Koufos\koufoko01,C,25,MEM,81,3,1348,7.0,13.9,.508,0.0,0.0,,7.0,13.9,.508,2.1,3.3,.647,4.7,11.8,16.5,1.4,1.1,2.4,2.7,5.7,16.2,,103,99
268,Ognjen Kuzmic\kuzmiog01,C,24,GSW,16,0,72,5.4,8.1,.667,0.0,0.0,,5.4,8.1,.667,2.7,2.7,1.000,4.7,6.8,11.5,4.1,1.4,0.7,3.4,8.8,13.6,,125,103
269,Jeremy Lamb\lambje01,SG,22,OKC,47,8,633,8.2,19.8,.416,3.0,8.8,.342,5.2,11.0,.475,3.9,4.4,.891,0.6,7.8,8.5,3.5,1.7,0.5,2.1,4.1,23.4,,110,106
270,Carl Landry\landrca01,PF,31,SAC,70,15,1192,8.0,15.6,.515,0.0,0.0,,8.0,15.6,.515,5.2,6.3,.820,4.2,7.1,11.3,1.1,0.6,0.7,2.3,5.6,21.2,,115,111
271,Shane Larkin\larkish01,PG,22,NYK,76,22,1865,5.3,12.2,.433,1.0,3.3,.302,4.3,8.9,.481,1.7,2.2,.782,0.8,4.1,5.0,6.4,2.6,0.3,2.3,4.2,13.3,,102,110
272,Joffrey Lauvergne\lauvejo01,C,23,DEN,24,1,268,6.7,16.6,.404,0.6,3.0,.188,6.1,13.6,.452,3.4,5.2,.643,5.0,9.3,14.3,2.4,1.5,1.9,4.1,8.0,17.3,,91,106
273,Zach LaVine\lavinza01,PG,19,MIN,77,40,1902,7.6,18.1,.422,1.5,4.5,.341,6.1,13.6,.449,4.0,4.7,.842,0.7,5.0,5.7,7.4,1.4,0.3,5.2,4.2,20.8,,95,114
274,Ty Lawson\lawsoty01,PG,27,DEN,75,75,2665,7.6,17.4,.436,1.3,3.8,.341,6.3,13.5,.463,5.0,6.8,.730,0.8,3.6,4.4,13.5,1.7,0.2,3.5,2.4,21.4,,113,111
275,Ricky Ledo\ledori01,SG,22,TOT,17,0,244,6.9,20.7,.333,2.2,5.8,.370,4.7,14.9,.319,3.4,4.7,.727,3.4,4.3,7.8,4.1,1.3,0.2,5.6,4.5,19.4,,81,113
275,Ricky Ledo\ledori01,SG,22,DAL,5,0,11,0.0,27.5,.000,0.0,13.8,.000,0.0,13.8,.000,4.6,9.2,.500,4.6,4.6,9.2,4.6,0.0,0.0,9.2,4.6,4.6,,28,113
275,Ricky Ledo\ledori01,SG,22,NYK,12,0,233,7.2,20.3,.356,2.3,5.4,.417,5.0,14.9,.333,3.4,4.5,.750,3.4,4.3,7.7,4.1,1.4,0.2,5.4,4.5,20.1,,85,113
276,Courtney Lee\leeco01,SG,29,MEM,77,74,2354,6.4,14.3,.448,2.0,5.0,.402,4.4,9.3,.473,2.5,2.9,.860,0.5,3.5,3.9,3.3,1.7,0.3,1.7,2.9,17.2,,109,106
277,David Lee\leeda02,PF,31,GSW,49,4,904,8.6,16.9,.511,0.0,0.1,.000,8.6,16.8,.514,3.7,5.6,.654,4.4,9.5,13.9,4.6,1.7,1.4,2.6,4.5,21.0,,112,100
278,Malcolm Lee\leema01,SG,24,PHI,1,0,2,0.0,25.1,.000,0.0,0.0,,0.0,25.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
279,Alex Len\lenal01,C,21,PHO,69,44,1518,5.9,11.6,.507,0.0,0.1,.333,5.8,11.5,.509,2.4,3.4,.702,4.7,10.2,14.9,1.1,1.1,3.4,2.4,7.0,14.2,,107,103
280,Kawhi Leonard\leonaka01,SF,23,SAS,64,64,2033,9.9,20.7,.479,1.7,4.8,.349,8.2,15.9,.519,5.1,6.3,.802,2.1,9.5,11.6,4.1,3.7,1.2,2.4,3.2,26.6,,113,96
281,Meyers Leonard\leoname01,C,22,POR,55,7,847,7.5,14.7,.510,2.8,6.7,.420,4.7,8.0,.586,1.8,1.9,.938,2.8,12.3,15.0,1.9,0.6,0.8,2.3,6.8,19.7,,117,102
282,Jon Leuer\leuerjo01,PF,25,MEM,63,6,824,7.7,17.3,.443,0.4,1.8,.241,7.2,15.5,.467,2.3,3.7,.627,3.2,9.9,13.1,2.9,1.1,0.6,2.2,5.4,18.1,,99,102
283,Damian Lillard\lillada01,PG,24,POR,82,82,2925,10.3,23.7,.434,3.4,10.0,.343,6.9,13.7,.500,6.0,6.9,.864,0.9,5.7,6.6,8.8,1.7,0.4,3.9,2.9,30.0,,112,105
284,Jeremy Lin\linje01,PG,26,LAL,74,30,1907,7.4,17.5,.424,1.7,4.7,.369,5.7,12.8,.444,5.7,7.2,.795,0.7,4.6,5.2,9.1,2.2,0.9,4.4,5.1,22.3,,104,110
285,Shaun Livingston\livinsh01,PG,29,GSW,78,2,1468,6.6,13.2,.500,0.0,0.1,.000,6.6,13.1,.503,2.2,3.0,.714,1.4,4.7,6.1,8.6,1.6,0.7,3.4,3.7,15.3,,107,104
286,Brook Lopez\lopezbr01,C,26,BRK,72,44,2100,12.5,24.3,.513,0.0,0.2,.100,12.4,24.1,.517,5.5,6.8,.814,5.3,7.9,13.2,1.2,1.1,3.1,2.6,5.1,30.5,,112,105
287,Robin Lopez\lopezro01,C,26,POR,59,59,1638,7.3,13.6,.535,0.0,0.0,.000,7.3,13.6,.537,3.0,4.0,.772,5.9,6.3,12.3,1.7,0.5,2.6,2.3,3.8,17.6,,117,104
288,Kevin Love\loveke01,PF,26,CLE,75,75,2532,8.5,19.5,.434,3.0,8.0,.367,5.5,11.5,.480,5.3,6.6,.804,2.9,12.1,15.0,3.4,1.0,0.8,2.5,2.9,25.2,,115,105
