Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
211,Kris Humphries\humphkr01,PF,30,TOT,53,17,835,5.2,12.7,.410,1.5,4.7,.315,3.8,8.1,.465,2.9,3.6,.798,2.5,6.9,9.4,1.6,0.7,1.0,1.6,4.1,14.8
211,Kris Humphries\humphkr01,PF,30,WAS,28,14,466,4.9,12.2,.405,1.8,5.2,.343,3.2,7.0,.451,2.2,2.4,.935,2.0,6.9,8.9,1.2,0.2,1.1,1.5,3.2,13.9
211,Kris Humphries\humphkr01,PF,30,PHO,4,3,74,4.9,17.5,.278,1.5,4.9,.300,3.4,12.6,.269,2.9,3.9,.750,5.4,10.2,15.6,3.4,1.5,1.0,1.9,3.9,14.1
211,Kris Humphries\humphkr01,PF,30,ATL,21,0,295,5.7,12.3,.465,1.0,3.8,.258,4.8,8.5,.557,3.9,5.5,.711,2.4,6.2,8.7,1.6,1.2,0.9,1.7,5.4,16.4
212,R.J. Hunter\hunterj01,SG,22,BOS,36,0,315,4.1,11.2,.367,2.2,7.2,.302,1.9,4.0,.486,0.7,0.8,.857,0.2,4.0,4.2,1.5,1.6,0.5,1.3,3.3,11.1
213,Serge Ibaka\ibakase01,PF,26,OKC,78,78,2500,6.0,12.5,.479,0.9,2.6,.326,5.1,9.9,.520,1.3,1.7,.752,2.0,5.6,7.7,1.0,0.5,2.1,1.6,3.0,14.2
214,Andre Iguodala\iguodan01,SF,32,GSW,65,1,1732,3.7,7.6,.478,1.1,3.2,.351,2.5,4.4,.570,1.1,1.7,.614,1.1,4.4,5.5,4.6,1.5,0.4,1.6,2.1,9.5
215,Ersan Ilyasova\ilyaser01,PF,28,TOT,74,56,1881,5.4,12.7,.424,1.8,5.0,.371,3.5,7.7,.458,2.1,2.9,.721,2.8,5.0,7.7,1.3,1.0,0.6,1.4,3.3,14.7
215,Ersan Ilyasova\ilyaser01,PF,28,DET,52,52,1434,5.4,12.8,.425,2.0,5.4,.363,3.5,7.4,.471,2.0,2.7,.725,2.5,4.6,7.1,1.4,1.0,0.7,1.5,3.0,14.8
215,Ersan Ilyasova\ilyaser01,PF,28,ORL,22,4,447,5.2,12.3,.418,1.4,3.5,.409,3.7,8.8,.422,2.6,3.6,.711,3.6,6.1,9.7,1.0,1.1,0.5,1.0,4.1,14.3
216,Joe Ingles\inglejo01,SF,28,UTA,81,2,1241,3.6,8.4,.426,2.3,6.1,.386,1.2,2.3,.531,0.4,0.5,.722,0.6,3.8,4.4,2.8,1.6,0.1,1.9,2.8,9.9
217,Damien Inglis\inglida01,SF,20,MIL,20,1,156,3.0,8.5,.351,0.7,3.0,.231,2.3,5.5,.417,1.6,1.8,.875,0.5,6.7,7.2,2.3,1.4,0.7,2.5,2.5,8.3
218,Kyrie Irving\irvinky01,PG,23,CLE,53,53,1667,8.5,19.0,.448,1.8,5.7,.321,6.7,13.3,.502,3.6,4.1,.885,1.0,2.4,3.4,5.4,1.2,0.4,2.7,2.3,22.5
219,Jarrett Jack\jackja01,PG,32,BRK,32,32,1027,4.9,12.5,.391,1.1,3.6,.304,3.8,9.0,.426,3.5,3.9,.893,0.3,4.5,4.8,8.3,1.2,0.2,3.3,2.7,14.4
220,Reggie Jackson\jacksre01,PG,25,DET,79,79,2424,8.0,18.5,.434,1.8,5.0,.353,6.3,13.5,.464,4.3,5.0,.864,0.9,2.9,3.8,7.3,0.9,0.2,3.3,2.8,22.1
221,LeBron James\jamesle01,SF,31,CLE,76,76,2709,9.8,18.8,.520,1.2,3.7,.309,8.6,15.1,.573,4.8,6.5,.731,1.5,6.0,7.5,6.8,1.4,0.7,3.3,1.9,25.5
222,Al Jefferson\jeffeal01,C,31,CHO,47,18,1096,8.0,16.6,.485,0.0,0.0,,8.0,16.6,.485,2.4,3.6,.649,1.9,8.0,9.9,2.3,1.0,1.3,1.1,3.8,18.5
223,Cory Jefferson\jeffeco01,PF,25,PHO,8,0,50,6.5,15.8,.409,0.0,0.7,.000,6.5,15.1,.429,2.9,4.3,.667,4.3,7.2,11.5,0.0,0.0,0.7,0.0,5.8,15.8
224,Richard Jefferson\jefferi01,SF,35,CLE,74,5,1326,3.9,8.5,.458,1.8,4.7,.382,2.1,3.8,.554,1.6,2.4,.667,0.4,3.1,3.5,1.6,0.9,0.4,1.2,3.5,11.1
225,John Jenkins\jenkijo01,SG,24,TOT,43,3,480,5.3,12.0,.444,1.2,3.8,.314,4.1,8.2,.505,1.5,1.8,.833,0.6,3.7,4.3,2.6,0.6,0.1,2.0,1.6,13.3
225,John Jenkins\jenkijo01,SG,24,DAL,21,1,193,5.4,13.1,.414,0.6,3.5,.158,4.8,9.5,.510,1.5,1.7,.889,0.7,3.4,4.1,1.7,0.6,0.0,2.1,2.1,12.9
225,John Jenkins\jenkijo01,SG,24,PHO,22,2,287,5.3,11.3,.467,1.6,4.0,.406,3.6,7.3,.500,1.5,1.9,.800,0.5,3.9,4.4,3.3,0.6,0.1,2.0,1.4,13.7
226,Brandon Jennings\jennibr01,PG,26,TOT,48,7,868,4.6,12.6,.368,2.1,6.4,.329,2.5,6.2,.409,2.4,3.2,.731,0.7,3.3,4.0,7.1,1.2,0.3,2.4,2.4,13.8
226,Brandon Jennings\jennibr01,PG,26,DET,23,1,416,4.6,12.4,.371,2.1,6.7,.312,2.5,5.7,.439,2.3,3.3,.711,0.4,3.5,4.0,6.1,1.0,0.2,1.9,2.1,13.6
226,Brandon Jennings\jennibr01,PG,26,ORL,25,6,452,4.7,12.8,.366,2.2,6.2,.346,2.5,6.6,.386,2.4,3.2,.750,0.9,3.1,4.0,8.0,1.4,0.4,2.8,2.6,13.9
227,Jonas Jerebko\jerebjo01,PF,28,BOS,78,0,1176,3.6,8.8,.413,1.3,3.3,.398,2.3,5.4,.421,1.9,2.4,.782,2.4,6.5,8.8,1.9,0.6,0.7,1.6,4.2,10.4
228,Amir Johnson\johnsam01,PF,28,BOS,79,76,1800,5.0,8.5,.585,0.2,0.9,.233,4.8,7.7,.624,1.4,2.4,.570,3.6,6.5,10.1,2.8,1.0,1.7,1.9,4.3,11.5
229,Chris Johnson\johnsch04,SF,25,UTA,70,2,857,3.0,8.1,.371,1.1,4.2,.273,1.9,4.0,.474,1.4,1.8,.810,1.1,4.4,5.5,1.9,1.3,0.8,1.7,4.2,8.6
230,James Johnson\johnsja01,PF,28,TOR,57,32,926,4.4,9.3,.475,0.8,2.6,.303,3.7,6.8,.540,1.5,2.6,.574,1.1,3.8,4.9,2.6,1.1,1.3,2.1,3.3,11.2
231,Joe Johnson\johnsjo02,SF,34,TOT,81,81,2703,5.0,11.4,.439,1.6,4.2,.383,3.4,7.3,.471,1.6,1.9,.831,0.7,3.2,3.9,4.2,0.8,0.1,2.1,1.9,13.2
231,Joe Johnson\johnsjo02,SF,34,BRK,57,57,1934,4.6,11.3,.406,1.6,4.3,.371,3.0,7.1,.427,1.7,2.0,.852,0.6,3.5,4.2,4.3,0.7,0.0,2.2,1.9,12.5
231,Joe Johnson\johnsjo02,SF,34,MIA,24,24,769,6.1,11.8,.518,1.6,3.9,.417,4.4,7.8,.569,1.2,1.6,.765,0.7,2.5,3.2,4.0,1.0,0.1,2.0,2.2,15.0
232,Orlando Johnson\johnsor01,SG,26,TOT,7,1,101,3.2,12.1,.265,0.7,3.6,.200,2.5,8.6,.292,2.1,2.9,.750,1.4,3.9,5.3,0.7,1.1,1.1,1.4,3.2,9.3
232,Orlando Johnson\johnsor01,SG,26,PHO,2,0,47,3.8,13.0,.294,0.8,3.8,.200,3.1,9.2,.333,3.8,4.6,.833,2.3,4.6,6.9,0.0,1.5,2.3,0.8,3.8,12.3
232,Orlando Johnson\johnsor01,SG,26,NOP,5,1,54,2.7,11.3,.235,0.7,3.3,.200,2.0,8.0,.250,0.7,1.3,.500,0.7,3.3,4.0,1.3,0.7,0.0,2.0,2.7,6.7
233,Stanley Johnson\johnsst04,SF,19,DET,73,6,1687,4.8,12.8,.375,1.3,4.4,.307,3.5,8.4,.410,1.7,2.2,.784,1.2,5.3,6.5,2.5,1.2,0.3,2.4,3.8,12.7
234,Tyler Johnson\johnsty01,SG,23,MIA,36,5,863,4.9,10.1,.486,1.1,3.0,.380,3.8,7.2,.529,2.1,2.7,.797,1.2,3.4,4.5,3.3,1.0,0.6,2.0,2.8,13.1
235,Wesley Johnson\johnswe01,SF,28,LAC,80,9,1666,4.5,11.1,.404,2.2,6.7,.333,2.3,4.5,.510,0.6,1.0,.652,0.8,4.6,5.4,1.1,1.9,1.2,1.2,3.7,11.9
236,Nikola Jokic\jokicni01,C,20,DEN,80,55,1733,6.4,12.5,.512,0.6,1.7,.333,5.8,10.7,.541,3.2,3.9,.811,3.8,7.9,11.6,3.9,1.6,1.0,2.2,4.3,16.5
237,Dahntay Jones\jonesda02,SF,35,CLE,1,0,42,5.1,12.0,.429,0.9,1.7,.500,4.3,10.3,.417,0.0,0.0,,0.9,3.4,4.3,1.7,0.9,1.7,0.0,5.1,11.1
238,James Jones\jonesja02,SF,35,CLE,48,0,463,4.5,11.0,.408,3.2,8.1,.394,1.3,3.0,.447,1.6,2.0,.808,0.6,3.3,3.9,1.1,0.9,0.8,1.0,3.9,13.8
239,Terrence Jones\joneste01,PF,24,HOU,50,11,1044,5.7,12.7,.452,0.9,2.7,.316,4.9,9.9,.490,2.7,4.0,.664,2.1,5.1,7.3,1.4,0.8,1.3,1.7,3.0,15.0
240,Tyus Jones\jonesty01,PG,19,MIN,37,0,573,3.5,9.8,.359,1.0,3.3,.302,2.5,6.5,.388,1.8,2.5,.718,0.4,2.5,3.0,6.8,1.9,0.2,2.1,2.1,9.8
241,DeAndre Jordan\jordade01,C,27,LAC,77,77,2598,4.9,7.0,.703,0.0,0.0,.000,4.9,7.0,.704,3.7,8.6,.430,3.7,11.0,14.7,1.2,0.7,2.5,1.5,2.9,13.6
242,Cory Joseph\josepco01,SG,24,TOR,80,4,2046,4.5,10.3,.439,0.5,1.9,.273,4.0,8.4,.478,2.3,3.1,.764,0.7,3.0,3.7,4.4,1.1,0.4,1.8,2.3,11.9
243,Chris Kaman\kamanch01,C,33,POR,16,2,112,6.4,13.8,.465,0.3,1.3,.250,6.1,12.5,.487,1.0,1.0,1.000,2.3,5.5,7.7,3.5,0.3,0.3,2.6,4.8,14.1
244,Frank Kaminsky\kaminfr01,C,22,CHO,81,3,1708,4.5,11.1,.410,1.4,4.3,.337,3.1,6.8,.455,2.3,3.1,.730,1.5,5.6,7.1,2.1,0.8,0.9,1.2,2.7,12.8
245,Enes Kanter\kanteen01,C,23,OKC,82,1,1721,8.7,15.0,.576,0.2,0.4,.476,8.5,14.6,.579,4.2,5.3,.797,5.2,8.7,13.9,0.7,0.5,0.7,2.4,3.5,21.7
246,Sergey Karasev\karasse01,SF,22,BRK,40,5,399,2.7,6.7,.405,1.0,3.3,.297,1.7,3.3,.514,2.3,2.5,.929,0.7,4.5,5.2,3.2,0.5,0.2,2.0,2.4,8.8
247,Sasha Kaun\kaunsa01,C,30,CLE,25,0,95,3.4,6.4,.529,0.0,0.0,,3.4,6.4,.529,1.9,4.2,.455,4.5,5.3,9.9,1.1,1.5,1.9,2.7,4.2,8.7
248,Ryan Kelly\kellyry01,PF,24,LAL,36,0,470,4.2,11.4,.369,0.4,2.8,.135,3.8,8.6,.446,2.8,4.1,.685,1.6,7.7,9.3,1.5,1.0,0.8,1.4,3.0,11.6
249,Michael Kidd-Gilchrist\kiddgmi01,SF,22,CHO,7,7,205,5.8,10.7,.541,0.5,1.2,.429,5.3,9.5,.556,3.5,5.1,.690,2.1,5.8,7.9,1.6,0.5,0.5,1.4,1.6,15.6
250,Sean Kilpatrick\kilpase01,SG,26,TOT,31,0,616,7.2,15.8,.456,2.3,6.7,.342,4.9,9.1,.538,3.5,3.9,.896,0.7,2.6,3.3,1.7,0.7,0.1,1.8,2.2,20.2
250,Sean Kilpatrick\kilpase01,SG,26,DEN,8,0,82,3.5,9.2,.381,1.8,7.5,.235,1.8,1.8,1.000,3.1,3.5,.875,0.9,1.8,2.6,1.3,0.9,0.0,1.8,3.1,11.9
250,Sean Kilpatrick\kilpase01,SG,26,BRK,23,0,534,7.8,16.8,.462,2.4,6.5,.361,5.4,10.2,.526,3.6,4.0,.898,0.7,2.7,3.4,1.8,0.7,0.1,1.8,2.0,21.4
251,Brandon Knight\knighbr03,SG,24,PHO,52,50,1870,7.1,17.2,.415,2.3,6.8,.342,4.8,10.5,.461,3.0,3.5,.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6
252,Kyle Korver\korveky01,SG,34,ATL,80,80,2401,4.0,9.2,.435,2.4,6.0,.398,1.6,3.3,.502,0.7,0.8,.833,0.2,3.7,3.9,2.5,0.9,0.5,1.5,2.4,11.1
253,Kosta Koufos\koufoko01,C,26,SAC,78,14,1482,5.7,10.8,.532,0.0,0.0,,5.7,10.8,.532,1.4,2.5,.548,4.1,6.2,10.3,0.8,1.0,1.7,1.2,4.5,12.9
254,Jeremy Lamb\lambje01,SG,23,CHO,66,0,1227,6.7,15.0,.451,1.6,5.3,.309,5.1,9.7,.529,1.9,2.6,.727,1.3,6.1,7.4,2.3,1.2,0.9,1.5,3.1,17.0
255,Carl Landry\landrca01,PF,32,PHI,36,12,569,8.8,15.8,.556,0.4,0.8,.462,8.4,15.0,.561,4.2,5.8,.736,3.1,6.1,9.2,2.0,0.8,0.6,1.4,4.4,22.2
256,Shane Larkin\larkish01,PG,23,BRK,78,17,1751,4.6,10.3,.442,0.8,2.2,.361,3.8,8.1,.464,1.7,2.2,.776,0.6,3.1,3.7,7.0,2.0,0.2,3.0,2.5,11.6
257,Joffrey Lauvergne\lauvejo01,C,24,DEN,59,15,1041,6.7,13.1,.513,0.4,1.8,.245,6.3,11.3,.557,2.1,2.4,.899,2.7,7.4,10.0,1.9,0.4,0.5,1.9,4.0,16.1
258,Zach LaVine\lavinza01,SG,20,MIN,82,33,2294,6.8,15.0,.452,1.9,5.0,.389,4.9,10.1,.482,2.5,3.2,.793,0.4,3.2,3.6,3.9,1.1,0.3,2.4,3.0,18.0
259,Ty Lawson\lawsoty01,PG,28,TOT,66,13,1411,3.5,9.0,.393,0.9,2.8,.333,2.6,6.3,.419,1.5,2.2,.686,0.7,2.4,3.1,6.0,1.4,0.2,2.4,2.2,9.5
259,Ty Lawson\lawsoty01,PG,28,HOU,53,12,1176,3.4,8.8,.387,0.9,2.9,.330,2.4,5.9,.415,1.7,2.4,.700,0.6,2.1,2.7,5.5,1.3,0.2,2.5,2.2,9.5
259,Ty Lawson\lawsoty01,PG,28,IND,13,1,235,4.3,10.3,.418,0.8,2.1,.357,3.5,8.1,.434,0.5,0.9,.500,0.9,3.8,4.7,8.7,1.5,0.2,2.0,2.5,9.8
260,Courtney Lee\leeco01,SG,30,TOT,79,65,2334,4.5,9.9,.454,1.3,3.3,.378,3.2,6.5,.493,1.5,1.8,.839,0.4,2.7,3.2,2.1,1.3,0.4,1.1,2.1,11.7
260,Courtney Lee\leeco01,SG,30,MEM,51,37,1489,4.6,10.1,.458,1.2,3.3,.370,3.4,6.8,.502,1.8,2.2,.826,0.5,2.4,2.9,1.8,1.3,0.4,1.2,1.9,12.4
260,Courtney Lee\leeco01,SG,30,CHO,28,28,845,4.2,9.4,.445,1.3,3.4,.392,2.9,6.0,.475,1.0,1.1,.885,0.4,3.3,3.7,2.6,1.4,0.5,1.0,2.3,10.7
261,David Lee\leeda02,PF,32,TOT,55,5,903,7.1,13.4,.531,0.0,0.0,.000,7.1,13.3,.533,2.8,3.7,.763,4.0,8.1,12.2,3.3,0.9,1.1,2.6,4.5,17.0
261,David Lee\leeda02,PF,32,BOS,30,4,470,6.7,14.7,.453,0.0,0.1,.000,6.7,14.6,.455,3.1,3.9,.784,3.1,6.8,10.0,4.1,0.9,1.0,2.9,3.9,16.4
261,David Lee\leeda02,PF,32,DAL,25,1,433,7.6,11.9,.636,0.0,0.0,,7.6,11.9,.636,2.6,3.5,.738,5.0,9.6,14.5,2.5,0.8,1.2,2.3,5.2,17.7
262,Alex Len\lenal01,C,22,PHO,78,46,1821,5.2,12.3,.423,0.0,0.1,.143,5.2,12.2,.426,3.4,4.7,.728,3.5,8.2,11.7,1.9,0.8,1.2,2.9,4.5,13.9
263,Kawhi Leonard\leonaka01,SF,24,SAS,72,72,2380,8.3,16.5,.506,2.0,4.4,.443,6.4,12.1,.528,4.4,5.1,.874,1.4,6.0,7.5,2.8,1.9,1.1,1.6,2.0,23.0
264,Meyers Leonard\leoname01,PF,23,POR,61,10,1333,5.3,11.7,.448,2.3,6.2,.377,2.9,5.6,.527,0.9,1.2,.761,1.4,7.1,8.5,2.5,0.2,0.5,2.1,4.9,13.8
265,Jon Leuer\leuerjo01,PF,26,PHO,67,27,1255,6.4,13.4,.481,1.2,3.2,.382,5.2,10.2,.511,2.2,2.9,.762,2.2,8.5,10.7,2.1,1.1,0.9,2.2,3.6,16.3
266,Damian Lillard\lillada01,PG,25,POR,75,75,2676,8.3,19.8,.419,3.1,8.2,.375,5.2,11.6,.450,5.6,6.2,.892,0.6,3.5,4.1,6.9,0.9,0.4,3.3,2.2,25.3
267,Jeremy Lin\linje01,SG,27,CHO,78,13,2048,5.3,12.8,.412,1.3,4.0,.336,3.9,8.8,.446,4.2,5.1,.815,0.7,3.7,4.4,4.1,1.0,0.7,2.6,2.9,16.1
268,Shaun Livingston\livinsh01,PG,30,GSW,78,3,1520,4.8,9.0,.536,0.0,0.3,.167,4.8,8.7,.548,1.9,2.2,.860,1.0,3.0,4.0,5.6,1.4,0.6,1.8,3.3,11.6
269,Kevon Looney\looneke01,PF,19,GSW,5,0,21,6.9,12.0,.571,1.7,3.4,.500,5.1,8.6,.600,0.0,0.0,,6.9,10.3,17.1,0.0,0.0,0.0,1.7,3.4,15.4
270,Brook Lopez\lopezbr01,C,27,BRK,73,73,2457,8.7,17.0,.511,0.0,0.2,.143,8.6,16.7,.515,4.6,5.9,.787,3.0,5.4,8.4,2.2,0.8,1.8,2.6,3.2,22.0
271,Robin Lopez\lopezro01,C,27,NYK,82,82,2219,5.8,10.7,.539,0.0,0.0,.000,5.8,10.7,.540,2.1,2.6,.795,4.3,5.4,9.8,1.8,0.3,2.1,2.2,3.0,13.7
272,Kevin Love\loveke01,PF,27,CLE,77,77,2424,6.1,14.5,.419,2.3,6.5,.360,3.7,8.0,.467,3.8,4.7,.822,2.2,9.1,11.3,2.8,0.9,0.6,2.1,2.4,18.3
273,Kyle Lowry\lowryky01,PG,29,TOR,77,77,2851,6.5,15.1,.427,2.7,6.9,.388,3.8,8.2,.461,5.0,6.2,.811,0.7,3.9,4.6,6.2,2.0,0.4,2.8,2.7,20.6
274,Trey Lyles\lylestr01,PF,20,UTA,80,33,1382,5.0,11.4,.438,1.3,3.3,.383,3.7,8.0,.461,1.5,2.1,.695,1.5,6.3,7.8,1.5,0.7,0.5,1.7,3.0,12.7
275,Shelvin Mack\macksh01,PG,25,TOT,52,27,1058,6.2,14.1,.439,1.3,4.3,.312,4.9,9.9,.493,1.5,2.1,.738,0.4,3.9,4.4,6.4,1.2,0.1,3.2,2.4,15.2
275,Shelvin Mack\macksh01,PG,25,ATL,24,0,179,8.0,19.1,.421,0.8,5.4,.148,7.2,13.7,.529,1.8,2.4,.750,0.4,4.0,4.4,7.6,1.6,0.0,2.8,1.4,18.7
275,Shelvin Mack\macksh01,PG,25,UTA,28,27,879,5.8,13.1,.444,1.4,4.0,.357,4.4,9.1,.482,1.5,2.0,.735,0.5,3.9,4.3,6.1,1.1,0.1,3.3,2.7,14.5
276,Ian Mahinmi\mahinia01,C,29,IND,71,71,1816,5.2,8.9,.589,0.0,0.0,,5.2,8.9,.589,2.6,4.5,.587,2.7,7.3,10.1,2.1,1.3,1.5,2.0,4.4,13.1
277,Devyn Marble\marblde01,SG,23,ORL,28,0,249,3.0,10.3,.296,1.2,4.6,.250,1.9,5.6,.333,1.4,3.5,.417,0.9,4.6,5.5,1.7,1.9,0.1,1.0,3.6,8.7
278,Boban Marjanovic\marjabo01,C,27,SAS,54,4,508,7.4,12.3,.603,0.0,0.0,,7.4,12.3,.603,6.2,8.1,.763,5.2,8.6,13.7,1.5,0.9,1.6,2.1,3.8,21.0
279,Kendall Marshall\marshke01,PG,24,PHI,30,6,400,3.9,10.6,.364,1.4,4.4,.327,2.4,6.2,.391,0.8,1.2,.692,0.2,2.3,2.5,6.6,1.4,0.2,3.9,2.7,10.0
280,Jarell Martin\martija01,PF,21,MEM,27,0,380,5.1,11.0,.466,0.0,0.2,.000,5.1,10.8,.474,4.3,5.9,.726,3.7,4.5,8.1,1.4,0.8,0.7,1.8,5.5,14.5
281,Kevin Martin\martike02,SG,32,TOT,55,13,1095,5.1,13.8,.372,1.6,4.5,.360,3.5,9.3,.378,5.0,5.7,.890,0.5,3.2,3.6,1.9,0.9,0.1,1.8,2.7,16.9
281,Kevin Martin\martike02,SG,32,MIN,39,12,834,5.4,14.4,.377,1.6,4.4,.369,3.8,10.0,.381,5.4,6.1,.880,0.4,3.1,3.5,2.0,0.7,0.0,1.8,2.9,17.9
281,Kevin Martin\martike02,SG,32,SAS,16,1,261,4.1,11.7,.353,1.5,4.6,.333,2.6,7.2,.365,3.9,4.1,.933,0.6,3.4,4.0,1.7,1.2,0.3,1.8,2.1,13.7
282,Wesley Matthews\matthwe02,SF,29,DAL,78,78,2644,4.5,11.6,.388,2.6,7.1,.360,1.9,4.5,.432,1.7,2.0,.863,0.4,2.9,3.2,2.1,1.1,0.2,1.1,2.4,13.3
283,O.J. Mayo\mayooj01,SG,28,MIL,41,24,1090,3.9,10.6,.371,1.7,5.4,.321,2.2,5.3,.421,1.0,1.3,.775,0.4,3.0,3.5,3.9,1.6,0.3,2.4,4.2,10.6
284,Luc Mbah a Moute\mbahalu01,PF,29,LAC,75,61,1274,2.7,5.8,.454,0.4,1.1,.325,2.3,4.7,.485,0.8,1.6,.526,1.7,3.1,4.8,0.8,1.2,0.5,1.0,2.8,6.5
285,James Michael McAdoo\mcadoja01,PF,23,GSW,41,1,262,6.2,11.5,.536,0.1,0.3,.500,6.0,11.3,.537,3.6,6.7,.531,4.1,3.8,8.0,2.3,1.4,1.1,2.2,5.4,16.1
286,Ray McCallum\mccalra01,PG,24,TOT,41,6,475,4.2,11.1,.377,1.1,3.2,.357,3.0,7.9,.385,0.9,1.1,.800,0.6,3.0,3.6,4.5,0.9,0.5,1.8,2.2,10.4
286,Ray McCallum\mccalra01,PG,24,SAS,31,3,256,3.8,9.4,.403,0.7,2.3,.313,3.1,7.2,.431,1.3,1.4,.900,0.8,3.5,4.4,4.6,0.7,0.6,1.5,2.0,9.6
286,Ray McCallum\mccalra01,PG,24,MEM,10,3,219,4.6,13.0,.354,1.6,4.3,.385,3.0,8.7,.340,0.5,0.8,.600,0.3,2.3,2.6,4.4,1.2,0.5,2.1,2.5,11.3
287,C.J. McCollum\mccolcj01,SG,24,POR,80,80,2780,8.3,18.5,.448,2.6,6.1,.417,5.7,12.4,.463,2.4,2.9,.827,0.6,2.7,3.4,4.4,1.3,0.3,2.5,2.4,21.6
288,T.J. McConnell\mccontj01,PG,23,PHI,81,17,1606,4.9,10.4,.470,0.7,2.0,.348,4.2,8.4,.499,0.6,0.9,.634,1.0,4.6,5.6,8.2,2.1,0.2,3.1,2.6,11.1
289,Chris McCullough\mcculch01,PF,20,BRK,24,4,362,4.4,10.8,.404,1.3,3.4,.382,3.1,7.5,.413,1.1,2.3,.478,2.5,4.3,6.8,0.9,2.8,1.2,1.5,3.9,11.1
290,K.J. McDaniels\mcdankj01,SF,22,HOU,37,1,235,4.4,11.0,.403,1.1,3.8,.280,3.4,7.2,.468,3.7,4.6,.800,2.5,4.0,6.4,1.5,1.1,0.9,2.6,4.6,13.6
291,Doug McDermott\mcderdo01,SF,24,CHI,81,4,1861,5.6,12.5,.452,2.1,5.0,.425,3.5,7.4,.470,1.4,1.6,.857,0.7,3.1,3.8,1.1,0.3,0.1,1.0,2.5,14.8
292,Mitch McGary\mcgarmi01,PF,23,OKC,20,0,72,5.5,11.5,.478,0.0,2.0,.000,5.5,9.5,.579,2.0,5.0,.400,2.0,7.0,9.0,1.5,0.5,1.0,3.5,5.0,13.0
293,JaVale McGee\mcgeeja01,C,28,DAL,34,2,370,7.5,13.0,.575,0.0,0.1,.000,7.5,12.9,.579,1.8,3.5,.500,5.2,7.8,12.9,0.3,0.5,2.5,2.0,4.8,16.7
294,Ben McLemore\mclembe01,SG,22,SAC,68,53,1443,4.9,11.4,.429,1.7,4.6,.362,3.2,6.7,.474,1.8,2.6,.718,0.8,2.8,3.7,2.0,1.3,0.2,2.5,3.5,13.2
295,Jordan McRae\mcraejo01,PG,24,TOT,22,1,195,6.3,14.4,.436,1.8,4.1,.455,4.4,10.3,.429,3.9,5.2,.750,0.7,3.0,3.7,4.6,0.6,0.2,2.8,3.1,18.3
295,Jordan McRae\mcraejo01,PG,24,PHO,7,0,82,4.8,11.4,.423,1.3,4.8,.273,3.5,6.6,.533,5.3,6.6,.800,0.9,2.6,3.5,4.4,1.3,0.0,2.6,3.1,16.2
295,Jordan McRae\mcraejo01,PG,24,CLE,15,1,113,7.3,16.6,.442,2.2,3.5,.636,5.1,13.1,.390,2.9,4.1,.692,0.6,3.2,3.8,4.8,0.0,0.3,2.9,3.2,19.8
296,Josh McRoberts\mcrobjo01,PF,28,MIA,42,1,595,3.3,9.0,.372,0.7,3.0,.245,2.6,6.0,.434,1.7,2.4,.700,1.3,5.0,6.4,4.9,1.1,0.4,1.8,4.1,9.1
297,Jodie Meeks\meeksjo01,SG,28,DET,3,0,43,5.9,16.7,.350,3.3,7.5,.444,2.5,9.2,.273,3.3,3.3,1.000,0.8,3.3,4.2,2.5,0.0,0.0,0.8,1.7,18.4
298,Salah Mejri\mejrisa01,C,29,DAL,34,6,397,4.4,7.1,.628,0.0,0.1,.000,4.4,7.0,.636,2.4,4.2,.587,3.7,7.4,11.2,0.9,0.7,3.3,2.1,4.9,11.3
299,Jordan Mickey\mickejo01,PF,21,BOS,16,0,57,5.1,13.9,.364,0.0,0.0,,5.1,13.9,.364,3.2,6.3,.500,3.8,4.4,8.2,0.6,0.0,6.9,0.6,3.2,13.3
300,Khris Middleton\middlkh01,SG,24,MIL,79,79,2852,6.4,14.4,.444,1.8,4.6,.396,4.6,9.9,.466,3.5,3.9,.888,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,18.1
301,C.J. Miles\milescj01,SF,28,IND,64,24,1464,6.4,15.6,.409,3.5,9.5,.367,2.9,6.1,.474,2.3,3.0,.750,0.6,3.7,4.3,1.5,1.3,0.7,1.7,3.5,18.5
302,Andre Miller\millean02,PG,39,TOT,39,4,461,4.6,8.3,.557,0.2,0.6,.250,4.5,7.7,.582,1.9,2.5,.750,0.9,3.0,4.0,6.8,1.2,0.0,2.9,3.6,11.2
302,Andre Miller\millean02,PG,39,MIN,26,0,280,4.6,7.5,.621,0.1,0.5,.250,4.5,6.9,.648,1.9,2.4,.789,0.8,2.3,3.1,7.5,1.2,0.0,3.2,4.1,11.3
302,Andre Miller\millean02,PG,39,SAS,13,4,181,4.6,9.5,.479,0.2,0.8,.250,4.4,8.8,.500,1.8,2.6,.692,1.2,4.2,5.4,5.8,1.4,0.0,2.4,2.8,11.1
303,Mike Miller\millemi01,SF,35,DEN,47,2,373,2.1,6.0,.355,1.8,5.0,.365,0.3,1.0,.300,0.0,0.0,,0.6,4.5,5.1,3.9,1.3,0.4,1.6,5.1,6.1
