Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
107,Anthony Davis\davisan02,C,22,NOP,61,61,2164,12.8,26.0,.493,0.8,2.5,.324,12.0,23.6,.511,7.5,9.9,.758,3.0,11.4,14.4,2.7,1.8,2.9,2.8,3.4,33.9,,110,104
108,Ed Davis\davised01,PF,26,POR,81,0,1684,6.1,10.0,.611,0.0,0.0,,6.1,10.0,.611,3.4,6.1,.559,6.7,11.1,17.8,2.6,1.7,2.1,1.9,6.0,15.6,,128,104
109,Branden Dawson\dawsobr01,PF,22,LAC,6,0,29,3.5,8.6,.400,0.0,0.0,,3.5,8.6,.400,1.7,1.7,1.000,3.5,3.5,6.9,0.0,0.0,1.7,0.0,3.5,8.6,,113,110
110,Dewayne Dedmon\dedmode01,C,26,ORL,58,20,705,7.0,12.6,.559,0.0,0.0,,7.0,12.6,.559,4.0,5.4,.750,4.8,11.4,16.2,0.9,1.6,3.3,2.3,7.7,18.1,,117,102
111,Bryce Dejean-Jones\dejeabr01,SG,23,NOP,14,11,279,5.0,12.3,.406,2.1,5.7,.375,2.8,6.6,.432,2.0,3.7,.524,1.4,7.1,8.5,2.7,1.8,0.4,2.0,3.0,14.0,,99,110
112,Sam Dekker\dekkesa01,SF,21,HOU,3,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.2,8.2,0.0,8.2,0.0,0.0,0.0,0.0,,,95
113,Matthew Dellavedova\dellama01,PG,25,CLE,76,14,1867,5.7,14.1,.405,2.7,6.6,.410,3.0,7.5,.401,1.6,1.8,.864,0.9,3.6,4.5,9.3,1.2,0.2,3.2,4.9,15.7,,109,108
114,Luol Deng\denglu01,PF,30,MIA,74,73,2394,7.3,16.0,.455,1.9,5.5,.344,5.4,10.5,.513,3.1,4.1,.755,2.3,7.2,9.5,3.0,1.6,0.6,1.7,2.6,19.5,,112,105
115,DeMar DeRozan\derozde01,SG,26,TOR,78,78,2804,11.3,25.4,.446,0.9,2.6,.338,10.4,22.8,.458,10.2,12.0,.850,1.2,5.3,6.4,5.8,1.5,0.4,3.2,3.1,33.7,,113,108
116,Boris Diaw\diawbo01,PF,33,SAS,76,4,1386,7.5,14.1,.527,0.9,2.5,.362,6.5,11.6,.564,2.1,2.8,.737,2.1,6.5,8.6,6.5,1.0,0.8,3.6,3.8,17.9,,109,102
117,Gorgui Dieng\dienggo01,C,26,MIN,82,39,2220,7.0,13.1,.532,0.1,0.5,.300,6.9,12.7,.540,4.7,5.6,.827,3.6,9.7,13.3,3.2,2.1,2.2,3.2,5.0,18.8,,113,106
118,Spencer Dinwiddie\dinwisp01,PG,22,DET,12,0,159,6.0,17.1,.352,0.3,3.2,.100,5.7,14.0,.409,6.0,10.5,.576,1.3,4.1,5.4,7.0,1.0,0.0,2.2,6.3,18.4,,97,109
119,Toney Douglas\douglto01,PG,29,NOP,61,18,1262,7.2,17.5,.411,3.2,8.0,.399,4.0,9.5,.421,3.3,3.9,.848,1.0,4.6,5.6,6.2,2.8,0.2,2.5,5.1,20.9,,108,109
120,Goran Dragic\dragigo01,PG,29,MIA,72,72,2363,9.1,19.0,.477,1.4,4.4,.312,7.7,14.5,.527,2.6,3.6,.727,1.2,4.8,6.0,9.1,1.5,0.4,4.0,4.1,22.1,,105,107
121,Andre Drummond\drumman01,C,22,DET,81,81,2666,10.5,20.1,.521,0.0,0.1,.333,10.4,20.0,.522,3.9,11.1,.355,7.5,15.2,22.7,1.3,2.3,2.1,2.9,4.6,24.9,,103,98
122,Jared Dudley\dudleja01,PF,30,WAS,81,41,2098,5.4,11.3,.478,2.3,5.5,.420,3.1,5.8,.534,1.7,2.3,.735,1.3,5.4,6.6,4.0,1.7,0.4,1.9,4.4,14.8,,114,107
123,Duje Dukan\dukandu01,SF,24,SAC,1,0,24,4.0,20.0,.200,4.0,10.0,.400,0.0,10.0,.000,0.0,0.0,,4.0,4.0,8.0,2.0,2.0,0.0,0.0,4.0,12.0,,82,111
124,Tim Duncan\duncati01,C,39,SAS,61,60,1536,7.2,14.7,.488,0.0,0.1,.000,7.2,14.6,.490,3.1,4.4,.702,3.8,11.1,14.9,5.4,1.6,2.6,3.0,4.2,17.4,,107,96
125,Mike Dunleavy\dunlemi02,SF,35,CHI,31,30,703,5.5,13.4,.410,2.8,7.1,.394,2.7,6.3,.427,2.1,2.6,.784,0.6,5.3,5.9,2.8,1.0,0.7,1.9,4.7,15.8,,105,109
126,Kevin Durant\duranke01,SF,27,OKC,72,72,2578,13.4,26.6,.505,3.6,9.3,.387,9.9,17.3,.569,8.6,9.6,.898,0.9,10.5,11.3,7.0,1.3,1.6,4.8,2.6,39.1,,122,104
127,Cleanthony Early\earlycl01,SF,24,NYK,17,2,154,4.0,13.3,.300,1.3,5.0,.267,2.7,8.3,.320,1.0,1.3,.750,1.3,7.3,8.7,2.0,0.7,1.0,3.0,5.3,10.3,,72,109
128,Jarell Eddie\eddieja01,SF,24,WAS,26,0,147,6.6,21.6,.308,5.0,15.6,.319,1.7,6.0,.278,2.7,2.7,1.000,0.7,7.0,7.6,1.7,1.7,0.3,0.3,1.7,20.9,,98,107
129,Wayne Ellington\ellinwa01,SG,28,BRK,76,41,1615,6.8,17.5,.389,3.0,8.4,.358,3.8,9.1,.416,1.7,2.0,.857,0.6,4.8,5.4,2.6,1.5,0.2,1.4,2.6,18.3,,101,113
130,Monta Ellis\ellismo01,SG,30,IND,81,81,2734,7.9,18.5,.427,1.6,5.1,.309,6.3,13.4,.472,2.9,3.7,.786,0.8,4.2,4.9,7.0,2.7,0.7,3.7,3.2,20.4,,99,103
131,James Ennis\ennisja01,SF,25,TOT,22,5,329,8.2,17.1,.478,3.9,8.8,.448,4.2,8.3,.509,3.8,5.2,.735,3.2,3.2,6.4,3.2,2.4,0.8,2.9,4.2,24.1,,116,110
131,James Ennis\ennisja01,SF,25,MIA,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.3,0.0,0.0,0.0,7.3,0.0,,216,113
131,James Ennis\ennisja01,SF,25,MEM,10,0,40,5.1,16.7,.308,2.6,10.3,.250,2.6,6.4,.400,7.7,12.9,.600,5.1,3.9,9.0,2.6,5.1,2.6,2.6,1.3,20.6,,100,101
131,James Ennis\ennisja01,SF,25,NOP,9,5,282,8.8,17.6,.500,4.2,8.8,.480,4.6,8.8,.520,3.3,4.2,.792,3.0,3.2,6.2,3.2,2.1,0.5,3.0,4.6,25.1,,118,111
132,Tyler Ennis\ennisty01,PG,21,MIL,46,7,654,6.5,14.6,.449,1.0,3.0,.333,5.5,11.5,.480,1.9,2.6,.735,1.0,4.8,5.8,7.4,1.9,0.1,3.6,5.0,16.0,,99,111
133,Jeremy Evans\evansje01,SF,28,DAL,30,2,251,5.3,9.7,.542,0.8,3.2,.250,4.5,6.5,.688,3.0,4.3,.714,2.2,8.7,11.0,0.4,1.2,1.8,1.4,3.9,14.4,,117,105
134,Tyreke Evans\evansty01,SG,26,NOP,25,25,765,8.8,20.4,.433,2.1,5.5,.388,6.7,14.8,.450,4.8,6.0,.796,1.3,7.1,8.4,10.6,2.1,0.5,4.7,4.3,24.6,,105,109
135,Festus Ezeli\ezelife01,C,26,GSW,46,13,770,7.8,14.3,.548,0.0,0.0,,7.8,14.3,.548,4.4,8.3,.530,5.7,10.4,16.1,2.0,1.1,3.1,2.4,5.9,20.1,,114,101
136,Kenneth Faried\farieke01,PF,26,DEN,67,64,1694,10.3,18.5,.558,0.0,0.1,.500,10.3,18.5,.558,4.0,6.6,.613,7.0,10.2,17.2,2.3,0.9,1.8,2.7,5.0,24.7,,116,107
137,Jordan Farmar\farmajo01,PG,29,MEM,12,10,291,7.4,17.7,.420,2.8,8.0,.356,4.6,9.7,.473,1.8,1.8,1.000,0.7,3.7,4.4,6.5,2.7,0.4,3.2,3.9,19.5,,103,109
138,Derrick Favors\favorde01,PF,24,UTA,62,59,1983,11.1,21.6,.515,0.0,0.1,.000,11.1,21.5,.518,4.8,6.8,.709,4.5,8.9,13.4,2.5,2.0,2.4,2.8,4.0,27.0,,111,101
139,Cristiano Felicio\feliccr01,C,23,CHI,31,4,321,6.2,11.2,.556,0.0,0.6,.000,6.2,10.6,.588,3.9,5.5,.714,4.7,11.2,15.9,4.1,0.9,2.0,2.0,4.8,16.4,,123,104
140,Raymond Felton\feltora01,PG,31,DAL,80,31,2192,6.4,15.8,.406,1.4,4.9,.282,5.0,10.9,.463,3.5,4.1,.847,0.8,5.2,6.0,6.6,1.6,0.3,2.8,3.3,17.7,,102,108
141,Evan Fournier\fournev01,SF,23,ORL,79,71,2566,8.4,18.1,.462,3.0,7.6,.400,5.3,10.5,.506,3.9,4.6,.836,0.6,3.7,4.4,4.2,1.9,0.0,2.6,4.2,23.6,,111,110
142,Randy Foye\foyera01,SG,32,TOT,81,8,1642,5.1,14.7,.351,2.3,7.6,.300,2.9,7.1,.405,1.9,2.3,.824,0.7,4.0,4.7,4.9,1.2,0.9,2.6,4.0,14.4,,95,111
142,Randy Foye\foyera01,SG,32,DEN,54,7,1070,5.5,15.6,.351,2.3,7.9,.296,3.1,7.7,.409,1.8,2.2,.830,0.7,4.2,4.9,5.2,1.2,0.7,2.7,3.9,15.1,,94,112
142,Randy Foye\foyera01,SG,32,OKC,27,1,572,4.5,12.9,.349,2.2,7.0,.309,2.3,5.9,.397,1.9,2.3,.815,0.7,3.7,4.4,4.3,1.1,1.1,2.4,4.2,13.1,,99,109
143,Tim Frazier\fraziti01,PG,25,TOT,51,2,741,6.4,15.4,.419,1.1,3.2,.333,5.4,12.2,.442,3.6,5.0,.716,1.7,5.6,7.4,10.9,2.2,0.1,4.4,4.9,17.5,,103,109
143,Tim Frazier\fraziti01,PG,25,POR,35,1,272,3.7,11.0,.333,0.6,3.1,.176,3.1,7.9,.395,1.5,2.8,.533,2.0,5.1,7.2,7.7,1.8,0.2,5.0,5.7,9.4,,81,109
143,Tim Frazier\fraziti01,PG,25,NOP,16,1,469,8.0,17.9,.450,1.4,3.3,.419,6.7,14.6,.457,4.8,6.2,.763,1.6,5.9,7.5,12.7,2.4,0.1,4.0,4.4,22.2,,111,109
144,Jimmer Fredette\fredeji01,SG,26,TOT,6,0,18,5.6,13.9,.400,2.8,5.6,.500,2.8,8.3,.333,11.1,13.9,.800,0.0,0.0,0.0,2.8,2.8,0.0,5.6,5.6,25.0,,94,111
144,Jimmer Fredette\fredeji01,SG,26,NOP,4,0,13,3.8,15.3,.250,0.0,3.8,.000,3.8,11.4,.333,0.0,0.0,,0.0,0.0,0.0,3.8,3.8,0.0,3.8,3.8,7.6,,51,109
144,Jimmer Fredette\fredeji01,SG,26,NYK,2,0,5,10.3,10.3,1.000,10.3,10.3,1.000,0.0,0.0,,41.1,51.4,.800,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.3,72.0,,151,116
145,Channing Frye\fryech01,PF-C,32,TOT,70,32,1200,6.4,14.6,.438,3.8,9.9,.387,2.6,4.7,.545,1.3,1.5,.857,1.5,8.4,9.9,3.0,1.2,1.2,1.8,5.3,17.9,,113,106
145,Channing Frye\fryech01,PF,32,ORL,44,29,754,5.4,12.3,.435,3.2,8.0,.397,2.2,4.3,.508,1.3,1.4,.905,1.5,7.8,9.4,3.0,1.4,1.3,2.0,4.7,15.2,,111,107
145,Channing Frye\fryech01,C,32,CLE,26,3,446,8.2,18.6,.441,5.0,13.2,.377,3.2,5.4,.596,1.3,1.6,.786,1.4,9.3,10.7,3.0,0.9,0.9,1.5,6.5,22.6,,117,104
146,Danilo Gallinari\gallida01,SF,27,DEN,53,53,1839,7.8,19.1,.410,2.4,6.5,.364,5.5,12.6,.434,10.2,11.8,.868,1.4,6.2,7.7,3.7,1.1,0.5,2.1,2.4,28.2,,120,111
147,Langston Galloway\gallola01,PG,24,NYK,82,7,2033,5.8,14.9,.393,1.9,5.7,.344,3.9,9.2,.423,2.2,2.9,.754,1.1,6.2,7.3,5.2,1.9,0.6,1.5,4.5,15.8,,105,108
148,Kevin Garnett\garneke01,PF,39,MIN,38,38,556,4.9,10.4,.470,0.0,0.1,.000,4.9,10.3,.474,1.3,1.9,.667,1.4,12.2,13.6,5.6,2.5,0.9,1.5,6.3,11.1,,107,105
149,Marc Gasol\gasolma01,C,31,MEM,52,52,1791,9.4,20.3,.464,0.1,0.1,.667,9.4,20.2,.463,5.8,7.0,.829,1.7,8.7,10.4,5.6,1.4,2.0,3.4,4.1,24.7,,105,106
150,Pau Gasol\gasolpa01,C,35,CHI,72,72,2291,10.2,21.8,.469,0.5,1.5,.348,9.7,20.3,.478,5.0,6.3,.792,3.4,14.0,17.4,6.4,0.9,3.2,3.6,3.2,26.0,,107,101
151,Rudy Gay\gayru01,SF,29,SAC,70,70,2379,9.4,20.3,.463,1.5,4.3,.344,7.9,16.0,.495,4.0,5.1,.780,2.1,7.1,9.2,2.4,2.0,1.0,2.8,3.7,24.3,,104,108
152,Alonzo Gee\geeal01,SF,28,NOP,73,38,1632,4.0,7.7,.518,0.5,1.8,.283,3.5,5.9,.590,1.3,2.0,.667,1.8,5.6,7.4,2.2,1.9,0.4,1.7,5.1,9.9,,108,110
153,Paul George\georgpa01,SF,25,IND,81,81,2819,10.7,25.5,.418,3.7,10.0,.371,7.0,15.6,.447,8.0,9.3,.860,1.4,8.5,9.9,5.8,2.7,0.5,4.7,4.1,33.0,,106,101
154,Taj Gibson\gibsota01,PF,30,CHI,73,55,1936,6.8,12.9,.526,0.0,0.1,.000,6.8,12.9,.529,2.6,3.8,.692,5.3,7.7,13.1,2.7,1.2,2.0,2.0,4.7,16.2,,115,106
155,Manu Ginobili\ginobma01,SG,38,SAS,58,0,1134,8.9,19.6,.453,3.2,8.1,.391,5.7,11.6,.496,4.1,5.1,.813,1.2,5.4,6.6,8.0,3.0,0.5,4.5,4.5,25.1,,107,98
156,Rudy Gobert\goberru01,C,23,UTA,61,60,1932,5.4,9.7,.559,0.0,0.0,,5.4,9.7,.559,4.4,7.7,.569,5.7,12.6,18.2,2.5,1.2,3.7,3.1,4.5,15.2,,112,99
157,Drew Gooden\goodedr01,PF,34,WAS,30,0,305,5.3,16.5,.320,1.1,6.6,.171,4.2,9.9,.419,1.4,2.2,.643,4.5,9.1,13.6,2.1,1.3,1.8,2.1,6.4,13.1,,85,104
158,Archie Goodwin\goodwar01,PG,21,PHO,57,13,1114,7.7,18.5,.417,1.0,4.3,.232,6.7,14.1,.474,5.7,8.4,.674,1.2,5.0,6.2,5.2,1.2,0.6,4.4,3.7,22.1,,95,111
159,Aaron Gordon\gordoaa01,PF,20,ORL,78,37,1863,7.4,15.5,.473,1.1,3.8,.296,6.2,11.7,.531,3.5,5.2,.668,4.1,9.5,13.6,3.4,1.6,1.5,1.8,4.1,19.3,,114,105
160,Eric Gordon\gordoer01,SG,27,NOP,45,44,1481,7.7,18.5,.418,3.8,9.8,.384,4.0,8.6,.457,3.7,4.2,.888,0.3,3.0,3.3,4.1,1.4,0.5,2.4,3.3,23.0,,108,113
161,Marcin Gortat\gortama01,C,31,WAS,75,74,2256,9.4,16.5,.567,0.0,0.0,.000,9.4,16.5,.567,3.2,4.5,.705,4.8,11.2,16.0,2.3,1.0,2.1,2.6,4.2,21.9,,114,104
162,Andrew Goudelock\goudean01,PG,27,HOU,8,0,50,8.9,19.7,.450,1.0,8.9,.111,7.9,10.8,.727,3.0,3.9,.750,1.0,1.0,2.0,3.9,5.9,2.0,6.9,3.9,21.6,,83,103
163,Jerami Grant\grantje01,SF,21,PHI,77,52,2066,6.0,14.2,.419,0.8,3.5,.240,5.1,10.7,.477,5.0,7.6,.658,2.3,6.2,8.6,3.2,1.3,3.0,2.6,5.1,17.8,,100,108
164,Jerian Grant\grantje02,PG,23,NYK,76,6,1265,6.3,15.9,.394,0.9,4.1,.220,5.4,11.8,.454,3.9,5.0,.780,0.9,4.9,5.8,7.2,2.0,0.4,3.5,3.9,17.3,,97,108
165,Danny Green\greenda02,SG,28,SAS,79,79,2062,5.2,13.9,.376,2.9,8.7,.332,2.4,5.3,.448,0.8,1.1,.739,1.2,6.3,7.5,3.5,2.0,1.6,1.9,3.5,14.2,,99,99
166,Draymond Green\greendr01,PF,25,GSW,81,81,2808,6.9,14.1,.490,1.7,4.4,.388,5.2,9.7,.537,3.9,5.7,.696,2.3,10.9,13.2,10.3,2.0,1.9,4.5,4.1,19.5,,115,100
167,Erick Green\greener01,PG,24,TOT,9,0,42,6.2,16.2,.385,1.2,6.2,.200,5.0,10.0,.500,2.5,2.5,1.000,3.7,3.7,7.5,3.7,1.2,0.0,0.0,5.0,16.2,,117,109
167,Erick Green\greener01,PG,24,DEN,3,0,7,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0,,0.0,0.0,,0.0,7.2,7.2,7.2,0.0,0.0,0.0,0.0,0.0,,53,114
167,Erick Green\greener01,PG,24,UTA,6,0,35,7.5,18.1,.417,1.5,6.0,.250,6.0,12.1,.500,3.0,3.0,1.000,4.5,3.0,7.5,3.0,1.5,0.0,0.0,6.0,19.6,,123,108
168,Gerald Green\greenge01,SG,30,MIA,69,14,1557,7.6,19.3,.392,2.8,8.6,.323,4.8,10.8,.446,2.4,3.0,.783,0.8,4.5,5.4,1.8,1.3,0.6,1.5,4.1,20.3,,99,107
169,JaMychal Green\greenja01,PF,25,MEM,78,15,1446,8.2,17.6,.465,0.5,1.6,.333,7.7,16.0,.478,3.7,4.9,.752,4.9,8.3,13.3,2.4,1.6,1.2,3.0,6.7,20.6,,105,107
170,Jeff Green\greenje02,SF,29,TOT,80,41,2253,8.0,18.7,.430,1.5,4.8,.315,6.5,13.8,.470,3.7,5.0,.745,1.7,5.8,7.5,3.1,1.3,0.9,2.1,3.7,21.3,,103,109
170,Jeff Green\greenje02,SF,29,MEM,53,31,1544,8.0,18.6,.431,1.4,4.5,.309,6.6,14.0,.470,4.1,5.2,.800,1.8,6.2,8.0,3.3,1.3,0.6,2.3,3.4,21.5,,104,110
170,Jeff Green\greenje02,SF,29,LAC,27,10,709,8.1,18.9,.427,1.8,5.4,.325,6.3,13.4,.468,2.8,4.6,.615,1.3,5.1,6.4,2.8,1.3,1.5,1.7,4.4,20.7,,100,106
171,Blake Griffin\griffbl01,PF,26,LAC,35,35,1170,12.9,25.8,.499,0.3,0.8,.333,12.6,25.1,.504,6.0,8.3,.727,2.2,10.4,12.6,7.3,1.2,0.7,3.6,4.1,32.1,,108,103
172,Jorge Gutierrez\gutiejo01,PG,27,CHO,12,0,63,4.8,8.8,.545,0.0,1.6,.000,4.8,7.2,.667,8.0,8.8,.909,0.0,5.6,5.6,13.5,2.4,0.0,4.8,2.4,17.5,,124,105
173,P.J. Hairston\hairspj02,SF,23,TOT,66,52,1313,5.6,15.7,.355,2.7,9.3,.290,2.9,6.4,.449,1.9,2.5,.781,1.0,5.7,6.7,1.5,1.2,0.4,1.6,5.3,15.8,,93,108
173,P.J. Hairston\hairspj02,SF,23,CHO,48,43,938,5.3,14.8,.359,2.9,9.2,.314,2.4,5.6,.433,1.8,2.2,.810,1.0,5.9,6.8,1.6,1.3,0.4,1.3,5.7,15.3,,97,107
173,P.J. Hairston\hairspj02,SF,23,MEM,18,9,375,6.3,18.1,.348,2.2,9.5,.232,4.1,8.6,.476,2.2,3.0,.727,1.0,5.4,6.3,1.2,1.1,0.5,2.3,4.3,17.0,,86,111
174,Jordan Hamilton\hamiljo02,SF,25,NOP,11,4,304,8.0,18.9,.422,2.1,7.3,.289,5.9,11.6,.507,2.3,3.4,.667,2.0,8.2,10.1,4.1,1.3,0.5,2.8,3.9,20.4,,98,110
175,Tyler Hansbrough\hansbty01,PF,30,CHO,44,0,343,4.7,10.4,.451,0.3,0.4,.667,4.4,9.9,.441,5.6,9.5,.585,5.9,7.2,13.0,1.2,1.8,1.0,1.8,8.0,15.2,,113,104
176,Tim Hardaway\hardati02,SG,23,ATL,51,1,864,6.5,15.2,.430,2.7,8.1,.338,3.8,7.0,.537,2.9,3.2,.893,0.4,4.5,4.9,2.9,1.2,0.4,1.3,2.7,18.6,,110,106
177,James Harden\hardeja01,SG,26,HOU,82,82,3125,11.2,25.4,.439,3.7,10.3,.359,7.5,15.1,.494,11.3,13.2,.860,1.0,6.9,7.9,9.6,2.2,0.8,5.9,3.6,37.4,,115,108
178,Maurice Harkless\harklma01,SF,22,POR,78,14,1457,6.7,14.1,.474,1.3,4.8,.279,5.4,9.3,.576,2.4,3.8,.622,3.5,6.1,9.6,2.3,1.7,1.2,2.1,4.3,17.1,,110,108
179,Justin Harper\harpeju01,PF,26,DET,5,0,35,5.8,14.4,.400,5.8,13.0,.444,0.0,1.4,.000,1.4,2.9,.500,0.0,1.4,1.4,0.0,1.4,0.0,2.9,4.3,18.7,,100,110
180,Montrezl Harrell\harremo01,PF,22,HOU,39,1,379,7.5,11.7,.644,0.0,0.1,.000,7.5,11.5,.652,3.1,6.0,.522,3.2,5.2,8.4,2.2,1.4,1.4,2.2,6.2,18.2,,119,110
181,Devin Harris\harride01,PG,32,DAL,64,0,1280,6.6,14.9,.447,2.1,6.3,.329,4.6,8.6,.532,4.0,5.6,.721,0.7,4.8,5.5,4.7,2.4,0.5,2.6,4.9,19.4,,107,107
182,Gary Harris\harriga01,SG,21,DEN,76,76,2439,7.4,15.7,.469,2.2,6.1,.354,5.2,9.6,.543,2.2,2.7,.820,1.1,3.4,4.5,3.0,2.0,0.4,2.0,2.9,19.2,,110,111
183,Joe Harris\harrijo01,SG,24,CLE,5,0,15,3.4,13.7,.250,3.4,13.7,.250,0.0,0.0,,0.0,0.0,,0.0,10.3,10.3,6.9,0.0,0.0,3.4,3.4,10.3,,81,107
184,Tobias Harris\harrito02,PF,23,TOT,76,74,2513,8.3,17.7,.469,1.6,4.8,.335,6.7,13.0,.518,4.0,4.9,.831,1.9,8.3,10.2,3.4,1.3,0.8,2.2,3.1,22.3,,112,107
184,Tobias Harris\harrito02,PF,23,ORL,49,49,1610,7.8,16.8,.464,1.5,4.7,.311,6.3,12.1,.523,3.7,4.8,.784,2.2,8.4,10.6,3.1,1.5,0.9,2.4,2.8,20.8,,107,107
184,Tobias Harris\harrito02,PF,23,DET,27,25,903,9.3,19.5,.477,1.8,4.9,.375,7.4,14.5,.512,4.6,5.0,.911,1.4,8.0,9.4,3.9,1.0,0.7,1.7,3.5,25.0,,120,106
185,Aaron Harrison\harriaa01,SG,21,CHO,21,0,93,2.7,10.3,.263,1.6,5.4,.300,1.1,4.9,.222,2.7,6.5,.417,2.2,5.9,8.1,1.1,3.2,0.0,2.2,5.4,9.7,,77,103
186,Udonis Haslem\hasleud01,PF,35,MIA,37,0,260,4.5,12.0,.377,0.2,1.8,.111,4.3,10.3,.423,2.4,3.2,.750,2.0,12.8,14.8,2.8,1.0,0.4,1.0,4.9,11.6,,99,103
187,Spencer Hawes\hawessp01,PF,27,CHO,57,6,1035,6.0,14.8,.405,1.8,4.9,.373,4.2,9.9,.422,2.6,3.2,.831,2.5,9.4,11.8,5.3,1.1,1.3,2.8,5.4,16.5,,103,104
188,Chuck Hayes\hayesch01,C,32,HOU,2,0,24,2.0,4.1,.500,0.0,0.0,,2.0,4.1,.500,4.1,4.1,1.000,0.0,16.4,16.4,4.1,0.0,0.0,6.1,12.3,8.2,,79,107
189,Gordon Hayward\haywago01,SF,25,UTA,80,80,2893,9.5,21.9,.433,2.6,7.5,.349,6.9,14.4,.477,7.2,8.7,.824,1.1,6.1,7.2,5.4,1.7,0.5,3.7,3.3,28.8,,110,105
190,Gerald Henderson\hendege02,SG,28,POR,72,0,1431,8.1,18.5,.439,1.7,4.8,.353,6.4,13.7,.468,3.9,5.1,.767,1.0,6.3,7.4,2.6,1.4,0.7,2.4,3.0,21.8,,104,109
191,John Henson\hensojo01,C,25,MIL,57,1,960,8.7,15.4,.564,0.0,0.1,.000,8.7,15.4,.566,3.7,6.2,.590,4.6,7.1,11.7,2.9,1.0,5.8,3.4,7.0,21.1,,108,105
192,Mario Hezonja\hezonma01,SF,20,ORL,79,9,1413,6.4,14.8,.433,2.4,6.8,.349,4.0,8.0,.504,1.7,1.9,.907,1.0,5.2,6.2,3.9,1.4,0.6,3.4,4.4,16.9,,97,109
193,Roy Hibbert\hibbero01,C,29,LAL,81,81,1878,4.9,11.0,.443,0.0,0.1,.000,4.9,10.9,.445,3.1,3.9,.807,3.5,7.1,10.6,2.5,0.9,2.9,2.0,6.7,12.9,,105,110
194,J.J. Hickson\hicksjj01,C,27,TOT,35,9,436,9.1,17.7,.516,0.0,0.1,.000,9.1,17.6,.519,5.2,11.7,.447,4.4,10.6,15.1,2.6,1.7,1.6,2.9,5.4,23.5,,102,105
194,J.J. Hickson\hicksjj01,C,27,DEN,20,9,305,9.0,17.9,.505,0.0,0.0,,9.0,17.9,.505,4.4,9.7,.458,3.6,10.7,14.3,2.6,1.6,2.0,2.6,5.8,22.5,,101,105
194,J.J. Hickson\hicksjj01,C,27,WAS,15,0,131,9.3,17.1,.543,0.0,0.4,.000,9.3,16.7,.556,7.1,16.4,.432,6.3,10.4,16.7,2.6,1.9,0.7,3.3,4.5,25.7,,104,104
195,Nene Hilario\hilarne01,PF,33,WAS,57,11,1094,9.3,17.1,.544,0.0,0.1,.000,9.3,17.0,.549,4.8,8.2,.578,2.3,9.2,11.5,4.3,2.4,1.2,3.4,7.0,23.4,,106,103
196,George Hill\hillge01,PG,29,IND,74,73,2524,6.4,14.5,.441,2.5,6.2,.408,3.9,8.4,.466,2.2,3.0,.760,1.1,4.7,5.9,5.1,1.6,0.3,2.0,2.9,17.6,,112,106
197,Jordan Hill\hilljo01,C,28,IND,73,11,1513,9.1,18.0,.506,0.0,0.0,.000,9.1,18.0,.507,2.9,4.1,.712,5.1,9.7,14.8,2.9,1.2,1.2,3.0,5.1,21.2,,106,102
198,Solomon Hill\hillso01,SF,24,IND,59,3,866,5.3,11.9,.447,1.4,4.2,.324,4.0,7.7,.515,2.1,2.4,.857,2.2,7.3,9.5,3.3,2.1,0.6,1.9,3.9,14.1,,110,103
199,Darrun Hilliard\hillida01,SG,22,DET,38,2,383,6.9,17.3,.397,2.5,6.6,.380,4.3,10.7,.407,3.8,5.3,.725,0.7,5.3,5.9,3.6,1.2,0.1,2.5,3.7,20.0,,103,108
200,Kirk Hinrich\hinriki01,PG,35,TOT,46,7,631,3.9,10.2,.380,1.9,4.9,.387,2.0,5.3,.373,1.2,1.3,.938,0.6,4.9,5.6,5.8,1.2,0.2,2.4,5.1,10.9,,101,109
200,Kirk Hinrich\hinriki01,PG,35,CHI,35,7,555,4.2,10.7,.398,2.1,5.1,.411,2.2,5.6,.387,1.4,1.4,.938,0.6,4.6,5.2,5.3,1.2,0.1,2.4,5.7,11.9,,103,110
200,Kirk Hinrich\hinriki01,PG,35,ATL,11,0,76,1.3,7.2,.182,0.7,3.9,.167,0.7,3.3,.200,0.0,0.0,,0.7,7.2,7.8,9.1,1.3,0.7,2.0,0.7,3.3,,82,104
201,Jrue Holiday\holidjr01,PG,25,NOP,65,23,1831,11.1,25.3,.439,2.4,7.0,.336,8.7,18.3,.478,4.9,5.9,.843,0.7,4.6,5.3,10.6,2.4,0.6,4.5,4.0,29.5,,105,109
202,Justin Holiday\holidju01,SG,26,TOT,53,5,773,5.7,14.7,.386,2.3,6.8,.343,3.4,7.9,.423,1.7,2.4,.730,0.8,5.0,5.8,3.6,2.1,1.2,2.5,3.9,15.4,,94,105
